,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D015T01P005L02_A_01,166,15,74,163
D015T01P005L02_A_02,205,21,60,141
D015T01P005L02_A_03,186,16,74,202
D015T01P005L02_A_04,166,19,91,254
D015T01P005L02_A_05,149,9,58,184
D015T01P005L02_A_06,185,9,67,155
D015T01P005L02_A_07,196,7,70,137
D015T01P005L02_A_08,227,10,65,183
D015T01P005L02_A_09,172,7,61,171
D015T01P005L02_A_10,165,11,73,241
D015T01P005L02_A_11,113,5,44,134
D015T01P005L02_A_12,220,11,122,328
D015T01P005L02_A_13,155,2,66,157
D015T01P005L02_A_14,179,7,48,125
D015T01P005L02_A_15,239,23,74,185
D015T01P005L02_A_16,121,9,63,142
D015T01P005L02_A_17,268,20,573,575
D015T01P005L02_A_18,176,9,64,215
D015T01P005L02_A_19,176,3,54,102
D015T01P005L02_A_20,203,8,46,143
D015T01P005L02_A_21,166,10,59,140
D015T01P005L02_A_22,156,9,77,167
D015T01P005L02_A_23,143,8,45,157
D015T01P005L02_A_24,166,14,59,129
D015T01P005L02_B_01,195,78,80,168
D015T01P005L02_B_02,149,6,74,179
D015T01P005L02_B_03,141,13,80,191
D015T01P005L02_B_04,183,6,75,142
D015T01P005L02_B_05,188,5,59,140
D015T01P005L02_B_06,210,7,74,172
D015T01P005L02_B_07,202,10,76,140
D015T01P005L02_B_08,179,13,61,134
D015T01P005L02_B_09,143,9,76,160
D015T01P005L02_B_10,187,11,55,165
D015T01P005L02_B_11,178,6,71,156
D015T01P005L02_B_12,177,4,68,172
D015T01P005L02_B_13,181,10,64,150
D015T01P005L02_B_14,165,4,58,147
D015T01P005L02_B_15,201,5,98,157
D015T01P005L02_B_16,168,6,51,117
D015T01P005L02_B_17,121,11,78,171
D015T01P005L02_B_18,175,6,58,145
D015T01P005L02_B_19,109,108,49,115
D015T01P005L02_B_20,176,11,44,165
D015T01P005L02_B_21,152,10,73,193
D015T01P005L02_B_22,169,10,66,168
D015T01P005L02_B_23,213,16,68,179
D015T01P005L02_B_24,193,5,65,154
D015T01P005L02_C_01,140,15,54,191
D015T01P005L02_C_02,221,11,70,169
D015T01P005L02_C_03,217,9,95,202
D015T01P005L02_C_04,174,12,67,157
D015T01P005L02_C_05,137,6,50,161
D015T01P005L02_C_06,169,5,82,206
D015T01P005L02_C_07,186,1,46,116
D015T01P005L02_C_08,167,4,86,174
D015T01P005L02_C_09,167,1,102,120
D015T01P005L02_C_10,169,3,58,112
D015T01P005L02_C_11,150,3,69,150
D015T01P005L02_C_12,195,2,65,154
D015T01P005L02_C_13,152,2,87,150
D015T01P005L02_C_14,148,10,63,167
D015T01P005L02_C_15,179,4,105,141
D015T01P005L02_C_16,167,7,64,109
D015T01P005L02_C_17,162,4,52,139
D015T01P005L02_C_18,214,5,194,226
D015T01P005L02_C_19,160,5,66,149
D015T01P005L02_C_20,182,33,46,139
D015T01P005L02_C_21,267,18,83,143
D015T01P005L02_C_22,154,14,70,192
D015T01P005L02_C_23,190,10,59,186
D015T01P005L02_C_24,190,10,73,204
D015T01P005L02_D_01,140,5,58,161
