,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D007T01P005L08_A_01,384,11,144,253
D007T01P005L08_A_02,390,19,107,229
D007T01P005L08_A_03,348,21,66,271
D007T01P005L08_A_04,290,4,99,189
D007T01P005L08_A_05,324,14,240,332
D007T01P005L08_A_06,307,12,111,253
D007T01P005L08_A_07,386,30,95,272
D007T01P005L08_A_08,549,31,146,344
D007T01P005L08_A_09,191,1,95,126
D007T01P005L08_A_10,364,25,114,260
D007T01P005L08_A_11,436,11,146,270
D007T01P005L08_A_12,388,18,208,349
D007T01P005L08_A_13,362,8,121,251
D007T01P005L08_A_14,183,10,132,302
D007T01P005L08_A_15,370,46,741,300
D007T01P005L08_A_16,471,27,147,265
D007T01P005L08_A_17,419,15,127,290
D007T01P005L08_A_18,437,21,94,211
D007T01P005L08_A_19,414,7,119,169
D007T01P005L08_A_20,354,18,96,268
D007T01P005L08_A_21,426,10,126,225
D007T01P005L08_A_22,366,26,82,227
D007T01P005L08_A_23,405,27,104,277
D007T01P005L08_A_24,344,5,75,163
D007T01P005L08_B_01,461,22,130,314
D007T01P005L08_B_02,444,29,92,268
D007T01P005L08_B_03,381,16,113,225
D007T01P005L08_B_04,406,21,151,303
D007T01P005L08_B_05,296,5,630,433
D007T01P005L08_B_06,424,20,116,254
D007T01P005L08_B_07,391,15,111,281
D007T01P005L08_B_08,431,13,171,277
D007T01P005L08_B_09,399,30,88,285
D007T01P005L08_B_10,464,15,131,233
D007T01P005L08_B_11,442,9,157,309
D007T01P005L08_B_12,370,14,134,335
D007T01P005L08_B_13,445,9,118,188
D007T01P005L08_B_14,390,17,117,252
D007T01P005L08_B_15,367,8,134,216
D007T01P005L08_B_16,386,16,167,410
D007T01P005L08_B_17,378,16,93,241
D007T01P005L08_B_18,399,10,140,329
D007T01P005L08_B_19,299,13,655,599
D007T01P005L08_B_20,503,8,225,274
D007T01P005L08_B_21,409,26,137,307
D007T01P005L08_B_22,360,18,158,369
D007T01P005L08_B_23,355,14,81,206
D007T01P005L08_B_24,421,15,139,243
