,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D021T01P905L02_A_01,221,57,74,169
D021T01P905L02_A_02,233,28,60,164
D021T01P905L02_A_03,120,56,49,196
D021T01P905L02_A_04,230,54,60,177
D021T01P905L02_A_05,226,26,52,175
D021T01P905L02_A_06,193,50,71,170
D021T01P905L02_A_07,200,54,71,114
D021T01P905L02_A_08,74,69,113,174
D021T01P905L02_A_09,217,64,70,131
D021T01P905L02_A_10,216,24,69,170
D021T01P905L02_A_11,277,12,52,147
D021T01P905L02_A_12,136,54,48,194
D021T01P905L02_A_13,229,26,64,169
D021T01P905L02_A_14,251,18,70,141
D021T01P905L02_A_15,114,53,89,192
D021T01P905L02_A_16,165,38,52,176
D021T01P905L02_A_17,59,37,133,281
D021T01P905L02_A_18,183,28,65,122
D021T01P905L02_A_19,193,47,37,200
D021T01P905L02_A_20,317,18,100,177
D021T01P905L02_A_21,218,22,55,196
D021T01P905L02_A_22,131,51,76,208
D021T01P905L02_A_23,129,51,105,192
D021T01P905L02_A_24,109,62,30,145
D021T01P905L02_B_01,261,27,64,204
D021T01P905L02_B_02,237,34,47,186
D021T01P905L02_B_03,160,51,91,200
D021T01P905L02_B_04,232,39,56,184
D021T01P905L02_B_05,170,35,68,188
D021T01P905L02_B_06,105,46,109,233
D021T01P905L02_B_07,66,29,117,233
D021T01P905L02_B_08,254,25,68,181
D021T01P905L02_B_09,89,102,39,128
D021T01P905L02_B_10,256,40,52,196
D021T01P905L02_B_11,247,30,61,172
D021T01P905L02_B_12,183,68,26,145
D021T01P905L02_B_13,255,35,51,160
D021T01P905L02_B_14,244,55,49,161
D021T01P905L02_B_15,48,44,94,207
D021T01P905L02_B_16,63,41,14,53
D021T01P905L02_B_17,137,31,88,175
D021T01P905L02_B_18,259,18,48,139
D021T01P905L02_B_19,264,10,97,189
D021T01P905L02_B_20,241,26,61,167
D021T01P905L02_B_21,182,53,35,152
D021T01P905L02_B_22,181,61,31,113
D021T01P905L02_B_23,188,73,32,137
D021T01P905L02_B_24,211,37,56,142
D021T01P905L02_C_01,232,53,36,172
D021T01P905L02_C_02,228,40,62,170
D021T01P905L02_C_03,183,34,86,111
D021T01P905L02_C_04,241,16,47,156
D021T01P905L02_C_05,228,26,46,140
D021T01P905L02_C_06,184,62,52,137
D021T01P905L02_C_07,104,82,45,129
D021T01P905L02_C_08,237,25,58,165
D021T01P905L02_C_09,73,40,46,114
D021T01P905L02_C_10,169,38,94,181
D021T01P905L02_C_11,210,33,61,145
D021T01P905L02_C_12,236,41,46,123
D021T01P905L02_C_13,193,22,56,133
D021T01P905L02_C_14,258,22,55,169
D021T01P905L02_C_15,267,26,62,125
D021T01P905L02_C_16,204,44,40,171
D021T01P905L02_C_17,232,46,48,130
D021T01P905L02_C_18,69,70,33,102
D021T01P905L02_C_19,209,26,43,150
D021T01P905L02_C_20,232,30,55,148
D021T01P905L02_C_21,68,66,65,195
D021T01P905L02_C_22,189,53,34,149
D021T01P905L02_C_23,214,50,42,137
D021T01P905L02_C_24,179,67,33,131
D021T01P905L02_D_01,245,25,63,212
D021T01P905L02_D_02,148,64,48,126
D021T01P905L02_D_03,149,53,33,130
D021T01P905L02_D_04,174,48,34,114
D021T01P905L02_D_05,125,60,101,212
D021T01P905L02_D_06,106,67,43,143
D021T01P905L02_D_07,106,42,95,201
D021T01P905L02_D_08,191,54,39,117
D021T01P905L02_D_09,28,62,43,145
D021T01P905L02_D_10,140,57,42,118
D021T01P905L02_D_11,170,28,37,162
D021T01P905L02_D_12,197,36,40,146
D021T01P905L02_D_13,203,53,33,134
D021T01P905L02_D_14,137,69,39,113
D021T01P905L02_D_15,56,46,34,109
D021T01P905L02_D_16,179,56,34,121
D021T01P905L02_D_17,147,57,58,118
D021T01P905L02_D_18,185,62,34,127
D021T01P905L02_D_19,124,83,31,130
D021T01P905L02_D_20,173,49,33,137
D021T01P905L02_D_21,210,26,64,147
D021T01P905L02_D_22,217,48,52,167
D021T01P905L02_D_23,207,42,41,123
D021T01P905L02_D_24,181,71,46,137
D021T01P905L02_E_01,137,129,60,163
D021T01P905L02_E_02,213,43,33,148
D021T01P905L02_E_03,130,72,53,181
D021T01P905L02_E_04,185,34,42,187
D021T01P905L02_E_05,45,17,76,96
D021T01P905L02_E_06,258,18,70,122
D021T01P905L02_E_07,149,83,60,176
D021T01P905L02_E_08,184,49,39,141
D021T01P905L02_E_09,222,39,29,116
D021T01P905L02_E_10,165,46,45,118
D021T01P905L02_E_11,53,51,82,159
D021T01P905L02_E_12,143,55,33,143
D021T01P905L02_E_13,121,95,32,139
D021T01P905L02_E_14,192,51,35,124
D021T01P905L02_E_15,191,38,44,144
D021T01P905L02_E_16,172,38,33,159
D021T01P905L02_E_17,197,31,63,106
D021T01P905L02_E_18,109,61,47,133
D021T01P905L02_E_19,177,45,41,128
D021T01P905L02_E_20,227,12,107,188
D021T01P905L02_E_21,45,13,68,144
D021T01P905L02_E_22,191,47,48,155
D021T01P905L02_E_23,134,83,31,120
D021T01P905L02_E_24,186,53,33,157
D021T01P905L02_F_01,44,50,61,144
D021T01P905L02_F_02,158,73,35,132
D021T01P905L02_F_03,185,39,55,131
D021T01P905L02_F_04,190,40,39,139
D021T01P905L02_F_05,226,25,59,142
D021T01P905L02_F_06,236,35,50,155
D021T01P905L02_F_07,145,83,59,182
D021T01P905L02_F_08,201,40,46,149
D021T01P905L02_F_09,221,25,45,137
D021T01P905L02_F_10,118,79,26,98
