,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D030T01P907L08_A_01,196,35,57,272
D030T01P907L08_A_02,292,13,32,149
D030T01P907L08_A_03,255,20,40,241
D030T01P907L08_A_04,259,11,41,202
D030T01P907L08_A_05,201,19,117,534
D030T01P907L08_A_06,236,16,53,277
D030T01P907L08_A_07,284,14,19,113
D030T01P907L08_A_08,293,12,57,324
D030T01P907L08_A_09,145,28,156,545
D030T01P907L08_A_10,288,16,18,116
D030T01P907L08_A_11,266,22,32,149
D030T01P907L08_A_12,154,43,139,596
D030T01P907L08_A_13,265,11,27,157
D030T01P907L08_A_14,133,11,58,421
D030T01P907L08_A_15,51,37,50,237
D030T01P907L08_A_16,157,79,32,183
D030T01P907L08_A_17,309,9,28,152
D030T01P907L08_A_18,271,23,28,150
D030T01P907L08_A_19,208,38,73,282
D030T01P907L08_A_20,251,5,71,339
D030T01P907L08_A_21,261,12,26,125
D030T01P907L08_A_22,252,18,23,126
D030T01P907L08_A_23,281,2,34,133
D030T01P907L08_A_24,239,11,20,98
D030T01P907L08_B_01,296,12,30,195
D030T01P907L08_B_02,144,40,105,335
D030T01P907L08_B_03,288,12,23,130
D030T01P907L08_B_04,296,5,22,121
D030T01P907L08_B_05,187,33,123,376
D030T01P907L08_B_06,245,13,25,164
D030T01P907L08_B_07,240,24,36,144
D030T01P907L08_B_08,297,14,23,144
D030T01P907L08_B_09,290,12,56,206
D030T01P907L08_B_10,259,22,18,132
D030T01P907L08_B_11,272,16,23,133
D030T01P907L08_B_12,300,3,32,183
D030T01P907L08_B_13,300,5,32,95
D030T01P907L08_B_14,266,14,18,146
D030T01P907L08_B_15,284,20,42,201
D030T01P907L08_B_16,205,15,136,575
D030T01P907L08_B_17,279,12,31,114
D030T01P907L08_B_18,257,11,22,130
D030T01P907L08_B_19,156,42,143,373
D030T01P907L08_B_20,154,43,43,187
D030T01P907L08_B_21,148,76,30,156
D030T01P907L08_B_22,227,18,158,603
D030T01P907L08_B_23,262,12,25,149
D030T01P907L08_B_24,277,4,41,198
D030T01P907L08_C_01,164,105,16,118
D030T01P907L08_C_02,224,44,56,234
D030T01P907L08_C_03,264,10,17,127
D030T01P907L08_C_04,263,4,32,168
D030T01P907L08_C_05,198,35,49,253
D030T01P907L08_C_06,253,7,21,143
D030T01P907L08_C_07,284,17,23,133
D030T01P907L08_C_08,276,6,27,158
D030T01P907L08_C_09,260,3,22,171
D030T01P907L08_C_10,270,4,20,88
D030T01P907L08_C_11,294,16,17,129
D030T01P907L08_C_12,216,35,109,488
D030T01P907L08_C_13,262,9,22,139
D030T01P907L08_C_14,271,16,30,154
D030T01P907L08_C_15,154,23,121,291
D030T01P907L08_C_16,290,12,17,115
D030T01P907L08_C_17,260,7,30,181
D030T01P907L08_C_18,256,13,23,132
D030T01P907L08_C_19,277,13,13,93
D030T01P907L08_C_20,231,31,33,169
D030T01P907L08_C_21,227,13,33,139
D030T01P907L08_C_22,262,22,17,137
D030T01P907L08_C_23,255,10,32,152
D030T01P907L08_C_24,270,8,35,213
D030T01P907L08_D_01,326,7,43,205
D030T01P907L08_D_02,267,14,24,130
D030T01P907L08_D_03,287,3,27,129
D030T01P907L08_D_04,284,6,29,221
D030T01P907L08_D_05,294,9,27,141
D030T01P907L08_D_06,298,12,23,148
D030T01P907L08_D_07,306,9,20,140
D030T01P907L08_D_08,285,9,19,131
D030T01P907L08_D_09,270,14,20,112
D030T01P907L08_D_10,252,16,18,166
D030T01P907L08_D_11,263,12,15,130
