,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D007T01P003L02_A_01,289,5,96,314
D007T01P003L02_A_02,381,1,84,194
D007T01P003L02_A_03,367,6,144,304
D007T01P003L02_A_04,363,11,125,372
D007T01P003L02_A_05,321,9,87,235
D007T01P003L02_A_06,332,7,124,366
D007T01P003L02_A_07,387,18,70,219
D007T01P003L02_A_08,365,10,126,424
D007T01P003L02_A_09,327,4,81,234
D007T01P003L02_A_10,367,7,129,346
D007T01P003L02_A_11,291,7,88,199
D007T01P003L02_A_12,374,31,348,903
D007T01P003L02_A_13,336,14,76,182
D007T01P003L02_A_14,361,0,89,190
D007T01P003L02_A_15,502,63,120,487
D007T01P003L02_A_16,323,5,76,208
D007T01P003L02_A_17,260,38,778,1103
D007T01P003L02_A_18,292,23,153,272
D007T01P003L02_A_19,356,5,83,188
D007T01P003L02_A_20,421,4,104,168
D007T01P003L02_A_21,333,9,80,187
D007T01P003L02_A_22,305,11,108,246
D007T01P003L02_A_23,343,4,74,175
D007T01P003L02_A_24,305,8,68,171
D007T01P003L02_B_01,385,38,81,217
D007T01P003L02_B_02,318,14,131,340
D007T01P003L02_B_03,287,11,76,211
D007T01P003L02_B_04,342,9,85,168
D007T01P003L02_B_05,342,8,91,224
D007T01P003L02_B_06,368,7,162,337
D007T01P003L02_B_07,411,19,152,236
D007T01P003L02_B_08,342,9,97,183
D007T01P003L02_B_09,318,11,85,263
D007T01P003L02_B_10,359,8,91,166
D007T01P003L02_B_11,325,1,94,174
D007T01P003L02_B_12,357,11,86,213
D007T01P003L02_B_13,366,4,104,155
D007T01P003L02_B_14,401,11,84,214
D007T01P003L02_B_15,441,4,164,196
D007T01P003L02_B_16,358,15,88,178
D007T01P003L02_B_17,203,25,298,454
D007T01P003L02_B_18,291,26,144,421
D007T01P003L02_B_19,195,88,324,691
D007T01P003L02_B_20,234,62,136,434
D007T01P003L02_B_21,263,37,180,376
D007T01P003L02_B_22,272,23,174,365
D007T01P003L02_B_23,230,74,136,439
D007T01P003L02_B_24,327,6,79,192
D007T01P003L02_C_01,307,5,76,249
D007T01P003L02_C_02,414,20,119,430
D007T01P003L02_C_03,442,14,115,297
D007T01P003L02_C_04,342,9,112,244
D007T01P003L02_C_05,352,11,94,264
D007T01P003L02_C_06,383,13,127,323
D007T01P003L02_C_07,422,9,98,173
D007T01P003L02_C_08,400,10,155,318
D007T01P003L02_C_09,426,6,99,192
D007T01P003L02_C_10,384,6,130,239
D007T01P003L02_C_11,350,9,107,196
D007T01P003L02_C_12,380,2,106,191
D007T01P003L02_C_13,368,2,109,233
D007T01P003L02_C_14,358,9,86,195
D007T01P003L02_C_15,413,14,117,185
D007T01P003L02_C_16,358,7,134,243
D007T01P003L02_C_17,342,5,130,160
D007T01P003L02_C_18,414,45,202,533
D007T01P003L02_C_19,250,63,151,408
D007T01P003L02_C_20,366,32,117,267
D007T01P003L02_C_21,198,128,146,664
D007T01P003L02_C_22,257,30,187,412
D007T01P003L02_C_23,272,63,126,365
D007T01P003L02_C_24,326,4,78,180
D007T01P003L02_D_01,330,10,86,183
D007T01P003L02_D_02,334,13,75,171
D007T01P003L02_D_03,333,16,64,233
D007T01P003L02_D_04,342,19,87,178
D007T01P003L02_D_05,368,17,137,289
D007T01P003L02_D_06,395,26,105,258
D007T01P003L02_D_07,280,6,134,286
D007T01P003L02_D_08,355,11,79,226
D007T01P003L02_D_09,396,17,110,281
D007T01P003L02_D_10,354,7,115,211
D007T01P003L02_D_11,349,8,117,254
D007T01P003L02_D_12,358,9,122,228
D007T01P003L02_D_13,313,11,82,183
D007T01P003L02_D_14,350,4,93,164
D007T01P003L02_D_15,391,10,131,201
D007T01P003L02_D_16,367,7,127,202
D007T01P003L02_D_17,252,90,136,471
D007T01P003L02_D_18,201,111,111,488
D007T01P003L02_D_19,385,31,243,288
D007T01P003L02_D_20,251,32,179,432
D007T01P003L02_D_21,235,71,136,423
D007T01P003L02_D_22,285,30,160,420
D007T01P003L02_D_23,276,27,150,387
D007T01P003L02_D_24,371,7,86,196
D007T01P003L02_E_01,527,9,125,298
D007T01P003L02_E_02,326,9,85,265
D007T01P003L02_E_03,372,7,111,330
D007T01P003L02_E_04,374,9,94,172
D007T01P003L02_E_05,417,10,112,213
D007T01P003L02_E_06,332,10,103,247
D007T01P003L02_E_07,362,18,74,316
D007T01P003L02_E_08,370,20,96,207
D007T01P003L02_E_09,367,9,110,219
D007T01P003L02_E_10,365,6,134,224
D007T01P003L02_E_11,432,11,148,264
D007T01P003L02_E_12,339,8,96,204
D007T01P003L02_E_13,372,9,99,259
D007T01P003L02_E_14,337,9,91,209
D007T01P003L02_E_15,316,5,85,192
D007T01P003L02_E_16,330,10,120,204
D007T01P003L02_E_17,300,35,145,383
D007T01P003L02_E_18,415,43,190,395
D007T01P003L02_E_19,265,50,194,459
D007T01P003L02_E_20,175,96,96,366
D007T01P003L02_E_21,313,9,550,371
D007T01P003L02_E_22,234,68,161,399
D007T01P003L02_E_23,271,49,119,399
D007T01P003L02_E_24,320,2,96,202
D007T01P003L02_F_01,348,1,1018,296
D007T01P003L02_F_02,370,6,84,173
D007T01P003L02_F_03,337,7,93,254
D007T01P003L02_F_04,331,8,108,212
D007T01P003L02_F_05,363,6,92,202
D007T01P003L02_F_06,354,2,99,201
D007T01P003L02_F_07,393,11,130,218
D007T01P003L02_F_08,360,5,103,224
D007T01P003L02_F_09,371,8,73,188
D007T01P003L02_F_10,426,7,132,183
D007T01P003L02_F_11,345,2,94,101
D007T01P003L02_F_12,362,7,93,214
D007T01P003L02_F_13,354,9,104,162
D007T01P003L02_F_14,409,15,133,309
D007T01P003L02_F_15,498,1,199,197
D007T01P003L02_F_16,366,3,93,190
D007T01P003L02_F_17,395,35,112,244
D007T01P003L02_F_18,274,43,115,374
D007T01P003L02_F_19,267,57,134,345
D007T01P003L02_F_20,216,88,123,457
D007T01P003L02_F_21,239,50,128,434
D007T01P003L02_F_22,280,33,166,366
D007T01P003L02_F_23,274,30,153,405
D007T01P003L02_F_24,263,73,64,193
D007T01P003L02_G_01,440,6,175,281
D007T01P003L02_G_02,313,17,188,459
D007T01P003L02_G_03,471,33,114,326
D007T01P003L02_G_04,314,2,66,170
D007T01P003L02_G_05,369,10,109,290
D007T01P003L02_G_06,341,9,105,272
D007T01P003L02_G_07,385,6,107,210
D007T01P003L02_G_08,383,7,86,221
D007T01P003L02_G_09,375,18,96,205
D007T01P003L02_G_10,382,14,131,258
D007T01P003L02_G_11,383,3,111,184
D007T01P003L02_G_12,381,11,92,225
D007T01P003L02_G_13,418,9,87,244
D007T01P003L02_G_14,451,18,122,324
D007T01P003L02_G_15,269,8,303,384
D007T01P003L02_G_16,349,6,78,151
D007T01P003L02_G_17,477,7,333,328
D007T01P003L02_G_18,386,27,112,247
D007T01P003L02_G_19,332,15,130,270
D007T01P003L02_G_20,258,33,180,451
D007T01P003L02_G_21,281,75,137,440
D007T01P003L02_G_22,387,6,435,217
D007T01P003L02_G_23,295,17,173,421
D007T01P003L02_G_24,337,7,84,171
D007T01P003L02_H_01,360,21,326,648
D007T01P003L02_H_02,286,14,119,210
D007T01P003L02_H_03,361,16,102,243
D007T01P003L02_H_04,344,16,90,212
D007T01P003L02_H_05,347,10,65,197
D007T01P003L02_H_06,347,12,87,251
D007T01P003L02_H_07,366,18,113,414
D007T01P003L02_H_08,375,7,91,229
D007T01P003L02_H_09,416,11,123,143
D007T01P003L02_H_10,340,2,74,219
D007T01P003L02_H_11,367,7,102,214
D007T01P003L02_H_12,335,6,98,208
D007T01P003L02_H_13,402,7,130,324
D007T01P003L02_H_14,490,0,208,147
D007T01P003L02_H_15,399,16,137,288
D007T01P003L02_H_16,354,12,86,190
D007T01P003L02_H_17,368,4,94,207
D007T01P003L02_H_18,371,10,111,190
D007T01P003L02_H_19,325,30,116,310
D007T01P003L02_H_20,275,47,172,438
D007T01P003L02_H_21,269,39,261,478
D007T01P003L02_H_22,250,40,164,413
D007T01P003L02_H_23,312,22,139,280
D007T01P003L02_H_24,329,2,107,202
D007T01P003L02_I_01,420,7,103,302
D007T01P003L02_I_02,362,14,124,351
D007T01P003L02_I_03,410,9,81,176
D007T01P003L02_I_04,364,7,124,212
D007T01P003L02_I_05,472,9,169,314
D007T01P003L02_I_06,331,5,71,240
D007T01P003L02_I_07,449,21,131,441
D007T01P003L02_I_08,340,15,82,255
D007T01P003L02_I_09,344,5,160,403
D007T01P003L02_I_10,379,8,140,280
D007T01P003L02_I_11,344,6,108,237
D007T01P003L02_I_12,447,11,155,270
D007T01P003L02_I_13,371,7,102,190
D007T01P003L02_I_14,395,13,317,645
D007T01P003L02_I_15,420,13,135,240
D007T01P003L02_I_16,371,5,112,244
D007T01P003L02_I_17,348,10,91,238
D007T01P003L02_I_18,388,26,215,510
D007T01P003L02_I_19,299,66,157,633
D007T01P003L02_I_20,283,48,206,449
D007T01P003L02_I_21,232,66,134,470
D007T01P003L02_I_22,216,31,309,559
D007T01P003L02_I_23,374,5,101,195
D007T01P003L02_I_24,349,6,97,216
D007T01P003L02_J_01,304,13,65,235
D007T01P003L02_J_02,360,9,94,225
D007T01P003L02_J_03,296,9,173,325
D007T01P003L02_J_04,343,12,88,231
D007T01P003L02_J_05,346,10,92,236
D007T01P003L02_J_06,325,13,81,270
D007T01P003L02_J_07,345,8,158,240
D007T01P003L02_J_08,358,20,74,261
D007T01P003L02_J_09,391,14,302,476
D007T01P003L02_J_10,324,6,125,278
D007T01P003L02_J_11,383,7,125,253
D007T01P003L02_J_12,355,5,103,214
D007T01P003L02_J_13,360,3,64,193
D007T01P003L02_J_14,335,13,93,243
D007T01P003L02_J_15,384,4,211,218
D007T01P003L02_J_16,365,5,118,199
D007T01P003L02_J_17,306,13,155,378
D007T01P003L02_J_18,376,7,134,236
D007T01P003L02_J_19,370,16,129,232
D007T01P003L02_J_20,295,34,149,453
D007T01P003L02_J_21,273,32,159,418
D007T01P003L02_J_22,280,36,151,413
D007T01P003L02_J_23,376,5,100,154
D007T01P003L02_J_24,365,6,76,187
D007T01P003L02_K_01,326,4,117,268
D007T01P003L02_K_02,316,17,1165,894
D007T01P003L02_K_03,397,10,117,134
D007T01P003L02_K_04,322,7,97,202
D007T01P003L02_K_05,356,4,84,210
D007T01P003L02_K_06,436,10,191,381
D007T01P003L02_K_07,362,14,113,288
D007T01P003L02_K_08,327,10,134,289
D007T01P003L02_K_09,351,7,107,242
D007T01P003L02_K_10,353,9,169,349
D007T01P003L02_K_11,279,6,130,264
D007T01P003L02_K_12,326,4,122,259
D007T01P003L02_K_13,360,4,83,248
D007T01P003L02_K_14,358,2,100,172
D007T01P003L02_K_15,429,4,98,182
D007T01P003L02_K_16,395,48,231,721
D007T01P003L02_K_17,349,14,97,225
D007T01P003L02_K_18,562,25,184,218
D007T01P003L02_K_19,385,6,104,187
D007T01P003L02_K_20,288,15,178,440
D007T01P003L02_K_21,286,33,129,405
D007T01P003L02_K_22,274,56,108,345
D007T01P003L02_K_23,350,7,113,209
D007T01P003L02_K_24,361,6,79,169
D007T01P003L02_L_01,437,8,86,150
D007T01P003L02_L_02,342,4,101,95
D007T01P003L02_L_03,364,14,100,250
D007T01P003L02_L_04,359,8,75,210
D007T01P003L02_L_05,379,13,79,222
D007T01P003L02_L_06,351,6,79,168
D007T01P003L02_L_07,459,16,106,278
D007T01P003L02_L_08,345,7,72,229
D007T01P003L02_L_09,397,10,113,241
D007T01P003L02_L_10,397,6,118,204
D007T01P003L02_L_11,331,11,119,303
D007T01P003L02_L_12,351,8,101,202
D007T01P003L02_L_13,325,11,100,294
D007T01P003L02_L_14,328,1,95,209
D007T01P003L02_L_15,407,15,250,562
D007T01P003L02_L_16,373,6,96,182
D007T01P003L02_L_17,388,1,108,150
D007T01P003L02_L_18,354,5,73,198
D007T01P003L02_L_19,364,10,85,221
D007T01P003L02_L_20,287,54,150,418
D007T01P003L02_L_21,291,23,170,429
D007T01P003L02_L_22,269,36,133,379
D007T01P003L02_L_23,334,9,77,183
D007T01P003L02_L_24,359,3,80,194
D007T01P003L02_M_01,510,37,149,435
D007T01P003L02_M_02,366,7,115,237
D007T01P003L02_M_03,371,8,116,288
D007T01P003L02_M_04,385,3,104,288
D007T01P003L02_M_05,400,3,84,187
D007T01P003L02_M_06,382,18,149,511
D007T01P003L02_M_07,372,12,130,311
D007T01P003L02_M_08,352,7,87,260
D007T01P003L02_M_09,353,7,78,168
D007T01P003L02_M_10,347,4,101,228
D007T01P003L02_M_11,341,2,88,240
D007T01P003L02_M_12,372,3,127,165
D007T01P003L02_M_13,420,17,130,458
D007T01P003L02_M_14,334,8,101,191
D007T01P003L02_M_15,412,26,118,416
D007T01P003L02_M_16,376,20,254,596
D007T01P003L02_M_17,380,10,123,356
D007T01P003L02_M_18,343,4,102,178
D007T01P003L02_M_19,364,7,93,186
D007T01P003L02_M_20,248,70,110,368
D007T01P003L02_M_21,376,24,153,431
D007T01P003L02_M_22,292,28,169,413
D007T01P003L02_M_23,347,1,108,165
D007T01P003L02_M_24,348,3,85,220
D007T01P003L02_N_01,299,4,80,235
D007T01P003L02_N_02,448,22,105,201
D007T01P003L02_N_03,334,7,107,278
D007T01P003L02_N_04,355,5,92,181
D007T01P003L02_N_05,341,12,101,219
D007T01P003L02_N_06,349,2,96,199
D007T01P003L02_N_07,333,7,89,211
D007T01P003L02_N_08,374,3,91,165
D007T01P003L02_N_09,399,16,83,177
D007T01P003L02_N_10,324,6,75,185
D007T01P003L02_N_11,355,6,130,315
D007T01P003L02_N_12,333,6,103,222
D007T01P003L02_N_13,372,8,118,207
D007T01P003L02_N_14,367,3,99,158
D007T01P003L02_N_15,395,5,109,145
D007T01P003L02_N_16,340,3,61,166
D007T01P003L02_N_17,359,6,79,171
D007T01P003L02_N_18,469,2,196,194
D007T01P003L02_N_19,373,7,85,219
D007T01P003L02_N_20,286,34,122,352
D007T01P003L02_N_21,242,52,166,498
D007T01P003L02_N_22,284,24,153,403
D007T01P003L02_N_23,336,5,101,206
D007T01P003L02_N_24,324,9,88,256
D007T01P003L02_O_01,471,12,114,315
D007T01P003L02_O_02,324,12,107,240
D007T01P003L02_O_03,394,6,93,224
D007T01P003L02_O_04,354,5,174,306
D007T01P003L02_O_05,393,11,125,281
D007T01P003L02_O_06,319,7,134,304
D007T01P003L02_O_07,360,13,97,233
D007T01P003L02_O_08,332,16,69,217
D007T01P003L02_O_09,331,8,71,154
D007T01P003L02_O_10,353,8,136,155
D007T01P003L02_O_11,355,7,112,252
D007T01P003L02_O_12,371,9,90,192
D007T01P003L02_O_13,250,1,268,264
D007T01P003L02_O_14,353,5,115,222
D007T01P003L02_O_15,420,33,196,584
D007T01P003L02_O_16,367,5,112,208
D007T01P003L02_O_17,313,8,149,281
D007T01P003L02_O_18,378,6,91,195
D007T01P003L02_O_19,369,4,109,230
D007T01P003L02_O_20,431,8,134,159
D007T01P003L02_O_21,450,2,329,361
D007T01P003L02_O_22,352,8,85,184
D007T01P003L02_O_23,346,4,107,214
D007T01P003L02_O_24,325,9,86,201
D007T01P003L02_P_01,292,5,74,165
D007T01P003L02_P_02,358,7,103,193
D007T01P003L02_P_03,456,8,107,177
D007T01P003L02_P_04,324,13,78,217
D007T01P003L02_P_05,328,14,66,154
D007T01P003L02_P_06,331,2,84,184
D007T01P003L02_P_07,375,10,339,422
D007T01P003L02_P_08,357,7,100,195
D007T01P003L02_P_09,528,4,161,135
D007T01P003L02_P_10,331,3,84,167
D007T01P003L02_P_11,330,6,82,189
D007T01P003L02_P_12,345,3,77,212
D007T01P003L02_P_13,363,4,109,161
D007T01P003L02_P_14,402,9,96,289
D007T01P003L02_P_15,425,4,119,154
D007T01P003L02_P_16,334,5,76,174
D007T01P003L02_P_17,339,5,120,271
D007T01P003L02_P_18,340,5,96,205
D007T01P003L02_P_19,363,3,87,198
D007T01P003L02_P_20,331,3,96,174
D007T01P003L02_P_21,347,1,93,201
D007T01P003L02_P_22,339,11,76,203
D007T01P003L02_P_23,333,7,81,170
D007T01P003L02_P_24,287,3,61,153
