,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D022T01P003L08_A_01,198,20,169,157
D022T01P003L08_A_02,290,7,99,259
D022T01P003L08_A_03,195,5,173,251
D022T01P003L08_A_04,167,9,190,392
D022T01P003L08_A_05,107,9,415,322
D022T01P003L08_A_06,112,3,212,227
D022T01P003L08_A_07,304,8,97,215
D022T01P003L08_A_08,253,6,121,213
D022T01P003L08_A_09,159,5,182,163
D022T01P003L08_A_10,323,6,89,250
D022T01P003L08_A_11,263,12,172,275
D022T01P003L08_A_12,107,13,339,189
D022T01P003L08_A_13,263,5,146,294
D022T01P003L08_A_14,28,2,401,261
D022T01P003L08_A_15,77,6,294,266
D022T01P003L08_A_16,220,13,174,180
D022T01P003L08_A_17,289,14,137,268
D022T01P003L08_A_18,295,10,93,219
D022T01P003L08_A_19,158,5,200,315
D022T01P003L08_A_20,155,8,254,306
D022T01P003L08_A_21,346,8,133,257
D022T01P003L08_A_22,262,5,99,220
D022T01P003L08_A_23,298,7,129,266
D022T01P003L08_A_24,259,13,167,255
D022T01P003L08_B_01,240,8,175,236
D022T01P003L08_B_02,46,0,308,160
D022T01P003L08_B_03,301,8,117,271
D022T01P003L08_B_04,279,13,113,218
D022T01P003L08_B_05,108,4,200,221
D022T01P003L08_B_06,273,8,140,213
D022T01P003L08_B_07,184,5,139,188
D022T01P003L08_B_08,321,7,90,260
D022T01P003L08_B_09,245,6,162,301
D022T01P003L08_B_10,288,7,108,214
D022T01P003L08_B_11,322,7,110,267
D022T01P003L08_B_12,230,5,121,286
D022T01P003L08_B_13,276,2,135,248
D022T01P003L08_B_14,313,4,131,249
D022T01P003L08_B_15,199,8,152,276
D022T01P003L08_B_16,85,4,327,337
D022T01P003L08_B_17,311,8,106,240
D022T01P003L08_B_18,293,8,126,288
D022T01P003L08_B_19,128,10,154,225
D022T01P003L08_B_20,196,3,204,242
D022T01P003L08_B_21,200,19,115,179
D022T01P003L08_B_22,68,13,300,294
D022T01P003L08_B_23,279,8,131,235
D022T01P003L08_B_24,263,11,154,229
D022T01P003L08_C_01,271,10,216,213
D022T01P003L08_C_02,182,5,251,281
D022T01P003L08_C_03,366,9,107,308
D022T01P003L08_C_04,276,5,139,269
D022T01P003L08_C_05,206,3,137,227
D022T01P003L08_C_06,319,15,113,264
D022T01P003L08_C_07,302,6,130,203
D022T01P003L08_C_08,311,3,117,231
D022T01P003L08_C_09,309,8,138,296
D022T01P003L08_C_10,334,6,90,228
D022T01P003L08_C_11,321,11,122,209
D022T01P003L08_C_12,123,6,455,451
D022T01P003L08_C_13,341,3,127,232
D022T01P003L08_C_14,352,2,102,268
D022T01P003L08_C_15,65,1,393,197
D022T01P003L08_C_16,361,8,155,272
D022T01P003L08_C_17,325,4,107,257
D022T01P003L08_C_18,310,5,142,247
D022T01P003L08_C_19,359,14,151,313
D022T01P003L08_C_20,195,7,128,265
D022T01P003L08_C_21,273,10,152,204
D022T01P003L08_C_22,327,7,149,269
D022T01P003L08_C_23,317,5,125,240
D022T01P003L08_C_24,217,6,178,340
D022T01P003L08_D_01,328,4,151,301
D022T01P003L08_D_02,317,8,139,273
D022T01P003L08_D_03,333,10,103,265
D022T01P003L08_D_04,337,6,133,298
D022T01P003L08_D_05,341,9,157,329
D022T01P003L08_D_06,366,8,134,288
D022T01P003L08_D_07,324,8,115,263
D022T01P003L08_D_08,307,9,116,253
D022T01P003L08_D_09,300,0,229,325
D022T01P003L08_D_10,322,2,184,270
D022T01P003L08_D_11,345,10,146,281
D022T01P003L08_D_12,330,13,146,339
D022T01P003L08_D_13,380,8,137,245
D022T01P003L08_D_14,260,5,350,384
D022T01P003L08_D_15,350,11,150,281
D022T01P003L08_D_16,176,5,238,282
D022T01P003L08_D_17,333,7,128,277
D022T01P003L08_D_18,354,6,134,252
D022T01P003L08_D_19,285,9,113,229
D022T01P003L08_D_20,322,5,115,238
D022T01P003L08_D_21,188,4,164,243
D022T01P003L08_D_22,302,11,137,219
D022T01P003L08_D_23,91,8,219,275
D022T01P003L08_D_24,331,4,136,304
D022T01P003L08_E_01,300,6,207,300
D022T01P003L08_E_02,82,0,460,345
D022T01P003L08_E_03,303,6,108,290
D022T01P003L08_E_04,251,5,138,268
D022T01P003L08_E_05,217,12,176,385
D022T01P003L08_E_06,329,9,120,250
D022T01P003L08_E_07,335,7,94,262
D022T01P003L08_E_08,118,3,228,354
D022T01P003L08_E_09,321,10,169,316
D022T01P003L08_E_10,339,9,138,260
D022T01P003L08_E_11,233,2,194,331
D022T01P003L08_E_12,216,1,284,434
D022T01P003L08_E_13,403,3,159,331
D022T01P003L08_E_14,123,0,413,241
D022T01P003L08_E_15,313,5,245,284
D022T01P003L08_E_16,352,3,138,310
D022T01P003L08_E_17,321,3,132,293
D022T01P003L08_E_18,379,9,124,292
D022T01P003L08_E_19,305,6,209,236
D022T01P003L08_E_20,58,0,389,243
D022T01P003L08_E_21,297,11,138,189
D022T01P003L08_E_22,276,5,191,399
D022T01P003L08_E_23,323,6,160,277
D022T01P003L08_E_24,268,6,194,239
D022T01P003L08_F_01,342,6,154,351
D022T01P003L08_F_02,69,1,398,245
D022T01P003L08_F_03,320,12,113,286
D022T01P003L08_F_04,297,5,199,276
D022T01P003L08_F_05,192,4,254,314
D022T01P003L08_F_06,344,5,154,296
D022T01P003L08_F_07,269,6,156,307
D022T01P003L08_F_08,288,7,184,256
D022T01P003L08_F_09,169,6,174,154
D022T01P003L08_F_10,260,2,200,201
D022T01P003L08_F_11,224,3,295,361
D022T01P003L08_F_12,301,4,137,282
D022T01P003L08_F_13,154,6,417,371
D022T01P003L08_F_14,255,5,194,330
D022T01P003L08_F_15,263,3,216,277
D022T01P003L08_F_16,372,10,139,307
D022T01P003L08_F_17,332,12,137,327
D022T01P003L08_F_18,382,10,150,286
D022T01P003L08_F_19,336,9,115,286
D022T01P003L08_F_20,352,7,112,269
D022T01P003L08_F_21,80,0,449,260
D022T01P003L08_F_22,226,4,271,209
D022T01P003L08_F_23,309,13,169,316
D022T01P003L08_F_24,214,10,126,190
D022T01P003L08_G_01,343,17,156,353
D022T01P003L08_G_02,148,4,499,225
D022T01P003L08_G_03,163,1,553,127
D022T01P003L08_G_04,323,1,177,182
D022T01P003L08_G_05,334,8,128,300
D022T01P003L08_G_06,275,9,151,238
D022T01P003L08_G_07,66,4,184,446
D022T01P003L08_G_08,333,8,121,232
D022T01P003L08_G_09,170,3,167,202
D022T01P003L08_G_10,341,8,183,225
D022T01P003L08_G_11,214,5,316,322
D022T01P003L08_G_12,364,2,127,255
D022T01P003L08_G_13,341,7,213,291
D022T01P003L08_G_14,353,6,118,259
D022T01P003L08_G_15,324,8,132,220
D022T01P003L08_G_16,338,5,107,304
D022T01P003L08_G_17,341,4,136,270
D022T01P003L08_G_18,341,6,122,251
D022T01P003L08_G_19,296,10,123,192
D022T01P003L08_G_20,301,5,102,204
D022T01P003L08_G_21,260,8,157,266
D022T01P003L08_G_22,258,10,91,195
D022T01P003L08_G_23,196,11,247,200
D022T01P003L08_G_24,290,10,141,334
D022T01P003L08_H_01,213,8,246,247
D022T01P003L08_H_02,217,9,103,200
D022T01P003L08_H_03,309,4,120,277
D022T01P003L08_H_04,344,6,137,277
D022T01P003L08_H_05,134,2,164,147
D022T01P003L08_H_06,103,5,462,402
D022T01P003L08_H_07,314,6,127,239
D022T01P003L08_H_08,324,6,122,264
D022T01P003L08_H_09,272,7,132,221
D022T01P003L08_H_10,153,3,334,289
D022T01P003L08_H_11,254,2,177,313
D022T01P003L08_H_12,307,6,130,166
D022T01P003L08_H_13,277,9,139,261
D022T01P003L08_H_14,133,14,104,115
D022T01P003L08_H_15,188,11,187,217
D022T01P003L08_H_16,274,16,107,216
D022T01P003L08_H_17,173,5,176,219
D022T01P003L08_H_18,142,0,364,273
D022T01P003L08_H_19,98,5,509,297
D022T01P003L08_H_20,268,11,102,222
D022T01P003L08_H_21,272,11,90,231
D022T01P003L08_H_22,257,4,147,298
D022T01P003L08_H_23,301,3,166,266
D022T01P003L08_H_24,53,4,203,160
D022T01P003L08_I_01,166,11,359,330
D022T01P003L08_I_02,322,11,134,277
D022T01P003L08_I_03,320,12,131,261
D022T01P003L08_I_04,316,9,109,339
D022T01P003L08_I_05,292,5,133,247
D022T01P003L08_I_06,305,6,119,241
D022T01P003L08_I_07,302,6,125,291
D022T01P003L08_I_08,377,4,116,269
D022T01P003L08_I_09,305,5,126,249
D022T01P003L08_I_10,206,4,209,350
D022T01P003L08_I_11,220,2,270,274
D022T01P003L08_I_12,90,3,278,345
D022T01P003L08_I_13,206,1,216,234
D022T01P003L08_I_14,323,5,133,259
D022T01P003L08_I_15,182,1,319,359
D022T01P003L08_I_16,236,1,166,186
D022T01P003L08_I_17,329,5,111,296
D022T01P003L08_I_18,263,1,146,197
D022T01P003L08_I_19,221,5,163,317
D022T01P003L08_I_20,152,1,484,372
D022T01P003L08_I_21,141,1,342,309
D022T01P003L08_I_22,178,4,314,369
D022T01P003L08_I_23,325,4,123,289
D022T01P003L08_I_24,281,8,123,307
D022T01P003L08_J_01,301,13,96,270
D022T01P003L08_J_02,303,14,115,234
D022T01P003L08_J_03,356,14,117,267
D022T01P003L08_J_04,243,4,246,258
D022T01P003L08_J_05,339,6,124,262
D022T01P003L08_J_06,326,1,173,341
D022T01P003L08_J_07,194,4,172,162
D022T01P003L08_J_08,320,6,122,235
D022T01P003L08_J_09,331,13,147,262
D022T01P003L08_J_10,52,1,276,175
D022T01P003L08_J_11,333,9,111,266
D022T01P003L08_J_12,278,5,155,249
D022T01P003L08_J_13,200,5,400,355
D022T01P003L08_J_14,332,3,149,274
D022T01P003L08_J_15,314,7,120,256
D022T01P003L08_J_16,291,5,101,177
D022T01P003L08_J_17,311,11,129,231
