,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D018T01P907L08_A_01,130,9,116,237
D018T01P907L08_A_02,171,31,28,81
D018T01P907L08_A_03,88,28,107,171
D018T01P907L08_A_04,223,12,48,86
D018T01P907L08_A_05,186,13,125,290
D018T01P907L08_A_06,195,20,37,86
D018T01P907L08_A_07,222,23,33,74
D018T01P907L08_A_08,188,23,59,140
D018T01P907L08_A_09,78,1,32,67
D018T01P907L08_A_10,218,24,23,79
D018T01P907L08_A_11,178,31,43,135
D018T01P907L08_A_12,128,16,132,283
D018T01P907L08_A_13,172,10,77,124
D018T01P907L08_A_14,129,33,99,176
D018T01P907L08_A_15,128,13,193,353
D018T01P907L08_A_16,125,80,25,217
D018T01P907L08_A_17,233,29,15,86
D018T01P907L08_A_18,196,18,16,69
D018T01P907L08_A_19,167,24,71,167
D018T01P907L08_A_20,203,21,44,111
D018T01P907L08_A_21,139,88,21,178
D018T01P907L08_A_22,164,59,13,156
D018T01P907L08_A_23,187,60,17,91
D018T01P907L08_A_24,162,41,18,81
D018T01P907L08_B_01,191,40,16,104
D018T01P907L08_B_02,130,5,110,178
D018T01P907L08_B_03,200,18,35,98
D018T01P907L08_B_04,195,38,16,94
D018T01P907L08_B_05,147,7,319,480
D018T01P907L08_B_06,229,19,38,111
D018T01P907L08_B_07,207,26,32,96
D018T01P907L08_B_08,186,43,24,84
D018T01P907L08_B_09,184,32,47,130
D018T01P907L08_B_10,189,23,26,104
D018T01P907L08_B_11,224,23,16,81
D018T01P907L08_B_12,214,29,23,91
D018T01P907L08_B_13,218,11,25,72
D018T01P907L08_B_14,220,18,18,88
D018T01P907L08_B_15,209,43,33,96
D018T01P907L08_B_16,209,22,67,165
D018T01P907L08_B_17,216,30,27,76
D018T01P907L08_B_18,222,16,54,123
D018T01P907L08_B_19,130,7,237,447
D018T01P907L08_B_20,173,31,44,179
D018T01P907L08_B_21,161,56,27,160
D018T01P907L08_B_22,176,12,80,242
D018T01P907L08_B_23,199,33,22,71
D018T01P907L08_B_24,196,43,23,73
D018T01P907L08_C_01,190,31,35,117
D018T01P907L08_C_02,197,9,102,275
D018T01P907L08_C_03,231,21,31,82
D018T01P907L08_C_04,203,23,21,86
D018T01P907L08_C_05,216,14,45,110
D018T01P907L08_C_06,215,17,15,72
D018T01P907L08_C_07,174,34,12,74
D018T01P907L08_C_08,221,19,27,95
D018T01P907L08_C_09,197,24,24,73
D018T01P907L08_C_10,204,24,22,77
D018T01P907L08_C_11,180,19,23,80
D018T01P907L08_C_12,181,14,59,182
D018T01P907L08_C_13,191,23,14,62
D018T01P907L08_C_14,215,35,17,89
D018T01P907L08_C_15,174,20,215,416
D018T01P907L08_C_16,199,25,22,100
D018T01P907L08_C_17,193,25,21,69
D018T01P907L08_C_18,174,35,15,77
D018T01P907L08_C_19,214,28,24,66
D018T01P907L08_C_20,197,23,26,104
D018T01P907L08_C_21,163,19,43,66
D018T01P907L08_C_22,208,15,25,69
D018T01P907L08_C_23,183,33,22,93
D018T01P907L08_C_24,188,64,12,75
D018T01P907L08_D_01,196,10,91,238
D018T01P907L08_D_02,196,36,18,88
D018T01P907L08_D_03,201,20,19,83
D018T01P907L08_D_04,190,31,17,119
D018T01P907L08_D_05,192,24,19,72
D018T01P907L08_D_06,163,47,12,136
D018T01P907L08_D_07,212,30,20,93
D018T01P907L08_D_08,208,104,26,115
D018T01P907L08_D_09,191,34,25,64
D018T01P907L08_D_10,197,19,18,75
D018T01P907L08_D_11,220,23,29,63
D018T01P907L08_D_12,217,38,14,86
D018T01P907L08_D_13,174,25,22,83
D018T01P907L08_D_14,180,29,38,77
D018T01P907L08_D_15,215,16,28,71
D018T01P907L08_D_16,209,11,33,80
D018T01P907L08_D_17,192,23,24,70
