,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D007T01P008L03_A_01,283,51,16,179
D007T01P008L03_A_02,372,36,23,213
D007T01P008L03_A_03,285,24,89,455
D007T01P008L03_A_04,377,35,31,184
D007T01P008L03_A_05,348,20,96,389
D007T01P008L03_A_06,250,60,44,207
D007T01P008L03_A_07,338,13,157,322
D007T01P008L03_A_08,367,31,29,162
D007T01P008L03_A_09,400,33,48,221
D007T01P008L03_A_10,368,34,37,191
D007T01P008L03_A_11,398,12,65,169
D007T01P008L03_A_12,383,30,34,215
D007T01P008L03_A_13,319,24,63,371
D007T01P008L03_A_14,374,32,29,197
D007T01P008L03_A_15,384,23,33,159
D007T01P008L03_A_16,354,32,31,199
D007T01P008L03_A_17,377,43,37,374
D007T01P008L03_A_18,363,23,30,211
D007T01P008L03_A_19,397,27,47,169
D007T01P008L03_A_20,333,36,31,211
D007T01P008L03_A_21,348,25,33,220
D007T01P008L03_A_22,349,30,33,190
D007T01P008L03_A_23,335,36,33,204
D007T01P008L03_A_24,316,25,19,131
D007T01P008L03_B_01,309,12,190,675
D007T01P008L03_B_02,365,30,29,235
D007T01P008L03_B_03,351,30,40,246
D007T01P008L03_B_04,363,45,34,285
D007T01P008L03_B_05,297,10,86,377
D007T01P008L03_B_06,396,26,30,263
D007T01P008L03_B_07,487,7,49,143
D007T01P008L03_B_08,368,26,39,308
D007T01P008L03_B_09,395,49,29,206
D007T01P008L03_B_10,376,43,31,233
D007T01P008L03_B_11,362,8,85,169
D007T01P008L03_B_12,337,35,112,862
D007T01P008L03_B_13,308,26,29,176
D007T01P008L03_B_14,375,24,27,168
D007T01P008L03_B_15,389,66,33,250
D007T01P008L03_B_16,348,12,30,166
D007T01P008L03_B_17,402,11,78,210
D007T01P008L03_B_18,280,54,23,241
D007T01P008L03_B_19,329,25,30,166
D007T01P008L03_B_20,465,19,49,151
D007T01P008L03_B_21,359,25,38,179
D007T01P008L03_B_22,348,30,27,189
D007T01P008L03_B_23,268,98,27,212
D007T01P008L03_B_24,300,44,27,180
D007T01P008L03_C_01,396,44,34,222
D007T01P008L03_C_02,381,25,46,213
D007T01P008L03_C_03,380,123,33,285
D007T01P008L03_C_04,379,45,40,173
D007T01P008L03_C_05,283,40,73,219
D007T01P008L03_C_06,400,42,24,231
D007T01P008L03_C_07,415,47,29,198
D007T01P008L03_C_08,390,42,28,185
D007T01P008L03_C_09,366,28,43,157
D007T01P008L03_C_10,516,0,95,159
D007T01P008L03_C_11,325,29,138,308
D007T01P008L03_C_12,346,35,29,155
D007T01P008L03_C_13,412,23,48,187
D007T01P008L03_C_14,466,27,76,161
D007T01P008L03_C_15,405,42,67,178
D007T01P008L03_C_16,374,33,28,154
D007T01P008L03_C_17,340,29,57,173
D007T01P008L03_C_18,363,28,33,191
D007T01P008L03_C_19,379,33,43,187
D007T01P008L03_C_20,359,49,27,183
D007T01P008L03_C_21,323,19,112,435
D007T01P008L03_C_22,302,60,31,220
D007T01P008L03_C_23,281,93,15,201
D007T01P008L03_C_24,341,41,21,214
D007T01P008L03_D_01,423,36,43,272
D007T01P008L03_D_02,341,92,34,324
D007T01P008L03_D_03,348,31,39,177
D007T01P008L03_D_04,334,20,37,193
D007T01P008L03_D_05,384,31,45,206
D007T01P008L03_D_06,367,22,46,236
D007T01P008L03_D_07,365,20,32,187
D007T01P008L03_D_08,382,28,40,247
D007T01P008L03_D_09,404,19,43,168
D007T01P008L03_D_10,345,24,35,191
D007T01P008L03_D_11,364,23,38,196
D007T01P008L03_D_12,351,67,32,190
D007T01P008L03_D_13,352,51,19,186
D007T01P008L03_D_14,355,36,22,203
D007T01P008L03_D_15,371,71,25,246
D007T01P008L03_D_16,314,60,38,176
D007T01P008L03_D_17,361,42,35,118
D007T01P008L03_D_18,263,64,84,295
D007T01P008L03_D_19,351,28,36,162
D007T01P008L03_D_20,386,74,55,228
D007T01P008L03_D_21,388,32,39,193
D007T01P008L03_D_22,276,106,18,179
D007T01P008L03_D_23,269,107,27,159
D007T01P008L03_D_24,266,106,12,173
D007T01P008L03_E_01,327,91,21,220
D007T01P008L03_E_02,490,64,37,219
D007T01P008L03_E_03,380,12,71,194
D007T01P008L03_E_04,361,30,34,194
D007T01P008L03_E_05,408,5,213,422
D007T01P008L03_E_06,369,26,26,177
D007T01P008L03_E_07,363,47,49,244
D007T01P008L03_E_08,358,46,28,199
D007T01P008L03_E_09,402,19,45,168
D007T01P008L03_E_10,451,48,72,376
D007T01P008L03_E_11,294,89,38,182
D007T01P008L03_E_12,375,21,41,138
D007T01P008L03_E_13,203,13,284,730
D007T01P008L03_E_14,264,61,71,239
D007T01P008L03_E_15,394,22,53,131
D007T01P008L03_E_16,351,19,29,163
D007T01P008L03_E_17,226,102,62,216
D007T01P008L03_E_18,374,29,45,164
D007T01P008L03_E_19,398,42,37,169
D007T01P008L03_E_20,346,37,40,154
D007T01P008L03_E_21,347,49,31,209
D007T01P008L03_E_22,360,44,30,200
D007T01P008L03_E_23,286,93,20,218
D007T01P008L03_E_24,298,55,16,237
D007T01P008L03_F_01,368,43,19,184
D007T01P008L03_F_02,360,38,26,186
D007T01P008L03_F_03,407,30,39,242
D007T01P008L03_F_04,349,23,29,151
D007T01P008L03_F_05,511,10,74,171
D007T01P008L03_F_06,313,97,20,132
D007T01P008L03_F_07,242,12,120,392
D007T01P008L03_F_08,337,49,27,176
D007T01P008L03_F_09,411,21,61,169
D007T01P008L03_F_10,302,116,25,204
D007T01P008L03_F_11,403,45,36,207
D007T01P008L03_F_12,349,40,20,214
D007T01P008L03_F_13,301,87,33,158
D007T01P008L03_F_14,403,30,27,165
D007T01P008L03_F_15,305,87,27,163
D007T01P008L03_F_16,384,45,39,153
D007T01P008L03_F_17,386,30,48,202
D007T01P008L03_F_18,398,58,41,266
D007T01P008L03_F_19,386,56,31,159
D007T01P008L03_F_20,237,127,44,254
D007T01P008L03_F_21,267,106,24,206
D007T01P008L03_F_22,270,90,22,159
D007T01P008L03_F_23,297,84,19,178
D007T01P008L03_F_24,271,79,20,124
D007T01P008L03_G_01,308,54,65,223
D007T01P008L03_G_02,394,78,26,341
D007T01P008L03_G_03,396,35,41,153
D007T01P008L03_G_04,348,45,26,201
D007T01P008L03_G_05,499,9,87,187
D007T01P008L03_G_06,445,68,41,263
D007T01P008L03_G_07,316,85,65,188
D007T01P008L03_G_08,376,32,34,176
D007T01P008L03_G_09,381,31,50,154
D007T01P008L03_G_10,418,35,42,197
D007T01P008L03_G_11,366,16,131,714
D007T01P008L03_G_12,382,28,33,204
D007T01P008L03_G_13,392,31,38,165
D007T01P008L03_G_14,337,30,23,233
D007T01P008L03_G_15,390,27,39,160
D007T01P008L03_G_16,351,55,21,187
D007T01P008L03_G_17,400,23,58,174
D007T01P008L03_G_18,390,43,21,194
D007T01P008L03_G_19,336,55,33,198
D007T01P008L03_G_20,372,29,27,169
D007T01P008L03_G_21,280,131,51,245
D007T01P008L03_G_22,310,75,25,155
D007T01P008L03_G_23,277,68,27,163
D007T01P008L03_G_24,254,22,23,152
D007T01P008L03_H_01,286,72,33,171
D007T01P008L03_H_02,294,72,25,374
D007T01P008L03_H_03,323,75,23,242
D007T01P008L03_H_04,299,76,21,158
D007T01P008L03_H_05,551,41,44,213
D007T01P008L03_H_06,379,34,30,169
D007T01P008L03_H_07,336,95,37,184
D007T01P008L03_H_08,392,50,41,158
D007T01P008L03_H_09,387,33,41,158
D007T01P008L03_H_10,381,34,71,205
D007T01P008L03_H_11,299,70,31,153
D007T01P008L03_H_12,377,43,32,209
D007T01P008L03_H_13,390,17,72,248
D007T01P008L03_H_14,470,24,57,219
D007T01P008L03_H_15,362,45,33,175
D007T01P008L03_H_16,330,57,25,161
D007T01P008L03_H_17,308,88,22,191
D007T01P008L03_H_18,424,35,35,176
D007T01P008L03_H_19,305,86,27,148
D007T01P008L03_H_20,263,72,26,201
D007T01P008L03_H_21,381,17,97,398
D007T01P008L03_H_22,266,64,188,537
D007T01P008L03_H_23,284,82,18,199
D007T01P008L03_H_24,264,78,34,188
D007T01P008L03_I_01,297,50,144,377
D007T01P008L03_I_02,381,42,28,204
D007T01P008L03_I_03,242,48,160,298
D007T01P008L03_I_04,357,42,32,145
D007T01P008L03_I_05,423,35,46,226
D007T01P008L03_I_06,393,53,33,189
D007T01P008L03_I_07,381,44,35,173
D007T01P008L03_I_08,402,26,33,169
D007T01P008L03_I_09,480,23,104,151
D007T01P008L03_I_10,369,51,35,168
D007T01P008L03_I_11,465,28,66,195
D007T01P008L03_I_12,371,33,24,189
D007T01P008L03_I_13,394,32,43,208
D007T01P008L03_I_14,383,22,51,190
D007T01P008L03_I_15,439,41,40,243
D007T01P008L03_I_16,389,35,40,198
D007T01P008L03_I_17,380,56,27,228
D007T01P008L03_I_18,391,23,36,153
D007T01P008L03_I_19,463,9,93,250
D007T01P008L03_I_20,338,70,25,206
D007T01P008L03_I_21,335,48,27,183
D007T01P008L03_I_22,279,100,16,159
D007T01P008L03_I_23,316,72,27,174
D007T01P008L03_I_24,311,30,26,167
D007T01P008L03_J_01,374,64,57,590
D007T01P008L03_J_02,345,39,35,213
D007T01P008L03_J_03,351,35,27,146
D007T01P008L03_J_04,344,63,26,163
D007T01P008L03_J_05,255,92,66,170
D007T01P008L03_J_06,358,53,34,228
D007T01P008L03_J_07,567,33,60,195
D007T01P008L03_J_08,379,35,35,201
D007T01P008L03_J_09,351,21,41,154
D007T01P008L03_J_10,372,52,42,223
D007T01P008L03_J_11,370,28,27,185
D007T01P008L03_J_12,431,42,39,223
D007T01P008L03_J_13,305,24,46,159
D007T01P008L03_J_14,379,30,90,473
D007T01P008L03_J_15,234,35,71,684
D007T01P008L03_J_16,372,42,51,223
D007T01P008L03_J_17,409,36,71,124
D007T01P008L03_J_18,305,48,76,561
D007T01P008L03_J_19,305,40,138,677
D007T01P008L03_J_20,352,36,45,211
D007T01P008L03_J_21,252,128,41,226
D007T01P008L03_J_22,245,80,51,241
D007T01P008L03_J_23,177,78,13,144
D007T01P008L03_J_24,291,88,21,163
D007T01P008L03_K_01,270,110,101,233
D007T01P008L03_K_02,348,50,47,224
D007T01P008L03_K_03,435,52,81,233
D007T01P008L03_K_04,344,34,33,155
D007T01P008L03_K_05,344,60,25,208
D007T01P008L03_K_06,279,4,74,171
D007T01P008L03_K_07,419,46,32,201
D007T01P008L03_K_08,373,23,51,179
D007T01P008L03_K_09,357,62,62,168
D007T01P008L03_K_10,392,23,35,136
D007T01P008L03_K_11,325,49,31,215
D007T01P008L03_K_12,353,32,30,193
D007T01P008L03_K_13,382,15,175,404
D007T01P008L03_K_14,366,71,48,189
D007T01P008L03_K_15,305,57,21,176
D007T01P008L03_K_16,354,34,22,122
D007T01P008L03_K_17,273,55,194,404
D007T01P008L03_K_18,358,31,27,208
D007T01P008L03_K_19,398,57,128,293
D007T01P008L03_K_20,371,24,34,179
D007T01P008L03_K_21,399,50,46,206
D007T01P008L03_K_22,249,108,18,203
D007T01P008L03_K_23,308,91,28,156
D007T01P008L03_K_24,333,40,30,126
D007T01P008L03_L_01,338,25,30,166
D007T01P008L03_L_02,220,35,188,1091
D007T01P008L03_L_03,346,43,36,205
D007T01P008L03_L_04,372,26,43,191
D007T01P008L03_L_05,357,33,30,175
D007T01P008L03_L_06,336,32,30,222
D007T01P008L03_L_07,259,83,45,492
D007T01P008L03_L_08,304,49,36,203
D007T01P008L03_L_09,249,9,116,532
D007T01P008L03_L_10,341,59,37,184
D007T01P008L03_L_11,334,41,74,512
D007T01P008L03_L_12,334,34,31,192
D007T01P008L03_L_13,341,36,37,172
D007T01P008L03_L_14,290,94,18,170
D007T01P008L03_L_15,327,37,117,664
D007T01P008L03_L_16,191,124,31,451
D007T01P008L03_L_17,333,47,45,184
D007T01P008L03_L_18,512,56,76,177
D007T01P008L03_L_19,309,89,31,222
D007T01P008L03_L_20,310,42,43,246
D007T01P008L03_L_21,305,105,18,211
D007T01P008L03_L_22,261,86,26,187
D007T01P008L03_L_23,292,79,26,161
D007T01P008L03_L_24,294,49,21,146
D007T01P008L03_M_01,357,98,27,166
D007T01P008L03_M_02,372,27,31,173
D007T01P008L03_M_03,359,2,194,363
D007T01P008L03_M_04,355,55,28,190
D007T01P008L03_M_05,229,55,144,312
D007T01P008L03_M_06,459,18,57,182
D007T01P008L03_M_07,331,28,139,536
D007T01P008L03_M_08,378,39,42,183
D007T01P008L03_M_09,414,19,52,200
D007T01P008L03_M_10,371,43,23,166
D007T01P008L03_M_11,141,32,104,386
D007T01P008L03_M_12,353,33,38,188
D007T01P008L03_M_13,435,37,57,231
D007T01P008L03_M_14,244,51,177,423
D007T01P008L03_M_15,392,40,30,157
