,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D020T01P907L08_A_01,150,31,26,113
D020T01P907L08_A_02,209,12,26,169
D020T01P907L08_A_03,164,5,42,267
D020T01P907L08_A_04,151,19,57,475
D020T01P907L08_A_05,91,16,44,339
D020T01P907L08_A_06,130,17,66,440
D020T01P907L08_A_07,241,7,25,119
D020T01P907L08_A_08,214,16,51,173
D020T01P907L08_A_09,125,9,60,132
D020T01P907L08_A_10,238,12,24,168
D020T01P907L08_A_11,225,12,28,200
D020T01P907L08_A_12,104,22,67,352
D020T01P907L08_A_13,215,4,39,299
D020T01P907L08_A_14,66,27,28,219
D020T01P907L08_A_15,76,27,45,172
D020T01P907L08_A_16,176,25,26,148
D020T01P907L08_A_17,253,6,42,168
D020T01P907L08_A_18,206,12,29,181
D020T01P907L08_A_19,148,21,63,411
D020T01P907L08_A_20,133,21,45,402
D020T01P907L08_A_21,213,6,46,179
D020T01P907L08_A_22,216,3,28,162
D020T01P907L08_A_23,249,10,29,180
D020T01P907L08_A_24,219,10,37,219
D020T01P907L08_B_01,199,17,38,197
D020T01P907L08_B_02,101,19,46,190
D020T01P907L08_B_03,244,11,32,246
D020T01P907L08_B_04,237,7,45,157
D020T01P907L08_B_05,110,27,43,400
D020T01P907L08_B_06,211,10,36,344
D020T01P907L08_B_07,179,7,59,268
D020T01P907L08_B_08,226,11,37,158
D020T01P907L08_B_09,195,9,52,335
D020T01P907L08_B_10,262,11,40,183
D020T01P907L08_B_11,217,14,34,148
D020T01P907L08_B_12,271,9,71,352
D020T01P907L08_B_13,240,11,44,183
D020T01P907L08_B_14,239,3,40,153
D020T01P907L08_B_15,173,7,72,369
D020T01P907L08_B_16,96,37,71,541
D020T01P907L08_B_17,224,6,40,165
D020T01P907L08_B_18,249,4,36,136
D020T01P907L08_B_19,131,28,47,371
D020T01P907L08_B_20,171,22,43,166
D020T01P907L08_B_21,155,30,16,145
D020T01P907L08_B_22,106,27,62,536
D020T01P907L08_B_23,218,7,35,237
D020T01P907L08_B_24,201,7,24,189
D020T01P907L08_C_01,200,14,51,165
D020T01P907L08_C_02,146,13,68,499
D020T01P907L08_C_03,265,5,54,168
D020T01P907L08_C_04,222,2,41,251
D020T01P907L08_C_05,204,13,54,326
D020T01P907L08_C_06,233,2,29,179
D020T01P907L08_C_07,204,9,53,160
D020T01P907L08_C_08,218,7,39,255
D020T01P907L08_C_09,236,8,39,269
D020T01P907L08_C_10,254,10,33,154
D020T01P907L08_C_11,263,11,41,169
D020T01P907L08_C_12,95,29,53,526
D020T01P907L08_C_13,245,5,42,173
D020T01P907L08_C_14,262,2,38,146
D020T01P907L08_C_15,121,0,148,195
D020T01P907L08_C_16,246,13,41,227
D020T01P907L08_C_17,276,7,39,164
D020T01P907L08_C_18,226,12,29,247
D020T01P907L08_C_19,263,3,43,163
D020T01P907L08_C_20,202,8,63,446
D020T01P907L08_C_21,219,3,37,195
D020T01P907L08_C_22,242,3,45,153
D020T01P907L08_C_23,245,9,31,334
D020T01P907L08_C_24,201,12,55,351
D020T01P907L08_D_01,213,7,37,218
D020T01P907L08_D_02,207,17,17,146
D020T01P907L08_D_03,256,1,30,141
D020T01P907L08_D_04,225,4,17,184
D020T01P907L08_D_05,239,5,30,183
D020T01P907L08_D_06,248,7,30,207
D020T01P907L08_D_07,255,5,24,187
D020T01P907L08_D_08,235,6,33,223
D020T01P907L08_D_09,209,9,43,196
D020T01P907L08_D_10,174,15,40,257
D020T01P907L08_D_11,256,6,37,208
D020T01P907L08_D_12,228,5,34,143
D020T01P907L08_D_13,225,3,38,227
D020T01P907L08_D_14,200,6,32,366
D020T01P907L08_D_15,235,2,26,165
D020T01P907L08_D_16,137,22,35,372
D020T01P907L08_D_17,229,16,27,132
D020T01P907L08_D_18,225,10,33,181
D020T01P907L08_D_19,245,3,40,139
D020T01P907L08_D_20,234,6,39,165
D020T01P907L08_D_21,194,4,54,401
D020T01P907L08_D_22,231,5,48,175
D020T01P907L08_D_23,157,14,31,246
D020T01P907L08_D_24,233,6,53,191
D020T01P907L08_E_01,212,15,40,224
D020T01P907L08_E_02,110,14,22,382
D020T01P907L08_E_03,252,4,36,224
D020T01P907L08_E_04,186,7,36,303
D020T01P907L08_E_05,194,13,55,479
D020T01P907L08_E_06,252,6,36,182
D020T01P907L08_E_07,249,3,30,151
D020T01P907L08_E_08,136,13,81,488
D020T01P907L08_E_09,242,4,24,165
D020T01P907L08_E_10,256,11,44,201
D020T01P907L08_E_11,233,11,34,145
D020T01P907L08_E_12,127,20,44,375
D020T01P907L08_E_13,243,12,33,229
D020T01P907L08_E_14,79,37,14,330
D020T01P907L08_E_15,171,25,23,225
D020T01P907L08_E_16,239,7,39,158
D020T01P907L08_E_17,250,5,28,172
D020T01P907L08_E_18,218,10,29,138
D020T01P907L08_E_19,218,14,49,203
D020T01P907L08_E_20,86,5,79,299
D020T01P907L08_E_21,211,8,55,251
D020T01P907L08_E_22,211,9,36,296
D020T01P907L08_E_23,230,11,31,218
D020T01P907L08_E_24,182,12,31,415
D020T01P907L08_F_01,198,21,20,199
D020T01P907L08_F_02,96,9,68,289
D020T01P907L08_F_03,226,5,26,176
D020T01P907L08_F_04,194,9,51,261
D020T01P907L08_F_05,132,20,37,440
D020T01P907L08_F_06,231,11,36,169
D020T01P907L08_F_07,246,2,39,274
D020T01P907L08_F_08,234,9,37,200
D020T01P907L08_F_09,117,16,59,228
D020T01P907L08_F_10,212,4,32,185
D020T01P907L08_F_11,187,19,36,433
D020T01P907L08_F_12,249,3,28,194
D020T01P907L08_F_13,158,17,69,554
D020T01P907L08_F_14,197,11,59,312
D020T01P907L08_F_15,180,8,53,383
D020T01P907L08_F_16,254,8,46,152
D020T01P907L08_F_17,215,10,24,146
D020T01P907L08_F_18,232,8,36,159
D020T01P907L08_F_19,225,2,29,171
D020T01P907L08_F_20,224,5,29,189
D020T01P907L08_F_21,115,9,88,323
D020T01P907L08_F_22,161,13,33,156
D020T01P907L08_F_23,221,12,43,269
D020T01P907L08_F_24,210,13,33,183
D020T01P907L08_G_01,278,4,44,233
D020T01P907L08_G_02,138,0,155,216
D020T01P907L08_G_03,105,1,110,111
D020T01P907L08_G_04,220,18,49,181
D020T01P907L08_G_05,229,6,46,154
D020T01P907L08_G_06,240,8,40,165
D020T01P907L08_G_07,113,20,35,517
D020T01P907L08_G_08,259,6,44,155
D020T01P907L08_G_09,143,2,68,171
D020T01P907L08_G_10,228,8,48,244
D020T01P907L08_G_11,198,8,50,239
D020T01P907L08_G_12,252,4,34,156
D020T01P907L08_G_13,236,2,40,201
D020T01P907L08_G_14,285,4,48,173
D020T01P907L08_G_15,213,5,37,167
D020T01P907L08_G_16,236,2,46,154
D020T01P907L08_G_17,254,1,52,159
D020T01P907L08_G_18,249,7,41,172
D020T01P907L08_G_19,248,6,46,205
D020T01P907L08_G_20,255,4,48,134
D020T01P907L08_G_21,223,5,57,285
D020T01P907L08_G_22,247,4,28,160
D020T01P907L08_G_23,169,23,46,402
D020T01P907L08_G_24,218,6,23,195
D020T01P907L08_H_01,193,19,45,174
