,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D013T01P003L08_A_01,148,8,175,73
D013T01P003L08_A_02,230,29,149,210
D013T01P003L08_A_03,221,25,163,177
D013T01P003L08_A_04,218,16,173,155
D013T01P003L08_A_05,127,10,226,125
D013T01P003L08_A_06,131,6,322,140
D013T01P003L08_A_07,200,32,138,200
D013T01P003L08_A_08,224,16,140,77
D013T01P003L08_A_09,81,6,218,76
D013T01P003L08_A_10,249,22,215,225
D013T01P003L08_A_11,211,23,167,220
D013T01P003L08_A_12,85,20,285,218
D013T01P003L08_A_13,226,19,160,224
D013T01P003L08_A_14,105,2,442,129
D013T01P003L08_A_15,109,1,396,91
D013T01P003L08_A_16,198,37,260,277
D013T01P003L08_A_17,218,22,171,210
D013T01P003L08_A_18,219,29,181,254
D013T01P003L08_A_19,141,14,213,113
D013T01P003L08_A_20,219,17,243,241
D013T01P003L08_A_21,229,18,129,186
D013T01P003L08_A_22,229,22,173,224
D013T01P003L08_A_23,248,29,209,327
D013T01P003L08_A_24,228,18,152,257
D013T01P003L08_B_01,251,16,241,289
D013T01P003L08_B_02,84,9,400,153
D013T01P003L08_B_03,249,16,191,203
D013T01P003L08_B_04,235,11,175,247
D013T01P003L08_B_05,127,8,334,209
D013T01P003L08_B_06,246,26,140,222
D013T01P003L08_B_07,192,23,160,132
D013T01P003L08_B_08,222,13,167,186
D013T01P003L08_B_09,258,4,182,180
D013T01P003L08_B_10,243,23,273,279
D013T01P003L08_B_11,234,14,130,177
D013T01P003L08_B_12,245,8,168,150
D013T01P003L08_B_13,258,24,231,335
D013T01P003L08_B_14,251,12,179,193
D013T01P003L08_B_15,155,8,210,120
D013T01P003L08_B_16,126,13,304,141
D013T01P003L08_B_17,218,16,142,182
D013T01P003L08_B_18,256,24,153,139
D013T01P003L08_B_19,126,7,260,121
D013T01P003L08_B_20,171,20,200,163
D013T01P003L08_B_21,182,27,135,138
D013T01P003L08_B_22,148,6,324,132
D013T01P003L08_B_23,271,21,182,211
D013T01P003L08_B_24,211,27,220,213
D013T01P003L08_C_01,159,14,133,101
D013T01P003L08_C_02,134,3,284,120
D013T01P003L08_C_03,234,5,94,103
D013T01P003L08_C_04,232,13,178,128
D013T01P003L08_C_05,153,11,163,111
D013T01P003L08_C_06,232,21,184,172
D013T01P003L08_C_07,220,28,122,208
D013T01P003L08_C_08,235,18,148,156
D013T01P003L08_C_09,254,17,217,218
