,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D030T01P002L03_A_01,382,22,111,228
D030T01P002L03_A_02,414,9,123,213
D030T01P002L03_A_03,326,20,163,260
D030T01P002L03_A_04,392,13,145,228
D030T01P002L03_A_05,208,11,175,324
D030T01P002L03_A_06,43,3,337,301
D030T01P002L03_A_07,117,12,375,255
D030T01P002L03_A_08,385,29,114,213
D030T01P002L03_A_09,219,27,203,508
D030T01P002L03_A_10,370,24,139,227
D030T01P002L03_A_11,168,17,424,493
D030T01P002L03_A_12,422,12,170,210
D030T01P002L03_A_13,185,19,215,672
D030T01P002L03_A_14,402,18,120,215
D030T01P002L03_A_15,415,12,138,208
D030T01P002L03_A_16,416,7,134,234
D030T01P002L03_A_17,324,10,179,469
D030T01P002L03_A_18,365,8,93,194
D030T01P002L03_A_19,306,9,237,347
D030T01P002L03_A_20,400,11,111,212
D030T01P002L03_A_21,303,4,85,241
D030T01P002L03_A_22,417,12,105,234
D030T01P002L03_A_23,375,12,120,204
D030T01P002L03_A_24,391,8,132,236
D030T01P002L03_B_01,352,12,168,256
D030T01P002L03_B_02,387,14,109,229
D030T01P002L03_B_03,363,14,124,164
D030T01P002L03_B_04,398,11,105,184
D030T01P002L03_B_05,101,12,377,355
D030T01P002L03_B_06,409,13,114,201
D030T01P002L03_B_07,392,7,124,232
D030T01P002L03_B_08,405,23,135,271
D030T01P002L03_B_09,433,11,110,222
D030T01P002L03_B_10,410,16,108,167
D030T01P002L03_B_11,199,27,310,279
D030T01P002L03_B_12,190,17,152,816
D030T01P002L03_B_13,409,5,117,235
D030T01P002L03_B_14,377,14,93,188
D030T01P002L03_B_15,320,12,48,231
D030T01P002L03_B_16,394,16,89,201
D030T01P002L03_B_17,188,55,182,653
D030T01P002L03_B_18,331,10,105,132
D030T01P002L03_B_19,403,14,121,201
D030T01P002L03_B_20,389,13,146,175
D030T01P002L03_B_21,407,11,107,188
D030T01P002L03_B_22,389,13,108,212
D030T01P002L03_B_23,406,14,127,247
D030T01P002L03_B_24,369,7,128,204
D030T01P002L03_C_01,452,9,126,203
D030T01P002L03_C_02,376,8,128,237
D030T01P002L03_C_03,351,23,124,289
D030T01P002L03_C_04,481,19,163,234
D030T01P002L03_C_05,277,3,240,293
D030T01P002L03_C_06,294,30,185,286
D030T01P002L03_C_07,426,14,256,560
D030T01P002L03_C_08,392,15,109,196
D030T01P002L03_C_09,327,17,226,398
D030T01P002L03_C_10,421,11,140,228
D030T01P002L03_C_11,200,15,752,430
D030T01P002L03_C_12,381,25,120,232
D030T01P002L03_C_13,404,6,148,192
D030T01P002L03_C_14,472,11,149,238
D030T01P002L03_C_15,316,16,151,167
D030T01P002L03_C_16,398,12,110,213
D030T01P002L03_C_17,443,15,196,234
D030T01P002L03_C_18,417,14,131,201
D030T01P002L03_C_19,407,20,119,200
D030T01P002L03_C_20,396,9,101,221
D030T01P002L03_C_21,250,14,223,316
D030T01P002L03_C_22,388,25,112,208
D030T01P002L03_C_23,366,15,101,247
D030T01P002L03_C_24,408,17,114,246
D030T01P002L03_D_01,367,3,88,248
D030T01P002L03_D_02,177,202,110,728
D030T01P002L03_D_03,428,10,88,177
D030T01P002L03_D_04,322,13,90,209
D030T01P002L03_D_05,332,39,92,213
D030T01P002L03_D_06,401,18,109,229
D030T01P002L03_D_07,392,15,97,205
D030T01P002L03_D_08,418,16,106,213
D030T01P002L03_D_09,374,7,94,171
D030T01P002L03_D_10,420,21,132,213
D030T01P002L03_D_11,403,12,140,203
D030T01P002L03_D_12,396,15,128,213
D030T01P002L03_D_13,417,10,149,182
D030T01P002L03_D_14,351,15,115,163
D030T01P002L03_D_15,396,17,153,309
D030T01P002L03_D_16,389,13,78,197
D030T01P002L03_D_17,390,10,159,174
D030T01P002L03_D_18,200,8,407,405
D030T01P002L03_D_19,258,53,92,152
D030T01P002L03_D_20,368,17,112,277
D030T01P002L03_D_21,413,7,85,181
D030T01P002L03_D_22,380,17,107,210
D030T01P002L03_D_23,380,13,130,223
D030T01P002L03_D_24,397,12,133,210
D030T01P002L03_E_01,408,23,135,218
D030T01P002L03_E_02,362,6,87,147
D030T01P002L03_E_03,514,14,225,253
D030T01P002L03_E_04,388,11,131,229
D030T01P002L03_E_05,101,6,516,283
D030T01P002L03_E_06,450,18,145,252
D030T01P002L03_E_07,167,19,599,532
D030T01P002L03_E_08,389,12,123,168
D030T01P002L03_E_09,387,10,107,203
D030T01P002L03_E_10,369,4,118,245
D030T01P002L03_E_11,204,38,114,149
D030T01P002L03_E_12,440,9,120,172
D030T01P002L03_E_13,97,4,514,230
D030T01P002L03_E_14,262,9,308,208
D030T01P002L03_E_15,407,3,114,167
D030T01P002L03_E_16,373,14,144,181
D030T01P002L03_E_17,231,22,272,190
D030T01P002L03_E_18,343,9,92,224
D030T01P002L03_E_19,382,13,125,226
D030T01P002L03_E_20,341,22,124,239
D030T01P002L03_E_21,367,8,119,194
D030T01P002L03_E_22,375,10,95,176
D030T01P002L03_E_23,370,16,113,212
D030T01P002L03_E_24,382,9,112,221
D030T01P002L03_F_01,417,13,113,234
D030T01P002L03_F_02,422,16,115,243
D030T01P002L03_F_03,373,5,132,200
D030T01P002L03_F_04,289,18,129,219
D030T01P002L03_F_05,314,17,143,211
D030T01P002L03_F_06,374,16,103,222
D030T01P002L03_F_07,334,12,209,212
D030T01P002L03_F_08,302,16,130,194
D030T01P002L03_F_09,438,13,134,193
D030T01P002L03_F_10,375,11,124,247
D030T01P002L03_F_11,452,9,111,229
D030T01P002L03_F_12,415,9,164,233
D030T01P002L03_F_13,382,14,108,235
D030T01P002L03_F_14,398,17,112,249
D030T01P002L03_F_15,420,2,90,135
D030T01P002L03_F_16,373,22,101,260
D030T01P002L03_F_17,381,10,103,188
D030T01P002L03_F_18,313,7,86,170
D030T01P002L03_F_19,342,6,68,138
D030T01P002L03_F_20,415,3,128,197
D030T01P002L03_F_21,392,12,124,226
D030T01P002L03_F_22,379,27,122,249
D030T01P002L03_F_23,409,12,132,206
D030T01P002L03_F_24,387,18,125,250
D030T01P002L03_G_01,327,6,256,228
D030T01P002L03_G_02,348,21,196,344
D030T01P002L03_G_03,414,7,127,123
D030T01P002L03_G_04,395,23,109,233
D030T01P002L03_G_05,399,4,96,159
D030T01P002L03_G_06,395,8,145,241
D030T01P002L03_G_07,240,17,169,128
D030T01P002L03_G_08,390,11,123,166
D030T01P002L03_G_09,365,25,108,242
D030T01P002L03_G_10,407,0,134,219
D030T01P002L03_G_11,182,9,250,561
D030T01P002L03_G_12,362,14,106,206
D030T01P002L03_G_13,355,14,122,223
D030T01P002L03_G_14,334,14,147,245
D030T01P002L03_G_15,384,20,153,249
D030T01P002L03_G_16,382,10,134,203
D030T01P002L03_G_17,354,24,99,144
D030T01P002L03_G_18,370,8,116,179
D030T01P002L03_G_19,374,9,146,166
D030T01P002L03_G_20,399,8,106,200
D030T01P002L03_G_21,406,8,219,236
D030T01P002L03_G_22,381,14,117,223
D030T01P002L03_G_23,365,18,98,221
D030T01P002L03_G_24,371,13,113,205
D030T01P002L03_H_01,379,5,140,216
D030T01P002L03_H_02,406,6,185,396
D030T01P002L03_H_03,281,8,120,217
D030T01P002L03_H_04,263,6,70,135
D030T01P002L03_H_05,430,8,163,243
D030T01P002L03_H_06,390,19,110,246
D030T01P002L03_H_07,405,7,101,165
D030T01P002L03_H_08,380,8,111,164
D030T01P002L03_H_09,441,17,163,220
D030T01P002L03_H_10,199,18,493,685
D030T01P002L03_H_11,362,15,120,229
D030T01P002L03_H_12,354,15,146,220
D030T01P002L03_H_13,339,5,88,211
D030T01P002L03_H_14,356,4,117,268
D030T01P002L03_H_15,407,7,111,192
D030T01P002L03_H_16,385,10,86,206
D030T01P002L03_H_17,376,3,114,196
D030T01P002L03_H_18,357,15,155,209
D030T01P002L03_H_19,395,11,121,181
D030T01P002L03_H_20,367,7,85,163
D030T01P002L03_H_21,335,9,134,189
D030T01P002L03_H_22,82,7,515,303
D030T01P002L03_H_23,393,8,122,187
D030T01P002L03_H_24,382,14,110,245
D030T01P002L03_I_01,142,14,370,356
D030T01P002L03_I_02,522,13,145,217
D030T01P002L03_I_03,187,0,531,256
D030T01P002L03_I_04,370,10,156,200
D030T01P002L03_I_05,395,11,123,182
D030T01P002L03_I_06,393,11,142,223
D030T01P002L03_I_07,392,16,126,185
D030T01P002L03_I_08,387,18,124,175
D030T01P002L03_I_09,381,1,152,208
D030T01P002L03_I_10,318,8,130,216
D030T01P002L03_I_11,399,4,177,186
D030T01P002L03_I_12,360,8,123,185
D030T01P002L03_I_13,364,14,125,229
D030T01P002L03_I_14,422,7,124,242
D030T01P002L03_I_15,398,13,157,231
D030T01P002L03_I_16,381,11,138,220
D030T01P002L03_I_17,392,20,143,224
D030T01P002L03_I_18,365,12,125,195
D030T01P002L03_I_19,247,14,519,578
D030T01P002L03_I_20,371,14,107,217
D030T01P002L03_I_21,415,10,120,218
D030T01P002L03_I_22,369,19,110,232
D030T01P002L03_I_23,385,23,101,212
D030T01P002L03_I_24,375,9,144,218
D030T01P002L03_J_01,351,4,198,393
D030T01P002L03_J_02,409,5,112,183
D030T01P002L03_J_03,360,20,100,209
D030T01P002L03_J_04,362,10,112,197
D030T01P002L03_J_05,143,27,154,117
D030T01P002L03_J_06,417,13,106,226
D030T01P002L03_J_07,414,3,151,265
D030T01P002L03_J_08,351,16,96,262
D030T01P002L03_J_09,359,14,131,223
D030T01P002L03_J_10,377,7,106,216
D030T01P002L03_J_11,363,13,111,162
D030T01P002L03_J_12,391,5,131,274
