,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D007T01P009L08_A_01,348,16,149,318
D007T01P009L08_A_02,330,8,55,159
D007T01P009L08_A_03,285,12,48,163
D007T01P009L08_A_04,220,9,58,218
D007T01P009L08_A_05,206,12,129,767
D007T01P009L08_A_06,256,9,88,192
D007T01P009L08_A_07,323,7,46,180
D007T01P009L08_A_08,451,54,58,233
D007T01P009L08_A_09,280,14,111,97
D007T01P009L08_A_10,315,7,58,171
D007T01P009L08_A_11,306,17,52,234
D007T01P009L08_A_12,289,10,311,493
D007T01P009L08_A_13,328,18,58,162
D007T01P009L08_A_14,204,11,210,374
D007T01P009L08_A_15,319,1,546,460
D007T01P009L08_A_16,494,6,83,137
D007T01P009L08_A_17,331,13,50,138
D007T01P009L08_A_18,358,5,51,117
D007T01P009L08_A_19,389,21,47,103
D007T01P009L08_A_20,274,12,62,207
D007T01P009L08_A_21,373,8,48,138
D007T01P009L08_A_22,321,5,59,188
D007T01P009L08_A_23,349,19,47,193
D007T01P009L08_A_24,354,6,61,104
D007T01P009L08_B_01,376,12,37,145
D007T01P009L08_B_02,404,9,68,159
D007T01P009L08_B_03,328,12,62,181
D007T01P009L08_B_04,344,10,60,205
D007T01P009L08_B_05,240,5,542,666
D007T01P009L08_B_06,346,13,40,163
D007T01P009L08_B_07,308,12,74,221
D007T01P009L08_B_08,350,7,65,174
D007T01P009L08_B_09,365,9,66,213
D007T01P009L08_B_10,359,7,79,143
D007T01P009L08_B_11,366,12,58,195
D007T01P009L08_B_12,273,9,74,179
D007T01P009L08_B_13,375,13,60,137
D007T01P009L08_B_14,338,7,62,184
D007T01P009L08_B_15,236,13,83,233
D007T01P009L08_B_16,285,8,117,297
D007T01P009L08_B_17,346,9,77,210
D007T01P009L08_B_18,367,17,72,240
D007T01P009L08_B_19,242,4,480,567
D007T01P009L08_B_20,483,3,127,113
D007T01P009L08_B_21,450,8,84,110
D007T01P009L08_B_22,267,8,148,356
D007T01P009L08_B_23,317,24,62,191
D007T01P009L08_B_24,363,10,68,152
D007T01P009L08_C_01,361,9,69,142
D007T01P009L08_C_02,246,6,90,293
D007T01P009L08_C_03,344,34,36,193
D007T01P009L08_C_04,357,7,62,180
D007T01P009L08_C_05,246,4,92,179
D007T01P009L08_C_06,345,9,70,181
D007T01P009L08_C_07,386,21,51,162
D007T01P009L08_C_08,349,13,72,237
D007T01P009L08_C_09,329,10,95,161
D007T01P009L08_C_10,350,13,76,180
D007T01P009L08_C_11,353,12,77,190
D007T01P009L08_C_12,311,12,188,371
D007T01P009L08_C_13,345,11,61,190
D007T01P009L08_C_14,375,7,89,185
D007T01P009L08_C_15,149,43,612,1111
D007T01P009L08_C_16,336,10,72,178
D007T01P009L08_C_17,349,8,61,174
D007T01P009L08_C_18,311,11,45,236
D007T01P009L08_C_19,356,10,50,170
D007T01P009L08_C_20,226,15,76,280
D007T01P009L08_C_21,369,43,43,255
D007T01P009L08_C_22,341,7,71,204
D007T01P009L08_C_23,357,6,72,168
D007T01P009L08_C_24,294,11,54,149
D007T01P009L08_D_01,442,44,65,253
D007T01P009L08_D_02,335,9,46,172
D007T01P009L08_D_03,376,5,57,189
D007T01P009L08_D_04,378,20,61,167
D007T01P009L08_D_05,361,8,69,173
D007T01P009L08_D_06,369,10,73,200
D007T01P009L08_D_07,353,17,70,214
D007T01P009L08_D_08,343,11,72,189
D007T01P009L08_D_09,345,16,63,179
D007T01P009L08_D_10,361,10,69,201
D007T01P009L08_D_11,354,14,68,180
D007T01P009L08_D_12,401,14,132,332
D007T01P009L08_D_13,386,12,66,153
D007T01P009L08_D_14,304,6,206,252
D007T01P009L08_D_15,341,11,79,217
