,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D010T01P014L03_A_01,187,8,10,82
D010T01P014L03_A_02,227,12,17,112
D010T01P014L03_A_03,143,13,29,225
D010T01P014L03_A_04,221,23,12,99
D010T01P014L03_A_05,265,38,25,273
D010T01P014L03_A_06,267,33,73,271
D010T01P014L03_A_07,271,7,74,216
D010T01P014L03_A_08,223,6,19,93
D010T01P014L03_A_09,246,17,18,147
D010T01P014L03_A_10,221,18,24,120
D010T01P014L03_A_11,202,31,28,234
D010T01P014L03_A_12,207,19,16,123
D010T01P014L03_A_13,208,14,29,161
D010T01P014L03_A_14,183,10,8,121
D010T01P014L03_A_15,189,13,16,119
D010T01P014L03_A_16,205,9,20,117
D010T01P014L03_A_17,287,19,26,143
D010T01P014L03_A_18,210,8,19,104
D010T01P014L03_A_19,236,12,27,118
D010T01P014L03_A_20,185,6,18,114
D010T01P014L03_A_21,178,16,58,246
D010T01P014L03_A_22,188,8,19,115
D010T01P014L03_A_23,198,13,12,123
D010T01P014L03_A_24,194,8,6,104
D010T01P014L03_B_01,159,15,67,315
D010T01P014L03_B_02,214,17,16,95
D010T01P014L03_B_03,188,5,19,147
D010T01P014L03_B_04,208,16,24,186
D010T01P014L03_B_05,230,58,52,380
D010T01P014L03_B_06,200,17,18,130
D010T01P014L03_B_07,337,10,9,89
D010T01P014L03_B_08,228,19,16,144
D010T01P014L03_B_09,204,9,17,150
D010T01P014L03_B_10,198,24,21,251
D010T01P014L03_B_11,259,18,38,200
D010T01P014L03_B_12,287,13,66,537
D010T01P014L03_B_13,202,9,13,130
D010T01P014L03_B_14,212,6,16,123
D010T01P014L03_B_15,272,12,19,140
D010T01P014L03_B_16,157,17,25,156
D010T01P014L03_B_17,235,6,29,159
D010T01P014L03_B_18,188,22,22,198
D010T01P014L03_B_19,192,10,9,78
D010T01P014L03_B_20,276,8,14,105
D010T01P014L03_B_21,182,9,27,175
D010T01P014L03_B_22,166,18,20,173
D010T01P014L03_B_23,222,10,18,132
D010T01P014L03_B_24,196,17,15,123
D010T01P014L03_C_01,279,19,30,156
D010T01P014L03_C_02,186,11,20,188
D010T01P014L03_C_03,292,73,20,279
D010T01P014L03_C_04,217,13,17,111
D010T01P014L03_C_05,177,56,64,863
D010T01P014L03_C_06,201,12,20,168
D010T01P014L03_C_07,228,20,36,199
D010T01P014L03_C_08,233,8,27,108
D010T01P014L03_C_09,212,13,16,111
D010T01P014L03_C_10,336,7,32,96
D010T01P014L03_C_11,336,6,131,250
D010T01P014L03_C_12,194,9,25,133
D010T01P014L03_C_13,260,9,15,102
D010T01P014L03_C_14,283,20,32,120
D010T01P014L03_C_15,294,15,41,140
D010T01P014L03_C_16,232,11,12,152
D010T01P014L03_C_17,232,16,18,205
D010T01P014L03_C_18,208,21,17,133
D010T01P014L03_C_19,234,11,21,120
D010T01P014L03_C_20,221,6,16,118
D010T01P014L03_C_21,236,34,31,278
D010T01P014L03_C_22,211,15,12,143
D010T01P014L03_C_23,209,9,16,128
D010T01P014L03_C_24,196,8,12,96
D010T01P014L03_D_01,268,18,17,152
D010T01P014L03_D_02,229,58,17,146
D010T01P014L03_D_03,224,11,30,138
D010T01P014L03_D_04,204,15,17,143
D010T01P014L03_D_05,201,12,27,150
D010T01P014L03_D_06,216,14,21,200
D010T01P014L03_D_07,221,17,8,144
D010T01P014L03_D_08,224,19,30,212
D010T01P014L03_D_09,210,34,20,142
D010T01P014L03_D_10,203,10,26,98
D010T01P014L03_D_11,185,9,18,114
D010T01P014L03_D_12,216,10,15,104
D010T01P014L03_D_13,205,4,18,115
D010T01P014L03_D_14,171,18,22,158
D010T01P014L03_D_15,211,27,15,114
D010T01P014L03_D_16,181,9,12,130
D010T01P014L03_D_17,235,8,18,81
D010T01P014L03_D_18,244,28,35,218
D010T01P014L03_D_19,230,12,16,87
D010T01P014L03_D_20,249,34,27,122
D010T01P014L03_D_21,210,23,19,174
D010T01P014L03_D_22,196,18,16,128
D010T01P014L03_D_23,191,20,20,141
D010T01P014L03_D_24,201,14,14,116
D010T01P014L03_E_01,205,4,21,127
D010T01P014L03_E_02,343,29,16,103
D010T01P014L03_E_03,223,10,55,149
D010T01P014L03_E_04,218,17,16,126
D010T01P014L03_E_05,335,3,109,248
D010T01P014L03_E_06,198,8,31,153
D010T01P014L03_E_07,230,38,33,291
D010T01P014L03_E_08,195,13,19,149
D010T01P014L03_E_09,206,18,19,159
D010T01P014L03_E_10,323,23,87,349
D010T01P014L03_E_11,279,23,44,127
D010T01P014L03_E_12,222,9,18,83
D010T01P014L03_E_13,137,35,120,499
D010T01P014L03_E_14,143,84,43,288
D010T01P014L03_E_15,247,21,19,89
D010T01P014L03_E_16,208,12,18,122
D010T01P014L03_E_17,215,94,33,148
D010T01P014L03_E_18,189,15,14,122
D010T01P014L03_E_19,224,9,14,130
D010T01P014L03_E_20,198,15,13,149
D010T01P014L03_E_21,172,16,12,168
D010T01P014L03_E_22,191,19,16,130
D010T01P014L03_E_23,204,18,13,200
D010T01P014L03_E_24,208,9,17,125
D010T01P014L03_F_01,203,14,10,120
D010T01P014L03_F_02,200,12,15,121
D010T01P014L03_F_03,259,13,21,129
D010T01P014L03_F_04,244,7,27,82
D010T01P014L03_F_05,316,23,33,108
D010T01P014L03_F_06,200,12,16,118
D010T01P014L03_F_07,171,22,60,307
D010T01P014L03_F_08,209,24,19,105
D010T01P014L03_F_09,241,6,25,97
D010T01P014L03_F_10,228,17,17,116
D010T01P014L03_F_11,292,15,25,97
D010T01P014L03_F_12,224,3,16,136
D010T01P014L03_F_13,206,25,10,118
D010T01P014L03_F_14,204,13,16,112
D010T01P014L03_F_15,223,13,14,119
D010T01P014L03_F_16,177,14,19,105
D010T01P014L03_F_17,211,11,17,110
D010T01P014L03_F_18,251,36,17,136
D010T01P014L03_F_19,194,13,25,144
D010T01P014L03_F_20,111,195,9,106
D010T01P014L03_F_21,212,66,14,109
D010T01P014L03_F_22,182,21,17,123
D010T01P014L03_F_23,167,22,11,126
D010T01P014L03_F_24,198,5,19,130
D010T01P014L03_G_01,153,95,48,349
D010T01P014L03_G_02,254,17,17,147
D010T01P014L03_G_03,221,11,27,107
D010T01P014L03_G_04,237,9,16,129
D010T01P014L03_G_05,321,8,24,100
D010T01P014L03_G_06,269,18,25,144
D010T01P014L03_G_07,224,57,19,155
D010T01P014L03_G_08,206,3,16,112
D010T01P014L03_G_09,253,7,18,81
D010T01P014L03_G_10,235,17,17,138
D010T01P014L03_G_11,271,39,65,563
D010T01P014L03_G_12,203,12,20,110
D010T01P014L03_G_13,209,7,18,134
D010T01P014L03_G_14,223,12,10,102
D010T01P014L03_G_15,224,21,18,115
D010T01P014L03_G_16,193,15,11,130
D010T01P014L03_G_17,239,14,24,151
D010T01P014L03_G_18,216,12,18,151
D010T01P014L03_G_19,182,28,9,192
D010T01P014L03_G_20,208,12,20,147
D010T01P014L03_G_21,194,122,29,175
D010T01P014L03_G_22,169,21,9,126
D010T01P014L03_G_23,246,8,26,117
D010T01P014L03_G_24,204,4,8,103
D010T01P014L03_H_01,244,17,12,102
D010T01P014L03_H_02,221,16,10,134
D010T01P014L03_H_03,204,12,27,174
D010T01P014L03_H_04,213,10,16,96
D010T01P014L03_H_05,336,15,20,110
D010T01P014L03_H_06,193,17,20,172
D010T01P014L03_H_07,197,8,18,110
D010T01P014L03_H_08,221,19,15,131
D010T01P014L03_H_09,212,17,17,111
D010T01P014L03_H_10,239,26,42,270
D010T01P014L03_H_11,199,14,24,137
D010T01P014L03_H_12,220,24,13,155
D010T01P014L03_H_13,197,16,41,246
D010T01P014L03_H_14,281,14,13,156
D010T01P014L03_H_15,224,3,30,130
D010T01P014L03_H_16,187,13,9,104
D010T01P014L03_H_17,288,18,18,101
D010T01P014L03_H_18,237,10,20,104
D010T01P014L03_H_19,196,11,10,120
D010T01P014L03_H_20,152,11,21,183
D010T01P014L03_H_21,239,14,14,132
D010T01P014L03_H_22,136,96,72,308
D010T01P014L03_H_23,208,10,11,139
D010T01P014L03_H_24,200,9,11,112
D010T01P014L03_I_01,245,56,77,280
D010T01P014L03_I_02,208,8,22,136
D010T01P014L03_I_03,204,48,207,423
D010T01P014L03_I_04,242,15,17,145
D010T01P014L03_I_05,215,9,18,154
D010T01P014L03_I_06,229,11,22,117
D010T01P014L03_I_07,200,7,19,127
D010T01P014L03_I_08,209,7,15,141
D010T01P014L03_I_09,318,6,27,92
D010T01P014L03_I_10,242,9,18,149
D010T01P014L03_I_11,245,71,20,90
D010T01P014L03_I_12,225,6,25,119
