,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D019T01P005L02_A_01,301,42,64,269
D019T01P005L02_A_02,413,24,36,215
D019T01P005L02_A_03,368,40,47,229
D019T01P005L02_A_04,398,16,44,220
D019T01P005L02_A_05,362,21,41,207
D019T01P005L02_A_06,382,18,45,212
D019T01P005L02_A_07,379,47,40,213
D019T01P005L02_A_08,166,86,173,523
D019T01P005L02_A_09,426,28,56,167
D019T01P005L02_A_10,437,12,55,191
D019T01P005L02_A_11,381,26,46,228
D019T01P005L02_A_12,321,56,69,595
D019T01P005L02_A_13,404,20,60,237
D019T01P005L02_A_14,416,16,45,193
D019T01P005L02_A_15,380,34,47,317
D019T01P005L02_A_16,404,18,42,208
D019T01P005L02_A_17,109,65,175,383
D019T01P005L02_A_18,418,20,50,218
D019T01P005L02_A_19,357,27,38,191
D019T01P005L02_A_20,367,24,33,210
D019T01P005L02_A_21,414,11,46,193
D019T01P005L02_A_22,349,31,32,206
D019T01P005L02_A_23,323,22,29,188
D019T01P005L02_A_24,380,19,40,182
D019T01P005L02_B_01,363,27,99,410
D019T01P005L02_B_02,322,54,53,191
D019T01P005L02_B_03,266,58,116,454
D019T01P005L02_B_04,377,19,46,191
D019T01P005L02_B_05,358,27,66,321
D019T01P005L02_B_06,213,75,79,250
D019T01P005L02_B_07,135,81,132,304
D019T01P005L02_B_08,418,17,48,187
D019T01P005L02_B_09,263,62,106,294
D019T01P005L02_B_10,400,32,46,167
D019T01P005L02_B_11,385,17,50,168
D019T01P005L02_B_12,397,18,62,204
D019T01P005L02_B_13,418,18,73,194
D019T01P005L02_B_14,436,23,55,206
D019T01P005L02_B_15,99,84,87,272
D019T01P005L02_B_16,381,28,45,212
D019T01P005L02_B_17,243,50,111,477
D019T01P005L02_B_18,389,30,39,242
D019T01P005L02_B_19,241,21,164,773
D019T01P005L02_B_20,410,33,46,211
D019T01P005L02_B_21,353,50,36,200
D019T01P005L02_B_22,394,26,56,193
D019T01P005L02_B_23,326,39,50,210
D019T01P005L02_B_24,366,42,44,184
D019T01P005L02_C_01,339,37,64,226
D019T01P005L02_C_02,264,113,51,264
D019T01P005L02_C_03,348,51,71,325
D019T01P005L02_C_04,369,22,59,223
D019T01P005L02_C_05,353,30,36,162
D019T01P005L02_C_06,392,20,44,204
D019T01P005L02_C_07,342,40,57,222
D019T01P005L02_C_08,457,23,59,195
D019T01P005L02_C_09,97,77,109,238
D019T01P005L02_C_10,375,39,31,245
D019T01P005L02_C_11,395,14,86,204
D019T01P005L02_C_12,383,27,57,190
D019T01P005L02_C_13,399,27,43,160
D019T01P005L02_C_14,347,35,53,207
D019T01P005L02_C_15,394,28,57,202
D019T01P005L02_C_16,446,11,68,217
D019T01P005L02_C_17,426,15,59,192
D019T01P005L02_C_18,272,36,65,264
D019T01P005L02_C_19,407,13,65,188
D019T01P005L02_C_20,409,19,77,243
D019T01P005L02_C_21,97,65,101,264
D019T01P005L02_C_22,356,43,45,197
D019T01P005L02_C_23,356,39,45,177
D019T01P005L02_C_24,378,23,58,155
D019T01P005L02_D_01,357,49,49,234
D019T01P005L02_D_02,344,30,50,188
D019T01P005L02_D_03,381,15,61,196
D019T01P005L02_D_04,343,30,72,159
D019T01P005L02_D_05,339,38,81,272
D019T01P005L02_D_06,374,15,53,178
D019T01P005L02_D_07,153,76,252,533
D019T01P005L02_D_08,392,24,52,152
D019T01P005L02_D_09,109,89,53,176
D019T01P005L02_D_10,384,28,51,169
D019T01P005L02_D_11,336,30,72,212
D019T01P005L02_D_12,404,20,60,178
D019T01P005L02_D_13,356,32,62,168
D019T01P005L02_D_14,364,20,55,169
D019T01P005L02_D_15,101,83,96,215
D019T01P005L02_D_16,361,31,40,194
D019T01P005L02_D_17,407,9,60,201
D019T01P005L02_D_18,406,26,50,196
D019T01P005L02_D_19,87,116,41,182
D019T01P005L02_D_20,266,36,44,149
D019T01P005L02_D_21,318,36,54,165
D019T01P005L02_D_22,352,26,28,172
D019T01P005L02_D_23,303,58,50,185
D019T01P005L02_D_24,362,37,41,182
D019T01P005L02_E_01,207,89,48,209
D019T01P005L02_E_02,355,29,58,179
D019T01P005L02_E_03,145,110,44,209
D019T01P005L02_E_04,266,43,50,185
D019T01P005L02_E_05,142,99,50,175
D019T01P005L02_E_06,339,28,51,167
D019T01P005L02_E_07,138,71,178,475
D019T01P005L02_E_08,347,34,30,161
D019T01P005L02_E_09,345,19,61,166
D019T01P005L02_E_10,296,30,69,216
D019T01P005L02_E_11,82,88,71,259
D019T01P005L02_E_12,326,31,42,180
