,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D020T01P002L03_A_01,197,8,39,167
D020T01P002L03_A_02,197,11,35,141
D020T01P002L03_A_03,69,10,77,271
D020T01P002L03_A_04,206,6,34,155
D020T01P002L03_A_05,56,2,75,222
D020T01P002L03_A_06,75,3,96,176
D020T01P002L03_A_07,42,6,99,242
D020T01P002L03_A_08,219,12,55,153
D020T01P002L03_A_09,54,4,154,218
D020T01P002L03_A_10,233,5,54,167
D020T01P002L03_A_11,42,3,100,115
D020T01P002L03_A_12,217,11,56,143
D020T01P002L03_A_13,49,3,124,258
D020T01P002L03_A_14,216,8,44,167
D020T01P002L03_A_15,242,3,51,133
D020T01P002L03_A_16,225,5,39,153
D020T01P002L03_A_17,179,6,44,203
D020T01P002L03_A_18,225,14,42,164
D020T01P002L03_A_19,132,3,68,223
D020T01P002L03_A_20,213,5,40,164
D020T01P002L03_A_21,52,4,105,242
D020T01P002L03_A_22,243,8,40,167
D020T01P002L03_A_23,239,10,38,165
D020T01P002L03_A_24,239,4,53,180
D020T01P002L03_B_01,90,4,134,385
D020T01P002L03_B_02,195,11,36,172
D020T01P002L03_B_03,258,4,47,134
D020T01P002L03_B_04,205,11,36,164
D020T01P002L03_B_05,25,4,83,111
D020T01P002L03_B_06,247,13,33,214
D020T01P002L03_B_07,120,7,70,171
D020T01P002L03_B_08,215,9,48,154
D020T01P002L03_B_09,232,11,51,174
D020T01P002L03_B_10,225,5,49,163
D020T01P002L03_B_11,43,0,123,192
D020T01P002L03_B_12,195,4,92,422
D020T01P002L03_B_13,220,8,38,179
D020T01P002L03_B_14,224,8,43,158
D020T01P002L03_B_15,134,7,82,267
D020T01P002L03_B_16,234,2,47,144
D020T01P002L03_B_17,152,7,142,260
D020T01P002L03_B_18,237,8,58,168
D020T01P002L03_B_19,226,9,48,151
D020T01P002L03_B_20,250,2,55,161
D020T01P002L03_B_21,230,11,55,197
D020T01P002L03_B_22,209,3,32,187
D020T01P002L03_B_23,240,6,36,143
D020T01P002L03_B_24,204,24,34,165
D020T01P002L03_C_01,218,6,59,184
D020T01P002L03_C_02,226,7,33,171
D020T01P002L03_C_03,138,13,66,186
D020T01P002L03_C_04,232,14,41,163
D020T01P002L03_C_05,103,6,89,178
D020T01P002L03_C_06,204,5,66,260
D020T01P002L03_C_07,183,5,62,250
D020T01P002L03_C_08,252,3,40,180
D020T01P002L03_C_09,98,8,190,386
D020T01P002L03_C_10,167,3,56,173
D020T01P002L03_C_11,58,3,122,197
D020T01P002L03_C_12,228,8,61,172
D020T01P002L03_C_13,226,1,40,131
D020T01P002L03_C_14,156,2,74,164
D020T01P002L03_C_15,123,5,89,152
D020T01P002L03_C_16,219,11,27,160
D020T01P002L03_C_17,225,7,59,170
D020T01P002L03_C_18,223,9,44,141
D020T01P002L03_C_19,236,4,45,159
D020T01P002L03_C_20,225,3,51,160
D020T01P002L03_C_21,75,8,84,162
D020T01P002L03_C_22,227,10,54,154
D020T01P002L03_C_23,225,8,39,163
D020T01P002L03_C_24,222,5,41,177
D020T01P002L03_D_01,142,11,53,215
D020T01P002L03_D_02,185,4,39,173
D020T01P002L03_D_03,206,10,35,178
D020T01P002L03_D_04,261,10,32,183
D020T01P002L03_D_05,216,10,32,156
D020T01P002L03_D_06,232,14,40,140
D020T01P002L03_D_07,203,8,47,184
D020T01P002L03_D_08,208,3,40,157
D020T01P002L03_D_09,54,0,156,237
D020T01P002L03_D_10,206,10,26,150
D020T01P002L03_D_11,209,6,36,166
D020T01P002L03_D_12,206,5,54,150
D020T01P002L03_D_13,221,4,35,149
D020T01P002L03_D_14,214,8,51,161
D020T01P002L03_D_15,214,3,42,176
D020T01P002L03_D_16,229,5,62,176
D020T01P002L03_D_17,230,8,55,128
D020T01P002L03_D_18,118,2,149,161
D020T01P002L03_D_19,121,5,97,176
D020T01P002L03_D_20,251,2,56,194
D020T01P002L03_D_21,205,2,46,156
D020T01P002L03_D_22,273,3,49,195
D020T01P002L03_D_23,231,2,57,165
D020T01P002L03_D_24,223,5,57,188
D020T01P002L03_E_01,250,6,31,203
D020T01P002L03_E_02,236,3,65,182
D020T01P002L03_E_03,195,8,50,142
D020T01P002L03_E_04,172,11,40,131
D020T01P002L03_E_05,34,9,141,275
D020T01P002L03_E_06,257,2,62,144
D020T01P002L03_E_07,49,9,106,191
D020T01P002L03_E_08,198,5,43,143
D020T01P002L03_E_09,226,8,37,154
D020T01P002L03_E_10,190,7,40,170
D020T01P002L03_E_11,108,6,41,138
D020T01P002L03_E_12,214,9,38,170
D020T01P002L03_E_13,18,1,48,102
D020T01P002L03_E_14,124,11,88,225
D020T01P002L03_E_15,189,5,44,129
D020T01P002L03_E_16,234,5,48,162
D020T01P002L03_E_17,82,7,81,116
D020T01P002L03_E_18,232,10,42,125
D020T01P002L03_E_19,243,3,53,165
D020T01P002L03_E_20,246,6,55,168
D020T01P002L03_E_21,279,5,60,162
D020T01P002L03_E_22,223,6,47,155
D020T01P002L03_E_23,229,2,50,170
D020T01P002L03_E_24,223,10,55,183
D020T01P002L03_F_01,205,7,49,146
D020T01P002L03_F_02,190,16,34,127
D020T01P002L03_F_03,185,16,31,145
D020T01P002L03_F_04,214,7,40,145
D020T01P002L03_F_05,143,5,73,142
D020T01P002L03_F_06,207,5,28,152
D020T01P002L03_F_07,90,3,152,220
D020T01P002L03_F_08,228,5,46,161
D020T01P002L03_F_09,131,15,38,121
D020T01P002L03_F_10,19,0,79,112
D020T01P002L03_F_11,245,8,38,172
D020T01P002L03_F_12,216,10,33,175
D020T01P002L03_F_13,203,4,61,157
D020T01P002L03_F_14,232,3,48,150
D020T01P002L03_F_15,226,4,56,129
D020T01P002L03_F_16,232,7,53,169
D020T01P002L03_F_17,249,11,42,166
D020T01P002L03_F_18,105,8,44,179
D020T01P002L03_F_19,229,6,39,161
D020T01P002L03_F_20,229,4,55,161
D020T01P002L03_F_21,244,6,45,168
D020T01P002L03_F_22,217,8,50,163
D020T01P002L03_F_23,214,4,36,121
D020T01P002L03_F_24,216,5,47,168
D020T01P002L03_G_01,146,6,87,215
D020T01P002L03_G_02,142,14,90,260
D020T01P002L03_G_03,188,4,35,123
D020T01P002L03_G_04,225,12,38,124
D020T01P002L03_G_05,180,5,45,152
D020T01P002L03_G_06,222,14,40,182
D020T01P002L03_G_07,123,0,107,183
D020T01P002L03_G_08,236,15,27,156
D020T01P002L03_G_09,240,9,43,162
D020T01P002L03_G_10,189,14,50,162
D020T01P002L03_G_11,136,6,78,353
D020T01P002L03_G_12,217,5,42,146
D020T01P002L03_G_13,233,14,47,185
D020T01P002L03_G_14,70,8,103,223
D020T01P002L03_G_15,246,4,36,158
D020T01P002L03_G_16,249,12,39,146
D020T01P002L03_G_17,162,14,36,130
D020T01P002L03_G_18,189,6,37,104
D020T01P002L03_G_19,207,5,55,120
D020T01P002L03_G_20,215,8,39,165
D020T01P002L03_G_21,231,11,56,190
D020T01P002L03_G_22,233,4,36,162
D020T01P002L03_G_23,226,3,43,180
D020T01P002L03_G_24,246,10,56,216
D020T01P002L03_H_01,135,19,18,91
D020T01P002L03_H_02,151,18,33,152
D020T01P002L03_H_03,118,5,108,271
D020T01P002L03_H_04,236,11,27,137
D020T01P002L03_H_05,240,12,53,196
D020T01P002L03_H_06,231,13,36,159
D020T01P002L03_H_07,197,7,42,131
D020T01P002L03_H_08,218,5,54,146
D020T01P002L03_H_09,191,5,46,128
D020T01P002L03_H_10,41,4,166,201
D020T01P002L03_H_11,239,6,44,163
D020T01P002L03_H_12,211,8,37,137
D020T01P002L03_H_13,118,6,224,271
D020T01P002L03_H_14,158,5,51,176
D020T01P002L03_H_15,236,7,46,189
D020T01P002L03_H_16,226,4,46,156
D020T01P002L03_H_17,137,9,72,246
D020T01P002L03_H_18,203,10,24,140
D020T01P002L03_H_19,209,9,50,159
D020T01P002L03_H_20,275,7,53,174
D020T01P002L03_H_21,129,3,109,193
D020T01P002L03_H_22,53,2,86,138
D020T01P002L03_H_23,256,5,45,171
D020T01P002L03_H_24,222,6,51,200
D020T01P002L03_I_01,53,2,111,250
D020T01P002L03_I_02,220,11,40,178
D020T01P002L03_I_03,83,2,104,199
D020T01P002L03_I_04,220,2,42,155
D020T01P002L03_I_05,252,4,41,157
D020T01P002L03_I_06,214,4,28,133
D020T01P002L03_I_07,229,8,55,170
D020T01P002L03_I_08,250,2,51,153
D020T01P002L03_I_09,61,4,86,282
D020T01P002L03_I_10,215,7,25,161
D020T01P002L03_I_11,221,7,48,134
D020T01P002L03_I_12,219,1,54,176
D020T01P002L03_I_13,192,14,27,107
D020T01P002L03_I_14,165,11,50,145
D020T01P002L03_I_15,248,7,53,213
D020T01P002L03_I_16,218,9,37,138
D020T01P002L03_I_17,237,5,24,141
D020T01P002L03_I_18,242,13,57,195
D020T01P002L03_I_19,61,8,90,197
D020T01P002L03_I_20,202,9,47,141
D020T01P002L03_I_21,227,4,33,139
D020T01P002L03_I_22,220,10,45,139
D020T01P002L03_I_23,205,11,39,154
D020T01P002L03_I_24,270,4,49,178
D020T01P002L03_J_01,171,6,55,242
D020T01P002L03_J_02,177,7,30,158
D020T01P002L03_J_03,217,13,39,144
D020T01P002L03_J_04,237,6,39,198
D020T01P002L03_J_05,119,3,77,147
D020T01P002L03_J_06,202,10,33,140
D020T01P002L03_J_07,235,5,50,216
D020T01P002L03_J_08,196,4,50,132
D020T01P002L03_J_09,208,9,43,191
D020T01P002L03_J_10,168,4,55,146
D020T01P002L03_J_11,217,5,60,126
D020T01P002L03_J_12,212,5,59,186
D020T01P002L03_J_13,145,7,54,148
D020T01P002L03_J_14,163,12,40,174
D020T01P002L03_J_15,105,2,137,347
D020T01P002L03_J_16,220,7,42,156
D020T01P002L03_J_17,33,4,68,104
D020T01P002L03_J_18,89,5,140,358
D020T01P002L03_J_19,64,6,160,309
D020T01P002L03_J_20,203,5,43,143
D020T01P002L03_J_21,173,15,60,175
D020T01P002L03_J_22,48,7,150,179
D020T01P002L03_J_23,260,7,35,179
