,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D020T01P003L08_A_01,112,4,66,102
D020T01P003L08_A_02,181,8,56,184
D020T01P003L08_A_03,81,7,87,210
D020T01P003L08_A_04,145,5,150,388
D020T01P003L08_A_05,57,1,159,276
D020T01P003L08_A_06,55,5,124,181
D020T01P003L08_A_07,207,8,70,251
D020T01P003L08_A_08,223,3,78,220
D020T01P003L08_A_09,96,7,91,114
D020T01P003L08_A_10,199,3,74,207
D020T01P003L08_A_11,194,2,81,206
D020T01P003L08_A_12,63,3,161,213
D020T01P003L08_A_13,126,4,77,204
D020T01P003L08_A_14,24,0,156,89
D020T01P003L08_A_15,29,5,96,93
D020T01P003L08_A_16,136,8,98,183
D020T01P003L08_A_17,237,6,97,252
D020T01P003L08_A_18,215,7,68,249
D020T01P003L08_A_19,92,8,138,274
D020T01P003L08_A_20,127,3,137,277
D020T01P003L08_A_21,200,3,66,222
D020T01P003L08_A_22,196,5,56,224
D020T01P003L08_A_23,225,4,94,219
D020T01P003L08_A_24,179,3,95,236
D020T01P003L08_B_01,213,4,107,230
D020T01P003L08_B_02,32,0,180,184
D020T01P003L08_B_03,225,6,78,274
D020T01P003L08_B_04,211,1,80,220
D020T01P003L08_B_05,83,0,121,183
D020T01P003L08_B_06,220,4,87,287
D020T01P003L08_B_07,197,4,138,255
D020T01P003L08_B_08,234,8,99,218
D020T01P003L08_B_09,198,3,126,311
D020T01P003L08_B_10,233,5,113,302
D020T01P003L08_B_11,219,2,74,183
D020T01P003L08_B_12,210,4,100,327
D020T01P003L08_B_13,232,7,101,248
D020T01P003L08_B_14,252,1,84,282
D020T01P003L08_B_15,161,0,134,283
D020T01P003L08_B_16,64,1,264,397
D020T01P003L08_B_17,226,2,95,225
D020T01P003L08_B_18,192,6,81,205
D020T01P003L08_B_19,70,10,93,148
D020T01P003L08_B_20,102,3,123,152
D020T01P003L08_B_21,140,4,117,161
D020T01P003L08_B_22,55,3,212,309
D020T01P003L08_B_23,128,7,114,214
D020T01P003L08_B_24,152,7,94,136
D020T01P003L08_C_01,172,2,94,172
D020T01P003L08_C_02,100,5,110,219
D020T01P003L08_C_03,227,7,67,227
D020T01P003L08_C_04,172,3,115,280
D020T01P003L08_C_05,153,3,95,213
D020T01P003L08_C_06,211,4,82,228
D020T01P003L08_C_07,234,0,113,250
D020T01P003L08_C_08,219,3,123,266
D020T01P003L08_C_09,221,9,70,202
D020T01P003L08_C_10,268,1,94,253
D020T01P003L08_C_11,232,3,103,289
D020T01P003L08_C_12,78,6,234,390
D020T01P003L08_C_13,245,2,113,281
D020T01P003L08_C_14,248,4,96,248
D020T01P003L08_C_15,74,0,261,171
D020T01P003L08_C_16,237,4,104,272
D020T01P003L08_C_17,230,6,86,231
D020T01P003L08_C_18,172,2,65,221
D020T01P003L08_C_19,241,5,79,235
D020T01P003L08_C_20,147,4,112,235
D020T01P003L08_C_21,142,9,59,118
D020T01P003L08_C_22,208,2,83,244
D020T01P003L08_C_23,161,2,79,220
D020T01P003L08_C_24,106,4,126,184
D020T01P003L08_D_01,187,5,93,280
D020T01P003L08_D_02,210,6,113,260
D020T01P003L08_D_03,193,2,83,198
D020T01P003L08_D_04,189,2,104,177
D020T01P003L08_D_05,230,3,83,221
D020T01P003L08_D_06,247,5,96,317
D020T01P003L08_D_07,223,5,75,245
D020T01P003L08_D_08,213,3,97,226
D020T01P003L08_D_09,141,4,110,213
D020T01P003L08_D_10,199,1,136,282
D020T01P003L08_D_11,186,2,77,237
D020T01P003L08_D_12,183,4,66,289
D020T01P003L08_D_13,232,1,105,269
D020T01P003L08_D_14,96,2,160,228
D020T01P003L08_D_15,242,4,97,285
D020T01P003L08_D_16,116,1,176,287
D020T01P003L08_D_17,219,2,84,231
D020T01P003L08_D_18,231,5,113,307
D020T01P003L08_D_19,239,5,94,328
D020T01P003L08_D_20,205,1,80,219
D020T01P003L08_D_21,186,3,121,299
D020T01P003L08_D_22,180,5,84,189
D020T01P003L08_D_23,63,1,121,224
D020T01P003L08_D_24,211,3,76,248
D020T01P003L08_E_01,203,4,111,302
D020T01P003L08_E_02,27,1,140,223
D020T01P003L08_E_03,219,4,86,275
D020T01P003L08_E_04,179,2,101,237
D020T01P003L08_E_05,150,3,144,372
D020T01P003L08_E_06,222,4,93,245
D020T01P003L08_E_07,221,1,90,254
D020T01P003L08_E_08,91,5,172,294
D020T01P003L08_E_09,215,5,99,306
D020T01P003L08_E_10,239,3,85,276
D020T01P003L08_E_11,149,4,163,345
D020T01P003L08_E_12,87,2,113,297
D020T01P003L08_E_13,256,5,62,253
D020T01P003L08_E_14,58,0,168,202
D020T01P003L08_E_15,146,1,116,205
D020T01P003L08_E_16,204,3,92,248
D020T01P003L08_E_17,225,1,104,284
D020T01P003L08_E_18,214,2,92,255
D020T01P003L08_E_19,191,2,132,244
D020T01P003L08_E_20,29,1,174,180
D020T01P003L08_E_21,195,2,99,249
D020T01P003L08_E_22,164,2,111,290
D020T01P003L08_E_23,149,8,70,212
D020T01P003L08_E_24,136,7,94,296
D020T01P003L08_F_01,181,2,112,266
D020T01P003L08_F_02,58,1,211,147
D020T01P003L08_F_03,188,7,96,273
D020T01P003L08_F_04,228,2,120,327
D020T01P003L08_F_05,94,2,174,259
D020T01P003L08_F_06,231,6,100,273
D020T01P003L08_F_07,199,8,133,302
D020T01P003L08_F_08,163,4,115,219
D020T01P003L08_F_09,145,5,127,145
D020T01P003L08_F_10,131,5,145,196
D020T01P003L08_F_11,110,5,177,231
D020T01P003L08_F_12,220,3,95,245
D020T01P003L08_F_13,102,0,235,331
D020T01P003L08_F_14,131,2,220,283
D020T01P003L08_F_15,113,9,73,243
D020T01P003L08_F_16,225,6,79,316
D020T01P003L08_F_17,232,4,71,247
D020T01P003L08_F_18,226,3,78,231
D020T01P003L08_F_19,215,4,88,257
D020T01P003L08_F_20,201,6,68,251
D020T01P003L08_F_21,29,0,165,132
D020T01P003L08_F_22,110,0,124,174
D020T01P003L08_F_23,167,2,108,279
D020T01P003L08_F_24,96,11,58,106
D020T01P003L08_G_01,186,1,105,204
D020T01P003L08_G_02,67,0,216,185
D020T01P003L08_G_03,130,1,220,170
D020T01P003L08_G_04,179,3,105,196
D020T01P003L08_G_05,237,4,106,293
D020T01P003L08_G_06,129,3,114,231
D020T01P003L08_G_07,36,7,91,195
D020T01P003L08_G_08,247,5,90,308
D020T01P003L08_G_09,120,7,122,185
D020T01P003L08_G_10,242,6,106,235
D020T01P003L08_G_11,114,3,130,239
D020T01P003L08_G_12,188,3,99,255
D020T01P003L08_G_13,155,5,116,236
D020T01P003L08_G_14,195,3,69,222
D020T01P003L08_G_15,220,1,110,278
D020T01P003L08_G_16,216,8,69,227
D020T01P003L08_G_17,201,6,53,246
D020T01P003L08_G_18,184,4,94,241
D020T01P003L08_G_19,205,5,71,182
D020T01P003L08_G_20,209,6,80,202
D020T01P003L08_G_21,174,11,144,312
D020T01P003L08_G_22,184,5,84,240
D020T01P003L08_G_23,105,9,117,165
D020T01P003L08_G_24,205,4,120,383
D020T01P003L08_H_01,137,4,164,294
D020T01P003L08_H_02,217,5,80,246
D020T01P003L08_H_03,185,3,77,238
D020T01P003L08_H_04,211,1,75,215
D020T01P003L08_H_05,65,5,77,108
D020T01P003L08_H_06,60,8,209,332
D020T01P003L08_H_07,238,7,91,302
D020T01P003L08_H_08,206,4,71,234
D020T01P003L08_H_09,173,10,69,181
D020T01P003L08_H_10,59,4,170,153
D020T01P003L08_H_11,189,1,119,260
D020T01P003L08_H_12,241,4,86,263
D020T01P003L08_H_13,158,7,94,227
