,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D021T01P002L03_A_01,280,62,65,297
D021T01P002L03_A_02,340,33,89,306
D021T01P002L03_A_03,298,32,76,302
D021T01P002L03_A_04,337,37,88,289
D021T01P002L03_A_05,60,7,85,112
D021T01P002L03_A_06,54,5,51,61
D021T01P002L03_A_07,98,12,108,168
D021T01P002L03_A_08,415,24,73,356
D021T01P002L03_A_09,115,18,226,335
D021T01P002L03_A_10,226,58,69,220
D021T01P002L03_A_11,57,7,53,101
D021T01P002L03_A_12,328,55,86,253
D021T01P002L03_A_13,253,29,199,429
D021T01P002L03_A_14,282,58,69,299
D021T01P002L03_A_15,310,49,84,290
D021T01P002L03_A_16,331,66,70,306
D021T01P002L03_A_17,249,15,173,246
D021T01P002L03_A_18,332,35,70,304
D021T01P002L03_A_19,197,45,114,275
D021T01P002L03_A_20,254,112,34,370
D021T01P002L03_A_21,157,5,189,79
D021T01P002L03_A_22,193,130,32,286
D021T01P002L03_A_23,321,51,68,296
D021T01P002L03_A_24,253,80,33,269
D021T01P002L03_B_01,253,34,152,331
D021T01P002L03_B_02,310,59,91,326
D021T01P002L03_B_03,96,66,18,118
D021T01P002L03_B_04,269,68,73,258
D021T01P002L03_B_05,70,0,207,59
D021T01P002L03_B_06,297,40,113,301
D021T01P002L03_B_07,242,61,91,263
D021T01P002L03_B_08,103,17,114,238
D021T01P002L03_B_09,320,59,89,275
D021T01P002L03_B_10,299,68,72,306
D021T01P002L03_B_11,90,1,190,56
D021T01P002L03_B_12,228,82,59,264
D021T01P002L03_B_13,383,39,68,359
D021T01P002L03_B_14,313,56,76,237
D021T01P002L03_B_15,189,52,106,190
D021T01P002L03_B_16,238,55,91,315
D021T01P002L03_B_17,251,35,164,278
D021T01P002L03_B_18,220,61,79,197
D021T01P002L03_B_19,331,36,87,244
D021T01P002L03_B_20,483,28,109,216
D021T01P002L03_B_21,282,47,59,277
D021T01P002L03_B_22,314,63,65,276
D021T01P002L03_B_23,282,92,48,249
D021T01P002L03_B_24,263,91,41,272
D021T01P002L03_C_01,263,22,100,320
D021T01P002L03_C_02,264,69,81,244
D021T01P002L03_C_03,170,51,96,187
D021T01P002L03_C_04,291,46,71,239
D021T01P002L03_C_05,141,38,101,248
D021T01P002L03_C_06,290,44,108,310
D021T01P002L03_C_07,201,76,70,203
D021T01P002L03_C_08,290,40,91,209
D021T01P002L03_C_09,225,64,80,320
D021T01P002L03_C_10,316,69,54,305
D021T01P002L03_C_11,116,14,91,99
D021T01P002L03_C_12,326,39,73,288
D021T01P002L03_C_13,316,35,101,234
D021T01P002L03_C_14,205,45,100,240
D021T01P002L03_C_15,124,54,86,189
D021T01P002L03_C_16,315,47,86,249
D021T01P002L03_C_17,210,93,68,266
D021T01P002L03_C_18,274,46,71,254
D021T01P002L03_C_19,281,67,80,246
D021T01P002L03_C_20,355,43,66,278
D021T01P002L03_C_21,63,16,68,102
D021T01P002L03_C_22,342,25,91,308
D021T01P002L03_C_23,374,21,85,320
D021T01P002L03_C_24,300,81,65,272
D021T01P002L03_D_01,176,74,53,166
D021T01P002L03_D_02,196,71,61,224
D021T01P002L03_D_03,267,64,85,232
D021T01P002L03_D_04,263,64,71,334
D021T01P002L03_D_05,311,58,89,234
D021T01P002L03_D_06,189,83,49,197
D021T01P002L03_D_07,222,87,59,227
D021T01P002L03_D_08,239,74,71,246
D021T01P002L03_D_09,66,0,73,50
D021T01P002L03_D_10,215,65,104,205
D021T01P002L03_D_11,255,65,51,280
D021T01P002L03_D_12,278,63,70,261
D021T01P002L03_D_13,157,44,80,176
D021T01P002L03_D_14,304,56,68,231
D021T01P002L03_D_15,362,57,67,284
D021T01P002L03_D_16,261,107,57,259
D021T01P002L03_D_17,230,76,49,185
D021T01P002L03_D_18,122,26,99,116
D021T01P002L03_D_19,164,98,49,179
D021T01P002L03_D_20,245,71,59,217
D021T01P002L03_D_21,365,16,137,385
D021T01P002L03_D_22,231,48,67,187
D021T01P002L03_D_23,263,80,60,270
D021T01P002L03_D_24,248,56,56,221
D021T01P002L03_E_01,173,75,41,222
D021T01P002L03_E_02,424,15,78,203
D021T01P002L03_E_03,215,52,76,228
D021T01P002L03_E_04,228,66,49,203
D021T01P002L03_E_05,67,22,93,87
D021T01P002L03_E_06,210,72,57,184
D021T01P002L03_E_07,57,8,81,89
D021T01P002L03_E_08,341,53,56,285
D021T01P002L03_E_09,294,57,57,256
D021T01P002L03_E_10,368,4,194,337
D021T01P002L03_E_11,100,39,60,161
D021T01P002L03_E_12,296,52,62,259
D021T01P002L03_E_13,113,1,331,102
D021T01P002L03_E_14,209,79,51,224
D021T01P002L03_E_15,340,50,97,266
D021T01P002L03_E_16,300,48,68,253
D021T01P002L03_E_17,89,25,71,93
D021T01P002L03_E_18,234,57,70,237
D021T01P002L03_E_19,325,49,54,252
D021T01P002L03_E_20,267,59,53,246
D021T01P002L03_E_21,221,55,45,188
D021T01P002L03_E_22,323,42,69,309
D021T01P002L03_E_23,222,62,45,217
D021T01P002L03_E_24,214,67,64,206
D021T01P002L03_F_01,266,79,60,240
D021T01P002L03_F_02,246,70,53,237
D021T01P002L03_F_03,194,56,59,287
D021T01P002L03_F_04,203,75,61,224
D021T01P002L03_F_05,202,71,107,270
D021T01P002L03_F_06,206,64,56,201
D021T01P002L03_F_07,150,92,70,201
D021T01P002L03_F_08,251,75,65,197
D021T01P002L03_F_09,186,86,51,181
D021T01P002L03_F_10,225,70,70,201
D021T01P002L03_F_11,160,98,66,159
D021T01P002L03_F_12,271,67,61,245
D021T01P002L03_F_13,215,52,67,244
D021T01P002L03_F_14,248,53,50,227
D021T01P002L03_F_15,235,79,44,176
D021T01P002L03_F_16,254,52,60,221
D021T01P002L03_F_17,306,57,45,289
D021T01P002L03_F_18,155,47,83,158
D021T01P002L03_F_19,433,37,75,305
D021T01P002L03_F_20,359,9,193,344
D021T01P002L03_F_21,279,54,74,299
D021T01P002L03_F_22,316,62,61,307
D021T01P002L03_F_23,233,62,45,234
D021T01P002L03_F_24,235,92,41,256
D021T01P002L03_G_01,163,35,133,266
D021T01P002L03_G_02,168,70,68,200
D021T01P002L03_G_03,146,48,57,160
D021T01P002L03_G_04,250,77,70,230
D021T01P002L03_G_05,166,80,47,233
D021T01P002L03_G_06,200,68,73,205
D021T01P002L03_G_07,93,58,96,255
D021T01P002L03_G_08,248,54,59,205
D021T01P002L03_G_09,289,53,53,268
D021T01P002L03_G_10,92,23,91,177
D021T01P002L03_G_11,168,114,37,234
D021T01P002L03_G_12,281,68,77,275
D021T01P002L03_G_13,247,65,62,243
D021T01P002L03_G_14,164,77,76,248
D021T01P002L03_G_15,232,69,58,248
D021T01P002L03_G_16,271,73,46,244
D021T01P002L03_G_17,220,70,69,214
D021T01P002L03_G_18,274,55,39,231
D021T01P002L03_G_19,229,75,78,187
D021T01P002L03_G_20,249,56,70,226
D021T01P002L03_G_21,337,20,153,261
D021T01P002L03_G_22,299,47,82,277
D021T01P002L03_G_23,218,50,46,203
D021T01P002L03_G_24,187,82,23,236
D021T01P002L03_H_01,201,67,54,183
D021T01P002L03_H_02,182,56,85,206
D021T01P002L03_H_03,200,25,152,283
D021T01P002L03_H_04,191,75,71,289
D021T01P002L03_H_05,164,55,90,225
D021T01P002L03_H_06,191,62,59,182
D021T01P002L03_H_07,281,56,66,223
D021T01P002L03_H_08,349,53,76,279
D021T01P002L03_H_09,174,67,57,174
D021T01P002L03_H_10,41,1,62,51
D021T01P002L03_H_11,244,58,51,232
D021T01P002L03_H_12,243,61,58,254
D021T01P002L03_H_13,227,70,60,268
D021T01P002L03_H_14,229,43,107,237
D021T01P002L03_H_15,239,100,48,211
D021T01P002L03_H_16,279,53,44,270
D021T01P002L03_H_17,192,86,42,218
D021T01P002L03_H_18,318,59,88,202
D021T01P002L03_H_19,264,84,43,295
D021T01P002L03_H_20,184,67,55,230
D021T01P002L03_H_21,268,49,87,285
D021T01P002L03_H_22,78,5,75,60
D021T01P002L03_H_23,194,61,36,175
D021T01P002L03_H_24,197,55,57,174
D021T01P002L03_I_01,126,22,94,124
D021T01P002L03_I_02,175,70,51,228
D021T01P002L03_I_03,62,14,101,137
D021T01P002L03_I_04,198,50,69,183
D021T01P002L03_I_05,296,40,67,291
D021T01P002L03_I_06,234,62,50,240
D021T01P002L03_I_07,151,61,47,155
D021T01P002L03_I_08,288,60,71,223
D021T01P002L03_I_09,130,63,60,201
D021T01P002L03_I_10,331,17,76,195
D021T01P002L03_I_11,175,84,69,219
D021T01P002L03_I_12,269,74,40,266
D021T01P002L03_I_13,274,77,43,251
D021T01P002L03_I_14,240,57,62,240
D021T01P002L03_I_15,149,83,46,168
D021T01P002L03_I_16,215,72,46,219
D021T01P002L03_I_17,233,53,48,222
D021T01P002L03_I_18,216,60,50,222
D021T01P002L03_I_19,104,40,60,146
D021T01P002L03_I_20,230,52,63,217
D021T01P002L03_I_21,215,80,64,268
D021T01P002L03_I_22,279,63,60,257
D021T01P002L03_I_23,226,74,46,207
D021T01P002L03_I_24,203,82,47,195
D021T01P002L03_J_01,233,58,81,239
D021T01P002L03_J_02,148,63,51,229
D021T01P002L03_J_03,199,52,55,237
D021T01P002L03_J_04,187,57,66,200
D021T01P002L03_J_05,105,33,102,175
D021T01P002L03_J_06,261,39,88,251
D021T01P002L03_J_07,186,42,90,179
D021T01P002L03_J_08,274,63,60,303
D021T01P002L03_J_09,213,60,50,182
D021T01P002L03_J_10,228,69,65,252
D021T01P002L03_J_11,250,62,67,243
D021T01P002L03_J_12,232,85,43,221
D021T01P002L03_J_13,124,23,65,93
D021T01P002L03_J_14,183,72,49,214
