,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D027T01P002L03_A_01,205,21,74,140
D027T01P002L03_A_02,219,36,89,200
D027T01P002L03_A_03,232,14,95,184
D027T01P002L03_A_04,232,23,98,178
D027T01P002L03_A_05,180,34,165,238
D027T01P002L03_A_06,101,8,313,194
D027T01P002L03_A_07,110,24,146,100
D027T01P002L03_A_08,221,23,84,160
D027T01P002L03_A_09,248,10,198,198
D027T01P002L03_A_10,248,14,74,177
D027T01P002L03_A_11,82,8,277,219
D027T01P002L03_A_12,215,10,88,153
D027T01P002L03_A_13,189,15,172,254
D027T01P002L03_A_14,239,9,88,175
D027T01P002L03_A_15,225,26,96,203
D027T01P002L03_A_16,246,15,86,172
D027T01P002L03_A_17,203,24,89,251
D027T01P002L03_A_18,209,19,76,221
D027T01P002L03_A_19,210,14,124,250
D027T01P002L03_A_20,215,17,94,174
D027T01P002L03_A_21,169,4,396,208
D027T01P002L03_A_22,223,20,71,166
D027T01P002L03_A_23,215,13,82,145
D027T01P002L03_A_24,206,22,69,154
D027T01P002L03_B_01,194,17,87,149
D027T01P002L03_B_02,228,10,75,146
D027T01P002L03_B_03,235,11,100,115
D027T01P002L03_B_04,229,20,86,167
D027T01P002L03_B_05,112,6,295,156
D027T01P002L03_B_06,214,14,71,149
D027T01P002L03_B_07,174,4,323,130
D027T01P002L03_B_08,205,13,94,182
D027T01P002L03_B_09,213,12,89,181
D027T01P002L03_B_10,219,18,86,180
D027T01P002L03_B_11,136,6,338,216
D027T01P002L03_B_12,228,25,279,478
D027T01P002L03_B_13,244,26,104,209
D027T01P002L03_B_14,228,14,91,190
D027T01P002L03_B_15,237,18,141,130
D027T01P002L03_B_16,221,14,81,192
D027T01P002L03_B_17,166,13,415,188
D027T01P002L03_B_18,225,17,170,235
D027T01P002L03_B_19,220,13,107,154
D027T01P002L03_B_20,220,14,97,199
D027T01P002L03_B_21,215,19,74,162
D027T01P002L03_B_22,215,8,100,157
D027T01P002L03_B_23,214,12,122,172
D027T01P002L03_B_24,202,20,77,170
D027T01P002L03_C_01,220,24,91,187
D027T01P002L03_C_02,221,17,91,202
D027T01P002L03_C_03,274,22,140,253
D027T01P002L03_C_04,238,19,87,199
D027T01P002L03_C_05,179,9,283,257
D027T01P002L03_C_06,219,12,107,194
D027T01P002L03_C_07,216,9,226,236
D027T01P002L03_C_08,293,16,100,193
D027T01P002L03_C_09,222,21,161,260
D027T01P002L03_C_10,227,10,278,215
D027T01P002L03_C_11,248,5,268,200
D027T01P002L03_C_12,219,13,103,159
D027T01P002L03_C_13,211,20,87,195
D027T01P002L03_C_14,210,16,96,131
D027T01P002L03_C_15,163,12,103,118
D027T01P002L03_C_16,245,20,94,212
D027T01P002L03_C_17,193,11,111,130
D027T01P002L03_C_18,215,19,63,170
D027T01P002L03_C_19,218,12,104,189
D027T01P002L03_C_20,227,9,98,188
D027T01P002L03_C_21,178,6,262,158
D027T01P002L03_C_22,206,12,91,144
D027T01P002L03_C_23,210,23,89,193
D027T01P002L03_C_24,207,15,107,152
D027T01P002L03_D_01,187,15,153,98
D027T01P002L03_D_02,222,28,100,224
D027T01P002L03_D_03,244,14,95,171
D027T01P002L03_D_04,211,22,73,175
D027T01P002L03_D_05,206,16,68,140
D027T01P002L03_D_06,209,12,59,176
D027T01P002L03_D_07,212,10,106,186
D027T01P002L03_D_08,260,12,137,172
D027T01P002L03_D_09,157,26,85,172
D027T01P002L03_D_10,204,16,85,145
D027T01P002L03_D_11,206,10,73,142
D027T01P002L03_D_12,216,6,91,151
D027T01P002L03_D_13,191,17,67,141
D027T01P002L03_D_14,226,13,80,186
D027T01P002L03_D_15,207,13,85,142
D027T01P002L03_D_16,240,12,96,169
D027T01P002L03_D_17,213,29,92,157
D027T01P002L03_D_18,199,9,155,128
D027T01P002L03_D_19,105,28,136,131
D027T01P002L03_D_20,248,8,110,155
D027T01P002L03_D_21,213,11,89,161
D027T01P002L03_D_22,224,12,101,146
D027T01P002L03_D_23,217,14,119,118
D027T01P002L03_D_24,212,16,82,135
D027T01P002L03_E_01,231,15,88,175
D027T01P002L03_E_02,218,20,141,240
D027T01P002L03_E_03,233,21,93,206
D027T01P002L03_E_04,246,21,90,214
D027T01P002L03_E_05,181,7,231,200
D027T01P002L03_E_06,235,19,114,166
D027T01P002L03_E_07,175,9,308,238
D027T01P002L03_E_08,245,9,89,186
D027T01P002L03_E_09,264,14,87,218
D027T01P002L03_E_10,254,20,207,364
D027T01P002L03_E_11,203,5,187,170
D027T01P002L03_E_12,246,14,103,160
D027T01P002L03_E_13,102,1,354,276
D027T01P002L03_E_14,183,12,270,212
D027T01P002L03_E_15,237,13,164,197
D027T01P002L03_E_16,267,12,153,175
D027T01P002L03_E_17,200,2,263,136
D027T01P002L03_E_18,233,15,87,183
D027T01P002L03_E_19,252,11,87,189
D027T01P002L03_E_20,239,14,97,153
D027T01P002L03_E_21,215,15,93,162
D027T01P002L03_E_22,209,9,81,195
D027T01P002L03_E_23,244,15,90,226
D027T01P002L03_E_24,246,18,96,183
D027T01P002L03_F_01,182,22,79,139
D027T01P002L03_F_02,221,27,71,151
D027T01P002L03_F_03,241,14,77,168
D027T01P002L03_F_04,210,19,83,216
D027T01P002L03_F_05,233,13,242,268
D027T01P002L03_F_06,248,15,110,172
D027T01P002L03_F_07,206,8,229,219
D027T01P002L03_F_08,249,14,85,165
D027T01P002L03_F_09,202,22,107,183
D027T01P002L03_F_10,222,16,109,176
D027T01P002L03_F_11,250,14,97,190
D027T01P002L03_F_12,236,15,95,163
D027T01P002L03_F_13,235,11,74,182
D027T01P002L03_F_14,242,10,72,192
D027T01P002L03_F_15,211,12,87,168
D027T01P002L03_F_16,221,12,95,181
D027T01P002L03_F_17,272,9,90,180
D027T01P002L03_F_18,272,4,173,159
D027T01P002L03_F_19,285,15,113,183
D027T01P002L03_F_20,261,13,127,217
D027T01P002L03_F_21,253,12,119,215
D027T01P002L03_F_22,214,11,84,149
D027T01P002L03_F_23,252,13,101,194
D027T01P002L03_F_24,232,14,85,208
D027T01P002L03_G_01,205,6,304,253
D027T01P002L03_G_02,226,40,100,216
D027T01P002L03_G_03,207,12,136,150
D027T01P002L03_G_04,222,15,93,172
D027T01P002L03_G_05,183,14,106,192
D027T01P002L03_G_06,242,24,131,251
D027T01P002L03_G_07,169,6,162,139
D027T01P002L03_G_08,241,14,113,222
D027T01P002L03_G_09,203,15,83,143
D027T01P002L03_G_10,231,10,107,165
D027T01P002L03_G_11,149,18,330,198
D027T01P002L03_G_12,236,11,97,206
D027T01P002L03_G_13,203,16,82,128
D027T01P002L03_G_14,211,27,81,162
D027T01P002L03_G_15,243,10,91,175
D027T01P002L03_G_16,202,18,102,142
D027T01P002L03_G_17,189,18,108,158
D027T01P002L03_G_18,240,9,95,170
D027T01P002L03_G_19,206,21,146,216
D027T01P002L03_G_20,231,13,100,159
D027T01P002L03_G_21,239,9,94,139
D027T01P002L03_G_22,235,17,125,148
D027T01P002L03_G_23,224,17,85,198
D027T01P002L03_G_24,178,16,82,148
D027T01P002L03_H_01,124,30,77,159
D027T01P002L03_H_02,177,15,96,148
D027T01P002L03_H_03,226,32,82,251
D027T01P002L03_H_04,224,21,64,188
D027T01P002L03_H_05,251,13,132,209
D027T01P002L03_H_06,229,17,108,189
D027T01P002L03_H_07,256,10,110,184
D027T01P002L03_H_08,239,16,112,208
D027T01P002L03_H_09,256,10,104,170
D027T01P002L03_H_10,187,4,323,173
D027T01P002L03_H_11,214,14,105,182
D027T01P002L03_H_12,174,11,81,120
D027T01P002L03_H_13,156,10,306,396
D027T01P002L03_H_14,235,15,113,182
D027T01P002L03_H_15,214,7,100,182
D027T01P002L03_H_16,259,12,104,192
D027T01P002L03_H_17,268,4,195,190
D027T01P002L03_H_18,201,20,76,141
D027T01P002L03_H_19,208,10,81,148
D027T01P002L03_H_20,214,14,92,218
D027T01P002L03_H_21,260,9,138,178
D027T01P002L03_H_22,127,7,378,181
