,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D015T01P907L08_A_01,153,9,55,294
D015T01P907L08_A_02,125,1,34,155
D015T01P907L08_A_03,92,7,13,231
D015T01P907L08_A_04,76,7,25,200
D015T01P907L08_A_05,94,6,57,284
D015T01P907L08_A_06,102,8,30,152
D015T01P907L08_A_07,84,4,25,228
D015T01P907L08_A_08,233,11,61,276
D015T01P907L08_A_09,68,0,41,141
D015T01P907L08_A_10,121,6,19,200
D015T01P907L08_A_11,125,4,19,206
D015T01P907L08_A_12,145,5,76,230
D015T01P907L08_A_13,87,2,40,179
D015T01P907L08_A_14,75,7,26,152
D015T01P907L08_A_15,117,2,229,563
D015T01P907L08_A_16,172,1,44,162
D015T01P907L08_A_17,104,5,34,205
D015T01P907L08_A_18,96,7,31,165
D015T01P907L08_A_19,87,2,27,226
D015T01P907L08_A_20,111,2,21,174
D015T01P907L08_A_21,132,1,30,200
D015T01P907L08_A_22,123,7,27,187
D015T01P907L08_A_23,128,4,26,161
D015T01P907L08_A_24,127,2,24,148
D015T01P907L08_B_01,126,7,21,172
D015T01P907L08_B_02,135,13,47,222
D015T01P907L08_B_03,119,7,22,230
D015T01P907L08_B_04,134,6,30,190
D015T01P907L08_B_05,99,3,94,266
D015T01P907L08_B_06,134,4,40,221
D015T01P907L08_B_07,103,3,24,191
D015T01P907L08_B_08,120,4,29,189
D015T01P907L08_B_09,140,4,43,242
D015T01P907L08_B_10,146,6,32,167
D015T01P907L08_B_11,111,4,37,231
D015T01P907L08_B_12,129,3,30,232
D015T01P907L08_B_13,178,4,30,161
D015T01P907L08_B_14,136,9,35,248
D015T01P907L08_B_15,118,7,37,202
D015T01P907L08_B_16,109,16,34,231
D015T01P907L08_B_17,128,1,28,247
D015T01P907L08_B_18,107,9,47,205
D015T01P907L08_B_19,124,6,239,519
D015T01P907L08_B_20,160,1,66,217
D015T01P907L08_B_21,152,2,73,193
D015T01P907L08_B_22,125,5,34,221
D015T01P907L08_B_23,129,5,45,209
D015T01P907L08_B_24,127,7,38,164
D015T01P907L08_C_01,146,5,43,162
D015T01P907L08_C_02,92,4,47,219
D015T01P907L08_C_03,157,3,77,241
D015T01P907L08_C_04,119,11,28,217
D015T01P907L08_C_05,118,6,34,212
D015T01P907L08_C_06,126,3,35,192
D015T01P907L08_C_07,164,1,42,193
D015T01P907L08_C_08,126,3,29,207
D015T01P907L08_C_09,133,3,37,177
D015T01P907L08_C_10,108,6,43,255
D015T01P907L08_C_11,125,1,42,224
D015T01P907L08_C_12,144,9,46,209
D015T01P907L08_C_13,111,2,26,182
D015T01P907L08_C_14,137,0,44,215
D015T01P907L08_C_15,126,31,76,345
D015T01P907L08_C_16,119,4,28,200
D015T01P907L08_C_17,90,7,46,232
D015T01P907L08_C_18,117,5,44,217
D015T01P907L08_C_19,118,7,47,224
D015T01P907L08_C_20,124,6,36,207
D015T01P907L08_C_21,119,8,45,275
D015T01P907L08_C_22,125,5,40,230
D015T01P907L08_C_23,99,3,38,198
D015T01P907L08_C_24,102,4,26,182
D015T01P907L08_D_01,172,21,42,253
D015T01P907L08_D_02,132,1,33,185
D015T01P907L08_D_03,128,2,53,231
D015T01P907L08_D_04,114,1,45,194
D015T01P907L08_D_05,123,3,35,251
D015T01P907L08_D_06,145,2,32,235
D015T01P907L08_D_07,117,6,49,209
D015T01P907L08_D_08,131,8,37,195
D015T01P907L08_D_09,124,3,40,247
D015T01P907L08_D_10,118,2,31,225
D015T01P907L08_D_11,141,1,41,213
D015T01P907L08_D_12,168,3,45,301
D015T01P907L08_D_13,141,3,39,190
D015T01P907L08_D_14,95,4,75,322
D015T01P907L08_D_15,126,5,35,205
D015T01P907L08_D_16,125,2,44,190
D015T01P907L08_D_17,126,7,31,187
D015T01P907L08_D_18,117,1,31,252
D015T01P907L08_D_19,125,4,46,220
D015T01P907L08_D_20,124,7,34,211
D015T01P907L08_D_21,126,1,28,226
D015T01P907L08_D_22,121,2,36,153
D015T01P907L08_D_23,119,1,49,209
D015T01P907L08_D_24,107,4,40,195
D015T01P907L08_E_01,204,16,62,288
D015T01P907L08_E_02,201,7,50,340
D015T01P907L08_E_03,117,2,44,224
D015T01P907L08_E_04,126,5,40,229
D015T01P907L08_E_05,128,4,34,175
D015T01P907L08_E_06,116,6,41,224
D015T01P907L08_E_07,125,4,32,222
D015T01P907L08_E_08,107,1,36,214
D015T01P907L08_E_09,120,3,56,270
D015T01P907L08_E_10,108,6,40,213
D015T01P907L08_E_11,116,3,37,224
D015T01P907L08_E_12,113,4,69,207
D015T01P907L08_E_13,117,9,34,208
D015T01P907L08_E_14,116,9,51,234
D015T01P907L08_E_15,121,0,34,173
D015T01P907L08_E_16,133,5,32,173
D015T01P907L08_E_17,121,6,32,226
D015T01P907L08_E_18,121,4,30,215
D015T01P907L08_E_19,168,4,49,215
D015T01P907L08_E_20,109,2,368,451
D015T01P907L08_E_21,104,9,78,303
D015T01P907L08_E_22,117,0,26,187
D015T01P907L08_E_23,116,7,22,191
D015T01P907L08_E_24,97,1,18,164
D015T01P907L08_F_01,107,6,26,206
D015T01P907L08_F_02,167,3,84,350
D015T01P907L08_F_03,138,2,41,238
D015T01P907L08_F_04,151,9,77,308
D015T01P907L08_F_05,84,6,45,225
D015T01P907L08_F_06,122,4,22,176
D015T01P907L08_F_07,135,4,49,223
D015T01P907L08_F_08,121,0,47,178
D015T01P907L08_F_09,73,1,75,239
D015T01P907L08_F_10,133,2,42,176
D015T01P907L08_F_11,138,4,43,187
D015T01P907L08_F_12,118,2,54,198
D015T01P907L08_F_13,136,4,44,210
D015T01P907L08_F_14,126,4,46,199
D015T01P907L08_F_15,95,3,30,162
D015T01P907L08_F_16,139,3,43,187
D015T01P907L08_F_17,145,1,65,196
D015T01P907L08_F_18,129,4,32,208
D015T01P907L08_F_19,140,3,31,166
D015T01P907L08_F_20,90,2,39,218
D015T01P907L08_F_21,110,7,35,207
D015T01P907L08_F_22,175,2,57,155
D015T01P907L08_F_23,162,0,65,178
D015T01P907L08_F_24,124,4,32,189
D015T01P907L08_G_01,134,2,41,165
D015T01P907L08_G_02,176,5,294,870
D015T01P907L08_G_03,112,3,31,256
D015T01P907L08_G_04,154,1,50,215
D015T01P907L08_G_05,134,3,38,215
D015T01P907L08_G_06,138,1,45,209
D015T01P907L08_G_07,154,12,144,507
D015T01P907L08_G_08,131,4,42,219
D015T01P907L08_G_09,90,2,61,170
D015T01P907L08_G_10,121,2,44,194
D015T01P907L08_G_11,110,3,48,232
D015T01P907L08_G_12,126,1,46,238
D015T01P907L08_G_13,111,5,52,261
D015T01P907L08_G_14,127,6,24,190
D015T01P907L08_G_15,118,3,36,217
D015T01P907L08_G_16,135,0,41,201
D015T01P907L08_G_17,114,4,43,206
D015T01P907L08_G_18,148,5,42,223
D015T01P907L08_G_19,193,8,60,227
D015T01P907L08_G_20,139,4,24,156
D015T01P907L08_G_21,176,22,35,223
D015T01P907L08_G_22,117,5,25,207
D015T01P907L08_G_23,112,3,47,176
D015T01P907L08_G_24,179,9,148,578
D015T01P907L08_H_01,115,12,33,182
D015T01P907L08_H_02,94,4,38,224
D015T01P907L08_H_03,140,0,22,175
D015T01P907L08_H_04,124,1,25,165
D015T01P907L08_H_05,74,1,60,187
D015T01P907L08_H_06,135,2,42,191
D015T01P907L08_H_07,131,0,31,194
D015T01P907L08_H_08,122,2,53,227
D015T01P907L08_H_09,140,5,27,250
D015T01P907L08_H_10,126,5,50,184
D015T01P907L08_H_11,108,13,34,244
D015T01P907L08_H_12,152,8,39,194
D015T01P907L08_H_13,142,0,36,210
D015T01P907L08_H_14,69,3,83,230
D015T01P907L08_H_15,120,3,33,191
D015T01P907L08_H_16,154,5,65,243
D015T01P907L08_H_17,119,2,44,227
D015T01P907L08_H_18,127,3,39,211
D015T01P907L08_H_19,132,10,43,226
D015T01P907L08_H_20,119,3,29,216
D015T01P907L08_H_21,115,5,36,171
D015T01P907L08_H_22,114,3,37,217
D015T01P907L08_H_23,115,1,42,221
D015T01P907L08_H_24,126,8,44,141
D015T01P907L08_I_01,112,5,28,217
D015T01P907L08_I_02,128,4,31,256
D015T01P907L08_I_03,127,5,25,240
D015T01P907L08_I_04,126,4,26,220
D015T01P907L08_I_05,127,3,51,256
D015T01P907L08_I_06,103,3,58,201
D015T01P907L08_I_07,132,0,51,177
D015T01P907L08_I_08,120,2,34,208
D015T01P907L08_I_09,134,5,44,255
D015T01P907L08_I_10,102,5,37,241
D015T01P907L08_I_11,177,0,109,343
D015T01P907L08_I_12,97,2,37,164
D015T01P907L08_I_13,164,7,107,464
D015T01P907L08_I_14,128,5,44,212
D015T01P907L08_I_15,237,13,100,352
D015T01P907L08_I_16,117,6,34,188
D015T01P907L08_I_17,118,0,42,190
D015T01P907L08_I_18,130,8,35,244
D015T01P907L08_I_19,84,2,103,213
D015T01P907L08_I_20,124,1,43,230
D015T01P907L08_I_21,151,0,117,235
D015T01P907L08_I_22,106,6,29,230
D015T01P907L08_I_23,118,3,36,168
D015T01P907L08_I_24,120,1,23,139
D015T01P907L08_J_01,119,10,23,202
D015T01P907L08_J_02,129,4,33,240
D015T01P907L08_J_03,129,4,38,244
D015T01P907L08_J_04,112,16,49,227
D015T01P907L08_J_05,144,2,48,248
D015T01P907L08_J_06,126,4,35,257
D015T01P907L08_J_07,162,48,33,198
D015T01P907L08_J_08,116,2,50,200
D015T01P907L08_J_09,135,3,40,242
D015T01P907L08_J_10,125,4,143,350
D015T01P907L08_J_11,123,6,45,190
D015T01P907L08_J_12,137,8,40,170
D015T01P907L08_J_13,156,9,64,238
D015T01P907L08_J_14,125,6,39,198
D015T01P907L08_J_15,136,9,45,185
D015T01P907L08_J_16,130,9,39,226
D015T01P907L08_J_17,129,3,28,156
D015T01P907L08_J_18,106,3,48,175
D015T01P907L08_J_19,68,0,79,182
D015T01P907L08_J_20,174,8,49,323
D015T01P907L08_J_21,157,2,43,169
D015T01P907L08_J_22,131,2,49,281
D015T01P907L08_J_23,151,0,75,150
D015T01P907L08_J_24,123,4,29,201
D015T01P907L08_K_01,132,1,27,151
D015T01P907L08_K_02,144,3,54,263
D015T01P907L08_K_03,137,5,51,256
D015T01P907L08_K_04,130,3,25,168
D015T01P907L08_K_05,148,0,45,249
D015T01P907L08_K_06,102,4,36,180
D015T01P907L08_K_07,145,0,66,196
D015T01P907L08_K_08,125,7,42,204
D015T01P907L08_K_09,122,3,41,206
D015T01P907L08_K_10,130,4,56,213
D015T01P907L08_K_11,122,5,36,227
D015T01P907L08_K_12,124,4,43,200
D015T01P907L08_K_13,145,22,54,250
D015T01P907L08_K_14,128,3,34,167
D015T01P907L08_K_15,106,7,33,220
D015T01P907L08_K_16,168,3,102,218
D015T01P907L08_K_17,96,4,62,256
D015T01P907L08_K_18,106,10,36,233
D015T01P907L08_K_19,128,7,41,229
