,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D015T01P903L08_A_01,170,5,57,173
D015T01P903L08_A_02,147,7,28,138
D015T01P903L08_A_03,140,6,24,140
D015T01P903L08_A_04,111,6,29,166
D015T01P903L08_A_05,107,9,66,208
D015T01P903L08_A_06,118,5,43,148
D015T01P903L08_A_07,104,9,34,163
D015T01P903L08_A_08,204,24,52,386
D015T01P903L08_A_09,122,3,29,105
D015T01P903L08_A_10,151,5,22,127
D015T01P903L08_A_11,128,8,32,126
D015T01P903L08_A_12,164,13,80,221
D015T01P903L08_A_13,125,3,28,133
D015T01P903L08_A_14,98,8,62,249
D015T01P903L08_A_15,172,2,198,177
D015T01P903L08_A_16,222,2,103,112
D015T01P903L08_A_17,145,4,27,121
D015T01P903L08_A_18,126,10,36,133
D015T01P903L08_A_19,137,3,79,192
D015T01P903L08_A_20,125,6,29,124
D015T01P903L08_A_21,165,7,25,94
D015T01P903L08_A_22,125,8,28,120
D015T01P903L08_A_23,147,5,30,114
D015T01P903L08_A_24,166,6,27,98
D015T01P903L08_B_01,117,6,28,173
D015T01P903L08_B_02,173,13,35,149
D015T01P903L08_B_03,133,4,52,124
D015T01P903L08_B_04,104,16,27,119
D015T01P903L08_B_05,189,3,503,449
D015T01P903L08_B_06,134,9,31,144
D015T01P903L08_B_07,129,3,48,153
D015T01P903L08_B_08,152,3,34,165
D015T01P903L08_B_09,152,3,37,143
D015T01P903L08_B_10,137,4,42,98
D015T01P903L08_B_11,150,7,30,127
D015T01P903L08_B_12,127,3,31,137
D015T01P903L08_B_13,166,1,37,112
D015T01P903L08_B_14,152,5,27,129
D015T01P903L08_B_15,116,7,25,131
D015T01P903L08_B_16,116,9,35,179
D015T01P903L08_B_17,152,2,27,109
D015T01P903L08_B_18,120,11,23,223
D015T01P903L08_B_19,156,3,307,279
D015T01P903L08_B_20,209,0,123,121
D015T01P903L08_B_21,217,2,69,77
D015T01P903L08_B_22,136,5,48,184
D015T01P903L08_B_23,158,11,37,126
D015T01P903L08_B_24,180,11,27,98
D015T01P903L08_C_01,157,14,56,131
D015T01P903L08_C_02,116,2,44,149
D015T01P903L08_C_03,155,1,40,111
D015T01P903L08_C_04,147,7,18,126
D015T01P903L08_C_05,133,6,38,114
D015T01P903L08_C_06,147,6,26,105
D015T01P903L08_C_07,172,8,25,125
D015T01P903L08_C_08,131,10,38,178
D015T01P903L08_C_09,159,3,23,133
D015T01P903L08_C_10,107,9,33,159
D015T01P903L08_C_11,140,5,34,115
D015T01P903L08_C_12,144,12,46,235
D015T01P903L08_C_13,165,3,41,137
D015T01P903L08_C_14,174,5,39,86
D015T01P903L08_C_15,275,9,989,885
D015T01P903L08_C_16,152,5,31,120
D015T01P903L08_C_17,115,14,27,184
D015T01P903L08_C_18,149,5,29,142
D015T01P903L08_C_19,124,4,30,175
D015T01P903L08_C_20,120,8,32,128
D015T01P903L08_C_21,127,11,37,182
D015T01P903L08_C_22,137,7,41,134
D015T01P903L08_C_23,128,4,42,121
D015T01P903L08_C_24,148,9,25,120
D015T01P903L08_D_01,166,21,50,325
D015T01P903L08_D_02,140,5,29,117
D015T01P903L08_D_03,156,4,40,136
D015T01P903L08_D_04,178,2,33,64
