,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D015T01P001L02_A_01,137,10,18,108
D015T01P001L02_A_02,183,7,19,92
D015T01P001L02_A_03,174,13,20,152
D015T01P001L02_A_04,149,11,21,131
D015T01P001L02_A_05,133,13,20,139
D015T01P001L02_A_06,175,4,20,94
D015T01P001L02_A_07,145,12,26,152
D015T01P001L02_A_08,176,8,21,74
D015T01P001L02_A_09,181,11,21,64
D015T01P001L02_A_10,167,14,18,124
D015T01P001L02_A_11,149,15,19,132
D015T01P001L02_A_12,181,25,44,215
D015T01P001L02_A_13,133,9,25,110
D015T01P001L02_A_14,147,8,17,64
D015T01P001L02_A_15,162,26,35,147
D015T01P001L02_A_16,146,9,25,112
D015T01P001L02_A_17,206,8,105,337
D015T01P001L02_A_18,163,9,20,131
D015T01P001L02_A_19,164,8,14,104
D015T01P001L02_A_20,119,34,13,84
D015T01P001L02_A_21,167,18,24,73
D015T01P001L02_A_22,162,12,17,100
D015T01P001L02_A_23,163,12,12,86
D015T01P001L02_A_24,134,10,11,75
D015T01P001L02_B_01,119,55,8,75
D015T01P001L02_B_02,134,7,28,114
D015T01P001L02_B_03,141,19,29,149
D015T01P001L02_B_04,155,8,15,96
D015T01P001L02_B_05,130,16,17,121
D015T01P001L02_B_06,180,5,36,92
D015T01P001L02_B_07,238,4,36,107
D015T01P001L02_B_08,151,5,18,86
D015T01P001L02_B_09,119,14,25,165
D015T01P001L02_B_10,144,13,15,97
D015T01P001L02_B_11,150,10,17,98
D015T01P001L02_B_12,146,9,11,118
D015T01P001L02_B_13,164,10,24,109
D015T01P001L02_B_14,156,10,24,95
D015T01P001L02_B_15,210,22,24,137
D015T01P001L02_B_16,155,11,25,116
D015T01P001L02_B_17,90,15,36,259
D015T01P001L02_B_18,151,8,18,93
D015T01P001L02_B_19,169,41,25,118
D015T01P001L02_B_20,164,9,16,94
D015T01P001L02_B_21,148,11,15,83
D015T01P001L02_B_22,145,22,10,111
D015T01P001L02_B_23,133,23,16,89
D015T01P001L02_B_24,157,11,19,94
D015T01P001L02_C_01,148,4,14,116
D015T01P001L02_C_02,213,15,17,100
D015T01P001L02_C_03,142,13,37,182
D015T01P001L02_C_04,147,7,26,105
D015T01P001L02_C_05,152,9,9,114
D015T01P001L02_C_06,153,21,18,147
D015T01P001L02_C_07,183,9,13,70
D015T01P001L02_C_08,158,9,27,165
D015T01P001L02_C_09,161,13,18,101
D015T01P001L02_C_10,168,7,33,130
D015T01P001L02_C_11,151,7,16,109
D015T01P001L02_C_12,165,7,22,105
D015T01P001L02_C_13,172,11,23,85
D015T01P001L02_C_14,147,10,37,105
D015T01P001L02_C_15,180,7,27,114
D015T01P001L02_C_16,149,9,13,127
D015T01P001L02_C_17,131,8,18,97
D015T01P001L02_C_18,189,7,59,146
D015T01P001L02_C_19,160,6,25,80
D015T01P001L02_C_20,162,10,11,74
D015T01P001L02_C_21,214,28,24,87
D015T01P001L02_C_22,138,18,22,116
D015T01P001L02_C_23,158,10,14,105
D015T01P001L02_C_24,152,12,15,89
D015T01P001L02_D_01,146,38,15,113
D015T01P001L02_D_02,134,15,16,114
D015T01P001L02_D_03,159,15,18,86
D015T01P001L02_D_04,149,8,13,102
D015T01P001L02_D_05,155,29,26,155
D015T01P001L02_D_06,157,12,28,100
D015T01P001L02_D_07,150,12,13,90
D015T01P001L02_D_08,150,15,20,100
D015T01P001L02_D_09,167,23,33,156
D015T01P001L02_D_10,165,10,22,99
D015T01P001L02_D_11,147,11,20,149
D015T01P001L02_D_12,163,5,12,110
D015T01P001L02_D_13,148,14,14,99
D015T01P001L02_D_14,158,12,23,127
D015T01P001L02_D_15,151,19,41,157
D015T01P001L02_D_16,155,9,14,109
D015T01P001L02_D_17,165,12,20,111
D015T01P001L02_D_18,150,7,14,100
D015T01P001L02_D_19,184,44,35,106
D015T01P001L02_D_20,157,11,15,106
D015T01P001L02_D_21,154,11,16,81
D015T01P001L02_D_22,151,13,17,98
D015T01P001L02_D_23,162,20,17,104
D015T01P001L02_D_24,142,12,24,95
D015T01P001L02_E_01,225,14,61,123
D015T01P001L02_E_02,125,7,16,106
D015T01P001L02_E_03,174,9,13,76
D015T01P001L02_E_04,163,5,16,64
D015T01P001L02_E_05,127,14,24,162
D015T01P001L02_E_06,147,6,13,66
D015T01P001L02_E_07,189,7,11,105
D015T01P001L02_E_08,181,8,21,113
D015T01P001L02_E_09,119,19,43,198
D015T01P001L02_E_10,201,7,18,93
D015T01P001L02_E_11,195,27,38,129
D015T01P001L02_E_12,157,11,15,111
D015T01P001L02_E_13,142,7,31,108
D015T01P001L02_E_14,158,16,22,104
D015T01P001L02_E_15,144,17,16,101
D015T01P001L02_E_16,151,5,14,113
D015T01P001L02_E_17,147,11,22,102
D015T01P001L02_E_18,183,22,19,68
D015T01P001L02_E_19,139,16,24,158
D015T01P001L02_E_20,159,52,26,110
D015T01P001L02_E_21,221,14,41,84
D015T01P001L02_E_22,161,15,16,81
D015T01P001L02_E_23,147,15,21,89
D015T01P001L02_E_24,151,10,17,91
D015T01P001L02_F_01,164,1,45,139
D015T01P001L02_F_02,131,13,21,97
D015T01P001L02_F_03,165,9,21,90
D015T01P001L02_F_04,160,7,19,102
D015T01P001L02_F_05,151,10,19,91
D015T01P001L02_F_06,155,13,15,92
D015T01P001L02_F_07,159,13,38,86
D015T01P001L02_F_08,138,7,15,107
D015T01P001L02_F_09,152,2,15,97
D015T01P001L02_F_10,147,25,10,91
D015T01P001L02_F_11,132,14,19,44
D015T01P001L02_F_12,147,13,14,83
D015T01P001L02_F_13,156,7,30,103
D015T01P001L02_F_14,189,6,20,81
D015T01P001L02_F_15,167,24,28,83
D015T01P001L02_F_16,157,10,13,87
D015T01P001L02_F_17,160,14,15,74
D015T01P001L02_F_18,159,8,18,105
D015T01P001L02_F_19,171,20,12,76
D015T01P001L02_F_20,155,10,14,109
D015T01P001L02_F_21,127,8,16,99
D015T01P001L02_F_22,155,14,15,118
D015T01P001L02_F_23,148,14,11,85
D015T01P001L02_F_24,144,16,11,71
D015T01P001L02_G_01,222,13,29,114
D015T01P001L02_G_02,170,13,20,110
D015T01P001L02_G_03,213,14,39,155
D015T01P001L02_G_04,132,6,22,77
D015T01P001L02_G_05,135,17,35,190
D015T01P001L02_G_06,170,8,14,95
D015T01P001L02_G_07,161,2,29,72
D015T01P001L02_G_08,162,6,25,89
D015T01P001L02_G_09,166,7,23,79
D015T01P001L02_G_10,163,25,30,182
D015T01P001L02_G_11,176,4,26,59
D015T01P001L02_G_12,144,8,15,111
D015T01P001L02_G_13,149,10,22,95
D015T01P001L02_G_14,190,22,14,66
D015T01P001L02_G_15,169,14,42,209
D015T01P001L02_G_16,128,22,18,134
D015T01P001L02_G_17,160,4,101,201
D015T01P001L02_G_18,143,14,20,98
D015T01P001L02_G_19,208,9,25,85
D015T01P001L02_G_20,122,16,14,103
D015T01P001L02_G_21,147,11,8,118
D015T01P001L02_G_22,203,5,74,212
D015T01P001L02_G_23,146,12,19,110
D015T01P001L02_G_24,152,10,19,93
D015T01P001L02_H_01,159,30,13,152
D015T01P001L02_H_02,152,16,10,98
D015T01P001L02_H_03,131,30,20,119
D015T01P001L02_H_04,153,14,24,101
D015T01P001L02_H_05,156,11,12,60
D015T01P001L02_H_06,143,9,14,113
D015T01P001L02_H_07,170,14,16,101
D015T01P001L02_H_08,140,8,20,104
D015T01P001L02_H_09,189,12,19,62
D015T01P001L02_H_10,145,10,16,111
D015T01P001L02_H_11,175,11,28,127
D015T01P001L02_H_12,132,21,11,96
D015T01P001L02_H_13,169,5,10,94
D015T01P001L02_H_14,139,21,33,63
D015T01P001L02_H_15,154,26,24,89
D015T01P001L02_H_16,149,12,19,118
D015T01P001L02_H_17,135,9,12,139
D015T01P001L02_H_18,146,13,16,72
D015T01P001L02_H_19,121,10,21,107
D015T01P001L02_H_20,141,8,13,87
D015T01P001L02_H_21,194,19,23,97
D015T01P001L02_H_22,142,8,19,106
D015T01P001L02_H_23,157,8,24,101
D015T01P001L02_H_24,142,8,13,76
D015T01P001L02_I_01,185,13,24,93
D015T01P001L02_I_02,138,21,24,153
D015T01P001L02_I_03,173,4,38,77
D015T01P001L02_I_04,136,15,19,152
D015T01P001L02_I_05,158,15,51,127
D015T01P001L02_I_06,113,9,28,133
D015T01P001L02_I_07,202,12,18,80
D015T01P001L02_I_08,140,10,14,90
D015T01P001L02_I_09,167,19,13,85
D015T01P001L02_I_10,146,11,18,118
D015T01P001L02_I_11,140,15,20,108
D015T01P001L02_I_12,192,8,31,73
D015T01P001L02_I_13,130,11,25,103
D015T01P001L02_I_14,170,19,36,131
D015T01P001L02_I_15,159,6,30,111
D015T01P001L02_I_16,142,6,26,130
D015T01P001L02_I_17,146,13,14,116
D015T01P001L02_I_18,162,8,28,148
D015T01P001L02_I_19,136,17,15,133
D015T01P001L02_I_20,142,9,23,116
D015T01P001L02_I_21,129,23,17,145
D015T01P001L02_I_22,141,18,10,101
D015T01P001L02_I_23,141,9,19,116
D015T01P001L02_I_24,146,6,17,111
D015T01P001L02_J_01,120,20,13,92
D015T01P001L02_J_02,143,10,15,105
D015T01P001L02_J_03,139,18,39,122
D015T01P001L02_J_04,149,16,12,103
D015T01P001L02_J_05,129,7,16,97
D015T01P001L02_J_06,149,12,15,81
D015T01P001L02_J_07,133,22,23,134
D015T01P001L02_J_08,141,16,12,82
D015T01P001L02_J_09,171,15,46,156
D015T01P001L02_J_10,145,7,13,101
D015T01P001L02_J_11,207,20,26,102
D015T01P001L02_J_12,150,11,14,104
D015T01P001L02_J_13,150,11,9,85
D015T01P001L02_J_14,138,6,8,120
D015T01P001L02_J_15,160,41,19,112
D015T01P001L02_J_16,140,17,18,96
D015T01P001L02_J_17,145,28,18,114
D015T01P001L02_J_18,136,9,19,129
D015T01P001L02_J_19,137,7,29,151
D015T01P001L02_J_20,100,38,10,89
D015T01P001L02_J_21,55,42,10,62
D015T01P001L02_J_22,145,8,11,88
D015T01P001L02_J_23,131,11,17,138
D015T01P001L02_J_24,133,9,14,96
D015T01P001L02_K_01,160,9,9,102
D015T01P001L02_K_02,191,6,165,385
D015T01P001L02_K_03,203,4,24,61
D015T01P001L02_K_04,150,13,18,105
D015T01P001L02_K_05,149,8,15,100
D015T01P001L02_K_06,183,7,36,83
D015T01P001L02_K_07,203,4,23,63
D015T01P001L02_K_08,130,9,21,153
D015T01P001L02_K_09,150,15,18,102
D015T01P001L02_K_10,135,7,26,181
D015T01P001L02_K_11,129,5,21,131
D015T01P001L02_K_12,159,11,17,110
D015T01P001L02_K_13,161,18,16,103
D015T01P001L02_K_14,159,11,13,117
D015T01P001L02_K_15,175,4,16,73
D015T01P001L02_K_16,136,22,17,268
D015T01P001L02_K_17,130,9,15,118
D015T01P001L02_K_18,190,8,43,87
D015T01P001L02_K_19,147,14,13,89
D015T01P001L02_K_20,105,14,20,124
D015T01P001L02_K_21,127,14,17,162
D015T01P001L02_K_22,131,13,14,123
D015T01P001L02_K_23,130,11,14,106
D015T01P001L02_K_24,137,18,13,88
D015T01P001L02_L_01,177,26,9,68
D015T01P001L02_L_02,155,7,25,71
D015T01P001L02_L_03,128,22,14,122
