,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D018T01P906L03_A_01,192,19,37,65
D018T01P906L03_A_02,192,14,33,78
D018T01P906L03_A_03,230,15,37,92
D018T01P906L03_A_04,221,22,25,84
D018T01P906L03_A_05,99,26,244,355
D018T01P906L03_A_06,149,23,171,303
D018T01P906L03_A_07,150,20,178,383
D018T01P906L03_A_08,226,22,13,69
D018T01P906L03_A_09,154,15,213,334
D018T01P906L03_A_10,222,37,25,77
D018T01P906L03_A_11,155,16,159,271
D018T01P906L03_A_12,218,10,22,66
D018T01P906L03_A_13,193,9,95,197
D018T01P906L03_A_14,239,28,25,53
D018T01P906L03_A_15,193,65,34,140
D018T01P906L03_A_16,206,27,25,88
D018T01P906L03_A_17,207,43,32,111
D018T01P906L03_A_18,209,23,29,78
D018T01P906L03_A_19,204,29,38,103
D018T01P906L03_A_20,189,34,26,74
D018T01P906L03_A_21,222,11,64,131
D018T01P906L03_A_22,197,25,21,56
D018T01P906L03_A_23,213,36,22,77
D018T01P906L03_A_24,200,30,26,76
D018T01P906L03_B_01,234,20,76,149
D018T01P906L03_B_02,234,24,44,82
D018T01P906L03_B_03,195,37,20,75
D018T01P906L03_B_04,204,23,28,77
D018T01P906L03_B_05,68,28,189,316
D018T01P906L03_B_06,236,16,53,96
D018T01P906L03_B_07,114,64,63,201
D018T01P906L03_B_08,138,13,142,375
D018T01P906L03_B_09,208,25,28,83
D018T01P906L03_B_10,224,14,34,73
D018T01P906L03_B_11,122,25,75,141
D018T01P906L03_B_12,184,10,202,517
D018T01P906L03_B_13,229,25,23,69
D018T01P906L03_B_14,198,24,38,73
D018T01P906L03_B_15,208,13,34,85
D018T01P906L03_B_16,198,42,21,87
D018T01P906L03_B_17,167,8,74,115
D018T01P906L03_B_18,212,9,33,80
D018T01P906L03_B_19,218,28,28,57
D018T01P906L03_B_20,214,23,43,81
D018T01P906L03_B_21,216,35,25,70
D018T01P906L03_B_22,208,34,40,116
D018T01P906L03_B_23,179,42,15,53
D018T01P906L03_B_24,206,30,23,92
D018T01P906L03_C_01,212,30,25,78
D018T01P906L03_C_02,228,29,46,103
D018T01P906L03_C_03,193,23,45,94
D018T01P906L03_C_04,209,32,25,63
D018T01P906L03_C_05,168,71,84,293
D018T01P906L03_C_06,184,21,33,74
D018T01P906L03_C_07,211,27,21,106
D018T01P906L03_C_08,189,15,21,73
D018T01P906L03_C_09,199,36,80,231
D018T01P906L03_C_10,146,102,77,283
D018T01P906L03_C_11,138,67,143,333
D018T01P906L03_C_12,199,19,45,70
D018T01P906L03_C_13,210,26,33,115
D018T01P906L03_C_14,215,13,33,71
D018T01P906L03_C_15,207,14,47,91
D018T01P906L03_C_16,199,29,29,72
D018T01P906L03_C_17,199,17,36,72
D018T01P906L03_C_18,219,35,27,87
D018T01P906L03_C_19,218,20,41,83
D018T01P906L03_C_20,198,25,29,83
D018T01P906L03_C_21,73,41,189,393
D018T01P906L03_C_22,191,40,18,76
D018T01P906L03_C_23,183,36,18,94
D018T01P906L03_C_24,199,39,24,73
D018T01P906L03_D_01,215,38,37,106
D018T01P906L03_D_02,172,39,32,112
D018T01P906L03_D_03,204,17,35,89
D018T01P906L03_D_04,205,35,64,161
D018T01P906L03_D_05,192,23,31,93
D018T01P906L03_D_06,205,20,40,85
D018T01P906L03_D_07,213,18,52,105
D018T01P906L03_D_08,202,18,36,90
D018T01P906L03_D_09,167,45,50,104
D018T01P906L03_D_10,187,5,42,81
D018T01P906L03_D_11,178,50,29,86
D018T01P906L03_D_12,206,39,29,101
D018T01P906L03_D_13,209,26,33,83
D018T01P906L03_D_14,189,36,26,90
D018T01P906L03_D_15,203,33,38,117
D018T01P906L03_D_16,209,18,28,98
D018T01P906L03_D_17,200,41,36,79
D018T01P906L03_D_18,90,58,61,192
D018T01P906L03_D_19,146,30,40,72
D018T01P906L03_D_20,225,14,78,134
D018T01P906L03_D_21,178,38,23,89
D018T01P906L03_D_22,197,29,30,91
D018T01P906L03_D_23,196,42,25,91
D018T01P906L03_D_24,232,28,31,95
D018T01P906L03_E_01,195,34,28,83
D018T01P906L03_E_02,242,10,66,134
D018T01P906L03_E_03,228,20,30,76
D018T01P906L03_E_04,181,19,26,94
D018T01P906L03_E_05,111,53,192,437
D018T01P906L03_E_06,180,17,30,82
D018T01P906L03_E_07,130,23,252,432
D018T01P906L03_E_08,219,29,36,113
D018T01P906L03_E_09,202,22,23,86
D018T01P906L03_E_10,184,13,111,274
D018T01P906L03_E_11,114,17,63,107
D018T01P906L03_E_12,204,28,33,105
D018T01P906L03_E_13,35,41,133,262
D018T01P906L03_E_14,203,91,134,355
D018T01P906L03_E_15,181,44,61,250
D018T01P906L03_E_16,196,27,25,86
D018T01P906L03_E_17,165,29,40,97
D018T01P906L03_E_18,208,39,29,73
D018T01P906L03_E_19,194,31,33,89
D018T01P906L03_E_20,193,24,27,104
D018T01P906L03_E_21,172,42,11,59
D018T01P906L03_E_22,165,36,33,86
D018T01P906L03_E_23,184,56,24,106
D018T01P906L03_E_24,198,34,30,74
D018T01P906L03_F_01,203,30,31,102
D018T01P906L03_F_02,200,21,41,111
D018T01P906L03_F_03,203,44,68,184
D018T01P906L03_F_04,169,43,34,156
D018T01P906L03_F_05,148,109,91,272
D018T01P906L03_F_06,215,25,25,75
D018T01P906L03_F_07,142,37,20,99
D018T01P906L03_F_08,196,37,41,104
D018T01P906L03_F_09,224,17,41,56
D018T01P906L03_F_10,183,31,34,111
D018T01P906L03_F_11,166,54,30,93
D018T01P906L03_F_12,201,29,34,124
D018T01P906L03_F_13,162,41,20,76
D018T01P906L03_F_14,206,28,34,97
D018T01P906L03_F_15,202,19,45,134
D018T01P906L03_F_16,186,29,36,111
D018T01P906L03_F_17,179,26,31,60
D018T01P906L03_F_18,145,44,30,77
D018T01P906L03_F_19,183,28,26,55
D018T01P906L03_F_20,143,55,197,578
D018T01P906L03_F_21,189,24,58,171
D018T01P906L03_F_22,167,58,25,107
D018T01P906L03_F_23,175,39,22,69
D018T01P906L03_F_24,181,53,22,98
D018T01P906L03_G_01,131,74,92,208
D018T01P906L03_G_02,200,41,34,105
D018T01P906L03_G_03,179,38,67,191
D018T01P906L03_G_04,183,24,28,63
D018T01P906L03_G_05,159,92,139,367
D018T01P906L03_G_06,184,32,37,108
D018T01P906L03_G_07,147,44,41,109
D018T01P906L03_G_08,186,33,16,75
D018T01P906L03_G_09,214,21,40,114
D018T01P906L03_G_10,171,29,38,138
D018T01P906L03_G_11,139,18,216,504
D018T01P906L03_G_12,165,60,14,104
D018T01P906L03_G_13,186,47,36,146
D018T01P906L03_G_14,191,39,33,74
D018T01P906L03_G_15,193,30,45,110
D018T01P906L03_G_16,170,44,28,73
D018T01P906L03_G_17,171,34,43,100
D018T01P906L03_G_18,165,45,10,92
D018T01P906L03_G_19,171,38,24,100
D018T01P906L03_G_20,174,37,32,67
D018T01P906L03_G_21,175,35,72,203
D018T01P906L03_G_22,176,45,18,62
D018T01P906L03_G_23,179,36,30,96
D018T01P906L03_G_24,182,33,35,106
D018T01P906L03_H_01,169,61,60,183
D018T01P906L03_H_02,181,25,33,110
D018T01P906L03_H_03,195,29,112,189
D018T01P906L03_H_04,182,22,25,124
D018T01P906L03_H_05,182,46,78,208
D018T01P906L03_H_06,177,32,28,86
D018T01P906L03_H_07,191,20,34,94
D018T01P906L03_H_08,204,18,22,75
D018T01P906L03_H_09,201,23,21,76
D018T01P906L03_H_10,99,29,150,427
D018T01P906L03_H_11,187,30,22,95
D018T01P906L03_H_12,184,36,43,85
D018T01P906L03_H_13,162,25,123,237
D018T01P906L03_H_14,172,36,27,81
D018T01P906L03_H_15,181,37,27,97
D018T01P906L03_H_16,180,42,23,62
D018T01P906L03_H_17,181,61,47,126
D018T01P906L03_H_18,148,40,29,132
D018T01P906L03_H_19,169,28,14,68
D018T01P906L03_H_20,188,45,31,99
D018T01P906L03_H_21,155,24,47,178
D018T01P906L03_H_22,71,91,150,340
D018T01P906L03_H_23,170,44,26,80
D018T01P906L03_H_24,165,52,13,87
D018T01P906L03_I_01,84,57,159,410
D018T01P906L03_I_02,172,27,22,62
D018T01P906L03_I_03,88,23,169,259
D018T01P906L03_I_04,186,16,34,79
D018T01P906L03_I_05,150,47,16,78
D018T01P906L03_I_06,197,27,41,89
D018T01P906L03_I_07,184,26,21,63
D018T01P906L03_I_08,183,37,28,62
D018T01P906L03_I_09,87,53,79,192
D018T01P906L03_I_10,164,9,22,79
D018T01P906L03_I_11,175,49,41,109
D018T01P906L03_I_12,188,31,29,96
D018T01P906L03_I_13,200,33,39,121
D018T01P906L03_I_14,190,28,20,86
D018T01P906L03_I_15,176,29,19,78
D018T01P906L03_I_16,217,25,41,98
D018T01P906L03_I_17,199,26,40,80
D018T01P906L03_I_18,178,32,43,101
D018T01P906L03_I_19,155,27,103,195
D018T01P906L03_I_20,174,44,30,64
D018T01P906L03_I_21,191,38,22,74
D018T01P906L03_I_22,161,55,29,104
D018T01P906L03_I_23,201,44,18,100
D018T01P906L03_I_24,181,63,24,75
D018T01P906L03_J_01,152,23,71,153
D018T01P906L03_J_02,198,25,44,108
D018T01P906L03_J_03,178,21,26,83
D018T01P906L03_J_04,203,14,40,97
D018T01P906L03_J_05,172,31,40,86
D018T01P906L03_J_06,188,28,32,90
D018T01P906L03_J_07,195,19,78,141
D018T01P906L03_J_08,182,35,21,85
D018T01P906L03_J_09,184,20,34,98
D018T01P906L03_J_10,173,43,28,77
D018T01P906L03_J_11,173,25,30,62
D018T01P906L03_J_12,209,21,41,98
D018T01P906L03_J_13,76,18,150,280
D018T01P906L03_J_14,163,27,44,133
D018T01P906L03_J_15,138,12,102,123
D018T01P906L03_J_16,157,19,86,301
D018T01P906L03_J_17,78,83,72,216
D018T01P906L03_J_18,177,38,49,104
D018T01P906L03_J_19,129,59,85,205
D018T01P906L03_J_20,175,36,25,115
D018T01P906L03_J_21,167,32,27,74
D018T01P906L03_J_22,139,9,98,199
D018T01P906L03_J_23,182,33,35,85
D018T01P906L03_J_24,188,33,30,91
D018T01P906L03_K_01,134,26,130,208
D018T01P906L03_K_02,130,16,72,132
D018T01P906L03_K_03,175,18,34,67
D018T01P906L03_K_04,209,25,31,70
D018T01P906L03_K_05,202,18,34,102
D018T01P906L03_K_06,109,37,40,70
D018T01P906L03_K_07,174,37,49,138
D018T01P906L03_K_08,196,29,26,82
D018T01P906L03_K_09,163,63,125,342
D018T01P906L03_K_10,175,29,40,69
D018T01P906L03_K_11,178,47,20,76
D018T01P906L03_K_12,190,38,29,96
D018T01P906L03_K_13,96,63,120,365
D018T01P906L03_K_14,167,29,48,98
D018T01P906L03_K_15,174,32,34,92
D018T01P906L03_K_16,176,29,21,86
D018T01P906L03_K_17,109,34,108,216
D018T01P906L03_K_18,190,23,31,98
D018T01P906L03_K_19,179,25,113,230
D018T01P906L03_K_20,166,45,34,92
D018T01P906L03_K_21,111,112,70,217
D018T01P906L03_K_22,160,56,17,73
D018T01P906L03_K_23,167,42,33,87
D018T01P906L03_K_24,189,44,39,93
D018T01P906L03_L_01,190,35,35,129
D018T01P906L03_L_02,157,22,252,508
D018T01P906L03_L_03,192,38,39,117
D018T01P906L03_L_04,192,25,31,78
D018T01P906L03_L_05,183,29,20,69
D018T01P906L03_L_06,156,16,59,96
D018T01P906L03_L_07,152,19,139,337
D018T01P906L03_L_08,190,26,24,71
D018T01P906L03_L_09,66,38,221,421
D018T01P906L03_L_10,168,29,35,70
D018T01P906L03_L_11,155,21,111,245
D018T01P906L03_L_12,198,28,29,93
D018T01P906L03_L_13,191,32,27,81
D018T01P906L03_L_14,131,76,17,114
D018T01P906L03_L_15,167,35,65,142
D018T01P906L03_L_16,163,24,110,262
D018T01P906L03_L_17,188,24,31,97
D018T01P906L03_L_18,172,36,68,144
D018T01P906L03_L_19,186,20,33,67
D018T01P906L03_L_20,170,30,32,96
D018T01P906L03_L_21,170,27,17,73
D018T01P906L03_L_22,176,33,33,90
D018T01P906L03_L_23,185,31,34,90
D018T01P906L03_L_24,199,32,32,101
D018T01P906L03_M_01,182,12,38,70
D018T01P906L03_M_02,200,23,29,73
D018T01P906L03_M_03,128,52,198,371
D018T01P906L03_M_04,205,28,24,106
D018T01P906L03_M_05,90,60,97,222
D018T01P906L03_M_06,198,65,80,255
D018T01P906L03_M_07,145,5,107,164
D018T01P906L03_M_08,213,20,27,89
D018T01P906L03_M_09,207,18,27,75
D018T01P906L03_M_10,202,22,46,100
D018T01P906L03_M_11,77,34,102,136
D018T01P906L03_M_12,174,21,25,89
D018T01P906L03_M_13,154,35,35,106
D018T01P906L03_M_14,72,48,172,384
D018T01P906L03_M_15,203,30,35,98
D018T01P906L03_M_16,186,30,31,80
D018T01P906L03_M_17,116,34,61,106
D018T01P906L03_M_18,198,25,38,77
D018T01P906L03_M_19,172,28,25,66
D018T01P906L03_M_20,189,33,33,93
D018T01P906L03_M_21,216,20,32,89
D018T01P906L03_M_22,179,36,35,114
D018T01P906L03_M_23,191,67,41,146
D018T01P906L03_M_24,203,30,27,86
D018T01P906L03_N_01,226,31,29,94
D018T01P906L03_N_02,227,13,27,82
D018T01P906L03_N_03,218,22,38,81
D018T01P906L03_N_04,212,19,40,97
D018T01P906L03_N_05,211,19,58,123
D018T01P906L03_N_06,211,9,45,96
D018T01P906L03_N_07,217,14,78,155
D018T01P906L03_N_08,224,23,26,83
D018T01P906L03_N_09,188,33,45,126
D018T01P906L03_N_10,225,30,33,95
D018T01P906L03_N_11,219,21,40,82
D018T01P906L03_N_12,210,16,36,89
D018T01P906L03_N_13,215,10,35,91
D018T01P906L03_N_14,223,22,47,109
D018T01P906L03_N_15,191,26,44,114
D018T01P906L03_N_16,210,15,57,107
D018T01P906L03_N_17,205,30,64,144
D018T01P906L03_N_18,222,19,39,88
D018T01P906L03_N_19,243,19,52,102
D018T01P906L03_N_20,196,21,37,63
D018T01P906L03_N_21,143,3,76,200
D018T01P906L03_N_22,226,10,64,93
D018T01P906L03_N_23,214,24,34,76
D018T01P906L03_N_24,207,31,26,97
