,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D018T01P006L03_A_01,207,31,38,66
D018T01P006L03_A_02,215,10,43,62
D018T01P006L03_A_03,237,17,42,64
D018T01P006L03_A_04,232,23,41,100
D018T01P006L03_A_05,80,24,367,153
D018T01P006L03_A_06,119,27,308,142
D018T01P006L03_A_07,99,43,321,168
D018T01P006L03_A_08,234,15,25,74
D018T01P006L03_A_09,149,7,254,142
D018T01P006L03_A_10,232,38,43,102
D018T01P006L03_A_11,154,8,235,111
D018T01P006L03_A_12,230,17,43,70
D018T01P006L03_A_13,206,5,126,107
D018T01P006L03_A_14,241,20,33,92
D018T01P006L03_A_15,243,29,70,127
D018T01P006L03_A_16,220,36,27,83
D018T01P006L03_A_17,224,47,70,185
D018T01P006L03_A_18,218,18,31,85
D018T01P006L03_A_19,206,26,55,77
D018T01P006L03_A_20,222,25,38,74
D018T01P006L03_A_21,227,5,86,71
D018T01P006L03_A_22,206,23,25,53
D018T01P006L03_A_23,221,30,20,60
D018T01P006L03_A_24,216,22,33,71
D018T01P006L03_B_01,206,41,75,104
D018T01P006L03_B_02,233,27,54,107
D018T01P006L03_B_03,188,48,43,107
D018T01P006L03_B_04,208,21,38,57
D018T01P006L03_B_05,56,23,315,124
D018T01P006L03_B_06,259,13,38,71
D018T01P006L03_B_07,113,52,125,164
D018T01P006L03_B_08,130,15,259,143
D018T01P006L03_B_09,209,31,32,70
D018T01P006L03_B_10,238,12,28,62
D018T01P006L03_B_11,113,36,123,72
D018T01P006L03_B_12,160,26,429,187
D018T01P006L03_B_13,232,17,40,100
D018T01P006L03_B_14,209,26,30,65
D018T01P006L03_B_15,216,15,48,63
D018T01P006L03_B_16,219,20,33,96
D018T01P006L03_B_17,169,8,97,90
D018T01P006L03_B_18,208,18,44,57
D018T01P006L03_B_19,217,30,17,55
D018T01P006L03_B_20,222,16,40,49
D018T01P006L03_B_21,224,36,33,78
D018T01P006L03_B_22,221,29,81,118
D018T01P006L03_B_23,180,33,23,53
D018T01P006L03_B_24,223,20,17,69
D018T01P006L03_C_01,220,32,36,74
D018T01P006L03_C_02,244,23,72,132
D018T01P006L03_C_03,205,29,39,95
D018T01P006L03_C_04,218,37,34,93
D018T01P006L03_C_05,151,110,150,364
D018T01P006L03_C_06,189,21,41,72
D018T01P006L03_C_07,207,32,30,88
D018T01P006L03_C_08,187,26,22,142
D018T01P006L03_C_09,191,32,108,133
D018T01P006L03_C_10,138,110,156,464
D018T01P006L03_C_11,115,28,238,130
D018T01P006L03_C_12,199,27,42,56
D018T01P006L03_C_13,201,48,34,120
D018T01P006L03_C_14,222,9,46,41
D018T01P006L03_C_15,202,13,62,62
D018T01P006L03_C_16,207,26,32,51
D018T01P006L03_C_17,188,25,34,59
D018T01P006L03_C_18,239,20,30,62
D018T01P006L03_C_19,230,19,36,57
D018T01P006L03_C_20,203,20,14,80
D018T01P006L03_C_21,55,26,288,124
D018T01P006L03_C_22,185,29,24,87
D018T01P006L03_C_23,184,25,24,67
D018T01P006L03_C_24,204,41,20,72
D018T01P006L03_D_01,172,79,34,88
D018T01P006L03_D_02,160,45,36,81
D018T01P006L03_D_03,194,22,33,61
D018T01P006L03_D_04,206,43,43,81
D018T01P006L03_D_05,176,49,29,83
D018T01P006L03_D_06,207,17,35,61
D018T01P006L03_D_07,209,25,41,60
D018T01P006L03_D_08,212,16,44,43
D018T01P006L03_D_09,155,47,49,84
D018T01P006L03_D_10,182,13,55,50
D018T01P006L03_D_11,200,28,46,67
D018T01P006L03_D_12,192,41,20,77
D018T01P006L03_D_13,209,26,28,87
D018T01P006L03_D_14,189,39,25,63
D018T01P006L03_D_15,201,32,48,71
D018T01P006L03_D_16,198,23,40,76
D018T01P006L03_D_17,213,30,30,84
D018T01P006L03_D_18,82,28,117,127
D018T01P006L03_D_19,148,26,35,58
D018T01P006L03_D_20,223,21,79,106
D018T01P006L03_D_21,178,24,28,65
D018T01P006L03_D_22,201,22,28,56
D018T01P006L03_D_23,201,44,27,64
D018T01P006L03_D_24,236,28,32,79
D018T01P006L03_E_01,196,27,39,91
D018T01P006L03_E_02,251,5,85,62
D018T01P006L03_E_03,230,23,27,82
D018T01P006L03_E_04,185,20,29,73
D018T01P006L03_E_05,93,29,253,123
D018T01P006L03_E_06,174,23,29,62
D018T01P006L03_E_07,129,16,434,132
D018T01P006L03_E_08,219,34,35,66
D018T01P006L03_E_09,213,20,28,51
D018T01P006L03_E_10,195,8,184,112
D018T01P006L03_E_11,104,19,64,67
D018T01P006L03_E_12,216,12,39,61
D018T01P006L03_E_13,38,20,253,71
D018T01P006L03_E_14,199,100,126,323
D018T01P006L03_E_15,185,38,48,182
D018T01P006L03_E_16,197,28,29,68
D018T01P006L03_E_17,152,28,49,63
D018T01P006L03_E_18,205,39,20,57
D018T01P006L03_E_19,179,47,26,83
D018T01P006L03_E_20,201,16,23,75
D018T01P006L03_E_21,169,44,12,45
D018T01P006L03_E_22,167,35,28,49
D018T01P006L03_E_23,173,47,31,67
D018T01P006L03_E_24,207,29,30,54
D018T01P006L03_F_01,182,51,40,82
D018T01P006L03_F_02,211,20,51,106
D018T01P006L03_F_03,202,46,75,146
D018T01P006L03_F_04,172,37,22,113
D018T01P006L03_F_05,133,112,105,410
D018T01P006L03_F_06,216,22,25,65
D018T01P006L03_F_07,133,31,35,63
D018T01P006L03_F_08,200,41,32,98
D018T01P006L03_F_09,212,21,40,58
D018T01P006L03_F_10,178,31,31,63
D018T01P006L03_F_11,173,44,44,73
D018T01P006L03_F_12,206,18,38,70
D018T01P006L03_F_13,155,37,19,57
D018T01P006L03_F_14,206,21,33,78
D018T01P006L03_F_15,202,23,45,120
D018T01P006L03_F_16,178,36,19,61
D018T01P006L03_F_17,178,21,29,54
D018T01P006L03_F_18,142,37,45,50
D018T01P006L03_F_19,177,23,37,57
D018T01P006L03_F_20,143,50,419,248
D018T01P006L03_F_21,181,33,79,127
D018T01P006L03_F_22,176,36,27,78
D018T01P006L03_F_23,164,48,16,66
D018T01P006L03_F_24,160,64,26,77
D018T01P006L03_G_01,116,83,115,252
D018T01P006L03_G_02,187,53,19,66
D018T01P006L03_G_03,181,37,40,88
D018T01P006L03_G_04,185,25,15,68
D018T01P006L03_G_05,184,64,142,434
D018T01P006L03_G_06,169,37,49,111
D018T01P006L03_G_07,130,47,38,72
D018T01P006L03_G_08,194,22,26,59
D018T01P006L03_G_09,212,33,24,85
D018T01P006L03_G_10,169,37,38,123
D018T01P006L03_G_11,123,19,368,211
D018T01P006L03_G_12,180,38,19,80
D018T01P006L03_G_13,195,37,27,92
D018T01P006L03_G_14,188,25,27,62
D018T01P006L03_G_15,191,32,45,81
D018T01P006L03_G_16,173,32,27,58
D018T01P006L03_G_17,169,45,40,118
D018T01P006L03_G_18,157,46,24,70
D018T01P006L03_G_19,158,47,25,74
D018T01P006L03_G_20,172,28,27,56
D018T01P006L03_G_21,158,33,94,123
D018T01P006L03_G_22,168,43,17,42
D018T01P006L03_G_23,175,40,24,64
D018T01P006L03_G_24,165,47,29,90
D018T01P006L03_H_01,165,69,78,241
D018T01P006L03_H_02,171,27,38,80
D018T01P006L03_H_03,190,30,155,129
D018T01P006L03_H_04,177,30,35,98
D018T01P006L03_H_05,172,40,106,151
D018T01P006L03_H_06,163,45,26,70
D018T01P006L03_H_07,189,28,32,58
D018T01P006L03_H_08,202,19,36,43
D018T01P006L03_H_09,190,22,21,74
D018T01P006L03_H_10,92,18,306,145
D018T01P006L03_H_11,196,35,22,60
D018T01P006L03_H_12,181,45,37,85
D018T01P006L03_H_13,160,26,183,89
D018T01P006L03_H_14,160,51,40,62
D018T01P006L03_H_15,180,28,50,83
D018T01P006L03_H_16,167,44,34,51
D018T01P006L03_H_17,172,55,55,99
D018T01P006L03_H_18,146,48,36,81
D018T01P006L03_H_19,161,37,22,79
D018T01P006L03_H_20,173,46,42,92
D018T01P006L03_H_21,152,23,76,70
D018T01P006L03_H_22,54,31,255,104
D018T01P006L03_H_23,167,45,30,56
D018T01P006L03_H_24,162,33,19,73
D018T01P006L03_I_01,48,36,217,121
D018T01P006L03_I_02,153,25,28,43
D018T01P006L03_I_03,77,16,226,103
D018T01P006L03_I_04,191,23,34,74
D018T01P006L03_I_05,156,38,22,70
D018T01P006L03_I_06,201,26,34,65
D018T01P006L03_I_07,174,32,26,63
D018T01P006L03_I_08,181,32,17,61
D018T01P006L03_I_09,77,49,103,110
D018T01P006L03_I_10,165,6,26,37
D018T01P006L03_I_11,172,54,58,141
D018T01P006L03_I_12,196,23,35,75
D018T01P006L03_I_13,187,38,35,84
D018T01P006L03_I_14,187,22,33,61
D018T01P006L03_I_15,160,38,22,60
D018T01P006L03_I_16,205,33,41,88
D018T01P006L03_I_17,202,24,20,69
D018T01P006L03_I_18,185,27,35,86
D018T01P006L03_I_19,139,27,152,82
D018T01P006L03_I_20,161,57,14,54
D018T01P006L03_I_21,179,41,16,48
D018T01P006L03_I_22,143,63,17,60
D018T01P006L03_I_23,175,52,25,63
D018T01P006L03_I_24,175,41,22,82
D018T01P006L03_J_01,149,17,72,79
D018T01P006L03_J_02,199,17,43,93
D018T01P006L03_J_03,180,25,33,62
D018T01P006L03_J_04,206,15,49,84
D018T01P006L03_J_05,157,25,43,79
D018T01P006L03_J_06,173,37,46,71
D018T01P006L03_J_07,195,22,85,92
D018T01P006L03_J_08,185,35,15,86
D018T01P006L03_J_09,184,24,28,68
D018T01P006L03_J_10,178,39,22,53
D018T01P006L03_J_11,167,23,25,59
D018T01P006L03_J_12,202,22,39,75
D018T01P006L03_J_13,59,21,233,86
D018T01P006L03_J_14,152,29,58,58
D018T01P006L03_J_15,132,13,117,67
D018T01P006L03_J_16,154,18,194,136
D018T01P006L03_J_17,67,73,112,119
D018T01P006L03_J_18,170,31,81,60
D018T01P006L03_J_19,115,41,104,122
D018T01P006L03_J_20,175,39,27,73
D018T01P006L03_J_21,154,31,32,65
D018T01P006L03_J_22,139,10,123,99
D018T01P006L03_J_23,184,31,26,64
D018T01P006L03_J_24,172,43,15,73
D018T01P006L03_K_01,109,24,148,100
D018T01P006L03_K_02,124,15,107,65
D018T01P006L03_K_03,152,29,32,49
D018T01P006L03_K_04,205,22,31,60
D018T01P006L03_K_05,193,21,34,73
D018T01P006L03_K_06,99,27,54,41
D018T01P006L03_K_07,167,40,45,86
D018T01P006L03_K_08,191,39,26,70
D018T01P006L03_K_09,156,65,112,212
D018T01P006L03_K_10,173,30,28,62
D018T01P006L03_K_11,171,40,24,75
D018T01P006L03_K_12,190,28,31,68
D018T01P006L03_K_13,77,40,234,138
D018T01P006L03_K_14,169,30,34,74
D018T01P006L03_K_15,173,36,28,93
D018T01P006L03_K_16,169,35,25,60
D018T01P006L03_K_17,100,35,151,101
D018T01P006L03_K_18,187,20,57,51
D018T01P006L03_K_19,174,20,149,129
D018T01P006L03_K_20,179,36,32,51
D018T01P006L03_K_21,109,78,90,183
D018T01P006L03_K_22,147,52,14,46
D018T01P006L03_K_23,159,46,29,87
D018T01P006L03_K_24,174,62,35,83
D018T01P006L03_L_01,192,32,26,89
D018T01P006L03_L_02,143,19,439,167
D018T01P006L03_L_03,177,37,42,119
D018T01P006L03_L_04,194,26,37,62
D018T01P006L03_L_05,184,26,16,65
D018T01P006L03_L_06,144,27,77,54
D018T01P006L03_L_07,144,20,204,150
D018T01P006L03_L_08,186,24,34,58
D018T01P006L03_L_09,53,21,403,127
D018T01P006L03_L_10,170,28,45,85
D018T01P006L03_L_11,154,17,166,106
D018T01P006L03_L_12,191,23,35,61
D018T01P006L03_L_13,198,26,25,58
D018T01P006L03_L_14,144,50,26,80
D018T01P006L03_L_15,155,40,92,72
D018T01P006L03_L_16,154,25,166,154
D018T01P006L03_L_17,181,33,31,56
D018T01P006L03_L_18,141,48,82,92
D018T01P006L03_L_19,191,18,26,40
D018T01P006L03_L_20,164,34,39,66
D018T01P006L03_L_21,170,26,20,51
D018T01P006L03_L_22,177,26,18,56
D018T01P006L03_L_23,169,36,27,54
D018T01P006L03_L_24,208,24,31,73
D018T01P006L03_M_01,180,12,40,60
D018T01P006L03_M_02,205,14,38,61
D018T01P006L03_M_03,116,29,262,142
D018T01P006L03_M_04,186,30,29,69
D018T01P006L03_M_05,68,33,148,92
D018T01P006L03_M_06,165,74,73,315
D018T01P006L03_M_07,144,6,140,76
D018T01P006L03_M_08,204,23,36,76
D018T01P006L03_M_09,199,22,25,68
D018T01P006L03_M_10,206,20,45,77
D018T01P006L03_M_11,55,15,124,38
D018T01P006L03_M_12,170,29,32,94
D018T01P006L03_M_13,150,22,53,78
D018T01P006L03_M_14,66,26,319,111
D018T01P006L03_M_15,206,19,29,95
D018T01P006L03_M_16,166,42,31,61
D018T01P006L03_M_17,100,36,76,81
D018T01P006L03_M_18,198,32,32,64
D018T01P006L03_M_19,164,30,24,44
D018T01P006L03_M_20,187,29,24,54
D018T01P006L03_M_21,215,15,24,58
D018T01P006L03_M_22,170,30,26,71
D018T01P006L03_M_23,215,42,44,88
D018T01P006L03_M_24,183,48,21,64
D018T01P006L03_N_01,210,33,34,52
D018T01P006L03_N_02,224,19,35,60
D018T01P006L03_N_03,212,22,33,69
D018T01P006L03_N_04,216,16,43,89
D018T01P006L03_N_05,210,23,52,127
D018T01P006L03_N_06,212,12,47,58
D018T01P006L03_N_07,223,11,103,92
D018T01P006L03_N_08,232,16,46,82
D018T01P006L03_N_09,180,34,45,100
D018T01P006L03_N_10,226,29,36,117
D018T01P006L03_N_11,208,26,42,49
D018T01P006L03_N_12,214,12,33,64
D018T01P006L03_N_13,212,17,54,60
D018T01P006L03_N_14,217,12,49,86
D018T01P006L03_N_15,214,16,36,72
D018T01P006L03_N_16,214,16,52,61
D018T01P006L03_N_17,221,27,55,111
D018T01P006L03_N_18,223,13,39,68
D018T01P006L03_N_19,242,18,43,110
D018T01P006L03_N_20,207,6,50,52
D018T01P006L03_N_21,146,3,132,114
D018T01P006L03_N_22,224,5,67,68
D018T01P006L03_N_23,213,18,30,81
D018T01P006L03_N_24,206,27,30,75
D018T01P006L03_O_01,183,15,209,106
D018T01P006L03_O_02,230,12,50,84
D018T01P006L03_O_03,258,22,53,88
D018T01P006L03_O_04,212,10,31,58
D018T01P006L03_O_05,228,20,34,72
D018T01P006L03_O_06,254,12,56,85
D018T01P006L03_O_07,243,17,63,94
D018T01P006L03_O_08,217,17,43,54
D018T01P006L03_O_09,205,2,64,45
D018T01P006L03_O_10,224,10,44,42
D018T01P006L03_O_11,135,0,77,64
D018T01P006L03_O_12,215,12,31,57
D018T01P006L03_O_13,224,14,52,80
D018T01P006L03_O_14,117,23,447,183
D018T01P006L03_O_15,246,10,31,87
D018T01P006L03_O_16,226,11,46,63
D018T01P006L03_O_17,227,15,38,72
D018T01P006L03_O_18,237,15,35,69
D018T01P006L03_O_19,233,5,59,55
D018T01P006L03_O_20,218,18,47,68
D018T01P006L03_O_21,224,14,56,96
D018T01P006L03_O_22,230,23,36,82
D018T01P006L03_O_23,230,26,22,74
D018T01P006L03_O_24,220,22,33,64
D018T01P006L03_P_01,204,28,46,98
D018T01P006L03_P_02,241,19,42,105
D018T01P006L03_P_03,228,25,39,79
D018T01P006L03_P_04,243,8,44,53
D018T01P006L03_P_05,253,19,79,133
D018T01P006L03_P_06,241,14,46,66
D018T01P006L03_P_07,186,4,368,133
D018T01P006L03_P_08,255,10,42,60
D018T01P006L03_P_09,237,23,46,82
D018T01P006L03_P_10,134,2,277,94
D018T01P006L03_P_11,238,28,41,113
D018T01P006L03_P_12,229,18,46,82
D018T01P006L03_P_13,139,31,121,169
D018T01P006L03_P_14,257,17,58,77
D018T01P006L03_P_15,266,13,96,101
D018T01P006L03_P_16,236,7,40,61
D018T01P006L03_P_17,240,10,51,57
D018T01P006L03_P_18,255,17,52,80
D018T01P006L03_P_19,250,17,48,70
D018T01P006L03_P_20,237,14,44,55
D018T01P006L03_P_21,217,14,46,65
D018T01P006L03_P_22,233,35,44,92
D018T01P006L03_P_23,249,13,53,92
D018T01P006L03_P_24,10,5,32,12
