,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D030T01P005L02_A_01,255,14,31,153
D030T01P005L02_A_02,246,36,23,153
D030T01P005L02_A_03,286,15,43,153
D030T01P005L02_A_04,285,24,19,95
D030T01P005L02_A_05,285,29,16,86
D030T01P005L02_A_06,278,14,19,114
D030T01P005L02_A_07,259,34,21,131
D030T01P005L02_A_08,266,43,27,158
D030T01P005L02_A_09,301,18,25,129
D030T01P005L02_A_10,266,27,17,110
D030T01P005L02_A_11,279,40,15,109
D030T01P005L02_A_12,119,39,162,775
D030T01P005L02_A_13,292,15,21,82
D030T01P005L02_A_14,253,31,24,116
D030T01P005L02_A_15,147,69,219,435
D030T01P005L02_A_16,268,46,16,104
D030T01P005L02_A_17,100,25,162,281
D030T01P005L02_A_18,275,43,33,140
D030T01P005L02_A_19,288,14,21,118
D030T01P005L02_A_20,255,51,22,134
D030T01P005L02_A_21,287,29,10,77
D030T01P005L02_A_22,272,36,19,135
D030T01P005L02_A_23,255,19,17,116
D030T01P005L02_A_24,246,30,34,126
D030T01P005L02_B_01,315,13,30,133
D030T01P005L02_B_02,265,19,18,93
D030T01P005L02_B_03,182,43,80,330
D030T01P005L02_B_04,245,39,16,169
D030T01P005L02_B_05,273,13,25,90
D030T01P005L02_B_06,146,55,44,253
D030T01P005L02_B_07,131,59,72,199
D030T01P005L02_B_08,262,27,14,115
D030T01P005L02_B_09,232,28,27,181
D030T01P005L02_B_10,241,39,12,131
D030T01P005L02_B_11,276,16,11,112
D030T01P005L02_B_12,278,42,14,147
D030T01P005L02_B_13,283,24,8,101
D030T01P005L02_B_14,249,37,19,121
D030T01P005L02_B_15,113,50,71,264
D030T01P005L02_B_16,265,40,16,103
D030T01P005L02_B_17,196,41,69,300
D030T01P005L02_B_18,250,49,14,155
D030T01P005L02_B_19,213,56,27,177
D030T01P005L02_B_20,249,48,20,139
D030T01P005L02_B_21,255,51,21,156
D030T01P005L02_B_22,252,26,16,123
D030T01P005L02_B_23,260,35,14,90
D030T01P005L02_B_24,232,60,16,115
D030T01P005L02_C_01,314,35,22,145
D030T01P005L02_C_02,273,10,52,196
D030T01P005L02_C_03,268,39,15,145
D030T01P005L02_C_04,263,41,15,138
D030T01P005L02_C_05,283,29,12,93
D030T01P005L02_C_06,269,36,16,95
D030T01P005L02_C_07,279,25,14,98
D030T01P005L02_C_08,294,27,25,130
D030T01P005L02_C_09,167,51,92,273
D030T01P005L02_C_10,259,44,21,114
D030T01P005L02_C_11,280,27,23,140
D030T01P005L02_C_12,263,38,12,153
D030T01P005L02_C_13,273,45,30,205
D030T01P005L02_C_14,268,33,22,147
