,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D021T01P001L02_A_01,133,61,76,153
D021T01P001L02_A_02,185,56,66,268
D021T01P001L02_A_03,112,46,115,286
D021T01P001L02_A_04,203,44,87,249
D021T01P001L02_A_05,184,57,60,230
D021T01P001L02_A_06,121,57,57,182
D021T01P001L02_A_07,96,59,55,149
D021T01P001L02_A_08,48,7,76,57
D021T01P001L02_A_09,155,60,76,190
D021T01P001L02_A_10,134,70,52,190
D021T01P001L02_A_11,300,35,91,255
D021T01P001L02_A_12,142,60,42,190
D021T01P001L02_A_13,136,51,76,183
D021T01P001L02_A_14,213,71,56,250
D021T01P001L02_A_15,163,67,61,191
D021T01P001L02_A_16,116,59,56,165
D021T01P001L02_A_17,122,26,98,183
D021T01P001L02_A_18,108,58,81,182
D021T01P001L02_A_19,189,52,71,197
D021T01P001L02_A_20,360,18,150,226
D021T01P001L02_A_21,156,67,50,167
D021T01P001L02_A_22,140,34,49,140
D021T01P001L02_A_23,131,69,38,155
D021T01P001L02_A_24,223,55,37,219
D021T01P001L02_B_01,273,33,102,337
D021T01P001L02_B_02,229,45,104,268
D021T01P001L02_B_03,144,68,124,231
D021T01P001L02_B_04,254,39,75,235
D021T01P001L02_B_05,166,32,141,261
D021T01P001L02_B_06,135,27,158,209
D021T01P001L02_B_07,69,20,117,180
D021T01P001L02_B_08,264,44,65,263
D021T01P001L02_B_09,230,35,117,249
D021T01P001L02_B_10,268,56,76,260
D021T01P001L02_B_11,258,42,87,228
D021T01P001L02_B_12,254,37,78,242
D021T01P001L02_B_13,273,46,75,266
D021T01P001L02_B_14,217,40,60,196
D021T01P001L02_B_15,90,33,105,168
D021T01P001L02_B_16,247,40,66,214
D021T01P001L02_B_17,91,53,104,218
D021T01P001L02_B_18,243,33,75,200
D021T01P001L02_B_19,304,13,237,449
D021T01P001L02_B_20,217,36,77,203
D021T01P001L02_B_21,223,57,67,206
D021T01P001L02_B_22,177,53,56,184
D021T01P001L02_B_23,217,69,58,195
D021T01P001L02_B_24,203,58,51,172
D021T01P001L02_C_01,213,72,87,205
D021T01P001L02_C_02,114,43,50,136
D021T01P001L02_C_03,116,70,61,136
D021T01P001L02_C_04,309,22,115,251
D021T01P001L02_C_05,195,43,56,190
D021T01P001L02_C_06,142,58,68,190
D021T01P001L02_C_07,203,45,107,219
D021T01P001L02_C_08,156,41,82,171
D021T01P001L02_C_09,57,0,68,53
D021T01P001L02_C_10,179,52,129,258
D021T01P001L02_C_11,267,53,68,219
D021T01P001L02_C_12,264,53,88,299
D021T01P001L02_C_13,198,38,98,216
D021T01P001L02_C_14,220,45,86,183
D021T01P001L02_C_15,284,37,94,176
D021T01P001L02_C_16,207,48,63,220
D021T01P001L02_C_17,191,55,75,207
D021T01P001L02_C_18,64,32,72,97
D021T01P001L02_C_19,197,58,80,216
D021T01P001L02_C_20,209,38,65,177
D021T01P001L02_C_21,40,13,47,109
D021T01P001L02_C_22,136,67,41,162
D021T01P001L02_C_23,160,60,51,215
D021T01P001L02_C_24,196,72,43,231
D021T01P001L02_D_01,277,7,212,271
D021T01P001L02_D_02,157,35,72,167
D021T01P001L02_D_03,211,46,69,219
D021T01P001L02_D_04,204,39,80,207
D021T01P001L02_D_05,88,30,120,209
D021T01P001L02_D_06,98,44,63,146
D021T01P001L02_D_07,106,43,188,342
D021T01P001L02_D_08,191,57,58,199
D021T01P001L02_D_09,24,0,108,47
D021T01P001L02_D_10,93,45,59,137
D021T01P001L02_D_11,186,43,75,201
D021T01P001L02_D_12,175,56,42,168
D021T01P001L02_D_13,175,44,50,151
D021T01P001L02_D_14,121,53,34,166
D021T01P001L02_D_15,92,77,67,162
D021T01P001L02_D_16,182,45,49,184
D021T01P001L02_D_17,114,62,70,130
D021T01P001L02_D_18,218,62,52,245
D021T01P001L02_D_19,107,33,62,158
D021T01P001L02_D_20,181,52,50,191
D021T01P001L02_D_21,170,70,68,191
D021T01P001L02_D_22,193,56,36,193
D021T01P001L02_D_23,223,51,54,189
D021T01P001L02_D_24,136,45,37,147
D021T01P001L02_E_01,146,53,63,111
D021T01P001L02_E_02,148,42,27,162
D021T01P001L02_E_03,87,72,62,166
D021T01P001L02_E_04,139,45,66,178
D021T01P001L02_E_05,55,30,87,153
D021T01P001L02_E_06,244,51,64,270
D021T01P001L02_E_07,112,49,87,199
D021T01P001L02_E_08,164,63,76,196
D021T01P001L02_E_09,171,46,56,148
D021T01P001L02_E_10,97,62,79,175
D021T01P001L02_E_11,41,30,94,121
D021T01P001L02_E_12,144,54,48,195
D021T01P001L02_E_13,143,64,98,217
D021T01P001L02_E_14,196,61,71,220
D021T01P001L02_E_15,223,56,73,240
D021T01P001L02_E_16,205,49,84,224
D021T01P001L02_E_17,177,55,55,187
D021T01P001L02_E_18,95,26,92,129
D021T01P001L02_E_19,155,38,52,171
D021T01P001L02_E_20,329,6,268,417
D021T01P001L02_E_21,34,3,94,80
D021T01P001L02_E_22,176,79,46,240
D021T01P001L02_E_23,151,64,34,217
D021T01P001L02_E_24,162,43,48,150
D021T01P001L02_F_01,32,16,72,88
D021T01P001L02_F_02,120,52,50,144
D021T01P001L02_F_03,116,57,54,166
D021T01P001L02_F_04,167,41,69,195
D021T01P001L02_F_05,186,36,84,211
D021T01P001L02_F_06,211,52,66,243
D021T01P001L02_F_07,90,46,74,125
D021T01P001L02_F_08,142,49,51,193
D021T01P001L02_F_09,192,45,76,183
D021T01P001L02_F_10,66,30,75,124
D021T01P001L02_F_11,77,37,69,141
D021T01P001L02_F_12,87,48,24,108
D021T01P001L02_F_13,188,44,78,244
D021T01P001L02_F_14,117,53,55,168
D021T01P001L02_F_15,73,34,102,163
D021T01P001L02_F_16,193,59,44,181
D021T01P001L02_F_17,25,5,45,34
D021T01P001L02_F_18,213,54,74,217
D021T01P001L02_F_19,125,60,42,140
D021T01P001L02_F_20,180,60,52,219
D021T01P001L02_F_21,162,67,36,178
D021T01P001L02_F_22,138,65,48,150
D021T01P001L02_F_23,96,59,33,152
D021T01P001L02_F_24,139,78,38,152
D021T01P001L02_G_01,75,76,68,183
D021T01P001L02_G_02,85,53,34,146
D021T01P001L02_G_03,70,31,85,117
D021T01P001L02_G_04,150,59,84,188
D021T01P001L02_G_05,219,33,91,294
D021T01P001L02_G_06,206,62,68,223
D021T01P001L02_G_07,149,54,71,159
D021T01P001L02_G_08,259,58,69,277
D021T01P001L02_G_09,88,58,66,202
D021T01P001L02_G_10,30,1,67,83
D021T01P001L02_G_11,99,58,62,167
D021T01P001L02_G_12,167,54,65,236
D021T01P001L02_G_13,210,60,54,238
D021T01P001L02_G_14,37,34,40,119
D021T01P001L02_G_15,156,60,82,184
D021T01P001L02_G_16,157,69,61,190
D021T01P001L02_G_17,50,28,75,104
D021T01P001L02_G_18,151,51,75,146
D021T01P001L02_G_19,85,46,68,169
D021T01P001L02_G_20,90,46,71,152
D021T01P001L02_G_21,184,49,65,234
D021T01P001L02_G_22,69,10,76,56
D021T01P001L02_G_23,134,48,36,151
D021T01P001L02_G_24,89,47,40,116
D021T01P001L02_H_01,87,68,47,138
D021T01P001L02_H_02,43,1,70,59
D021T01P001L02_H_03,221,34,93,244
D021T01P001L02_H_04,170,49,52,238
D021T01P001L02_H_05,138,54,64,165
D021T01P001L02_H_06,192,51,59,217
D021T01P001L02_H_07,46,25,63,122
D021T01P001L02_H_08,136,68,45,209
D021T01P001L02_H_09,77,29,75,122
D021T01P001L02_H_10,164,51,78,232
D021T01P001L02_H_11,171,65,59,215
D021T01P001L02_H_12,156,64,49,192
D021T01P001L02_H_13,84,72,46,170
D021T01P001L02_H_14,102,68,40,141
D021T01P001L02_H_15,77,43,73,146
D021T01P001L02_H_16,201,48,46,228
D021T01P001L02_H_17,279,45,89,223
D021T01P001L02_H_18,146,61,54,184
D021T01P001L02_H_19,198,67,56,217
D021T01P001L02_H_20,162,56,36,191
D021T01P001L02_H_21,60,21,156,218
D021T01P001L02_H_22,154,60,44,187
D021T01P001L02_H_23,86,47,28,119
D021T01P001L02_H_24,99,47,48,114
D021T01P001L02_I_01,118,66,71,175
D021T01P001L02_I_02,126,65,66,183
D021T01P001L02_I_03,113,68,40,182
D021T01P001L02_I_04,204,55,72,270
D021T01P001L02_I_05,65,25,91,203
D021T01P001L02_I_06,246,19,128,236
D021T01P001L02_I_07,121,49,36,182
D021T01P001L02_I_08,189,63,61,205
D021T01P001L02_I_09,83,44,37,123
D021T01P001L02_I_10,97,65,50,170
D021T01P001L02_I_11,190,83,43,215
D021T01P001L02_I_12,112,54,52,136
D021T01P001L02_I_13,140,52,45,171
D021T01P001L02_I_14,55,53,23,122
D021T01P001L02_I_15,159,59,35,192
D021T01P001L02_I_16,217,71,77,233
D021T01P001L02_I_17,125,79,73,226
D021T01P001L02_I_18,79,59,35,105
D021T01P001L02_I_19,110,77,73,147
D021T01P001L02_I_20,124,67,40,173
D021T01P001L02_I_21,105,64,41,149
D021T01P001L02_I_22,100,59,220,347
D021T01P001L02_I_23,157,52,58,183
D021T01P001L02_I_24,91,69,26,110
D021T01P001L02_J_01,88,58,76,195
D021T01P001L02_J_02,104,41,40,138
D021T01P001L02_J_03,113,55,171,334
D021T01P001L02_J_04,151,61,43,215
