,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D027T01P001L02_A_01,207,23,97,230
D027T01P001L02_A_02,249,16,90,227
D027T01P001L02_A_03,192,6,139,192
D027T01P001L02_A_04,219,21,62,195
D027T01P001L02_A_05,215,19,86,178
D027T01P001L02_A_06,228,25,81,236
D027T01P001L02_A_07,240,7,75,137
D027T01P001L02_A_08,224,36,75,233
D027T01P001L02_A_09,199,10,117,229
D027T01P001L02_A_10,217,16,97,197
D027T01P001L02_A_11,235,20,80,184
D027T01P001L02_A_12,247,13,378,397
D027T01P001L02_A_13,235,13,77,180
D027T01P001L02_A_14,230,11,81,181
D027T01P001L02_A_15,240,27,91,250
D027T01P001L02_A_16,223,12,92,228
D027T01P001L02_A_17,258,6,506,337
D027T01P001L02_A_18,259,12,159,229
D027T01P001L02_A_19,203,5,62,130
D027T01P001L02_A_20,244,12,93,204
D027T01P001L02_A_21,240,11,104,199
D027T01P001L02_A_22,265,6,123,212
D027T01P001L02_A_23,222,10,94,187
D027T01P001L02_A_24,220,7,79,174
D027T01P001L02_B_01,235,18,71,182
D027T01P001L02_B_02,194,26,83,212
D027T01P001L02_B_03,222,23,113,152
D027T01P001L02_B_04,241,26,91,208
D027T01P001L02_B_05,219,38,93,238
D027T01P001L02_B_06,198,10,144,234
D027T01P001L02_B_07,158,11,247,141
D027T01P001L02_B_08,238,18,83,162
D027T01P001L02_B_09,203,17,136,205
D027T01P001L02_B_10,233,33,72,200
D027T01P001L02_B_11,235,10,81,191
D027T01P001L02_B_12,211,16,76,128
D027T01P001L02_B_13,245,9,80,159
D027T01P001L02_B_14,240,7,121,220
D027T01P001L02_B_15,105,21,134,175
D027T01P001L02_B_16,248,17,93,186
D027T01P001L02_B_17,124,10,255,257
D027T01P001L02_B_18,245,14,88,185
D027T01P001L02_B_19,295,19,181,345
D027T01P001L02_B_20,239,24,104,216
D027T01P001L02_B_21,240,14,102,180
D027T01P001L02_B_22,225,13,104,218
D027T01P001L02_B_23,243,15,73,214
D027T01P001L02_B_24,223,15,80,156
D027T01P001L02_C_01,226,15,102,232
D027T01P001L02_C_02,213,45,101,257
D027T01P001L02_C_03,184,20,202,490
D027T01P001L02_C_04,233,35,74,275
D027T01P001L02_C_05,230,34,56,218
D027T01P001L02_C_06,238,26,87,253
D027T01P001L02_C_07,252,19,92,237
D027T01P001L02_C_08,265,13,114,225
D027T01P001L02_C_09,116,8,352,390
D027T01P001L02_C_10,187,18,98,183
D027T01P001L02_C_11,235,30,94,223
D027T01P001L02_C_12,205,19,76,236
D027T01P001L02_C_13,264,8,133,149
D027T01P001L02_C_14,226,22,88,163
D027T01P001L02_C_15,211,17,85,177
D027T01P001L02_C_16,229,19,99,192
D027T01P001L02_C_17,229,23,62,169
D027T01P001L02_C_18,224,6,196,210
D027T01P001L02_C_19,225,10,94,178
D027T01P001L02_C_20,205,20,99,144
D027T01P001L02_C_21,205,21,233,208
D027T01P001L02_C_22,223,7,94,167
D027T01P001L02_C_23,243,20,116,180
D027T01P001L02_C_24,244,17,77,217
D027T01P001L02_D_01,229,23,91,174
D027T01P001L02_D_02,252,20,81,178
D027T01P001L02_D_03,239,15,77,219
D027T01P001L02_D_04,237,36,64,231
D027T01P001L02_D_05,227,26,124,220
D027T01P001L02_D_06,231,22,66,195
D027T01P001L02_D_07,179,19,131,273
D027T01P001L02_D_08,214,17,69,174
D027T01P001L02_D_09,153,18,138,140
D027T01P001L02_D_10,224,19,206,203
D027T01P001L02_D_11,221,16,77,188
D027T01P001L02_D_12,219,26,95,204
D027T01P001L02_D_13,227,12,56,189
D027T01P001L02_D_14,202,14,91,186
D027T01P001L02_D_15,229,20,127,128
D027T01P001L02_D_16,223,19,78,212
D027T01P001L02_D_17,254,15,83,218
D027T01P001L02_D_18,228,19,91,236
D027T01P001L02_D_19,214,8,109,183
D027T01P001L02_D_20,258,8,117,204
D027T01P001L02_D_21,236,15,109,194
D027T01P001L02_D_22,233,15,82,205
D027T01P001L02_D_23,265,23,90,241
D027T01P001L02_D_24,244,12,113,226
D027T01P001L02_E_01,143,4,298,196
D027T01P001L02_E_02,232,32,87,237
D027T01P001L02_E_03,215,8,135,227
D027T01P001L02_E_04,225,17,91,230
D027T01P001L02_E_05,208,6,332,168
D027T01P001L02_E_06,243,30,78,170
D027T01P001L02_E_07,210,14,129,166
D027T01P001L02_E_08,242,22,85,243
D027T01P001L02_E_09,198,10,130,155
D027T01P001L02_E_10,225,35,94,253
D027T01P001L02_E_11,150,15,185,222
D027T01P001L02_E_12,208,21,73,143
D027T01P001L02_E_13,223,22,101,208
D027T01P001L02_E_14,229,19,80,179
D027T01P001L02_E_15,229,8,84,179
D027T01P001L02_E_16,261,21,81,205
D027T01P001L02_E_17,236,13,77,172
D027T01P001L02_E_18,287,21,77,215
D027T01P001L02_E_19,224,21,92,210
D027T01P001L02_E_20,228,11,85,202
D027T01P001L02_E_21,117,9,159,116
D027T01P001L02_E_22,218,13,83,136
D027T01P001L02_E_23,194,17,72,171
D027T01P001L02_E_24,250,18,122,200
D027T01P001L02_F_01,166,14,108,149
D027T01P001L02_F_02,235,9,98,164
D027T01P001L02_F_03,229,22,85,194
D027T01P001L02_F_04,245,21,66,186
D027T01P001L02_F_05,221,22,63,207
D027T01P001L02_F_06,221,15,74,147
D027T01P001L02_F_07,119,8,361,232
D027T01P001L02_F_08,197,12,89,124
D027T01P001L02_F_09,212,9,78,150
D027T01P001L02_F_10,177,14,105,182
D027T01P001L02_F_11,187,13,67,178
D027T01P001L02_F_12,214,11,80,180
D027T01P001L02_F_13,205,14,72,137
D027T01P001L02_F_14,265,9,78,157
D027T01P001L02_F_15,138,6,250,142
D027T01P001L02_F_16,223,12,68,151
D027T01P001L02_F_17,156,6,186,139
D027T01P001L02_F_18,224,16,76,136
D027T01P001L02_F_19,236,17,102,196
D027T01P001L02_F_20,228,14,100,164
D027T01P001L02_F_21,236,14,104,191
D027T01P001L02_F_22,229,11,100,174
D027T01P001L02_F_23,266,9,129,227
D027T01P001L02_F_24,207,17,70,165
D027T01P001L02_G_01,208,4,253,184
D027T01P001L02_G_02,248,12,114,256
D027T01P001L02_G_03,217,11,162,309
D027T01P001L02_G_04,220,36,80,256
D027T01P001L02_G_05,245,28,85,248
D027T01P001L02_G_06,204,12,97,146
D027T01P001L02_G_07,249,14,83,206
D027T01P001L02_G_08,248,29,68,270
D027T01P001L02_G_09,256,3,206,185
D027T01P001L02_G_10,143,10,225,230
D027T01P001L02_G_11,191,6,126,160
D027T01P001L02_G_12,219,16,90,189
D027T01P001L02_G_13,225,13,69,169
D027T01P001L02_G_14,257,12,157,199
D027T01P001L02_G_15,195,11,183,224
D027T01P001L02_G_16,259,18,96,215
D027T01P001L02_G_17,257,5,298,264
D027T01P001L02_G_18,194,9,113,204
D027T01P001L02_G_19,195,6,176,157
D027T01P001L02_G_20,220,17,89,194
D027T01P001L02_G_21,212,23,49,138
D027T01P001L02_G_22,87,7,193,231
D027T01P001L02_G_23,239,21,96,167
D027T01P001L02_G_24,256,16,110,205
D027T01P001L02_H_01,184,23,211,180
D027T01P001L02_H_02,212,7,185,234
D027T01P001L02_H_03,216,22,82,212
D027T01P001L02_H_04,216,18,57,180
D027T01P001L02_H_05,200,17,85,192
D027T01P001L02_H_06,219,16,90,204
D027T01P001L02_H_07,240,15,121,174
D027T01P001L02_H_08,213,19,79,173
D027T01P001L02_H_09,246,13,91,190
D027T01P001L02_H_10,226,23,102,241
D027T01P001L02_H_11,244,7,64,170
D027T01P001L02_H_12,224,11,78,221
D027T01P001L02_H_13,212,25,63,166
D027T01P001L02_H_14,229,10,85,209
D027T01P001L02_H_15,236,22,167,291
D027T01P001L02_H_16,251,12,91,153
D027T01P001L02_H_17,228,10,88,144
D027T01P001L02_H_18,221,13,86,171
D027T01P001L02_H_19,192,9,72,130
D027T01P001L02_H_20,211,18,105,126
D027T01P001L02_H_21,152,8,251,128
D027T01P001L02_H_22,247,10,112,208
D027T01P001L02_H_23,243,17,107,218
D027T01P001L02_H_24,208,26,85,197
D027T01P001L02_I_01,241,18,82,170
D027T01P001L02_I_02,222,26,78,217
D027T01P001L02_I_03,241,24,67,208
D027T01P001L02_I_04,199,17,74,137
D027T01P001L02_I_05,164,17,204,217
D027T01P001L02_I_06,237,8,87,175
D027T01P001L02_I_07,253,16,104,186
D027T01P001L02_I_08,210,28,80,207
D027T01P001L02_I_09,234,12,110,223
D027T01P001L02_I_10,207,23,75,154
D027T01P001L02_I_11,242,21,106,273
D027T01P001L02_I_12,252,8,95,170
D027T01P001L02_I_13,216,15,80,157
D027T01P001L02_I_14,250,16,165,282
D027T01P001L02_I_15,218,21,76,162
D027T01P001L02_I_16,247,19,85,192
D027T01P001L02_I_17,208,15,130,181
D027T01P001L02_I_18,233,14,302,336
D027T01P001L02_I_19,211,32,120,293
D027T01P001L02_I_20,237,10,89,152
D027T01P001L02_I_21,224,15,106,145
D027T01P001L02_I_22,160,29,170,205
D027T01P001L02_I_23,218,16,89,148
D027T01P001L02_I_24,232,19,91,181
D027T01P001L02_J_01,146,13,109,120
D027T01P001L02_J_02,237,21,86,212
D027T01P001L02_J_03,175,12,213,219
D027T01P001L02_J_04,225,22,67,168
D027T01P001L02_J_05,224,11,76,172
D027T01P001L02_J_06,212,9,71,172
D027T01P001L02_J_07,156,16,126,122
D027T01P001L02_J_08,237,19,76,198
D027T01P001L02_J_09,201,13,182,175
