,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D013T01P906L03_A_01,164,22,96,235
D013T01P906L03_A_02,183,24,71,241
D013T01P906L03_A_03,152,9,588,304
D013T01P906L03_A_04,177,21,60,173
D013T01P906L03_A_05,171,8,433,181
D013T01P906L03_A_06,135,0,447,188
D013T01P906L03_A_07,168,8,274,206
D013T01P906L03_A_08,174,13,57,96
D013T01P906L03_A_09,196,12,586,284
D013T01P906L03_A_10,199,23,88,139
D013T01P906L03_A_11,60,6,157,87
D013T01P906L03_A_12,203,17,65,114
D013T01P906L03_A_13,149,4,441,247
D013T01P906L03_A_14,154,12,45,79
D013T01P906L03_A_15,162,19,66,234
D013T01P906L03_A_16,162,25,63,208
D013T01P906L03_A_17,149,15,83,133
D013T01P906L03_A_18,156,13,55,141
D013T01P906L03_A_19,157,17,354,209
D013T01P906L03_A_20,97,59,130,395
D013T01P906L03_A_21,147,16,66,88
D013T01P906L03_A_22,145,15,52,119
D013T01P906L03_A_23,132,20,54,93
D013T01P906L03_A_24,143,13,38,97
D013T01P906L03_B_01,158,1,584,223
D013T01P906L03_B_02,160,15,93,170
D013T01P906L03_B_03,142,26,110,136
D013T01P906L03_B_04,162,14,82,131
D013T01P906L03_B_05,154,3,672,179
D013T01P906L03_B_06,156,21,78,112
D013T01P906L03_B_07,133,6,225,109
D013T01P906L03_B_08,150,18,54,101
D013T01P906L03_B_09,138,19,88,104
D013T01P906L03_B_10,176,12,75,61
D013T01P906L03_B_11,168,1,551,121
D013T01P906L03_B_12,156,12,334,245
D013T01P906L03_B_13,146,8,56,81
D013T01P906L03_B_14,146,14,98,104
D013T01P906L03_B_15,143,11,138,200
D013T01P906L03_B_16,95,9,27,51
D013T01P906L03_B_17,166,7,252,122
D013T01P906L03_B_18,180,7,91,146
D013T01P906L03_B_19,145,15,49,75
D013T01P906L03_B_20,154,16,77,123
D013T01P906L03_B_21,72,16,56,86
D013T01P906L03_B_22,132,18,70,110
D013T01P906L03_B_23,154,20,90,165
D013T01P906L03_B_24,129,20,40,105
D013T01P906L03_C_01,205,31,123,430
D013T01P906L03_C_02,150,13,83,155
D013T01P906L03_C_03,174,16,175,232
D013T01P906L03_C_04,166,13,65,123
D013T01P906L03_C_05,173,32,148,212
D013T01P906L03_C_06,146,20,205,213
D013T01P906L03_C_07,191,21,105,433
D013T01P906L03_C_08,133,13,53,86
D013T01P906L03_C_09,109,8,219,125
D013T01P906L03_C_10,193,22,144,164
D013T01P906L03_C_11,169,17,301,227
D013T01P906L03_C_12,159,10,62,89
D013T01P906L03_C_13,157,13,90,80
D013T01P906L03_C_14,175,28,62,153
D013T01P906L03_C_15,213,19,79,164
D013T01P906L03_C_16,169,19,66,90
D013T01P906L03_C_17,188,13,73,397
D013T01P906L03_C_18,155,14,52,72
D013T01P906L03_C_19,155,13,95,112
D013T01P906L03_C_20,143,15,95,75
D013T01P906L03_C_21,106,6,343,169
D013T01P906L03_C_22,169,11,73,123
D013T01P906L03_C_23,150,15,73,146
D013T01P906L03_C_24,147,22,42,130
D013T01P906L03_D_01,133,22,180,320
D013T01P906L03_D_02,97,7,172,287
D013T01P906L03_D_03,179,15,68,132
D013T01P906L03_D_04,160,16,80,150
D013T01P906L03_D_05,130,15,76,72
D013T01P906L03_D_06,179,9,73,114
D013T01P906L03_D_07,136,10,77,84
D013T01P906L03_D_08,177,15,78,112
D013T01P906L03_D_09,115,10,175,110
D013T01P906L03_D_10,123,31,52,113
D013T01P906L03_D_11,149,11,43,92
D013T01P906L03_D_12,185,16,91,87
D013T01P906L03_D_13,161,20,74,145
D013T01P906L03_D_14,165,18,63,83
D013T01P906L03_D_15,154,18,84,152
D013T01P906L03_D_16,175,20,69,111
D013T01P906L03_D_17,136,18,56,78
D013T01P906L03_D_18,171,15,209,181
D013T01P906L03_D_19,117,11,45,68
D013T01P906L03_D_20,164,19,169,171
D013T01P906L03_D_21,187,17,52,93
D013T01P906L03_D_22,128,7,57,104
D013T01P906L03_D_23,157,20,66,96
D013T01P906L03_D_24,146,18,53,93
D013T01P906L03_E_01,186,34,61,131
D013T01P906L03_E_02,209,22,71,121
