,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D020T01P007L08_A_01,105,22,18,214
D020T01P007L08_A_02,162,26,14,128
D020T01P007L08_A_03,163,10,19,290
D020T01P007L08_A_04,153,12,28,539
D020T01P007L08_A_05,74,15,22,415
D020T01P007L08_A_06,124,12,43,431
D020T01P007L08_A_07,243,4,20,123
D020T01P007L08_A_08,173,20,19,193
D020T01P007L08_A_09,117,10,34,159
D020T01P007L08_A_10,246,11,14,139
D020T01P007L08_A_11,212,20,17,180
D020T01P007L08_A_12,91,15,32,381
D020T01P007L08_A_13,208,6,29,281
D020T01P007L08_A_14,55,14,22,207
D020T01P007L08_A_15,67,20,31,219
D020T01P007L08_A_16,163,23,21,150
D020T01P007L08_A_17,242,10,15,171
D020T01P007L08_A_18,199,14,15,172
D020T01P007L08_A_19,151,13,41,501
D020T01P007L08_A_20,81,27,31,436
D020T01P007L08_A_21,215,5,14,168
D020T01P007L08_A_22,208,6,8,166
D020T01P007L08_A_23,239,7,22,166
D020T01P007L08_A_24,204,14,15,219
D020T01P007L08_B_01,174,14,27,190
D020T01P007L08_B_02,87,13,21,217
D020T01P007L08_B_03,215,14,20,240
D020T01P007L08_B_04,214,10,22,149
D020T01P007L08_B_05,107,22,23,410
D020T01P007L08_B_06,205,10,18,313
D020T01P007L08_B_07,172,11,27,264
D020T01P007L08_B_08,218,11,25,166
D020T01P007L08_B_09,186,7,22,341
D020T01P007L08_B_10,254,11,18,189
D020T01P007L08_B_11,205,24,13,149
D020T01P007L08_B_12,240,11,35,344
D020T01P007L08_B_13,236,8,22,174
D020T01P007L08_B_14,232,4,20,137
D020T01P007L08_B_15,169,7,44,407
D020T01P007L08_B_16,100,28,47,598
D020T01P007L08_B_17,215,4,32,137
D020T01P007L08_B_18,239,9,25,151
D020T01P007L08_B_19,122,25,32,373
D020T01P007L08_B_20,172,23,31,211
D020T01P007L08_B_21,161,19,29,174
D020T01P007L08_B_22,110,21,37,551
D020T01P007L08_B_23,223,2,16,209
D020T01P007L08_B_24,195,8,16,192
D020T01P007L08_C_01,198,15,32,172
