,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
M001W01P005L04_I_21,22,11,7,7
M001W01P005L04_I_22,43,9,14,16
M001W01P005L04_I_23,35,20,5,6
M001W01P005L04_I_24,11,14,6,18
M001W01P005L04_J_01,49,9,14,24
M001W01P005L04_J_02,55,6,16,12
M001W01P005L04_J_03,23,16,1,15
M001W01P005L04_J_04,51,5,20,25
M001W01P005L04_J_05,16,16,2,27
M001W01P005L04_J_06,32,10,13,10
M001W01P005L04_J_07,20,14,6,7
M001W01P005L04_J_08,28,11,8,16
M001W01P005L04_J_09,27,15,11,16
M001W01P005L04_J_10,24,14,8,8
M001W01P005L04_J_11,31,18,11,15
M001W01P005L04_J_12,17,11,1,14
M001W01P005L04_J_13,20,15,5,6
M001W01P005L04_J_14,35,9,1,12
M001W01P005L04_J_15,12,12,7,11
M001W01P005L04_J_16,20,13,5,12
M001W01P005L04_J_17,16,18,2,5
M001W01P005L04_J_18,35,18,9,16
M001W01P005L04_J_19,16,25,5,11
M001W01P005L04_J_20,45,6,7,15
M001W01P005L04_J_21,25,8,3,18
M001W01P005L04_J_22,33,11,4,11
M001W01P005L04_J_23,42,17,10,25
M001W01P005L04_J_24,38,11,8,13
M001W01P005L04_K_01,75,6,29,18
M001W01P005L04_K_02,28,22,1,10
M001W01P005L04_K_03,31,4,22,105
M001W01P005L04_K_04,19,16,7,24
M001W01P005L04_K_05,53,2,6,7
M001W01P005L04_K_06,35,11,5,12
M001W01P005L04_K_07,19,7,4,29
M001W01P005L04_K_08,35,18,9,12
M001W01P005L04_K_09,13,20,1,22
M001W01P005L04_K_10,40,21,14,10
M001W01P005L04_K_11,34,10,8,12
M001W01P005L04_K_12,23,18,0,18
M001W01P005L04_K_13,20,18,1,23
M001W01P005L04_K_14,17,16,2,11
M001W01P005L04_K_15,21,17,4,11
M001W01P005L04_K_16,7,1,14,23
M001W01P005L04_K_17,56,10,7,24
M001W01P005L04_K_18,15,17,5,28
M001W01P005L04_K_19,19,10,6,22
M001W01P005L04_K_20,19,21,2,20
M001W01P005L04_K_21,25,19,3,11
M001W01P005L04_K_22,13,13,3,16
M001W01P005L04_K_23,35,13,5,13
M001W01P005L04_K_24,33,15,11,32
M001W01P005L04_L_01,45,2,30,38
M001W01P005L04_L_02,70,1,20,29
M001W01P005L04_L_03,36,23,4,23
M001W01P005L04_L_04,80,3,19,54
M001W01P005L04_L_05,21,11,1,8
M001W01P005L04_L_06,15,13,2,11
M001W01P005L04_L_07,19,14,2,14
M001W01P005L04_L_08,15,18,1,13
M001W01P005L04_L_09,4,0,0,8
M001W01P005L04_L_10,25,19,4,5
M001W01P005L04_L_11,16,19,6,6
M001W01P005L04_L_12,15,10,7,22
M001W01P005L04_L_13,25,21,2,34
M001W01P005L04_L_14,20,15,2,9
M001W01P005L04_L_15,9,16,0,9
M001W01P005L04_L_16,15,18,5,23
M001W01P005L04_L_17,16,9,3,8
M001W01P005L04_L_18,22,19,6,19
M001W01P005L04_L_19,37,11,4,22
M001W01P005L04_L_20,18,9,4,8
M001W01P005L04_L_21,24,12,5,16
M001W01P005L04_L_22,32,13,6,9
M001W01P005L04_L_23,17,16,7,30
M001W01P005L04_L_24,25,15,1,6
M001W01P005L04_M_01,16,0,9,8
M001W01P005L04_M_02,27,10,1,12
M001W01P005L04_M_03,10,12,1,14
M001W01P005L04_M_04,30,20,9,15
M001W01P005L04_M_05,21,8,3,16
M001W01P005L04_M_06,29,22,3,8
M001W01P005L04_M_07,34,13,9,6
M001W01P005L04_M_08,27,20,6,35
M001W01P005L04_M_09,3,0,18,42
M001W01P005L04_M_10,20,22,7,29
M001W01P005L04_M_11,20,9,3,9
M001W01P005L04_M_12,18,9,3,17
M001W01P005L04_M_13,14,11,2,16
M001W01P005L04_M_14,14,22,2,10
M001W01P005L04_M_15,23,19,4,9
M001W01P005L04_M_16,32,15,2,20
M001W01P005L04_M_17,4,20,1,11
M001W01P005L04_M_18,30,14,2,7
M001W01P005L04_M_19,27,15,3,6
M001W01P005L04_M_20,19,16,7,17
M001W01P005L04_M_21,17,9,5,10
M001W01P005L04_M_22,32,13,13,32
M001W01P005L04_M_23,18,22,1,13
M001W01P005L04_M_24,21,16,1,7
M001W01P005L04_N_01,25,12,3,8
M001W01P005L04_N_02,8,15,4,25
M001W01P005L04_N_03,28,15,11,41
M001W01P005L04_N_04,23,15,3,25
M001W01P005L04_N_05,19,22,2,25
M001W01P005L04_N_06,31,5,8,15
M001W01P005L04_N_07,15,13,1,11
M001W01P005L04_N_08,17,19,6,3
M001W01P005L04_N_09,18,23,1,15
M001W01P005L04_N_10,33,6,10,24
M001W01P005L04_N_11,21,13,1,4
M001W01P005L04_N_12,13,18,3,16
M001W01P005L04_N_13,21,8,5,17
M001W01P005L04_N_14,29,12,4,6
M001W01P005L04_N_15,26,14,3,33
M001W01P005L04_N_16,11,16,1,6
M001W01P005L04_N_17,11,15,4,10
M001W01P005L04_N_18,11,17,1,15
M001W01P005L04_N_19,10,19,4,9
M001W01P005L04_N_20,28,22,4,20
M001W01P005L04_N_21,22,12,2,14
M001W01P005L04_N_22,28,18,3,5
M001W01P005L04_N_23,17,15,2,14
M001W01P005L04_N_24,18,19,1,7
M001W01P005L04_O_01,20,15,10,14
M001W01P005L04_O_02,47,10,5,13
M001W01P005L04_O_03,21,3,6,12
M001W01P005L04_O_04,32,10,11,22
M001W01P005L04_O_05,62,10,8,11
M001W01P005L04_O_06,61,8,14,47
M001W01P005L04_O_07,58,8,14,38
M001W01P005L04_O_08,13,6,10,21
M001W01P005L04_O_09,34,6,11,19
M001W01P005L04_O_10,24,10,6,9
M001W01P005L04_O_11,25,2,9,54
M001W01P005L04_O_12,28,10,6,29
M001W01P005L04_O_13,28,10,6,20
M001W01P005L04_O_14,63,6,14,16
M001W01P005L04_O_15,40,12,10,17
M001W01P005L04_O_16,56,12,15,61
M001W01P005L04_O_17,21,1,9,12
M001W01P005L04_O_18,31,13,11,13
M001W01P005L04_O_19,47,13,7,11
M001W01P005L04_O_20,43,10,9,10
M001W01P005L04_O_21,19,9,5,11
M001W01P005L04_O_22,30,10,10,15
M001W01P005L04_O_23,25,13,3,11
M001W01P005L04_O_24,41,12,9,22
M001W01P005L04_P_01,34,6,7,11
M001W01P005L04_P_02,39,13,13,57
M001W01P005L04_P_03,28,11,11,36
M001W01P005L04_P_04,17,16,5,11
M001W01P005L04_P_05,20,15,3,5
M001W01P005L04_P_06,18,10,4,15
M001W01P005L04_P_07,37,8,5,7
M001W01P005L04_P_08,42,8,13,18
M001W01P005L04_P_09,69,5,13,8
M001W01P005L04_P_10,41,9,5,7
M001W01P005L04_P_11,42,7,6,12
M001W01P005L04_P_12,28,14,3,5
M001W01P005L04_P_13,46,5,7,8
M001W01P005L04_P_14,15,13,3,8
M001W01P005L04_P_15,42,15,7,15
M001W01P005L04_P_16,38,18,5,6
M001W01P005L04_P_17,36,5,11,11
M001W01P005L04_P_18,25,11,10,18
M001W01P005L04_P_19,26,16,6,20
M001W01P005L04_P_20,15,9,4,5
M001W01P005L04_P_21,35,12,9,12
M001W01P005L04_P_22,35,10,4,13
M001W01P005L04_P_23,32,25,8,9
M001W01P005L04_P_24,52,15,9,41
