,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D022T01P907L08_A_01,242,5,226,380
D022T01P907L08_A_02,272,3,126,278
D022T01P907L08_A_03,216,0,131,348
D022T01P907L08_A_04,147,2,144,489
D022T01P907L08_A_05,128,2,286,731
D022T01P907L08_A_06,128,0,181,494
D022T01P907L08_A_07,215,1,97,183
D022T01P907L08_A_08,252,2,249,415
D022T01P907L08_A_09,141,1,94,167
D022T01P907L08_A_10,240,0,127,236
D022T01P907L08_A_11,186,6,219,735
D022T01P907L08_A_12,166,2,372,633
D022T01P907L08_A_13,203,0,133,412
D022T01P907L08_A_14,96,0,281,657
D022T01P907L08_A_15,115,2,319,703
D022T01P907L08_A_16,209,1,217,292
D022T01P907L08_A_17,215,0,115,259
D022T01P907L08_A_18,254,2,138,313
D022T01P907L08_A_19,133,2,322,699
D022T01P907L08_A_20,180,1,194,668
D022T01P907L08_A_21,242,0,118,296
D022T01P907L08_A_22,238,1,97,251
D022T01P907L08_A_23,242,0,138,263
D022T01P907L08_A_24,208,0,236,408
D022T01P907L08_B_01,266,3,126,247
D022T01P907L08_B_02,150,1,269,604
D022T01P907L08_B_03,243,1,103,278
D022T01P907L08_B_04,261,0,102,232
D022T01P907L08_B_05,123,0,157,574
D022T01P907L08_B_06,199,0,157,406
D022T01P907L08_B_07,185,0,188,348
D022T01P907L08_B_08,220,3,90,212
D022T01P907L08_B_09,207,3,130,444
D022T01P907L08_B_10,253,3,80,251
D022T01P907L08_B_11,270,1,85,254
D022T01P907L08_B_12,228,2,114,289
D022T01P907L08_B_13,253,0,109,187
D022T01P907L08_B_14,270,3,111,324
D022T01P907L08_B_15,160,2,112,425
D022T01P907L08_B_16,169,4,356,959
D022T01P907L08_B_17,259,1,102,258
D022T01P907L08_B_18,209,0,202,232
D022T01P907L08_B_19,107,4,237,298
D022T01P907L08_B_20,209,1,357,452
D022T01P907L08_B_21,227,4,199,340
D022T01P907L08_B_22,136,2,449,904
D022T01P907L08_B_23,276,0,130,248
D022T01P907L08_B_24,237,4,147,251
D022T01P907L08_C_01,271,2,188,307
D022T01P907L08_C_02,134,2,140,577
D022T01P907L08_C_03,238,3,96,250
D022T01P907L08_C_04,241,4,109,333
D022T01P907L08_C_05,202,5,96,415
D022T01P907L08_C_06,236,1,75,228
D022T01P907L08_C_07,232,0,146,250
D022T01P907L08_C_08,231,2,107,269
D022T01P907L08_C_09,257,2,114,291
D022T01P907L08_C_10,254,1,94,225
D022T01P907L08_C_11,262,1,81,253
D022T01P907L08_C_12,169,6,435,776
D022T01P907L08_C_13,242,1,106,215
D022T01P907L08_C_14,247,3,92,233
D022T01P907L08_C_15,177,3,363,533
D022T01P907L08_C_16,242,0,79,235
D022T01P907L08_C_17,227,1,130,273
D022T01P907L08_C_18,216,0,126,278
D022T01P907L08_C_19,222,2,178,418
D022T01P907L08_C_20,162,1,105,433
D022T01P907L08_C_21,200,1,104,192
D022T01P907L08_C_22,236,1,95,223
D022T01P907L08_C_23,215,0,105,355
D022T01P907L08_C_24,230,0,175,354
D022T01P907L08_D_01,256,3,152,390
D022T01P907L08_D_02,240,2,72,201
D022T01P907L08_D_03,225,8,77,265
D022T01P907L08_D_04,256,3,75,204
D022T01P907L08_D_05,256,1,82,211
D022T01P907L08_D_06,228,1,72,224
D022T01P907L08_D_07,250,1,116,243
D022T01P907L08_D_08,225,2,108,263
D022T01P907L08_D_09,206,3,125,372
D022T01P907L08_D_10,210,4,108,256
D022T01P907L08_D_11,235,1,94,243
D022T01P907L08_D_12,219,1,87,282
D022T01P907L08_D_13,253,3,116,265
D022T01P907L08_D_14,183,5,147,334
D022T01P907L08_D_15,244,0,110,300
D022T01P907L08_D_16,141,4,117,386
D022T01P907L08_D_17,219,6,139,435
D022T01P907L08_D_18,255,0,91,257
D022T01P907L08_D_19,241,0,143,226
D022T01P907L08_D_20,215,3,139,315
D022T01P907L08_D_21,159,5,160,420
D022T01P907L08_D_22,215,0,93,279
D022T01P907L08_D_23,135,3,323,660
D022T01P907L08_D_24,224,1,102,209
D022T01P907L08_E_01,255,2,149,343
D022T01P907L08_E_02,185,4,298,641
D022T01P907L08_E_03,214,4,86,260
D022T01P907L08_E_04,197,0,114,374
D022T01P907L08_E_05,179,1,241,469
D022T01P907L08_E_06,223,6,79,253
D022T01P907L08_E_07,235,3,81,210
D022T01P907L08_E_08,120,2,233,579
D022T01P907L08_E_09,207,2,122,309
D022T01P907L08_E_10,217,0,108,263
D022T01P907L08_E_11,241,1,72,176
D022T01P907L08_E_12,154,2,290,776
D022T01P907L08_E_13,207,1,120,303
D022T01P907L08_E_14,97,12,319,809
D022T01P907L08_E_15,237,1,157,256
D022T01P907L08_E_16,220,5,115,262
D022T01P907L08_E_17,217,5,102,255
D022T01P907L08_E_18,235,1,99,233
D022T01P907L08_E_19,254,4,142,347
D022T01P907L08_E_20,118,0,243,513
D022T01P907L08_E_21,215,1,215,413
D022T01P907L08_E_22,236,1,123,296
D022T01P907L08_E_23,196,1,104,238
D022T01P907L08_E_24,178,0,182,425
D022T01P907L08_F_01,215,1,155,343
D022T01P907L08_F_02,202,5,222,634
D022T01P907L08_F_03,222,5,81,284
D022T01P907L08_F_04,250,4,127,427
D022T01P907L08_F_05,140,6,177,452
D022T01P907L08_F_06,257,8,66,226
D022T01P907L08_F_07,225,2,126,290
D022T01P907L08_F_08,252,3,77,286
D022T01P907L08_F_09,167,0,93,190
D022T01P907L08_F_10,246,4,78,281
D022T01P907L08_F_11,168,0,146,363
D022T01P907L08_F_12,210,2,88,280
D022T01P907L08_F_13,150,1,380,623
D022T01P907L08_F_14,234,1,128,305
D022T01P907L08_F_15,167,2,120,336
D022T01P907L08_F_16,239,0,106,245
D022T01P907L08_F_17,216,0,154,259
D022T01P907L08_F_18,245,0,119,226
D022T01P907L08_F_19,248,5,109,332
D022T01P907L08_F_20,263,2,100,248
D022T01P907L08_F_21,236,0,135,241
D022T01P907L08_F_22,132,0,192,300
D022T01P907L08_F_23,197,6,140,386
D022T01P907L08_F_24,215,1,151,221
D022T01P907L08_G_01,270,1,160,316
D022T01P907L08_G_02,193,0,352,370
D022T01P907L08_G_03,224,4,60,259
D022T01P907L08_G_04,235,2,112,332
D022T01P907L08_G_05,232,2,80,243
D022T01P907L08_G_06,263,2,76,275
D022T01P907L08_G_07,91,2,492,992
D022T01P907L08_G_08,226,4,71,240
D022T01P907L08_G_09,141,1,125,176
D022T01P907L08_G_10,221,1,139,297
D022T01P907L08_G_11,174,3,247,562
D022T01P907L08_G_12,222,4,89,374
D022T01P907L08_G_13,209,6,91,323
D022T01P907L08_G_14,218,0,94,219
D022T01P907L08_G_15,221,1,86,324
D022T01P907L08_G_16,227,3,124,299
D022T01P907L08_G_17,217,7,125,325
D022T01P907L08_G_18,229,2,103,266
D022T01P907L08_G_19,250,0,170,359
D022T01P907L08_G_20,238,0,111,223
D022T01P907L08_G_21,151,1,160,329
D022T01P907L08_G_22,221,4,85,297
D022T01P907L08_G_23,179,2,272,496
D022T01P907L08_G_24,199,0,147,234
D022T01P907L08_H_01,235,4,96,322
D022T01P907L08_H_02,245,9,124,351
D022T01P907L08_H_03,254,2,70,168
D022T01P907L08_H_04,223,8,74,216
D022T01P907L08_H_05,150,1,108,163
D022T01P907L08_H_06,136,8,273,1125
D022T01P907L08_H_07,238,1,82,197
D022T01P907L08_H_08,233,9,107,382
D022T01P907L08_H_09,232,6,87,280
D022T01P907L08_H_10,221,0,134,248
D022T01P907L08_H_11,214,1,167,230
D022T01P907L08_H_12,230,2,95,240
D022T01P907L08_H_13,199,0,128,228
D022T01P907L08_H_14,149,0,123,196
D022T01P907L08_H_15,169,4,144,442
D022T01P907L08_H_16,231,0,110,382
D022T01P907L08_H_17,182,0,177,394
D022T01P907L08_H_18,129,1,284,585
D022T01P907L08_H_19,114,1,328,574
D022T01P907L08_H_20,218,0,147,360
D022T01P907L08_H_21,222,7,150,437
D022T01P907L08_H_22,213,2,148,358
D022T01P907L08_H_23,230,1,105,204
D022T01P907L08_H_24,122,4,181,423
D022T01P907L08_I_01,175,2,153,679
