,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D015T01P006L03_A_01,142,0,89,76
D015T01P006L03_A_02,143,3,77,117
D015T01P006L03_A_03,88,4,64,111
D015T01P006L03_A_04,125,9,74,113
D015T01P006L03_A_05,172,6,113,233
D015T01P006L03_A_06,132,8,180,214
D015T01P006L03_A_07,138,2,246,255
D015T01P006L03_A_08,127,3,57,102
D015T01P006L03_A_09,216,2,83,131
D015T01P006L03_A_10,162,0,71,113
D015T01P006L03_A_11,157,3,112,109
D015T01P006L03_A_12,143,1,70,111
D015T01P006L03_A_13,138,5,84,133
D015T01P006L03_A_14,133,6,63,94
D015T01P006L03_A_15,142,3,46,95
D015T01P006L03_A_16,149,6,57,109
D015T01P006L03_A_17,180,6,78,182
D015T01P006L03_A_18,113,10,62,93
D015T01P006L03_A_19,191,6,69,95
D015T01P006L03_A_20,138,5,51,110
D015T01P006L03_A_21,107,7,136,173
D015T01P006L03_A_22,146,1,83,116
D015T01P006L03_A_23,139,5,83,104
D015T01P006L03_A_24,148,6,50,111
D015T01P006L03_B_01,101,4,115,149
D015T01P006L03_B_02,155,4,67,82
D015T01P006L03_B_03,139,2,75,93
D015T01P006L03_B_04,147,2,76,155
D015T01P006L03_B_05,142,7,133,192
D015T01P006L03_B_06,174,3,80,148
D015T01P006L03_B_07,117,1,81,110
D015T01P006L03_B_08,191,4,98,122
D015T01P006L03_B_09,153,7,49,109
D015T01P006L03_B_10,155,1,84,146
D015T01P006L03_B_11,152,10,109,149
D015T01P006L03_B_12,207,6,110,239
D015T01P006L03_B_13,132,2,60,90
D015T01P006L03_B_14,138,4,79,111
D015T01P006L03_B_15,217,7,82,107
D015T01P006L03_B_16,130,0,78,79
D015T01P006L03_B_17,130,4,51,73
D015T01P006L03_B_18,172,11,66,151
D015T01P006L03_B_19,150,3,66,126
D015T01P006L03_B_20,184,6,70,111
D015T01P006L03_B_21,134,6,61,93
D015T01P006L03_B_22,132,1,70,144
D015T01P006L03_B_23,158,2,84,112
D015T01P006L03_B_24,140,6,66,124
D015T01P006L03_C_01,152,6,75,138
D015T01P006L03_C_02,147,3,78,163
D015T01P006L03_C_03,245,9,119,203
D015T01P006L03_C_04,151,7,75,129
D015T01P006L03_C_05,169,3,114,147
D015T01P006L03_C_06,151,2,84,135
D015T01P006L03_C_07,204,5,81,135
D015T01P006L03_C_08,146,5,88,125
D015T01P006L03_C_09,134,3,98,97
D015T01P006L03_C_10,166,4,90,115
D015T01P006L03_C_11,159,1,318,189
D015T01P006L03_C_12,157,5,72,142
D015T01P006L03_C_13,177,6,73,109
D015T01P006L03_C_14,194,5,77,87
D015T01P006L03_C_15,202,4,75,108
D015T01P006L03_C_16,142,3,52,110
D015T01P006L03_C_17,173,2,82,109
D015T01P006L03_C_18,156,7,69,116
D015T01P006L03_C_19,152,6,86,133
D015T01P006L03_C_20,151,3,69,136
D015T01P006L03_C_21,177,5,124,216
D015T01P006L03_C_22,146,3,77,141
D015T01P006L03_C_23,151,1,86,128
D015T01P006L03_C_24,135,1,65,128
D015T01P006L03_D_01,219,11,61,176
D015T01P006L03_D_02,111,94,51,162
D015T01P006L03_D_03,152,3,102,133
D015T01P006L03_D_04,127,6,51,132
D015T01P006L03_D_05,152,2,86,134
D015T01P006L03_D_06,164,6,93,170
D015T01P006L03_D_07,142,7,75,155
D015T01P006L03_D_08,157,6,100,198
D015T01P006L03_D_09,164,3,72,106
D015T01P006L03_D_10,143,7,85,132
D015T01P006L03_D_11,140,1,60,110
D015T01P006L03_D_12,168,3,53,99
D015T01P006L03_D_13,159,6,41,116
D015T01P006L03_D_14,127,6,72,140
D015T01P006L03_D_15,171,6,60,128
D015T01P006L03_D_16,137,2,57,130
D015T01P006L03_D_17,144,2,69,85
D015T01P006L03_D_18,179,7,230,184
D015T01P006L03_D_19,160,2,91,74
D015T01P006L03_D_20,181,5,73,146
D015T01P006L03_D_21,137,4,68,128
D015T01P006L03_D_22,133,6,56,149
D015T01P006L03_D_23,155,1,52,124
D015T01P006L03_D_24,135,7,49,94
D015T01P006L03_E_01,150,5,65,127
D015T01P006L03_E_02,219,11,59,135
D015T01P006L03_E_03,148,5,82,107
D015T01P006L03_E_04,147,1,63,118
D015T01P006L03_E_05,110,5,242,246
D015T01P006L03_E_06,148,2,75,125
D015T01P006L03_E_07,199,3,215,180
D015T01P006L03_E_08,134,3,64,96
D015T01P006L03_E_09,130,5,62,168
D015T01P006L03_E_10,155,18,85,178
D015T01P006L03_E_11,180,3,242,210
D015T01P006L03_E_12,132,2,78,134
D015T01P006L03_E_13,126,1,102,108
D015T01P006L03_E_14,213,2,96,131
D015T01P006L03_E_15,137,1,78,136
D015T01P006L03_E_16,151,3,75,139
D015T01P006L03_E_17,206,7,79,122
D015T01P006L03_E_18,164,2,73,131
D015T01P006L03_E_19,142,6,66,131
D015T01P006L03_E_20,148,7,72,134
D015T01P006L03_E_21,131,4,69,172
D015T01P006L03_E_22,131,1,87,148
D015T01P006L03_E_23,139,5,50,104
D015T01P006L03_E_24,146,4,75,140
D015T01P006L03_F_01,160,4,80,123
D015T01P006L03_F_02,154,0,40,161
D015T01P006L03_F_03,177,6,69,179
D015T01P006L03_F_04,159,1,69,107
D015T01P006L03_F_05,186,6,92,122
D015T01P006L03_F_06,144,4,72,107
D015T01P006L03_F_07,153,3,86,144
D015T01P006L03_F_08,137,5,64,132
D015T01P006L03_F_09,207,7,66,168
D015T01P006L03_F_10,186,5,67,152
D015T01P006L03_F_11,200,2,66,122
D015T01P006L03_F_12,146,3,75,146
