,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D013T01P005L02_A_01,223,19,31,120
D013T01P005L02_A_02,200,18,37,117
D013T01P005L02_A_03,189,19,38,121
D013T01P005L02_A_04,228,17,24,88
D013T01P005L02_A_05,172,6,21,78
D013T01P005L02_A_06,209,16,40,101
D013T01P005L02_A_07,244,11,27,106
D013T01P005L02_A_08,191,12,37,137
D013T01P005L02_A_09,208,34,28,148
D013T01P005L02_A_10,205,25,29,89
D013T01P005L02_A_11,200,21,43,115
D013T01P005L02_A_12,191,9,103,316
D013T01P005L02_A_13,197,17,18,110
D013T01P005L02_A_14,193,7,35,97
D013T01P005L02_A_15,195,25,136,301
D013T01P005L02_A_16,190,12,20,92
D013T01P005L02_A_17,159,19,188,443
D013T01P005L02_A_18,208,12,23,69
D013T01P005L02_A_19,176,17,23,89
D013T01P005L02_A_20,196,22,18,81
D013T01P005L02_A_21,182,21,22,92
D013T01P005L02_A_22,197,17,26,100
D013T01P005L02_A_23,189,15,27,105
D013T01P005L02_A_24,215,13,14,94
D013T01P005L02_B_01,205,13,29,137
D013T01P005L02_B_02,161,24,11,124
D013T01P005L02_B_03,183,30,75,329
D013T01P005L02_B_04,191,6,24,113
D013T01P005L02_B_05,219,19,38,135
D013T01P005L02_B_06,177,7,15,59
D013T01P005L02_B_07,195,9,32,112
D013T01P005L02_B_08,194,13,21,107
D013T01P005L02_B_09,156,7,41,131
D013T01P005L02_B_10,154,25,18,97
D013T01P005L02_B_11,188,13,23,90
D013T01P005L02_B_12,182,8,21,104
D013T01P005L02_B_13,202,22,19,98
D013T01P005L02_B_14,178,18,30,120
D013T01P005L02_B_15,213,9,50,114
D013T01P005L02_B_16,184,14,22,78
D013T01P005L02_B_17,131,27,90,391
D013T01P005L02_B_18,161,10,17,91
D013T01P005L02_B_19,228,5,64,135
D013T01P005L02_B_20,197,10,21,87
D013T01P005L02_B_21,232,20,25,112
D013T01P005L02_B_22,233,27,29,125
D013T01P005L02_B_23,186,9,23,103
D013T01P005L02_B_24,191,39,26,142
D013T01P005L02_C_01,210,21,16,114
D013T01P005L02_C_02,231,20,25,192
D013T01P005L02_C_03,240,16,42,115
D013T01P005L02_C_04,230,22,30,105
D013T01P005L02_C_05,184,12,29,111
D013T01P005L02_C_06,270,13,34,127
D013T01P005L02_C_07,221,30,24,120
D013T01P005L02_C_08,231,17,37,136
D013T01P005L02_C_09,221,2,106,190
D013T01P005L02_C_10,206,20,33,97
D013T01P005L02_C_11,178,7,24,105
D013T01P005L02_C_12,217,9,29,129
D013T01P005L02_C_13,203,5,25,82
D013T01P005L02_C_14,199,16,24,119
D013T01P005L02_C_15,164,69,36,325
D013T01P005L02_C_16,174,18,30,105
D013T01P005L02_C_17,196,9,24,114
D013T01P005L02_C_18,213,18,71,249
D013T01P005L02_C_19,166,16,17,126
D013T01P005L02_C_20,246,18,38,224
D013T01P005L02_C_21,213,14,148,291
D013T01P005L02_C_22,197,7,18,100
D013T01P005L02_C_23,180,8,25,110
D013T01P005L02_C_24,192,22,25,97
D013T01P005L02_D_01,208,48,44,183
D013T01P005L02_D_02,177,13,29,90
D013T01P005L02_D_03,222,19,30,123
D013T01P005L02_D_04,176,11,14,97
D013T01P005L02_D_05,149,7,40,136
D013T01P005L02_D_06,182,26,17,130
D013T01P005L02_D_07,136,15,128,301
D013T01P005L02_D_08,159,13,22,67
D013T01P005L02_D_09,156,6,132,232
D013T01P005L02_D_10,197,18,21,100
D013T01P005L02_D_11,177,7,34,119
D013T01P005L02_D_12,176,24,18,101
D013T01P005L02_D_13,159,12,32,97
D013T01P005L02_D_14,165,17,21,97
D013T01P005L02_D_15,196,11,75,176
D013T01P005L02_D_16,173,21,34,132
D013T01P005L02_D_17,186,13,28,69
D013T01P005L02_D_18,179,12,26,111
D013T01P005L02_D_19,274,10,54,130
D013T01P005L02_D_20,161,18,20,83
D013T01P005L02_D_21,210,19,31,112
D013T01P005L02_D_22,172,10,22,96
D013T01P005L02_D_23,214,15,20,119
D013T01P005L02_D_24,204,26,19,113
D013T01P005L02_E_01,195,9,120,204
D013T01P005L02_E_02,184,31,22,188
D013T01P005L02_E_03,222,21,28,110
D013T01P005L02_E_04,199,19,43,175
D013T01P005L02_E_05,186,12,94,183
D013T01P005L02_E_06,248,12,13,139
D013T01P005L02_E_07,195,18,49,217
D013T01P005L02_E_08,221,12,42,132
D013T01P005L02_E_09,207,21,30,136
D013T01P005L02_E_10,193,13,26,150
D013T01P005L02_E_11,243,9,66,147
D013T01P005L02_E_12,232,13,29,130
D013T01P005L02_E_13,188,8,29,124
D013T01P005L02_E_14,193,21,22,83
D013T01P005L02_E_15,190,10,23,104
D013T01P005L02_E_16,207,16,30,93
D013T01P005L02_E_17,215,23,36,107
D013T01P005L02_E_18,207,11,28,106
D013T01P005L02_E_19,198,13,31,143
D013T01P005L02_E_20,240,3,76,195
D013T01P005L02_E_21,139,9,123,291
D013T01P005L02_E_22,201,22,23,146
D013T01P005L02_E_23,224,10,25,108
D013T01P005L02_E_24,234,28,23,129
D013T01P005L02_F_01,184,31,90,306
D013T01P005L02_F_02,219,22,20,91
D013T01P005L02_F_03,191,17,34,115
D013T01P005L02_F_04,184,28,25,95
D013T01P005L02_F_05,170,8,19,101
D013T01P005L02_F_06,181,21,13,112
D013T01P005L02_F_07,216,19,55,139
D013T01P005L02_F_08,179,17,14,112
D013T01P005L02_F_09,203,11,35,102
D013T01P005L02_F_10,207,15,26,103
D013T01P005L02_F_11,149,40,22,224
D013T01P005L02_F_12,161,23,18,123
D013T01P005L02_F_13,144,19,29,127
D013T01P005L02_F_14,216,24,21,124
D013T01P005L02_F_15,195,34,34,145
D013T01P005L02_F_16,208,28,22,120
D013T01P005L02_F_17,179,20,37,169
D013T01P005L02_F_18,227,17,28,127
D013T01P005L02_F_19,211,20,24,131
D013T01P005L02_F_20,194,11,27,92
D013T01P005L02_F_21,181,20,22,85
D013T01P005L02_F_22,213,20,23,126
D013T01P005L02_F_23,195,15,21,113
D013T01P005L02_F_24,194,7,20,102
D013T01P005L02_G_01,245,20,26,148
D013T01P005L02_G_02,224,37,21,177
D013T01P005L02_G_03,286,19,34,151
D013T01P005L02_G_04,186,15,37,138
D013T01P005L02_G_05,203,24,22,161
D013T01P005L02_G_06,235,24,27,166
D013T01P005L02_G_07,244,17,20,155
D013T01P005L02_G_08,263,13,24,81
D013T01P005L02_G_09,225,49,52,265
D013T01P005L02_G_10,214,16,110,286
D013T01P005L02_G_11,178,18,17,118
D013T01P005L02_G_12,215,13,40,129
D013T01P005L02_G_13,221,14,38,139
D013T01P005L02_G_14,242,13,25,117
D013T01P005L02_G_15,175,8,63,232
D013T01P005L02_G_16,226,8,15,88
