,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D010T01P011L08_A_01,276,10,292,197
D010T01P011L08_A_02,186,6,65,136
D010T01P011L08_A_03,182,11,157,204
D010T01P011L08_A_04,189,13,128,175
D010T01P011L08_A_05,176,11,167,191
D010T01P011L08_A_06,194,5,102,141
D010T01P011L08_A_07,186,16,147,201
D010T01P011L08_A_08,388,17,194,383
D010T01P011L08_A_09,191,6,155,141
D010T01P011L08_A_10,206,9,78,149
D010T01P011L08_A_11,222,19,101,198
D010T01P011L08_A_12,295,19,232,257
D010T01P011L08_A_13,183,11,67,130
D010T01P011L08_A_14,203,6,824,218
D010T01P011L08_A_15,287,8,396,218
D010T01P011L08_A_16,337,11,281,161
D010T01P011L08_A_17,213,6,102,184
D010T01P011L08_A_18,222,14,93,193
D010T01P011L08_A_19,302,7,82,146
D010T01P011L08_A_20,201,18,73,180
D010T01P011L08_A_21,227,10,61,92
D010T01P011L08_A_22,185,18,88,190
D010T01P011L08_A_23,196,16,110,166
D010T01P011L08_A_24,255,8,51,122
D010T01P011L08_B_01,239,14,109,231
D010T01P011L08_B_02,248,17,280,165
D010T01P011L08_B_03,194,12,85,167
D010T01P011L08_B_04,231,7,128,201
D010T01P011L08_B_05,195,11,829,188
D010T01P011L08_B_06,224,12,74,131
D010T01P011L08_B_07,191,16,68,148
D010T01P011L08_B_08,233,22,106,201
D010T01P011L08_B_09,216,12,87,250
D010T01P011L08_B_10,249,11,102,181
D010T01P011L08_B_11,196,15,99,151
D010T01P011L08_B_12,216,14,112,218
D010T01P011L08_B_13,292,12,75,184
D010T01P011L08_B_14,230,12,104,185
D010T01P011L08_B_15,199,9,81,147
D010T01P011L08_B_16,199,18,168,217
D010T01P011L08_B_17,236,13,124,216
D010T01P011L08_B_18,276,5,162,217
D010T01P011L08_B_19,202,7,680,271
D010T01P011L08_B_20,176,4,1480,204
D010T01P011L08_B_21,208,22,93,227
D010T01P011L08_B_22,238,31,167,298
D010T01P011L08_B_23,210,11,92,168
D010T01P011L08_B_24,221,3,46,87
D010T01P011L08_C_01,318,9,201,237
D010T01P011L08_C_02,168,15,326,174
D010T01P011L08_C_03,216,13,113,194
D010T01P011L08_C_04,174,10,76,156
D010T01P011L08_C_05,229,16,105,147
D010T01P011L08_C_06,196,18,73,158
D010T01P011L08_C_07,238,7,76,157
D010T01P011L08_C_08,231,15,135,209
D010T01P011L08_C_09,237,8,114,168
D010T01P011L08_C_10,193,6,140,192
D010T01P011L08_C_11,189,14,112,214
D010T01P011L08_C_12,273,19,236,259
D010T01P011L08_C_13,220,16,83,197
D010T01P011L08_C_14,260,13,73,161
D010T01P011L08_C_15,139,5,1403,443
D010T01P011L08_C_16,227,11,98,219
D010T01P011L08_C_17,228,19,147,226
D010T01P011L08_C_18,217,9,120,210
D010T01P011L08_C_19,186,20,76,180
D010T01P011L08_C_20,248,13,102,137
D010T01P011L08_C_21,278,16,162,265
D010T01P011L08_C_22,219,25,90,215
D010T01P011L08_C_23,214,14,96,196
D010T01P011L08_C_24,210,21,111,187
D010T01P011L08_D_01,353,24,155,442
D010T01P011L08_D_02,218,20,98,197
D010T01P011L08_D_03,223,8,94,201
D010T01P011L08_D_04,286,5,87,134
D010T01P011L08_D_05,250,23,123,227
D010T01P011L08_D_06,238,12,85,180
D010T01P011L08_D_07,212,15,93,166
D010T01P011L08_D_08,223,13,113,219
D010T01P011L08_D_09,239,17,120,216
D010T01P011L08_D_10,225,10,103,167
D010T01P011L08_D_11,181,9,92,168
D010T01P011L08_D_12,297,15,75,229
D010T01P011L08_D_13,244,16,87,144
D010T01P011L08_D_14,261,5,199,213
D010T01P011L08_D_15,196,18,104,172
D010T01P011L08_D_16,235,12,203,199
D010T01P011L08_D_17,204,12,131,197
D010T01P011L08_D_18,179,24,87,256
D010T01P011L08_D_19,234,13,75,122
D010T01P011L08_D_20,224,20,125,204
D010T01P011L08_D_21,243,16,158,244
D010T01P011L08_D_22,306,10,87,146
D010T01P011L08_D_23,277,7,119,132
D010T01P011L08_D_24,237,18,98,215
D010T01P011L08_E_01,246,8,84,154
D010T01P011L08_E_02,210,13,400,243
D010T01P011L08_E_03,210,19,89,210
D010T01P011L08_E_04,239,13,81,165
D010T01P011L08_E_05,212,9,106,203
D010T01P011L08_E_06,216,13,107,196
D010T01P011L08_E_07,249,19,94,212
D010T01P011L08_E_08,243,15,293,280
D010T01P011L08_E_09,256,25,134,275
D010T01P011L08_E_10,217,11,105,190
