,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D018T01P007L08_A_01,130,4,111,145
D018T01P007L08_A_02,216,16,37,113
D018T01P007L08_A_03,65,15,196,186
D018T01P007L08_A_04,230,8,42,95
D018T01P007L08_A_05,184,4,110,173
D018T01P007L08_A_06,209,16,39,88
D018T01P007L08_A_07,222,15,41,72
D018T01P007L08_A_08,201,24,58,153
D018T01P007L08_A_09,85,2,45,61
D018T01P007L08_A_10,235,23,34,95
D018T01P007L08_A_11,200,35,68,248
D018T01P007L08_A_12,118,4,80,175
D018T01P007L08_A_13,182,5,91,119
D018T01P007L08_A_14,82,16,214,192
D018T01P007L08_A_15,96,12,408,422
D018T01P007L08_A_16,179,76,119,396
D018T01P007L08_A_17,234,25,37,113
D018T01P007L08_A_18,209,35,28,150
D018T01P007L08_A_19,177,26,95,196
D018T01P007L08_A_20,229,7,67,122
D018T01P007L08_A_21,220,30,45,227
D018T01P007L08_A_22,227,24,54,235
D018T01P007L08_A_23,247,26,32,144
D018T01P007L08_A_24,204,28,25,146
D018T01P007L08_B_01,222,39,27,196
D018T01P007L08_B_02,128,3,101,96
D018T01P007L08_B_03,207,18,32,88
D018T01P007L08_B_04,258,9,31,59
D018T01P007L08_B_05,139,7,370,336
D018T01P007L08_B_06,238,18,54,99
D018T01P007L08_B_07,220,24,42,114
D018T01P007L08_B_08,225,30,23,88
D018T01P007L08_B_09,227,5,70,114
D018T01P007L08_B_10,204,30,36,117
D018T01P007L08_B_11,237,35,31,106
D018T01P007L08_B_12,224,24,32,80
D018T01P007L08_B_13,229,15,51,81
D018T01P007L08_B_14,221,19,46,136
D018T01P007L08_B_15,233,19,38,90
D018T01P007L08_B_16,227,19,75,156
D018T01P007L08_B_17,252,13,38,109
D018T01P007L08_B_18,223,11,65,151
D018T01P007L08_B_19,80,6,376,321
D018T01P007L08_B_20,193,76,168,490
D018T01P007L08_B_21,198,85,115,406
D018T01P007L08_B_22,183,12,114,238
D018T01P007L08_B_23,211,32,31,96
D018T01P007L08_B_24,214,36,40,138
D018T01P007L08_C_01,219,24,77,147
D018T01P007L08_C_02,204,4,96,184
D018T01P007L08_C_03,237,7,52,79
D018T01P007L08_C_04,214,13,36,98
D018T01P007L08_C_05,214,13,44,104
D018T01P007L08_C_06,225,21,28,94
D018T01P007L08_C_07,179,22,45,175
D018T01P007L08_C_08,242,19,47,141
D018T01P007L08_C_09,228,15,42,91
D018T01P007L08_C_10,235,8,39,80
D018T01P007L08_C_11,184,13,33,72
D018T01P007L08_C_12,189,6,91,168
D018T01P007L08_C_13,214,16,27,74
D018T01P007L08_C_14,245,29,50,165
D018T01P007L08_C_15,116,20,480,440
D018T01P007L08_C_16,206,22,35,110
D018T01P007L08_C_17,205,16,27,83
D018T01P007L08_C_18,205,19,42,127
D018T01P007L08_C_19,226,26,23,98
D018T01P007L08_C_20,216,16,31,100
D018T01P007L08_C_21,172,14,36,85
D018T01P007L08_C_22,204,24,28,87
D018T01P007L08_C_23,194,35,57,196
D018T01P007L08_C_24,240,36,28,117
D018T01P007L08_D_01,196,9,97,193
D018T01P007L08_D_02,238,20,22,108
D018T01P007L08_D_03,212,16,28,92
D018T01P007L08_D_04,234,37,74,309
D018T01P007L08_D_05,214,11,50,93
D018T01P007L08_D_06,226,18,49,159
D018T01P007L08_D_07,223,23,44,106
D018T01P007L08_D_08,229,20,28,66
D018T01P007L08_D_09,207,17,34,84
D018T01P007L08_D_10,199,22,22,81
D018T01P007L08_D_11,233,19,37,103
