,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D021T01P007L08_A_01,45,37,54,75
D021T01P007L08_A_02,168,49,57,141
D021T01P007L08_A_03,181,14,81,190
D021T01P007L08_A_04,194,9,55,134
D021T01P007L08_A_05,119,18,246,500
D021T01P007L08_A_06,170,20,132,163
D021T01P007L08_A_07,223,23,71,186
D021T01P007L08_A_08,105,23,92,151
D021T01P007L08_A_09,44,12,69,84
D021T01P007L08_A_10,221,32,42,186
D021T01P007L08_A_11,80,50,133,241
D021T01P007L08_A_12,85,34,89,143
D021T01P007L08_A_13,220,23,78,168
D021T01P007L08_A_14,50,22,65,95
D021T01P007L08_A_15,41,3,137,86
D021T01P007L08_A_16,77,40,85,180
D021T01P007L08_A_17,247,21,90,198
D021T01P007L08_A_18,220,35,65,133
D021T01P007L08_A_19,168,27,60,143
D021T01P007L08_A_20,242,15,78,194
D021T01P007L08_A_21,244,12,64,165
D021T01P007L08_A_22,205,24,38,180
D021T01P007L08_A_23,255,12,121,231
D021T01P007L08_A_24,255,14,75,191
D021T01P007L08_B_01,168,51,28,134
D021T01P007L08_B_02,68,8,188,212
D021T01P007L08_B_03,255,10,60,171
D021T01P007L08_B_04,235,13,70,137
D021T01P007L08_B_05,144,21,108,131
D021T01P007L08_B_06,179,40,86,164
D021T01P007L08_B_07,210,26,60,157
D021T01P007L08_B_08,255,16,74,141
D021T01P007L08_B_09,172,19,122,179
D021T01P007L08_B_10,215,29,34,121
D021T01P007L08_B_11,266,21,60,163
D021T01P007L08_B_12,165,51,36,141
D021T01P007L08_B_13,148,43,51,139
D021T01P007L08_B_14,203,47,37,136
D021T01P007L08_B_15,185,50,50,115
D021T01P007L08_B_16,90,50,111,244
D021T01P007L08_B_17,284,10,94,210
D021T01P007L08_B_18,168,32,48,157
D021T01P007L08_B_19,41,23,75,113
D021T01P007L08_B_20,47,31,93,137
D021T01P007L08_B_21,170,15,134,176
D021T01P007L08_B_22,85,50,145,223
D021T01P007L08_B_23,160,66,40,139
D021T01P007L08_B_24,236,12,97,161
D021T01P007L08_C_01,128,65,70,124
D021T01P007L08_C_02,136,62,52,127
D021T01P007L08_C_03,190,27,64,136
D021T01P007L08_C_04,270,12,69,189
D021T01P007L08_C_05,112,55,61,112
D021T01P007L08_C_06,262,12,65,158
D021T01P007L08_C_07,220,23,46,141
D021T01P007L08_C_08,251,8,98,173
D021T01P007L08_C_09,221,16,87,181
D021T01P007L08_C_10,234,24,55,164
D021T01P007L08_C_11,248,23,49,124
D021T01P007L08_C_12,95,39,103,236
D021T01P007L08_C_13,212,19,57,157
D021T01P007L08_C_14,257,20,66,157
D021T01P007L08_C_15,43,28,91,154
D021T01P007L08_C_16,235,21,65,154
D021T01P007L08_C_17,205,27,35,87
D021T01P007L08_C_18,185,34,47,145
D021T01P007L08_C_19,240,12,64,163
D021T01P007L08_C_20,184,40,54,163
D021T01P007L08_C_21,98,74,48,93
D021T01P007L08_C_22,163,57,32,129
D021T01P007L08_C_23,224,12,85,152
D021T01P007L08_C_24,183,28,44,132
D021T01P007L08_D_01,224,8,134,183
D021T01P007L08_D_02,277,6,99,191
D021T01P007L08_D_03,246,12,77,197
D021T01P007L08_D_04,160,28,37,121
D021T01P007L08_D_05,171,38,45,154
D021T01P007L08_D_06,195,24,105,195
D021T01P007L08_D_07,158,44,27,130
D021T01P007L08_D_08,196,22,40,146
D021T01P007L08_D_09,155,35,41,156
D021T01P007L08_D_10,157,32,48,127
D021T01P007L08_D_11,195,37,51,126
D021T01P007L08_D_12,87,70,60,112
D021T01P007L08_D_13,169,44,36,131
D021T01P007L08_D_14,149,53,46,121
D021T01P007L08_D_15,197,26,44,131
D021T01P007L08_D_16,131,48,31,107
D021T01P007L08_D_17,228,24,58,166
D021T01P007L08_D_18,144,43,28,149
D021T01P007L08_D_19,135,58,33,139
D021T01P007L08_D_20,154,40,28,153
D021T01P007L08_D_21,125,58,31,94
D021T01P007L08_D_22,177,47,54,150
D021T01P007L08_D_23,59,73,69,127
D021T01P007L08_D_24,274,17,76,186
D021T01P007L08_E_01,79,68,73,128
D021T01P007L08_E_02,63,23,132,184
D021T01P007L08_E_03,178,43,56,148
D021T01P007L08_E_04,104,54,41,126
D021T01P007L08_E_05,165,35,49,135
D021T01P007L08_E_06,228,19,46,151
D021T01P007L08_E_07,183,39,40,113
D021T01P007L08_E_08,110,41,52,99
D021T01P007L08_E_09,200,17,35,169
