,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D022T01P906L03_A_01,236,8,34,407
D022T01P906L03_A_02,228,8,40,274
D022T01P906L03_A_03,192,21,39,698
D022T01P906L03_A_04,226,4,35,378
D022T01P906L03_A_05,119,27,58,483
D022T01P906L03_A_06,145,8,80,505
D022T01P906L03_A_07,140,6,73,380
D022T01P906L03_A_08,226,5,49,374
D022T01P906L03_A_09,239,13,63,779
D022T01P906L03_A_10,216,3,64,407
D022T01P906L03_A_11,112,33,55,693
D022T01P906L03_A_12,238,9,33,339
D022T01P906L03_A_13,139,20,63,1040
D022T01P906L03_A_14,248,3,38,337
D022T01P906L03_A_15,225,4,43,299
D022T01P906L03_A_16,235,4,37,423
D022T01P906L03_A_17,214,8,39,328
D022T01P906L03_A_18,256,5,41,380
D022T01P906L03_A_19,194,8,53,393
D022T01P906L03_A_20,234,9,45,424
D022T01P906L03_A_21,142,16,79,386
D022T01P906L03_A_22,244,2,49,305
D022T01P906L03_A_23,228,9,36,361
D022T01P906L03_A_24,235,10,68,359
D022T01P906L03_B_01,187,10,53,588
D022T01P906L03_B_02,242,7,28,276
D022T01P906L03_B_03,234,2,28,253
D022T01P906L03_B_04,252,6,40,381
D022T01P906L03_B_05,130,22,86,590
D022T01P906L03_B_06,228,3,36,304
D022T01P906L03_B_07,223,11,41,413
D022T01P906L03_B_08,238,4,34,324
D022T01P906L03_B_09,242,0,37,348
D022T01P906L03_B_10,247,8,42,371
D022T01P906L03_B_11,147,16,94,693
D022T01P906L03_B_12,182,34,50,724
D022T01P906L03_B_13,218,9,41,348
D022T01P906L03_B_14,235,7,47,327
D022T01P906L03_B_15,225,18,52,425
D022T01P906L03_B_16,239,4,38,286
D022T01P906L03_B_17,185,5,88,555
D022T01P906L03_B_18,256,12,27,318
D022T01P906L03_B_19,228,7,49,339
D022T01P906L03_B_20,257,3,35,296
D022T01P906L03_B_21,237,7,42,324
D022T01P906L03_B_22,243,6,36,377
D022T01P906L03_B_23,235,6,49,343
D022T01P906L03_B_24,243,5,54,336
D022T01P906L03_C_01,211,6,58,494
D022T01P906L03_C_02,239,7,45,477
D022T01P906L03_C_03,234,8,66,520
D022T01P906L03_C_04,243,7,41,343
D022T01P906L03_C_05,180,32,45,724
D022T01P906L03_C_06,232,9,40,562
D022T01P906L03_C_07,211,16,48,460
D022T01P906L03_C_08,244,13,29,292
D022T01P906L03_C_09,200,23,81,895
D022T01P906L03_C_10,241,14,32,457
D022T01P906L03_C_11,167,7,141,365
D022T01P906L03_C_12,242,1,45,379
D022T01P906L03_C_13,258,6,49,424
D022T01P906L03_C_14,236,11,60,264
D022T01P906L03_C_15,213,7,82,340
D022T01P906L03_C_16,236,10,39,394
D022T01P906L03_C_17,258,15,32,266
D022T01P906L03_C_18,220,10,45,336
D022T01P906L03_C_19,248,8,43,257
D022T01P906L03_C_20,220,4,34,298
D022T01P906L03_C_21,151,30,41,762
D022T01P906L03_C_22,245,4,43,341
D022T01P906L03_C_23,249,3,44,246
D022T01P906L03_C_24,240,4,39,363
D022T01P906L03_D_01,271,10,56,481
D022T01P906L03_D_02,228,9,49,413
D022T01P906L03_D_03,257,5,41,277
D022T01P906L03_D_04,226,2,43,209
D022T01P906L03_D_05,226,4,43,262
D022T01P906L03_D_06,228,7,31,363
D022T01P906L03_D_07,241,4,40,277
D022T01P906L03_D_08,263,2,42,374
D022T01P906L03_D_09,185,32,42,377
D022T01P906L03_D_10,221,4,40,276
D022T01P906L03_D_11,238,6,25,309
D022T01P906L03_D_12,244,6,43,307
D022T01P906L03_D_13,237,7,37,338
D022T01P906L03_D_14,254,1,35,258
D022T01P906L03_D_15,254,3,35,245
D022T01P906L03_D_16,236,1,41,371
D022T01P906L03_D_17,255,9,37,323
D022T01P906L03_D_18,179,17,51,628
D022T01P906L03_D_19,174,15,37,496
D022T01P906L03_D_20,259,3,36,368
D022T01P906L03_D_21,240,3,49,293
D022T01P906L03_D_22,230,3,32,378
D022T01P906L03_D_23,239,1,39,309
D022T01P906L03_D_24,242,3,43,374
D022T01P906L03_E_01,242,11,41,412
D022T01P906L03_E_02,273,1,39,159
D022T01P906L03_E_03,250,12,47,288
D022T01P906L03_E_04,242,1,49,298
D022T01P906L03_E_05,145,14,84,533
D022T01P906L03_E_06,244,11,39,335
D022T01P906L03_E_07,138,23,87,784
D022T01P906L03_E_08,243,6,47,342
D022T01P906L03_E_09,221,5,39,356
D022T01P906L03_E_10,224,10,53,598
D022T01P906L03_E_11,220,19,52,396
D022T01P906L03_E_12,222,5,43,423
D022T01P906L03_E_13,160,8,151,264
D022T01P906L03_E_14,238,6,61,343
D022T01P906L03_E_15,228,1,41,375
D022T01P906L03_E_16,228,6,29,354
D022T01P906L03_E_17,161,23,65,471
D022T01P906L03_E_18,239,4,33,299
D022T01P906L03_E_19,209,4,48,322
D022T01P906L03_E_20,219,5,38,309
D022T01P906L03_E_21,251,6,39,363
D022T01P906L03_E_22,217,5,31,262
D022T01P906L03_E_23,236,3,36,320
D022T01P906L03_E_24,239,5,53,318
D022T01P906L03_F_01,271,4,42,216
D022T01P906L03_F_02,247,3,46,202
D022T01P906L03_F_03,241,8,38,405
D022T01P906L03_F_04,214,5,47,183
D022T01P906L03_F_05,225,19,44,516
D022T01P906L03_F_06,261,1,43,306
D022T01P906L03_F_07,190,22,61,588
D022T01P906L03_F_08,224,2,43,301
D022T01P906L03_F_09,214,31,34,309
D022T01P906L03_F_10,227,9,33,215
D022T01P906L03_F_11,230,10,43,370
D022T01P906L03_F_12,225,7,41,257
D022T01P906L03_F_13,253,7,40,349
D022T01P906L03_F_14,247,1,37,280
D022T01P906L03_F_15,250,2,32,206
D022T01P906L03_F_16,232,4,39,299
D022T01P906L03_F_17,224,2,37,270
D022T01P906L03_F_18,202,17,32,406
D022T01P906L03_F_19,221,1,37,165
D022T01P906L03_F_20,230,1,67,319
D022T01P906L03_F_21,255,1,52,310
D022T01P906L03_F_22,224,2,41,278
D022T01P906L03_F_23,232,4,42,317
D022T01P906L03_F_24,246,4,47,324
D022T01P906L03_G_01,178,24,43,854
D022T01P906L03_G_02,227,12,57,641
D022T01P906L03_G_03,262,8,45,304
D022T01P906L03_G_04,231,6,43,297
D022T01P906L03_G_05,254,17,37,323
D022T01P906L03_G_06,237,11,44,431
D022T01P906L03_G_07,192,23,55,410
D022T01P906L03_G_08,228,4,38,358
D022T01P906L03_G_09,221,4,61,290
D022T01P906L03_G_10,222,6,42,424
D022T01P906L03_G_11,172,36,23,737
D022T01P906L03_G_12,224,4,37,408
D022T01P906L03_G_13,224,7,33,339
D022T01P906L03_G_14,209,3,51,509
D022T01P906L03_G_15,200,9,38,324
D022T01P906L03_G_16,218,4,36,369
D022T01P906L03_G_17,248,12,32,370
D022T01P906L03_G_18,222,6,42,318
D022T01P906L03_G_19,246,9,39,367
D022T01P906L03_G_20,214,10,34,329
D022T01P906L03_G_21,241,3,52,381
D022T01P906L03_G_22,206,5,42,338
D022T01P906L03_G_23,229,6,33,342
D022T01P906L03_G_24,230,4,30,308
D022T01P906L03_H_01,228,2,50,316
D022T01P906L03_H_02,233,9,60,464
D022T01P906L03_H_03,218,8,38,425
D022T01P906L03_H_04,205,1,25,132
D022T01P906L03_H_05,252,4,50,399
D022T01P906L03_H_06,237,4,34,299
D022T01P906L03_H_07,246,4,54,330
D022T01P906L03_H_08,215,1,38,221
D022T01P906L03_H_09,194,17,33,317
D022T01P906L03_H_10,141,42,64,691
D022T01P906L03_H_11,196,18,30,384
D022T01P906L03_H_12,209,2,35,255
D022T01P906L03_H_13,213,7,31,290
D022T01P906L03_H_14,198,18,41,480
D022T01P906L03_H_15,230,10,49,305
D022T01P906L03_H_16,216,1,34,362
D022T01P906L03_H_17,231,3,38,440
D022T01P906L03_H_18,207,7,25,278
D022T01P906L03_H_19,244,1,55,361
D022T01P906L03_H_20,197,4,27,218
D022T01P906L03_H_21,170,20,47,682
D022T01P906L03_H_22,123,16,78,352
D022T01P906L03_H_23,212,6,40,322
D022T01P906L03_H_24,248,2,44,329
D022T01P906L03_I_01,155,21,147,905
D022T01P906L03_I_02,236,3,45,253
D022T01P906L03_I_03,162,22,88,586
D022T01P906L03_I_04,212,2,48,325
D022T01P906L03_I_05,226,1,40,340
D022T01P906L03_I_06,249,3,47,282
D022T01P906L03_I_07,228,2,27,288
D022T01P906L03_I_08,231,5,46,325
D022T01P906L03_I_09,224,25,25,431
D022T01P906L03_I_10,202,3,34,306
D022T01P906L03_I_11,235,5,51,445
D022T01P906L03_I_12,245,7,32,327
D022T01P906L03_I_13,204,7,40,347
D022T01P906L03_I_14,226,4,35,242
D022T01P906L03_I_15,216,13,37,355
D022T01P906L03_I_16,208,3,40,333
D022T01P906L03_I_17,222,4,28,233
D022T01P906L03_I_18,227,2,34,325
D022T01P906L03_I_19,182,14,124,598
D022T01P906L03_I_20,210,9,30,382
D022T01P906L03_I_21,222,8,47,308
D022T01P906L03_I_22,230,3,33,213
D022T01P906L03_I_23,249,5,45,310
D022T01P906L03_I_24,233,2,53,300
D022T01P906L03_J_01,203,21,41,537
D022T01P906L03_J_02,226,3,43,283
D022T01P906L03_J_03,201,5,36,312
D022T01P906L03_J_04,232,4,31,259
D022T01P906L03_J_05,184,15,53,486
D022T01P906L03_J_06,245,5,42,295
D022T01P906L03_J_07,240,2,42,263
D022T01P906L03_J_08,240,2,27,292
D022T01P906L03_J_09,237,2,35,276
D022T01P906L03_J_10,233,7,51,390
D022T01P906L03_J_11,230,3,35,323
D022T01P906L03_J_12,257,4,47,259
D022T01P906L03_J_13,172,15,40,391
D022T01P906L03_J_14,166,20,35,505
D022T01P906L03_J_15,145,17,57,637
D022T01P906L03_J_16,222,4,38,302
D022T01P906L03_J_17,120,51,15,286
D022T01P906L03_J_18,179,16,47,686
D022T01P906L03_J_19,158,36,59,768
D022T01P906L03_J_20,196,14,39,350
D022T01P906L03_J_21,185,29,26,296
D022T01P906L03_J_22,149,18,48,789
D022T01P906L03_J_23,221,9,32,313
D022T01P906L03_J_24,238,1,39,327
D022T01P906L03_K_01,131,10,82,397
D022T01P906L03_K_02,181,14,70,788
D022T01P906L03_K_03,193,11,87,317
D022T01P906L03_K_04,244,5,46,277
D022T01P906L03_K_05,226,2,43,225
D022T01P906L03_K_06,110,17,65,671
D022T01P906L03_K_07,235,17,33,301
D022T01P906L03_K_08,218,2,35,287
D022T01P906L03_K_09,219,11,58,414
D022T01P906L03_K_10,209,2,42,294
D022T01P906L03_K_11,224,4,34,277
D022T01P906L03_K_12,230,8,29,282
D022T01P906L03_K_13,125,20,39,446
D022T01P906L03_K_14,207,3,52,254
D022T01P906L03_K_15,223,7,36,339
D022T01P906L03_K_16,234,8,42,284
D022T01P906L03_K_17,129,25,53,578
D022T01P906L03_K_18,216,2,47,289
D022T01P906L03_K_19,216,2,39,200
D022T01P906L03_K_20,213,6,51,319
D022T01P906L03_K_21,243,8,45,331
D022T01P906L03_K_22,235,9,41,320
D022T01P906L03_K_23,228,6,41,284
D022T01P906L03_K_24,234,1,41,305
D022T01P906L03_L_01,230,1,41,261
D022T01P906L03_L_02,118,19,77,483
D022T01P906L03_L_03,235,2,48,215
D022T01P906L03_L_04,244,1,28,258
D022T01P906L03_L_05,217,2,41,299
D022T01P906L03_L_06,185,15,50,614
D022T01P906L03_L_07,147,21,39,593
D022T01P906L03_L_08,238,2,34,323
D022T01P906L03_L_09,100,59,50,669
D022T01P906L03_L_10,205,11,42,440
D022T01P906L03_L_11,172,38,29,629
D022T01P906L03_L_12,211,7,41,248
D022T01P906L03_L_13,241,6,40,292
D022T01P906L03_L_14,234,3,42,242
D022T01P906L03_L_15,154,21,46,668
D022T01P906L03_L_16,177,20,29,651
D022T01P906L03_L_17,198,3,28,256
D022T01P906L03_L_18,223,2,53,368
D022T01P906L03_L_19,208,6,33,230
D022T01P906L03_L_20,184,3,29,244
D022T01P906L03_L_21,185,3,31,222
D022T01P906L03_L_22,209,5,31,243
D022T01P906L03_L_23,224,1,48,253
D022T01P906L03_L_24,242,2,39,299
D022T01P906L03_M_01,223,4,89,287
D022T01P906L03_M_02,223,3,40,250
D022T01P906L03_M_03,102,19,69,479
D022T01P906L03_M_04,217,2,26,286
D022T01P906L03_M_05,129,7,107,515
D022T01P906L03_M_06,192,6,40,506
D022T01P906L03_M_07,150,13,101,599
D022T01P906L03_M_08,227,3,36,313
D022T01P906L03_M_09,210,5,32,279
D022T01P906L03_M_10,209,3,28,293
D022T01P906L03_M_11,169,2,166,163
D022T01P906L03_M_12,223,2,41,279
D022T01P906L03_M_13,209,6,49,255
D022T01P906L03_M_14,122,9,71,510
D022T01P906L03_M_15,233,1,41,265
D022T01P906L03_M_16,220,4,32,254
D022T01P906L03_M_17,170,7,86,657
D022T01P906L03_M_18,216,3,33,253
