,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D030T01P007L08_A_01,195,33,61,204
D030T01P007L08_A_02,288,9,25,120
D030T01P007L08_A_03,244,17,51,256
D030T01P007L08_A_04,259,15,38,206
D030T01P007L08_A_05,203,18,163,745
D030T01P007L08_A_06,229,15,52,287
D030T01P007L08_A_07,294,11,19,92
D030T01P007L08_A_08,294,16,50,287
D030T01P007L08_A_09,138,15,233,690
D030T01P007L08_A_10,285,8,20,124
D030T01P007L08_A_11,263,19,29,149
D030T01P007L08_A_12,156,24,174,589
D030T01P007L08_A_13,262,13,23,161
D030T01P007L08_A_14,129,10,56,356
D030T01P007L08_A_15,51,26,51,260
D030T01P007L08_A_16,128,70,34,187
D030T01P007L08_A_17,295,17,30,172
D030T01P007L08_A_18,266,27,31,153
D030T01P007L08_A_19,200,36,79,302
D030T01P007L08_A_20,236,4,72,287
D030T01P007L08_A_21,261,11,29,144
D030T01P007L08_A_22,239,19,32,132
D030T01P007L08_A_23,275,6,27,148
D030T01P007L08_A_24,233,6,28,135
D030T01P007L08_B_01,297,10,19,129
D030T01P007L08_B_02,176,9,182,464
D030T01P007L08_B_03,278,15,22,155
D030T01P007L08_B_04,290,5,20,138
D030T01P007L08_B_05,203,9,133,439
D030T01P007L08_B_06,235,15,28,175
D030T01P007L08_B_07,255,11,40,151
D030T01P007L08_B_08,297,14,20,136
D030T01P007L08_B_09,273,9,65,217
D030T01P007L08_B_10,250,27,19,118
D030T01P007L08_B_11,273,8,33,137
D030T01P007L08_B_12,286,14,27,171
D030T01P007L08_B_13,294,5,30,81
D030T01P007L08_B_14,262,18,19,157
D030T01P007L08_B_15,294,14,46,213
D030T01P007L08_B_16,217,15,156,637
D030T01P007L08_B_17,280,8,37,125
D030T01P007L08_B_18,258,5,37,113
D030T01P007L08_B_19,143,26,162,367
D030T01P007L08_B_20,172,34,65,238
D030T01P007L08_B_21,133,66,34,166
D030T01P007L08_B_22,221,5,200,635
D030T01P007L08_B_23,252,11,29,181
D030T01P007L08_B_24,269,9,36,178
D030T01P007L08_C_01,184,78,28,135
D030T01P007L08_C_02,266,26,63,274
D030T01P007L08_C_03,273,4,23,100
D030T01P007L08_C_04,257,8,16,163
D030T01P007L08_C_05,196,23,59,234
D030T01P007L08_C_06,248,10,22,138
D030T01P007L08_C_07,273,22,33,156
D030T01P007L08_C_08,269,14,27,149
D030T01P007L08_C_09,253,11,23,164
D030T01P007L08_C_10,260,5,22,93
D030T01P007L08_C_11,290,12,27,124
D030T01P007L08_C_12,199,33,104,443
D030T01P007L08_C_13,260,10,21,116
D030T01P007L08_C_14,266,17,25,140
D030T01P007L08_C_15,142,3,217,305
D030T01P007L08_C_16,298,13,18,158
D030T01P007L08_C_17,251,9,30,178
D030T01P007L08_C_18,254,14,20,126
D030T01P007L08_C_19,275,14,24,92
D030T01P007L08_C_20,224,35,29,167
D030T01P007L08_C_21,221,12,35,129
D030T01P007L08_C_22,263,12,22,140
D030T01P007L08_C_23,257,7,27,131
D030T01P007L08_C_24,258,15,23,174
D030T01P007L08_D_01,320,9,47,182
D030T01P007L08_D_02,256,13,22,152
D030T01P007L08_D_03,277,6,35,125
D030T01P007L08_D_04,277,7,29,192
D030T01P007L08_D_05,287,10,30,134
D030T01P007L08_D_06,300,12,26,126
D030T01P007L08_D_07,292,7,25,149
D030T01P007L08_D_08,284,9,32,126
D030T01P007L08_D_09,271,9,26,116
D030T01P007L08_D_10,243,9,34,153
D030T01P007L08_D_11,251,21,24,125
D030T01P007L08_D_12,275,14,39,254
D030T01P007L08_D_13,265,8,26,114
D030T01P007L08_D_14,254,20,27,165
D030T01P007L08_D_15,295,3,26,135
D030T01P007L08_D_16,214,30,28,177
D030T01P007L08_D_17,256,7,43,128
D030T01P007L08_D_18,265,13,30,172
D030T01P007L08_D_19,245,12,18,136
D030T01P007L08_D_20,265,14,22,127
D030T01P007L08_D_21,236,17,36,183
D030T01P007L08_D_22,247,7,24,127
D030T01P007L08_D_23,266,6,60,344
D030T01P007L08_D_24,269,16,23,148
D030T01P007L08_E_01,282,22,37,185
D030T01P007L08_E_02,207,15,75,388
D030T01P007L08_E_03,254,16,25,130
D030T01P007L08_E_04,240,18,51,222
D030T01P007L08_E_05,248,12,25,183
D030T01P007L08_E_06,275,8,32,129
D030T01P007L08_E_07,259,9,38,149
D030T01P007L08_E_08,158,23,80,301
D030T01P007L08_E_09,269,4,17,102
D030T01P007L08_E_10,273,5,11,171
D030T01P007L08_E_11,260,7,28,101
D030T01P007L08_E_12,186,49,79,398
D030T01P007L08_E_13,268,8,26,129
D030T01P007L08_E_14,250,18,17,151
D030T01P007L08_E_15,283,2,71,184
D030T01P007L08_E_16,252,8,27,160
D030T01P007L08_E_17,283,15,27,206
D030T01P007L08_E_18,278,10,30,118
D030T01P007L08_E_19,226,36,33,154
D030T01P007L08_E_20,79,15,57,185
D030T01P007L08_E_21,278,11,48,250
D030T01P007L08_E_22,227,14,22,140
D030T01P007L08_E_23,257,7,21,147
D030T01P007L08_E_24,236,12,36,203
D030T01P007L08_F_01,304,15,31,168
D030T01P007L08_F_02,305,7,67,248
D030T01P007L08_F_03,259,9,28,179
D030T01P007L08_F_04,291,8,40,237
D030T01P007L08_F_05,196,8,72,217
D030T01P007L08_F_06,255,11,21,129
D030T01P007L08_F_07,246,7,26,104
D030T01P007L08_F_08,219,20,31,118
D030T01P007L08_F_09,202,10,244,649
D030T01P007L08_F_10,212,27,21,123
D030T01P007L08_F_11,224,22,25,160
D030T01P007L08_F_12,237,8,30,126
D030T01P007L08_F_13,226,26,67,395
D030T01P007L08_F_14,255,7,51,235
D030T01P007L08_F_15,282,13,43,199
D030T01P007L08_F_16,276,8,27,99
D030T01P007L08_F_17,255,5,24,103
D030T01P007L08_F_18,252,12,26,176
D030T01P007L08_F_19,260,10,27,136
D030T01P007L08_F_20,250,8,32,112
D030T01P007L08_F_21,103,22,112,242
D030T01P007L08_F_22,202,22,27,148
D030T01P007L08_F_23,304,2,48,145
D030T01P007L08_F_24,229,32,9,138
D030T01P007L08_G_01,277,7,30,114
D030T01P007L08_G_02,206,0,517,395
D030T01P007L08_G_03,137,0,155,56
D030T01P007L08_G_04,224,21,29,156
D030T01P007L08_G_05,273,7,28,164
D030T01P007L08_G_06,267,3,24,106
D030T01P007L08_G_07,137,28,111,506
D030T01P007L08_G_08,263,10,29,121
D030T01P007L08_G_09,101,21,158,479
D030T01P007L08_G_10,253,18,41,133
D030T01P007L08_G_11,251,9,26,151
D030T01P007L08_G_12,237,8,29,121
D030T01P007L08_G_13,242,13,18,119
D030T01P007L08_G_14,264,9,17,128
D030T01P007L08_G_15,211,15,18,102
D030T01P007L08_G_16,259,5,23,127
D030T01P007L08_G_17,268,12,16,92
D030T01P007L08_G_18,270,5,24,93
D030T01P007L08_G_19,293,23,40,325
D030T01P007L08_G_20,257,3,32,127
D030T01P007L08_G_21,255,12,45,138
D030T01P007L08_G_22,259,9,23,130
D030T01P007L08_G_23,224,19,42,177
D030T01P007L08_G_24,242,30,42,309
D030T01P007L08_H_01,269,7,47,197
D030T01P007L08_H_02,306,2,31,242
D030T01P007L08_H_03,272,8,21,101
D030T01P007L08_H_04,180,31,19,130
D030T01P007L08_H_05,139,23,147,620
