,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D015T01P002L03_A_01,161,7,4,87
D015T01P002L03_A_02,153,26,10,89
D015T01P002L03_A_03,94,17,10,138
D015T01P002L03_A_04,159,12,14,68
D015T01P002L03_A_05,148,39,7,171
D015T01P002L03_A_06,194,12,13,233
D015T01P002L03_A_07,143,9,18,188
D015T01P002L03_A_08,126,71,5,90
D015T01P002L03_A_09,172,22,10,84
D015T01P002L03_A_10,158,16,8,55
D015T01P002L03_A_11,160,29,17,89
D015T01P002L03_A_12,141,17,3,67
D015T01P002L03_A_13,120,20,17,78
D015T01P002L03_A_14,149,21,8,85
D015T01P002L03_A_15,144,19,7,78
D015T01P002L03_A_16,155,15,5,64
D015T01P002L03_A_17,170,20,3,111
D015T01P002L03_A_18,169,13,7,73
D015T01P002L03_A_19,195,13,12,43
D015T01P002L03_A_20,161,21,6,66
D015T01P002L03_A_21,94,25,11,321
D015T01P002L03_A_22,148,13,6,75
D015T01P002L03_A_23,130,29,6,63
D015T01P002L03_A_24,159,21,4,71
D015T01P002L03_B_01,123,16,17,143
D015T01P002L03_B_02,147,21,8,49
D015T01P002L03_B_03,160,14,7,66
D015T01P002L03_B_04,147,27,5,134
D015T01P002L03_B_05,120,79,8,235
D015T01P002L03_B_06,170,14,9,54
D015T01P002L03_B_07,178,16,16,50
D015T01P002L03_B_08,166,26,6,76
D015T01P002L03_B_09,165,10,6,79
D015T01P002L03_B_10,146,26,9,91
D015T01P002L03_B_11,135,39,18,122
D015T01P002L03_B_12,168,28,8,133
D015T01P002L03_B_13,145,22,11,81
D015T01P002L03_B_14,172,11,12,63
D015T01P002L03_B_15,205,12,7,71
D015T01P002L03_B_16,130,35,3,67
D015T01P002L03_B_17,142,12,13,115
D015T01P002L03_B_18,102,47,9,104
D015T01P002L03_B_19,169,18,5,79
D015T01P002L03_B_20,201,8,6,68
D015T01P002L03_B_21,144,20,4,56
D015T01P002L03_B_22,161,14,4,79
D015T01P002L03_B_23,161,24,14,71
D015T01P002L03_B_24,163,24,4,80
D015T01P002L03_C_01,174,27,5,75
D015T01P002L03_C_02,161,14,9,98
D015T01P002L03_C_03,155,84,5,231
D015T01P002L03_C_04,151,11,11,79
D015T01P002L03_C_05,199,12,20,131
D015T01P002L03_C_06,144,35,4,131
D015T01P002L03_C_07,185,33,3,98
D015T01P002L03_C_08,160,21,4,56
D015T01P002L03_C_09,130,13,13,91
D015T01P002L03_C_10,229,12,14,63
D015T01P002L03_C_11,203,6,29,133
D015T01P002L03_C_12,159,16,11,82
D015T01P002L03_C_13,139,27,7,72
D015T01P002L03_C_14,224,7,19,41
D015T01P002L03_C_15,227,14,9,69
D015T01P002L03_C_16,158,17,6,81
D015T01P002L03_C_17,181,20,8,83
D015T01P002L03_C_18,165,16,9,63
D015T01P002L03_C_19,155,24,5,94
D015T01P002L03_C_20,147,22,4,70
D015T01P002L03_C_21,145,25,12,125
D015T01P002L03_C_22,148,20,4,95
D015T01P002L03_C_23,135,26,9,80
D015T01P002L03_C_24,166,15,4,69
D015T01P002L03_D_01,195,15,8,77
D015T01P002L03_D_02,173,50,6,61
D015T01P002L03_D_03,145,39,7,79
D015T01P002L03_D_04,120,25,4,107
D015T01P002L03_D_05,151,17,7,80
D015T01P002L03_D_06,128,34,9,94
D015T01P002L03_D_07,149,12,8,77
D015T01P002L03_D_08,142,18,7,89
D015T01P002L03_D_09,187,15,9,53
D015T01P002L03_D_10,144,18,6,79
D015T01P002L03_D_11,149,13,5,46
D015T01P002L03_D_12,150,27,5,74
D015T01P002L03_D_13,165,17,12,71
D015T01P002L03_D_14,114,41,7,106
D015T01P002L03_D_15,178,10,6,73
D015T01P002L03_D_16,145,18,9,83
D015T01P002L03_D_17,159,17,12,79
D015T01P002L03_D_18,186,11,18,136
D015T01P002L03_D_19,166,19,16,55
D015T01P002L03_D_20,173,25,7,71
D015T01P002L03_D_21,134,20,6,92
D015T01P002L03_D_22,144,19,7,82
D015T01P002L03_D_23,147,8,7,83
D015T01P002L03_D_24,150,12,5,69
D015T01P002L03_E_01,163,20,7,85
D015T01P002L03_E_02,212,11,18,67
D015T01P002L03_E_03,150,8,14,71
D015T01P002L03_E_04,146,25,6,82
D015T01P002L03_E_05,179,6,31,145
D015T01P002L03_E_06,148,25,9,62
D015T01P002L03_E_07,126,55,7,176
D015T01P002L03_E_08,154,17,13,67
D015T01P002L03_E_09,146,20,2,81
D015T01P002L03_E_10,179,25,13,134
D015T01P002L03_E_11,194,13,13,79
D015T01P002L03_E_12,153,11,3,62
D015T01P002L03_E_13,118,12,30,189
D015T01P002L03_E_14,192,17,10,95
D015T01P002L03_E_15,158,12,9,66
D015T01P002L03_E_16,154,13,6,85
D015T01P002L03_E_17,230,17,32,61
D015T01P002L03_E_18,163,14,8,71
D015T01P002L03_E_19,143,17,7,64
D015T01P002L03_E_20,151,14,10,76
D015T01P002L03_E_21,120,33,3,120
D015T01P002L03_E_22,142,18,5,54
D015T01P002L03_E_23,132,33,1,69
D015T01P002L03_E_24,158,15,6,79
D015T01P002L03_F_01,146,17,5,60
D015T01P002L03_F_02,138,33,8,100
D015T01P002L03_F_03,145,50,10,98
D015T01P002L03_F_04,152,15,6,53
D015T01P002L03_F_05,191,25,9,82
D015T01P002L03_F_06,140,18,6,89
D015T01P002L03_F_07,123,18,7,102
D015T01P002L03_F_08,176,17,6,51
D015T01P002L03_F_09,169,17,7,70
D015T01P002L03_F_10,170,18,7,63
D015T01P002L03_F_11,193,12,13,80
D015T01P002L03_F_12,135,23,3,82
D015T01P002L03_F_13,156,18,7,50
D015T01P002L03_F_14,151,15,3,93
D015T01P002L03_F_15,132,28,5,79
D015T01P002L03_F_16,151,24,9,59
D015T01P002L03_F_17,111,14,10,83
D015T01P002L03_F_18,174,39,4,63
D015T01P002L03_F_19,139,37,3,86
D015T01P002L03_F_20,181,34,10,105
D015T01P002L03_F_21,154,12,8,70
D015T01P002L03_F_22,141,17,8,63
D015T01P002L03_F_23,150,15,6,58
D015T01P002L03_F_24,154,17,5,94
D015T01P002L03_G_01,189,21,19,235
D015T01P002L03_G_02,180,25,2,97
D015T01P002L03_G_03,174,12,3,65
D015T01P002L03_G_04,152,28,2,71
D015T01P002L03_G_05,205,9,9,67
D015T01P002L03_G_06,141,48,6,114
D015T01P002L03_G_07,184,15,8,82
D015T01P002L03_G_08,154,26,4,78
D015T01P002L03_G_09,143,30,4,73
D015T01P002L03_G_10,168,15,8,70
D015T01P002L03_G_11,154,24,4,141
D015T01P002L03_G_12,166,11,6,63
D015T01P002L03_G_13,137,14,5,95
D015T01P002L03_G_14,150,15,2,84
D015T01P002L03_G_15,153,15,4,73
D015T01P002L03_G_16,147,20,2,78
D015T01P002L03_G_17,184,15,4,57
D015T01P002L03_G_18,148,21,4,94
D015T01P002L03_G_19,115,39,3,120
D015T01P002L03_G_20,142,16,5,70
D015T01P002L03_G_21,185,37,8,86
D015T01P002L03_G_22,152,25,10,66
D015T01P002L03_G_23,137,26,5,84
D015T01P002L03_G_24,124,36,4,77
D015T01P002L03_H_01,174,16,7,57
D015T01P002L03_H_02,172,17,9,70
D015T01P002L03_H_03,118,33,11,134
D015T01P002L03_H_04,119,20,6,52
D015T01P002L03_H_05,175,27,11,77
D015T01P002L03_H_06,148,17,13,80
D015T01P002L03_H_07,157,20,2,62
D015T01P002L03_H_08,167,19,2,80
D015T01P002L03_H_09,149,29,5,57
D015T01P002L03_H_10,141,51,8,147
D015T01P002L03_H_11,147,16,8,76
D015T01P002L03_H_12,146,23,4,76
D015T01P002L03_H_13,113,23,5,102
D015T01P002L03_H_14,196,21,9,66
D015T01P002L03_H_15,147,23,7,72
D015T01P002L03_H_16,144,24,4,95
D015T01P002L03_H_17,164,19,7,56
D015T01P002L03_H_18,178,16,8,48
D015T01P002L03_H_19,152,12,7,61
D015T01P002L03_H_20,125,15,2,106
D015T01P002L03_H_21,174,20,12,74
D015T01P002L03_H_22,189,18,19,163
D015T01P002L03_H_23,133,16,6,83
D015T01P002L03_H_24,158,12,11,53
D015T01P002L03_I_01,226,11,24,220
D015T01P002L03_I_02,151,23,2,73
D015T01P002L03_I_03,194,17,22,247
D015T01P002L03_I_04,139,15,3,67
D015T01P002L03_I_05,140,20,5,69
D015T01P002L03_I_06,133,22,7,93
D015T01P002L03_I_07,152,16,7,61
D015T01P002L03_I_08,155,18,7,70
D015T01P002L03_I_09,179,10,8,48
D015T01P002L03_I_10,109,34,1,118
D015T01P002L03_I_11,194,13,9,63
D015T01P002L03_I_12,145,16,5,82
D015T01P002L03_I_13,135,14,9,75
D015T01P002L03_I_14,143,19,4,67
D015T01P002L03_I_15,191,8,12,51
D015T01P002L03_I_16,143,11,9,92
D015T01P002L03_I_17,163,25,5,77
D015T01P002L03_I_18,153,16,7,78
D015T01P002L03_I_19,133,21,11,196
D015T01P002L03_I_20,128,20,6,70
D015T01P002L03_I_21,125,17,3,72
D015T01P002L03_I_22,140,19,7,79
D015T01P002L03_I_23,135,26,10,92
D015T01P002L03_I_24,125,27,5,98
D015T01P002L03_J_01,155,28,5,101
D015T01P002L03_J_02,124,33,5,83
D015T01P002L03_J_03,151,24,2,65
D015T01P002L03_J_04,123,25,5,77
D015T01P002L03_J_05,185,19,9,67
D015T01P002L03_J_06,124,21,8,83
D015T01P002L03_J_07,215,18,15,61
D015T01P002L03_J_08,152,17,4,71
D015T01P002L03_J_09,127,25,1,69
D015T01P002L03_J_10,134,22,6,80
D015T01P002L03_J_11,126,23,6,115
D015T01P002L03_J_12,185,25,4,53
D015T01P002L03_J_13,150,10,3,76
D015T01P002L03_J_14,188,43,2,153
D015T01P002L03_J_15,159,5,4,85
D015T01P002L03_J_16,128,23,6,90
D015T01P002L03_J_17,189,12,10,60
D015T01P002L03_J_18,162,21,4,110
D015T01P002L03_J_19,154,20,6,88
D015T01P002L03_J_20,124,25,10,95
D015T01P002L03_J_21,187,17,12,67
D015T01P002L03_J_22,128,18,6,94
D015T01P002L03_J_23,131,27,6,66
D015T01P002L03_J_24,140,18,8,80
D015T01P002L03_K_01,198,22,23,151
D015T01P002L03_K_02,104,61,5,127
D015T01P002L03_K_03,212,17,14,59
D015T01P002L03_K_04,157,18,4,67
D015T01P002L03_K_05,128,27,4,91
D015T01P002L03_K_06,113,10,8,97
D015T01P002L03_K_07,157,23,8,75
D015T01P002L03_K_08,131,14,7,59
D015T01P002L03_K_09,164,4,5,49
D015T01P002L03_K_10,129,14,12,81
D015T01P002L03_K_11,138,10,3,77
D015T01P002L03_K_12,134,15,11,80
D015T01P002L03_K_13,184,10,12,132
D015T01P002L03_K_14,151,19,7,127
D015T01P002L03_K_15,128,18,5,100
D015T01P002L03_K_16,131,21,7,62
D015T01P002L03_K_17,165,15,5,95
D015T01P002L03_K_18,141,20,4,72
D015T01P002L03_K_19,161,55,4,86
D015T01P002L03_K_20,147,15,2,58
D015T01P002L03_K_21,192,16,7,47
D015T01P002L03_K_22,129,23,7,81
D015T01P002L03_K_23,147,11,3,77
D015T01P002L03_K_24,141,17,2,82
D015T01P002L03_L_01,134,21,3,72
D015T01P002L03_L_02,171,19,11,269
D015T01P002L03_L_03,141,17,9,79
D015T01P002L03_L_04,134,25,4,72
D015T01P002L03_L_05,134,15,3,68
D015T01P002L03_L_06,137,50,0,62
D015T01P002L03_L_07,102,57,5,246
D015T01P002L03_L_08,107,28,7,103
D015T01P002L03_L_09,114,52,2,197
D015T01P002L03_L_10,134,24,6,134
D015T01P002L03_L_11,128,41,3,167
D015T01P002L03_L_12,127,21,2,72
