,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D013T01P907L08_A_01,109,2,80,217
D013T01P907L08_A_02,122,0,25,86
D013T01P907L08_A_03,143,2,25,122
D013T01P907L08_A_04,86,8,83,285
D013T01P907L08_A_05,111,5,123,388
D013T01P907L08_A_06,70,10,95,417
D013T01P907L08_A_07,96,2,20,107
D013T01P907L08_A_08,180,4,33,149
D013T01P907L08_A_09,114,3,128,187
D013T01P907L08_A_10,118,2,21,84
D013T01P907L08_A_11,143,1,29,112
D013T01P907L08_A_12,164,22,208,573
D013T01P907L08_A_13,131,1,29,171
D013T01P907L08_A_14,91,1,10,72
D013T01P907L08_A_15,109,8,144,420
D013T01P907L08_A_16,154,2,57,77
D013T01P907L08_A_17,139,3,27,111
D013T01P907L08_A_18,147,0,21,109
D013T01P907L08_A_19,159,1,119,267
D013T01P907L08_A_20,122,4,64,329
D013T01P907L08_A_21,134,1,45,137
D013T01P907L08_A_22,124,2,28,89
D013T01P907L08_A_23,131,0,45,152
D013T01P907L08_A_24,114,2,19,71
D013T01P907L08_B_01,133,4,29,106
D013T01P907L08_B_02,135,24,144,455
D013T01P907L08_B_03,136,1,29,149
D013T01P907L08_B_04,142,3,28,150
D013T01P907L08_B_05,88,4,114,339
D013T01P907L08_B_06,121,0,34,109
D013T01P907L08_B_07,85,1,41,228
D013T01P907L08_B_08,112,0,24,116
D013T01P907L08_B_09,151,3,24,137
D013T01P907L08_B_10,136,1,30,107
D013T01P907L08_B_11,136,1,24,111
D013T01P907L08_B_12,73,1,49,206
D013T01P907L08_B_13,145,2,30,76
D013T01P907L08_B_14,138,3,28,95
D013T01P907L08_B_15,97,1,145,247
D013T01P907L08_B_16,119,13,144,480
D013T01P907L08_B_17,152,0,30,105
D013T01P907L08_B_18,131,0,36,125
D013T01P907L08_B_19,76,3,87,256
D013T01P907L08_B_20,155,1,61,130
D013T01P907L08_B_21,165,3,44,88
D013T01P907L08_B_22,119,9,183,405
D013T01P907L08_B_23,109,2,19,82
D013T01P907L08_B_24,157,1,40,112
D013T01P907L08_C_01,115,0,40,85
D013T01P907L08_C_02,87,4,137,300
D013T01P907L08_C_03,146,3,20,102
D013T01P907L08_C_04,138,2,31,142
D013T01P907L08_C_05,70,0,99,183
D013T01P907L08_C_06,132,0,15,122
D013T01P907L08_C_07,109,0,21,93
D013T01P907L08_C_08,138,0,27,118
D013T01P907L08_C_09,132,0,34,121
D013T01P907L08_C_10,132,1,23,102
