,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D021T01P906L03_A_01,231,22,59,169
D021T01P906L03_A_02,242,29,58,190
D021T01P906L03_A_03,224,22,50,172
D021T01P906L03_A_04,217,26,58,142
D021T01P906L03_A_05,39,38,58,122
D021T01P906L03_A_06,35,35,39,121
D021T01P906L03_A_07,61,39,79,158
D021T01P906L03_A_08,205,43,49,172
D021T01P906L03_A_09,27,50,81,199
D021T01P906L03_A_10,151,67,47,128
D021T01P906L03_A_11,44,44,73,136
D021T01P906L03_A_12,248,29,39,166
D021T01P906L03_A_13,120,18,109,267
D021T01P906L03_A_14,193,31,52,163
D021T01P906L03_A_15,207,38,68,162
D021T01P906L03_A_16,253,19,62,161
D021T01P906L03_A_17,156,45,84,142
D021T01P906L03_A_18,234,26,55,204
D021T01P906L03_A_19,116,63,78,122
D021T01P906L03_A_20,262,22,64,177
D021T01P906L03_A_21,59,53,50,129
D021T01P906L03_A_22,193,37,39,188
D021T01P906L03_A_23,222,30,52,159
D021T01P906L03_A_24,225,34,44,174
D021T01P906L03_B_01,124,79,75,161
D021T01P906L03_B_02,204,25,60,154
D021T01P906L03_B_03,224,33,70,161
D021T01P906L03_B_04,163,51,31,143
D021T01P906L03_B_05,39,26,36,101
D021T01P906L03_B_06,164,46,59,157
D021T01P906L03_B_07,117,71,30,112
D021T01P906L03_B_08,53,53,63,112
D021T01P906L03_B_09,194,25,52,177
D021T01P906L03_B_10,215,50,48,156
D021T01P906L03_B_11,29,40,23,99
D021T01P906L03_B_12,119,70,35,137
D021T01P906L03_B_13,212,32,53,154
D021T01P906L03_B_14,203,44,26,167
D021T01P906L03_B_15,120,43,77,194
D021T01P906L03_B_16,152,37,62,149
D021T01P906L03_B_17,126,49,109,163
D021T01P906L03_B_18,115,61,67,145
D021T01P906L03_B_19,220,46,43,156
D021T01P906L03_B_20,283,30,73,166
D021T01P906L03_B_21,143,59,25,122
D021T01P906L03_B_22,183,43,36,146
D021T01P906L03_B_23,184,53,59,184
D021T01P906L03_B_24,215,39,50,160
D021T01P906L03_C_01,34,35,23,73
D021T01P906L03_C_02,265,28,83,183
D021T01P906L03_C_03,149,66,62,155
D021T01P906L03_C_04,228,27,41,143
D021T01P906L03_C_05,43,31,86,184
D021T01P906L03_C_06,168,55,42,144
D021T01P906L03_C_07,166,44,34,145
D021T01P906L03_C_08,211,31,36,137
D021T01P906L03_C_09,153,57,54,170
D021T01P906L03_C_10,149,49,40,101
D021T01P906L03_C_11,43,63,25,127
D021T01P906L03_C_12,188,39,37,121
D021T01P906L03_C_13,172,47,21,124
D021T01P906L03_C_14,74,89,32,137
D021T01P906L03_C_15,67,98,44,106
D021T01P906L03_C_16,174,43,42,114
D021T01P906L03_C_17,148,56,54,155
D021T01P906L03_C_18,194,30,41,155
D021T01P906L03_C_19,108,99,23,108
D021T01P906L03_C_20,179,52,35,127
D021T01P906L03_C_21,37,81,45,115
D021T01P906L03_C_22,174,62,36,116
D021T01P906L03_C_23,232,41,37,164
D021T01P906L03_C_24,157,70,23,164
D021T01P906L03_D_01,71,81,64,143
D021T01P906L03_D_02,161,52,46,134
D021T01P906L03_D_03,171,45,30,138
D021T01P906L03_D_04,233,32,60,163
D021T01P906L03_D_05,182,40,43,134
D021T01P906L03_D_06,163,64,45,129
D021T01P906L03_D_07,144,49,45,125
D021T01P906L03_D_08,214,30,50,127
D021T01P906L03_D_09,38,43,35,97
D021T01P906L03_D_10,125,56,59,143
D021T01P906L03_D_11,78,55,27,80
D021T01P906L03_D_12,172,47,38,129
D021T01P906L03_D_13,113,71,48,120
D021T01P906L03_D_14,179,37,41,158
D021T01P906L03_D_15,206,39,41,161
D021T01P906L03_D_16,167,53,41,134
D021T01P906L03_D_17,123,72,21,111
D021T01P906L03_D_18,41,64,39,102
D021T01P906L03_D_19,123,79,20,101
D021T01P906L03_D_20,203,38,45,158
D021T01P906L03_D_21,205,18,53,152
D021T01P906L03_D_22,159,61,25,124
D021T01P906L03_D_23,172,49,46,176
D021T01P906L03_D_24,137,55,32,110
D021T01P906L03_E_01,136,63,35,123
D021T01P906L03_E_02,271,33,42,152
D021T01P906L03_E_03,128,64,36,114
D021T01P906L03_E_04,182,53,37,146
D021T01P906L03_E_05,43,48,61,147
D021T01P906L03_E_06,141,66,40,111
D021T01P906L03_E_07,53,58,84,152
D021T01P906L03_E_08,187,22,57,129
D021T01P906L03_E_09,186,29,34,133
D021T01P906L03_E_10,197,20,77,175
D021T01P906L03_E_11,74,79,40,120
D021T01P906L03_E_12,190,43,39,102
D021T01P906L03_E_13,22,34,31,127
D021T01P906L03_E_14,53,79,46,169
D021T01P906L03_E_15,173,46,41,126
D021T01P906L03_E_16,157,50,34,117
D021T01P906L03_E_17,26,114,23,134
D021T01P906L03_E_18,148,51,32,119
D021T01P906L03_E_19,202,28,37,132
D021T01P906L03_E_20,161,41,34,136
D021T01P906L03_E_21,170,60,40,118
D021T01P906L03_E_22,174,42,32,146
D021T01P906L03_E_23,177,51,39,137
D021T01P906L03_E_24,200,46,36,184
D021T01P906L03_F_01,148,47,32,117
D021T01P906L03_F_02,205,31,67,172
D021T01P906L03_F_03,149,41,36,140
D021T01P906L03_F_04,125,52,41,130
D021T01P906L03_F_05,46,59,39,99
D021T01P906L03_F_06,161,50,47,129
D021T01P906L03_F_07,73,87,28,136
D021T01P906L03_F_08,160,56,28,136
D021T01P906L03_F_09,169,61,41,114
D021T01P906L03_F_10,108,80,39,132
D021T01P906L03_F_11,125,60,42,111
D021T01P906L03_F_12,178,33,31,113
D021T01P906L03_F_13,131,63,48,164
D021T01P906L03_F_14,137,56,28,127
D021T01P906L03_F_15,212,24,38,123
D021T01P906L03_F_16,162,53,39,112
D021T01P906L03_F_17,181,34,45,146
D021T01P906L03_F_18,68,78,54,137
D021T01P906L03_F_19,201,47,48,133
D021T01P906L03_F_20,229,8,128,208
D021T01P906L03_F_21,144,44,41,136
D021T01P906L03_F_22,134,78,24,151
D021T01P906L03_F_23,196,54,30,138
D021T01P906L03_F_24,113,89,16,122
D021T01P906L03_G_01,29,43,67,148
D021T01P906L03_G_02,130,63,39,133
D021T01P906L03_G_03,170,48,41,134
D021T01P906L03_G_04,154,38,38,127
D021T01P906L03_G_05,148,52,37,147
D021T01P906L03_G_06,126,72,38,130
D021T01P906L03_G_07,66,86,45,158
D021T01P906L03_G_08,179,51,33,120
D021T01P906L03_G_09,215,16,44,136
D021T01P906L03_G_10,119,72,50,118
D021T01P906L03_G_11,109,54,25,128
D021T01P906L03_G_12,172,51,48,110
D021T01P906L03_G_13,169,45,36,120
D021T01P906L03_G_14,112,44,34,102
D021T01P906L03_G_15,173,44,34,146
D021T01P906L03_G_16,123,69,20,102
D021T01P906L03_G_17,92,98,26,104
D021T01P906L03_G_18,134,43,30,128
D021T01P906L03_G_19,136,71,30,111
D021T01P906L03_G_20,183,32,36,118
D021T01P906L03_G_21,197,25,61,169
D021T01P906L03_G_22,132,63,26,149
D021T01P906L03_G_23,172,49,44,165
D021T01P906L03_G_24,127,86,26,113
D021T01P906L03_H_01,132,79,36,140
D021T01P906L03_H_02,71,82,36,109
D021T01P906L03_H_03,73,82,66,180
D021T01P906L03_H_04,164,59,25,128
D021T01P906L03_H_05,136,65,56,143
D021T01P906L03_H_06,194,27,56,128
D021T01P906L03_H_07,162,61,37,131
D021T01P906L03_H_08,151,63,24,102
D021T01P906L03_H_09,101,98,50,113
D021T01P906L03_H_10,47,46,52,146
D021T01P906L03_H_11,195,40,42,110
D021T01P906L03_H_12,115,67,14,106
D021T01P906L03_H_13,111,101,53,165
D021T01P906L03_H_14,86,82,63,147
D021T01P906L03_H_15,166,37,34,125
D021T01P906L03_H_16,148,64,29,110
D021T01P906L03_H_17,87,99,32,117
D021T01P906L03_H_18,156,51,45,157
D021T01P906L03_H_19,156,55,28,106
D021T01P906L03_H_20,86,62,46,140
D021T01P906L03_H_21,122,69,39,163
D021T01P906L03_H_22,33,65,27,81
D021T01P906L03_H_23,173,48,27,154
D021T01P906L03_H_24,108,76,22,114
D021T01P906L03_I_01,59,115,49,151
D021T01P906L03_I_02,113,66,31,99
D021T01P906L03_I_03,33,40,59,105
D021T01P906L03_I_04,199,54,47,131
D021T01P906L03_I_05,148,68,30,101
D021T01P906L03_I_06,148,62,30,119
D021T01P906L03_I_07,177,32,40,129
D021T01P906L03_I_08,158,27,36,96
D021T01P906L03_I_09,65,100,69,155
D021T01P906L03_I_10,188,46,32,101
D021T01P906L03_I_11,71,119,21,137
D021T01P906L03_I_12,149,46,27,98
D021T01P906L03_I_13,132,47,32,101
D021T01P906L03_I_14,141,56,28,114
D021T01P906L03_I_15,122,66,24,99
D021T01P906L03_I_16,147,48,26,115
D021T01P906L03_I_17,183,45,38,116
D021T01P906L03_I_18,135,67,24,102
D021T01P906L03_I_19,99,74,78,127
D021T01P906L03_I_20,151,57,23,110
D021T01P906L03_I_21,147,44,35,138
D021T01P906L03_I_22,131,54,31,84
D021T01P906L03_I_23,152,70,27,113
