,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D013T01P006L03_A_01,187,30,17,105
D013T01P006L03_A_02,205,35,26,137
D013T01P006L03_A_03,140,28,172,432
D013T01P006L03_A_04,225,16,33,108
D013T01P006L03_A_05,183,9,181,322
D013T01P006L03_A_06,140,5,162,331
D013T01P006L03_A_07,183,4,124,246
D013T01P006L03_A_08,190,7,34,87
D013T01P006L03_A_09,204,9,193,376
D013T01P006L03_A_10,218,17,34,136
D013T01P006L03_A_11,76,7,102,104
D013T01P006L03_A_12,220,16,35,127
D013T01P006L03_A_13,157,19,153,427
D013T01P006L03_A_14,166,5,31,85
D013T01P006L03_A_15,207,14,34,123
D013T01P006L03_A_16,200,22,32,135
D013T01P006L03_A_17,163,13,33,153
D013T01P006L03_A_18,186,14,23,94
D013T01P006L03_A_19,176,19,96,345
D013T01P006L03_A_20,164,54,31,122
D013T01P006L03_A_21,161,12,35,85
D013T01P006L03_A_22,152,25,17,91
D013T01P006L03_A_23,152,19,20,82
D013T01P006L03_A_24,175,15,25,94
D013T01P006L03_B_01,155,15,240,417
D013T01P006L03_B_02,170,26,32,108
D013T01P006L03_B_03,173,14,36,112
D013T01P006L03_B_04,177,12,31,110
D013T01P006L03_B_05,158,16,290,302
D013T01P006L03_B_06,180,13,30,90
D013T01P006L03_B_07,156,9,103,206
D013T01P006L03_B_08,173,14,21,110
D013T01P006L03_B_09,161,10,32,117
D013T01P006L03_B_10,188,4,36,71
D013T01P006L03_B_11,178,3,261,352
D013T01P006L03_B_12,162,11,80,325
D013T01P006L03_B_13,169,8,25,123
D013T01P006L03_B_14,171,15,36,102
D013T01P006L03_B_15,188,7,42,124
D013T01P006L03_B_16,109,8,17,79
D013T01P006L03_B_17,174,10,75,167
D013T01P006L03_B_18,202,6,44,107
D013T01P006L03_B_19,171,22,16,86
D013T01P006L03_B_20,177,13,44,100
D013T01P006L03_B_21,86,7,21,71
D013T01P006L03_B_22,161,8,30,107
D013T01P006L03_B_23,178,12,21,139
D013T01P006L03_B_24,158,17,19,87
D013T01P006L03_C_01,257,27,32,136
D013T01P006L03_C_02,188,7,40,104
D013T01P006L03_C_03,225,12,42,150
D013T01P006L03_C_04,191,5,38,77
D013T01P006L03_C_05,216,22,47,156
D013T01P006L03_C_06,178,8,51,180
D013T01P006L03_C_07,185,55,18,174
D013T01P006L03_C_08,150,14,30,79
D013T01P006L03_C_09,119,13,106,207
D013T01P006L03_C_10,223,14,61,212
D013T01P006L03_C_11,184,18,111,331
D013T01P006L03_C_12,174,12,21,106
D013T01P006L03_C_13,166,13,43,98
D013T01P006L03_C_14,207,30,23,143
D013T01P006L03_C_15,228,21,30,131
D013T01P006L03_C_16,178,20,36,124
D013T01P006L03_C_17,192,26,27,237
D013T01P006L03_C_18,153,31,26,104
D013T01P006L03_C_19,182,9,47,133
D013T01P006L03_C_20,158,14,32,114
D013T01P006L03_C_21,129,2,139,223
D013T01P006L03_C_22,194,11,37,96
D013T01P006L03_C_23,186,13,31,114
D013T01P006L03_C_24,180,14,20,83
D013T01P006L03_D_01,189,18,23,112
D013T01P006L03_D_02,176,28,36,137
D013T01P006L03_D_03,201,16,27,101
D013T01P006L03_D_04,180,10,35,136
D013T01P006L03_D_05,151,11,54,103
D013T01P006L03_D_06,212,4,35,86
D013T01P006L03_D_07,150,8,24,112
D013T01P006L03_D_08,202,8,40,92
D013T01P006L03_D_09,129,10,79,139
D013T01P006L03_D_10,148,12,13,104
D013T01P006L03_D_11,165,10,29,104
D013T01P006L03_D_12,201,13,44,116
D013T01P006L03_D_13,189,20,29,114
D013T01P006L03_D_14,180,6,41,114
D013T01P006L03_D_15,169,22,30,156
D013T01P006L03_D_16,196,11,24,79
D013T01P006L03_D_17,146,19,36,117
D013T01P006L03_D_18,176,19,80,201
D013T01P006L03_D_19,135,7,26,55
D013T01P006L03_D_20,196,15,49,157
D013T01P006L03_D_21,217,11,25,96
D013T01P006L03_D_22,149,6,35,96
D013T01P006L03_D_23,164,18,35,112
D013T01P006L03_D_24,160,21,21,78
D013T01P006L03_E_01,207,26,37,134
D013T01P006L03_E_02,228,35,23,163
D013T01P006L03_E_03,167,76,30,368
D013T01P006L03_E_04,174,2,43,104
D013T01P006L03_E_05,202,8,146,367
D013T01P006L03_E_06,148,48,27,202
D013T01P006L03_E_07,128,16,117,189
D013T01P006L03_E_08,180,10,28,79
D013T01P006L03_E_09,169,11,37,123
D013T01P006L03_E_10,190,8,120,324
D013T01P006L03_E_11,152,19,52,126
D013T01P006L03_E_12,212,8,35,128
D013T01P006L03_E_13,161,16,227,438
D013T01P006L03_E_14,218,15,48,150
D013T01P006L03_E_15,124,11,27,98
D013T01P006L03_E_16,182,12,30,101
D013T01P006L03_E_17,226,8,58,111
D013T01P006L03_E_18,151,8,26,103
D013T01P006L03_E_19,148,13,33,142
D013T01P006L03_E_20,173,12,24,93
D013T01P006L03_E_21,169,10,31,119
D013T01P006L03_E_22,186,13,44,111
D013T01P006L03_E_23,153,12,22,96
D013T01P006L03_E_24,162,15,34,86
D013T01P006L03_F_01,229,13,22,138
D013T01P006L03_F_02,181,18,31,105
D013T01P006L03_F_03,160,4,98,153
D013T01P006L03_F_04,137,33,35,200
D013T01P006L03_F_05,228,17,41,120
D013T01P006L03_F_06,176,16,31,123
D013T01P006L03_F_07,160,12,157,353
D013T01P006L03_F_08,198,27,29,142
D013T01P006L03_F_09,190,65,45,398
D013T01P006L03_F_10,132,14,45,130
D013T01P006L03_F_11,193,12,36,128
D013T01P006L03_F_12,197,10,20,91
D013T01P006L03_F_13,158,8,45,98
D013T01P006L03_F_14,152,10,27,107
D013T01P006L03_F_15,138,19,34,120
D013T01P006L03_F_16,131,9,30,93
D013T01P006L03_F_17,174,12,12,92
D013T01P006L03_F_18,174,12,27,105
D013T01P006L03_F_19,144,20,34,101
D013T01P006L03_F_20,200,3,52,168
D013T01P006L03_F_21,192,15,43,180
D013T01P006L03_F_22,185,17,26,117
D013T01P006L03_F_23,189,5,38,127
D013T01P006L03_F_24,152,18,26,101
D013T01P006L03_G_01,230,17,60,176
D013T01P006L03_G_02,205,21,31,117
D013T01P006L03_G_03,169,39,29,188
D013T01P006L03_G_04,176,9,28,88
D013T01P006L03_G_05,167,31,21,92
D013T01P006L03_G_06,180,13,31,110
D013T01P006L03_G_07,140,26,44,117
D013T01P006L03_G_08,159,9,38,132
D013T01P006L03_G_09,158,17,29,157
D013T01P006L03_G_10,167,11,34,129
D013T01P006L03_G_11,199,7,118,310
D013T01P006L03_G_12,184,12,23,125
D013T01P006L03_G_13,145,6,40,99
D013T01P006L03_G_14,152,32,13,81
D013T01P006L03_G_15,147,17,28,97
D013T01P006L03_G_16,128,13,33,90
D013T01P006L03_G_17,177,32,16,183
D013T01P006L03_G_18,168,16,23,110
D013T01P006L03_G_19,157,10,24,86
D013T01P006L03_G_20,145,13,29,88
D013T01P006L03_G_21,193,45,37,147
D013T01P006L03_G_22,197,9,30,109
D013T01P006L03_G_23,148,11,28,97
D013T01P006L03_G_24,146,20,19,93
D013T01P006L03_H_01,176,8,23,100
D013T01P006L03_H_02,168,19,32,126
D013T01P006L03_H_03,144,7,58,158
D013T01P006L03_H_04,174,26,29,161
D013T01P006L03_H_05,169,27,19,147
D013T01P006L03_H_06,166,4,35,123
D013T01P006L03_H_07,175,49,40,135
D013T01P006L03_H_08,203,14,23,96
D013T01P006L03_H_09,183,36,19,139
D013T01P006L03_H_10,134,14,96,186
D013T01P006L03_H_11,159,20,50,139
D013T01P006L03_H_12,144,10,37,138
D013T01P006L03_H_13,150,7,44,112
D013T01P006L03_H_14,162,29,32,111
D013T01P006L03_H_15,161,23,27,108
D013T01P006L03_H_16,223,6,20,82
D013T01P006L03_H_17,171,8,38,117
D013T01P006L03_H_18,121,5,53,112
D013T01P006L03_H_19,150,8,28,80
D013T01P006L03_H_20,131,15,23,79
D013T01P006L03_H_21,149,17,25,110
D013T01P006L03_H_22,169,4,154,198
D013T01P006L03_H_23,166,12,33,124
D013T01P006L03_H_24,149,11,35,117
D013T01P006L03_I_01,201,17,139,439
D013T01P006L03_I_02,210,8,37,104
D013T01P006L03_I_03,164,6,178,258
D013T01P006L03_I_04,211,9,35,116
D013T01P006L03_I_05,200,15,35,118
D013T01P006L03_I_06,178,21,24,97
D013T01P006L03_I_07,203,11,30,99
D013T01P006L03_I_08,202,8,40,116
D013T01P006L03_I_09,184,33,86,316
D013T01P006L03_I_10,135,14,23,110
D013T01P006L03_I_11,197,11,33,89
D013T01P006L03_I_12,196,12,30,98
D013T01P006L03_I_13,175,9,37,117
D013T01P006L03_I_14,176,26,37,194
D013T01P006L03_I_15,192,13,42,128
D013T01P006L03_I_16,183,7,34,84
D013T01P006L03_I_17,186,21,19,153
D013T01P006L03_I_18,186,20,23,116
D013T01P006L03_I_19,92,4,42,88
D013T01P006L03_I_20,181,11,28,102
D013T01P006L03_I_21,180,12,35,131
D013T01P006L03_I_22,185,6,25,127
D013T01P006L03_I_23,210,19,34,137
D013T01P006L03_I_24,180,19,33,98
D013T01P006L03_J_01,212,9,49,161
D013T01P006L03_J_02,171,10,32,105
D013T01P006L03_J_03,168,9,30,90
D013T01P006L03_J_04,175,14,44,115
D013T01P006L03_J_05,153,9,43,94
D013T01P006L03_J_06,179,16,18,95
D013T01P006L03_J_07,202,21,25,129
D013T01P006L03_J_08,140,12,23,108
D013T01P006L03_J_09,161,11,42,80
D013T01P006L03_J_10,183,23,26,93
D013T01P006L03_J_11,160,14,19,95
D013T01P006L03_J_12,189,18,37,133
D013T01P006L03_J_13,173,14,198,261
D013T01P006L03_J_14,172,13,30,157
D013T01P006L03_J_15,73,10,61,146
D013T01P006L03_J_16,174,24,22,109
D013T01P006L03_J_17,139,15,97,223
D013T01P006L03_J_18,161,4,94,309
D013T01P006L03_J_19,103,29,109,190
D013T01P006L03_J_20,153,13,36,126
