,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D021T01P006L03_A_01,130,55,35,97
D021T01P006L03_A_02,145,60,43,121
D021T01P006L03_A_03,180,29,35,140
D021T01P006L03_A_04,182,40,42,107
D021T01P006L03_A_05,30,26,61,88
D021T01P006L03_A_06,33,22,30,55
D021T01P006L03_A_07,52,19,70,85
D021T01P006L03_A_08,158,50,34,132
D021T01P006L03_A_09,30,15,57,99
D021T01P006L03_A_10,110,48,31,96
D021T01P006L03_A_11,45,31,72,90
D021T01P006L03_A_12,206,41,26,141
D021T01P006L03_A_13,118,20,101,232
D021T01P006L03_A_14,178,27,46,142
D021T01P006L03_A_15,182,22,57,133
D021T01P006L03_A_16,244,20,48,143
D021T01P006L03_A_17,135,44,71,131
D021T01P006L03_A_18,197,43,45,176
D021T01P006L03_A_19,99,60,53,103
D021T01P006L03_A_20,210,35,48,152
D021T01P006L03_A_21,53,19,35,62
D021T01P006L03_A_22,151,37,27,130
D021T01P006L03_A_23,155,38,30,114
D021T01P006L03_A_24,138,53,30,102
D021T01P006L03_B_01,80,61,68,77
D021T01P006L03_B_02,123,49,33,127
D021T01P006L03_B_03,159,38,47,119
D021T01P006L03_B_04,124,43,26,98
D021T01P006L03_B_05,27,8,22,54
D021T01P006L03_B_06,105,61,44,105
D021T01P006L03_B_07,72,61,24,87
D021T01P006L03_B_08,43,31,50,96
D021T01P006L03_B_09,170,22,48,107
D021T01P006L03_B_10,142,65,36,104
D021T01P006L03_B_11,31,7,27,33
D021T01P006L03_B_12,91,40,30,113
D021T01P006L03_B_13,190,31,39,124
D021T01P006L03_B_14,173,47,29,128
D021T01P006L03_B_15,79,52,56,149
D021T01P006L03_B_16,111,44,42,90
D021T01P006L03_B_17,102,50,91,117
D021T01P006L03_B_18,97,55,56,95
D021T01P006L03_B_19,162,63,47,108
D021T01P006L03_B_20,218,50,52,108
D021T01P006L03_B_21,105,35,16,81
D021T01P006L03_B_22,134,30,38,108
D021T01P006L03_B_23,138,59,43,126
D021T01P006L03_B_24,150,57,35,113
D021T01P006L03_C_01,32,18,25,47
D021T01P006L03_C_02,198,55,43,147
D021T01P006L03_C_03,83,73,43,99
D021T01P006L03_C_04,163,34,32,110
D021T01P006L03_C_05,32,21,58,114
D021T01P006L03_C_06,113,55,33,92
D021T01P006L03_C_07,116,52,32,96
D021T01P006L03_C_08,181,30,26,116
D021T01P006L03_C_09,133,43,53,142
D021T01P006L03_C_10,121,35,25,77
D021T01P006L03_C_11,28,20,22,45
D021T01P006L03_C_12,162,37,23,92
D021T01P006L03_C_13,146,37,31,84
D021T01P006L03_C_14,44,62,24,78
D021T01P006L03_C_15,33,69,21,77
D021T01P006L03_C_16,144,41,31,103
D021T01P006L03_C_17,98,56,37,108
D021T01P006L03_C_18,165,35,38,120
D021T01P006L03_C_19,85,61,17,89
D021T01P006L03_C_20,136,52,30,95
D021T01P006L03_C_21,16,35,28,80
D021T01P006L03_C_22,136,54,34,92
D021T01P006L03_C_23,147,62,32,110
D021T01P006L03_C_24,132,47,27,107
D021T01P006L03_D_01,39,41,46,60
D021T01P006L03_D_02,114,35,34,89
D021T01P006L03_D_03,134,32,22,95
D021T01P006L03_D_04,177,42,33,122
D021T01P006L03_D_05,102,56,27,89
D021T01P006L03_D_06,115,50,27,112
D021T01P006L03_D_07,115,40,38,72
D021T01P006L03_D_08,166,47,37,109
D021T01P006L03_D_09,26,26,34,55
D021T01P006L03_D_10,102,47,58,111
D021T01P006L03_D_11,63,44,27,53
D021T01P006L03_D_12,149,28,31,80
D021T01P006L03_D_13,93,39,36,79
D021T01P006L03_D_14,140,38,46,86
D021T01P006L03_D_15,176,33,37,124
D021T01P006L03_D_16,129,53,34,103
D021T01P006L03_D_17,94,46,23,78
D021T01P006L03_D_18,36,27,39,51
D021T01P006L03_D_19,107,58,26,68
D021T01P006L03_D_20,143,40,37,119
D021T01P006L03_D_21,160,29,42,115
D021T01P006L03_D_22,115,49,28,85
D021T01P006L03_D_23,129,44,36,102
D021T01P006L03_D_24,113,41,17,93
D021T01P006L03_E_01,104,34,33,83
D021T01P006L03_E_02,202,54,26,94
D021T01P006L03_E_03,88,45,32,79
D021T01P006L03_E_04,114,50,27,85
D021T01P006L03_E_05,28,30,45,76
D021T01P006L03_E_06,120,35,33,70
D021T01P006L03_E_07,41,27,75,98
D021T01P006L03_E_08,148,36,45,107
D021T01P006L03_E_09,156,35,27,118
D021T01P006L03_E_10,161,20,68,135
D021T01P006L03_E_11,59,66,36,81
D021T01P006L03_E_12,167,35,27,110
D021T01P006L03_E_13,18,9,39,56
D021T01P006L03_E_14,45,22,58,101
D021T01P006L03_E_15,161,38,32,103
D021T01P006L03_E_16,132,32,31,67
D021T01P006L03_E_17,14,47,20,60
D021T01P006L03_E_18,112,48,27,75
D021T01P006L03_E_19,166,39,31,103
D021T01P006L03_E_20,137,33,40,80
D021T01P006L03_E_21,142,50,24,90
D021T01P006L03_E_22,113,54,21,93
D021T01P006L03_E_23,140,45,41,106
D021T01P006L03_E_24,147,56,32,124
D021T01P006L03_F_01,130,29,27,74
D021T01P006L03_F_02,153,34,42,134
D021T01P006L03_F_03,107,38,25,90
D021T01P006L03_F_04,74,55,24,76
D021T01P006L03_F_05,35,37,42,67
D021T01P006L03_F_06,122,39,36,108
D021T01P006L03_F_07,52,41,27,79
D021T01P006L03_F_08,114,63,22,112
D021T01P006L03_F_09,139,47,40,79
D021T01P006L03_F_10,86,61,45,85
D021T01P006L03_F_11,100,46,30,81
D021T01P006L03_F_12,154,36,29,104
D021T01P006L03_F_13,101,58,38,87
D021T01P006L03_F_14,104,54,29,90
D021T01P006L03_F_15,192,22,31,109
D021T01P006L03_F_16,133,46,28,110
D021T01P006L03_F_17,152,33,44,118
D021T01P006L03_F_18,59,43,49,88
D021T01P006L03_F_19,150,57,31,93
D021T01P006L03_F_20,214,10,105,170
D021T01P006L03_F_21,114,36,37,89
D021T01P006L03_F_22,98,58,24,89
D021T01P006L03_F_23,129,56,28,98
D021T01P006L03_F_24,99,36,22,81
D021T01P006L03_G_01,18,17,60,85
D021T01P006L03_G_02,106,41,33,74
D021T01P006L03_G_03,118,60,33,81
D021T01P006L03_G_04,104,45,27,93
D021T01P006L03_G_05,83,67,30,80
D021T01P006L03_G_06,99,53,34,104
D021T01P006L03_G_07,38,68,40,83
D021T01P006L03_G_08,151,35,27,84
D021T01P006L03_G_09,198,17,34,111
D021T01P006L03_G_10,97,55,48,65
D021T01P006L03_G_11,88,41,24,71
D021T01P006L03_G_12,146,42,43,103
D021T01P006L03_G_13,147,29,32,110
D021T01P006L03_G_14,95,43,30,79
D021T01P006L03_G_15,144,38,44,96
D021T01P006L03_G_16,93,53,18,57
D021T01P006L03_G_17,72,62,25,59
D021T01P006L03_G_18,101,45,27,92
D021T01P006L03_G_19,97,62,22,69
D021T01P006L03_G_20,149,40,27,77
D021T01P006L03_G_21,131,42,47,110
D021T01P006L03_G_22,83,44,33,77
D021T01P006L03_G_23,137,39,32,105
D021T01P006L03_G_24,86,55,23,70
D021T01P006L03_H_01,89,40,35,70
D021T01P006L03_H_02,57,26,29,73
D021T01P006L03_H_03,50,35,70,92
D021T01P006L03_H_04,116,44,28,102
D021T01P006L03_H_05,115,51,54,104
D021T01P006L03_H_06,145,36,40,114
D021T01P006L03_H_07,122,54,31,95
D021T01P006L03_H_08,111,41,18,70
D021T01P006L03_H_09,82,40,42,80
D021T01P006L03_H_10,43,29,52,81
D021T01P006L03_H_11,155,51,28,89
D021T01P006L03_H_12,83,56,14,63
D021T01P006L03_H_13,74,59,52,123
D021T01P006L03_H_14,67,50,51,88
D021T01P006L03_H_15,137,41,25,99
D021T01P006L03_H_16,118,49,26,66
D021T01P006L03_H_17,65,61,28,80
D021T01P006L03_H_18,116,42,45,86
D021T01P006L03_H_19,143,34,21,81
D021T01P006L03_H_20,60,42,40,63
D021T01P006L03_H_21,78,62,34,91
D021T01P006L03_H_22,23,23,23,50
D021T01P006L03_H_23,130,44,18,111
D021T01P006L03_H_24,95,34,26,66
D021T01P006L03_I_01,32,46,51,67
D021T01P006L03_I_02,85,30,31,89
D021T01P006L03_I_03,23,24,45,73
D021T01P006L03_I_04,148,47,29,121
D021T01P006L03_I_05,111,39,20,82
D021T01P006L03_I_06,115,35,18,78
D021T01P006L03_I_07,145,31,40,102
D021T01P006L03_I_08,135,25,26,75
D021T01P006L03_I_09,43,47,77,92
D021T01P006L03_I_10,161,49,29,61
D021T01P006L03_I_11,57,72,20,72
D021T01P006L03_I_12,110,54,23,77
D021T01P006L03_I_13,110,36,19,81
D021T01P006L03_I_14,122,35,31,86
D021T01P006L03_I_15,93,51,21,72
D021T01P006L03_I_16,100,49,30,94
D021T01P006L03_I_17,157,43,34,82
D021T01P006L03_I_18,115,34,31,77
D021T01P006L03_I_19,70,67,66,90
D021T01P006L03_I_20,109,43,24,84
D021T01P006L03_I_21,101,43,31,91
D021T01P006L03_I_22,92,47,17,53
D021T01P006L03_I_23,99,62,27,78
D021T01P006L03_I_24,90,47,20,78
D021T01P006L03_J_01,22,37,16,43
D021T01P006L03_J_02,98,30,37,87
D021T01P006L03_J_03,149,51,50,116
D021T01P006L03_J_04,120,43,38,118
D021T01P006L03_J_05,34,48,37,101
D021T01P006L03_J_06,168,30,49,102
D021T01P006L03_J_07,82,66,36,93
D021T01P006L03_J_08,148,37,28,108
D021T01P006L03_J_09,114,45,24,80
D021T01P006L03_J_10,86,42,29,82
D021T01P006L03_J_11,130,30,40,79
D021T01P006L03_J_12,107,52,30,71
D021T01P006L03_J_13,20,39,9,36
D021T01P006L03_J_14,64,65,28,91
D021T01P006L03_J_15,64,49,120,165
D021T01P006L03_J_16,168,25,57,105
D021T01P006L03_J_17,41,62,38,88
D021T01P006L03_J_18,48,46,16,83
D021T01P006L03_J_19,40,61,52,117
D021T01P006L03_J_20,80,52,22,63
D021T01P006L03_J_21,83,43,39,66
D021T01P006L03_J_22,25,79,72,91
D021T01P006L03_J_23,140,63,26,106
D021T01P006L03_J_24,115,32,27,80
D021T01P006L03_K_01,17,22,16,35
D021T01P006L03_K_02,34,51,40,73
D021T01P006L03_K_03,35,56,11,36
D021T01P006L03_K_04,127,34,31,97
D021T01P006L03_K_05,143,39,30,79
D021T01P006L03_K_06,36,39,31,61
D021T01P006L03_K_07,61,55,30,76
D021T01P006L03_K_08,129,54,25,82
D021T01P006L03_K_09,110,40,35,68
D021T01P006L03_K_10,111,38,17,72
D021T01P006L03_K_11,114,39,39,81
D021T01P006L03_K_12,135,37,27,83
D021T01P006L03_K_13,38,50,21,67
D021T01P006L03_K_14,81,68,33,63
D021T01P006L03_K_15,126,44,33,96
D021T01P006L03_K_16,141,37,28,93
D021T01P006L03_K_17,50,14,36,62
D021T01P006L03_K_18,106,51,23,94
D021T01P006L03_K_19,129,25,65,90
D021T01P006L03_K_20,109,45,23,87
D021T01P006L03_K_21,99,46,28,92
D021T01P006L03_K_22,109,61,37,111
D021T01P006L03_K_23,118,45,29,92
D021T01P006L03_K_24,107,40,25,67
D021T01P006L03_L_01,105,38,21,100
D021T01P006L03_L_02,31,14,56,65
D021T01P006L03_L_03,91,56,28,93
D021T01P006L03_L_04,93,40,26,77
D021T01P006L03_L_05,101,42,30,67
D021T01P006L03_L_06,31,51,63,94
D021T01P006L03_L_07,93,45,56,105
D021T01P006L03_L_08,121,43,20,47
D021T01P006L03_L_09,32,19,19,52
D021T01P006L03_L_10,92,49,31,72
D021T01P006L03_L_11,67,44,30,103
D021T01P006L03_L_12,139,27,34,84
D021T01P006L03_L_13,90,48,16,61
D021T01P006L03_L_14,160,34,26,101
D021T01P006L03_L_15,44,36,20,64
D021T01P006L03_L_16,65,48,18,100
D021T01P006L03_L_17,103,50,24,63
D021T01P006L03_L_18,52,36,54,77
D021T01P006L03_L_19,166,50,30,104
D021T01P006L03_L_20,139,39,44,91
D021T01P006L03_L_21,126,45,29,79
D021T01P006L03_L_22,111,54,29,84
D021T01P006L03_L_23,152,40,20,87
D021T01P006L03_L_24,109,42,23,89
D021T01P006L03_M_01,56,43,34,67
D021T01P006L03_M_02,121,32,30,87
D021T01P006L03_M_03,25,28,28,61
D021T01P006L03_M_04,119,46,28,88
D021T01P006L03_M_05,45,38,36,59
D021T01P006L03_M_06,31,47,26,75
D021T01P006L03_M_07,91,31,58,106
D021T01P006L03_M_08,156,35,25,91
D021T01P006L03_M_09,105,38,24,90
D021T01P006L03_M_10,116,37,40,77
D021T01P006L03_M_11,56,5,30,34
D021T01P006L03_M_12,151,47,25,88
D021T01P006L03_M_13,77,50,40,69
D021T01P006L03_M_14,40,18,21,42
D021T01P006L03_M_15,69,66,26,65
D021T01P006L03_M_16,135,26,31,94
D021T01P006L03_M_17,23,36,52,54
D021T01P006L03_M_18,132,29,21,79
D021T01P006L03_M_19,129,37,19,75
D021T01P006L03_M_20,157,17,29,107
