,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D027T01P906L03_A_01,76,11,169,217
D027T01P906L03_A_02,80,8,151,265
D027T01P906L03_A_03,108,16,162,212
D027T01P906L03_A_04,109,26,180,263
D027T01P906L03_A_05,119,8,190,127
D027T01P906L03_A_06,148,3,185,108
D027T01P906L03_A_07,135,3,153,97
D027T01P906L03_A_08,107,15,133,210
D027T01P906L03_A_09,134,5,176,173
D027T01P906L03_A_10,139,15,134,207
D027T01P906L03_A_11,122,5,242,112
D027T01P906L03_A_12,167,7,117,228
D027T01P906L03_A_13,177,3,216,174
D027T01P906L03_A_14,158,3,129,174
D027T01P906L03_A_15,127,10,130,175
D027T01P906L03_A_16,189,8,105,156
D027T01P906L03_A_17,149,5,100,165
D027T01P906L03_A_18,158,11,83,116
D027T01P906L03_A_19,164,5,237,131
D027T01P906L03_A_20,139,15,129,160
D027T01P906L03_A_21,136,0,288,34
D027T01P906L03_A_22,195,0,95,84
D027T01P906L03_A_23,145,12,105,154
D027T01P906L03_A_24,153,13,89,151
D027T01P906L03_B_01,105,0,207,136
D027T01P906L03_B_02,69,9,116,196
D027T01P906L03_B_03,78,8,208,120
D027T01P906L03_B_04,79,8,176,190
D027T01P906L03_B_05,165,6,293,117
D027T01P906L03_B_06,114,8,174,198
D027T01P906L03_B_07,138,5,252,90
D027T01P906L03_B_08,133,10,137,211
D027T01P906L03_B_09,137,5,145,166
D027T01P906L03_B_10,148,11,146,209
D027T01P906L03_B_11,140,4,184,61
D027T01P906L03_B_12,163,2,393,133
D027T01P906L03_B_13,153,7,103,190
D027T01P906L03_B_14,123,20,122,259
D027T01P906L03_B_15,177,3,179,102
D027T01P906L03_B_16,123,6,132,146
D027T01P906L03_B_17,180,0,278,80
D027T01P906L03_B_18,166,5,165,147
D027T01P906L03_B_19,136,9,135,188
D027T01P906L03_B_20,128,4,154,146
D027T01P906L03_B_21,125,7,104,156
D027T01P906L03_B_22,132,6,191,170
D027T01P906L03_B_23,83,20,118,247
D027T01P906L03_B_24,145,10,61,118
D027T01P906L03_C_01,38,79,163,430
D027T01P906L03_C_02,91,3,229,150
D027T01P906L03_C_03,127,4,184,190
D027T01P906L03_C_04,119,5,152,184
D027T01P906L03_C_05,82,11,293,207
D027T01P906L03_C_06,122,4,149,203
D027T01P906L03_C_07,93,5,174,187
D027T01P906L03_C_08,132,15,144,238
D027T01P906L03_C_09,110,14,247,267
D027T01P906L03_C_10,138,5,194,75
D027T01P906L03_C_11,158,5,175,85
D027T01P906L03_C_12,124,2,134,168
D027T01P906L03_C_13,165,9,116,151
D027T01P906L03_C_14,154,4,154,220
D027T01P906L03_C_15,153,1,182,152
D027T01P906L03_C_16,189,5,84,106
D027T01P906L03_C_17,174,3,92,103
D027T01P906L03_C_18,162,3,101,132
D027T01P906L03_C_19,141,11,123,169
D027T01P906L03_C_20,121,8,138,154
D027T01P906L03_C_21,115,4,316,206
D027T01P906L03_C_22,106,5,143,165
D027T01P906L03_C_23,110,16,133,246
D027T01P906L03_C_24,129,17,72,116
D027T01P906L03_D_01,71,3,350,188
D027T01P906L03_D_02,84,3,216,168
D027T01P906L03_D_03,95,15,151,222
D027T01P906L03_D_04,89,5,129,150
D027T01P906L03_D_05,101,24,131,184
D027T01P906L03_D_06,137,2,169,199
D027T01P906L03_D_07,120,10,166,166
D027T01P906L03_D_08,142,7,134,185
D027T01P906L03_D_09,134,2,141,88
D027T01P906L03_D_10,139,6,125,196
D027T01P906L03_D_11,126,21,144,204
D027T01P906L03_D_12,142,7,113,170
D027T01P906L03_D_13,145,5,187,259
D027T01P906L03_D_14,142,10,116,207
D027T01P906L03_D_15,162,5,170,186
D027T01P906L03_D_16,131,13,113,171
D027T01P906L03_D_17,150,17,129,225
D027T01P906L03_D_18,168,0,180,108
D027T01P906L03_D_19,114,3,167,101
D027T01P906L03_D_20,132,8,165,221
D027T01P906L03_D_21,128,3,185,147
D027T01P906L03_D_22,167,7,112,128
D027T01P906L03_D_23,102,5,137,143
D027T01P906L03_D_24,170,5,88,103
D027T01P906L03_E_01,89,11,153,226
D027T01P906L03_E_02,96,1,237,95
D027T01P906L03_E_03,102,0,134,117
D027T01P906L03_E_04,120,6,130,175
D027T01P906L03_E_05,182,0,253,120
D027T01P906L03_E_06,133,2,146,132
D027T01P906L03_E_07,154,2,248,111
D027T01P906L03_E_08,141,12,143,243
D027T01P906L03_E_09,154,8,104,153
D027T01P906L03_E_10,196,4,267,184
D027T01P906L03_E_11,129,6,98,85
D027T01P906L03_E_12,146,13,117,224
D027T01P906L03_E_13,115,3,291,115
D027T01P906L03_E_14,136,2,210,82
D027T01P906L03_E_15,132,13,124,172
D027T01P906L03_E_16,121,17,111,233
D027T01P906L03_E_17,119,2,213,165
D027T01P906L03_E_18,126,15,146,243
D027T01P906L03_E_19,145,7,105,146
D027T01P906L03_E_20,141,16,136,239
D027T01P906L03_E_21,173,1,112,116
D027T01P906L03_E_22,99,8,156,204
D027T01P906L03_E_23,102,9,148,158
D027T01P906L03_E_24,174,3,69,118
D027T01P906L03_F_01,61,8,153,139
D027T01P906L03_F_02,75,4,119,142
D027T01P906L03_F_03,88,7,158,176
D027T01P906L03_F_04,43,26,146,393
D027T01P906L03_F_05,134,7,153,67
D027T01P906L03_F_06,133,11,170,244
D027T01P906L03_F_07,126,2,292,227
D027T01P906L03_F_08,120,11,113,246
D027T01P906L03_F_09,136,4,107,201
D027T01P906L03_F_10,146,8,151,175
D027T01P906L03_F_11,168,5,155,152
D027T01P906L03_F_12,134,17,115,213
D027T01P906L03_F_13,110,17,110,196
D027T01P906L03_F_14,126,4,115,201
D027T01P906L03_F_15,183,3,114,112
D027T01P906L03_F_16,128,11,91,151
D027T01P906L03_F_17,134,14,119,216
D027T01P906L03_F_18,127,5,196,176
D027T01P906L03_F_19,167,9,85,70
D027T01P906L03_F_20,156,7,112,239
D027T01P906L03_F_21,119,16,163,179
D027T01P906L03_F_22,179,4,112,99
D027T01P906L03_F_23,67,28,117,158
D027T01P906L03_F_24,160,7,95,105
D027T01P906L03_G_01,100,11,213,106
D027T01P906L03_G_02,129,7,192,165
D027T01P906L03_G_03,81,7,144,221
D027T01P906L03_G_04,89,11,158,202
D027T01P906L03_G_05,166,4,155,79
D027T01P906L03_G_06,131,5,142,115
D027T01P906L03_G_07,174,3,149,76
D027T01P906L03_G_08,115,15,127,179
D027T01P906L03_G_09,132,10,117,218
D027T01P906L03_G_10,142,6,144,170
D027T01P906L03_G_11,192,2,394,115
D027T01P906L03_G_12,122,15,113,242
D027T01P906L03_G_13,141,11,132,206
D027T01P906L03_G_14,132,7,163,209
D027T01P906L03_G_15,106,8,144,225
D027T01P906L03_G_16,137,15,114,153
D027T01P906L03_G_17,116,18,154,148
D027T01P906L03_G_18,136,11,97,130
D027T01P906L03_G_19,145,6,209,197
D027T01P906L03_G_20,136,19,128,191
D027T01P906L03_G_21,111,17,92,245
D027T01P906L03_G_22,110,15,153,233
D027T01P906L03_G_23,106,7,120,185
D027T01P906L03_G_24,171,1,106,85
D027T01P906L03_H_01,62,18,181,249
D027T01P906L03_H_02,95,4,208,156
D027T01P906L03_H_03,120,4,251,173
D027T01P906L03_H_04,79,12,66,106
D027T01P906L03_H_05,152,7,194,180
D027T01P906L03_H_06,96,13,140,254
D027T01P906L03_H_07,139,11,120,154
D027T01P906L03_H_08,117,6,143,199
D027T01P906L03_H_09,135,3,156,175
D027T01P906L03_H_10,146,1,215,106
D027T01P906L03_H_11,127,17,129,220
D027T01P906L03_H_12,134,7,113,158
D027T01P906L03_H_13,142,0,368,153
D027T01P906L03_H_14,136,3,249,162
D027T01P906L03_H_15,133,17,138,202
D027T01P906L03_H_16,100,30,112,204
D027T01P906L03_H_17,128,1,298,219
D027T01P906L03_H_18,145,5,129,179
D027T01P906L03_H_19,113,8,101,181
D027T01P906L03_H_20,114,10,115,132
D027T01P906L03_H_21,93,12,165,261
D027T01P906L03_H_22,157,2,285,95
D027T01P906L03_H_23,123,11,140,221
D027T01P906L03_H_24,164,6,85,128
D027T01P906L03_I_01,139,8,187,156
D027T01P906L03_I_02,78,7,188,190
D027T01P906L03_I_03,160,1,282,69
D027T01P906L03_I_04,107,18,138,242
D027T01P906L03_I_05,96,17,153,253
D027T01P906L03_I_06,129,8,162,153
D027T01P906L03_I_07,120,13,158,180
D027T01P906L03_I_08,140,8,120,138
D027T01P906L03_I_09,164,3,361,145
D027T01P906L03_I_10,137,6,110,150
D027T01P906L03_I_11,113,3,206,206
D027T01P906L03_I_12,123,6,129,203
D027T01P906L03_I_13,111,4,128,187
D027T01P906L03_I_14,151,5,101,118
D027T01P906L03_I_15,159,5,141,156
D027T01P906L03_I_16,147,8,112,228
D027T01P906L03_I_17,120,10,132,200
D027T01P906L03_I_18,125,5,139,204
D027T01P906L03_I_19,153,1,313,73
D027T01P906L03_I_20,131,7,120,217
D027T01P906L03_I_21,99,15,124,256
D027T01P906L03_I_22,100,7,147,188
D027T01P906L03_I_23,107,6,120,154
D027T01P906L03_I_24,143,12,83,141
D027T01P906L03_J_01,52,3,369,175
D027T01P906L03_J_02,25,65,148,473
D027T01P906L03_J_03,104,2,191,160
D027T01P906L03_J_04,100,10,121,200
D027T01P906L03_J_05,118,4,139,107
D027T01P906L03_J_06,112,3,178,167
D027T01P906L03_J_07,157,9,209,216
D027T01P906L03_J_08,133,13,116,248
D027T01P906L03_J_09,118,4,135,163
D027T01P906L03_J_10,108,13,152,256
D027T01P906L03_J_11,131,15,138,234
D027T01P906L03_J_12,153,9,131,170
D027T01P906L03_J_13,134,0,157,32
D027T01P906L03_J_14,187,3,259,106
D027T01P906L03_J_15,132,3,141,101
D027T01P906L03_J_16,138,9,95,187
D027T01P906L03_J_17,119,4,280,126
D027T01P906L03_J_18,148,1,434,130
D027T01P906L03_J_19,111,5,261,203
D027T01P906L03_J_20,131,1,177,158
D027T01P906L03_J_21,117,3,83,124
D027T01P906L03_J_22,139,4,183,101
D027T01P906L03_J_23,100,6,155,181
D027T01P906L03_J_24,120,7,92,147
D027T01P906L03_K_01,115,3,141,87
D027T01P906L03_K_02,98,2,229,129
D027T01P906L03_K_03,72,7,150,146
D027T01P906L03_K_04,101,7,168,168
D027T01P906L03_K_05,103,7,131,159
D027T01P906L03_K_06,121,0,326,55
D027T01P906L03_K_07,175,7,123,116
D027T01P906L03_K_08,124,9,157,240
D027T01P906L03_K_09,148,4,174,103
D027T01P906L03_K_10,97,9,116,180
D027T01P906L03_K_11,106,13,116,200
D027T01P906L03_K_12,104,4,121,167
D027T01P906L03_K_13,131,1,210,84
D027T01P906L03_K_14,126,1,110,106
D027T01P906L03_K_15,124,10,145,240
D027T01P906L03_K_16,123,17,124,194
D027T01P906L03_K_17,102,3,192,135
D027T01P906L03_K_18,130,10,152,235
D027T01P906L03_K_19,171,9,143,170
D027T01P906L03_K_20,94,6,137,175
D027T01P906L03_K_21,108,15,189,166
