,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D013T01P007L08_A_01,105,7,48,221
D013T01P007L08_A_02,123,1,12,92
D013T01P007L08_A_03,147,3,10,134
D013T01P007L08_A_04,86,8,33,399
D013T01P007L08_A_05,108,10,105,393
D013T01P007L08_A_06,71,12,88,477
D013T01P007L08_A_07,103,6,17,122
D013T01P007L08_A_08,178,7,22,163
D013T01P007L08_A_09,109,4,123,241
D013T01P007L08_A_10,113,4,11,119
D013T01P007L08_A_11,135,6,19,118
D013T01P007L08_A_12,168,21,165,598
D013T01P007L08_A_13,123,5,12,153
D013T01P007L08_A_14,91,2,11,77
D013T01P007L08_A_15,114,5,104,483
D013T01P007L08_A_16,154,6,28,103
D013T01P007L08_A_17,135,4,24,118
D013T01P007L08_A_18,137,6,24,120
D013T01P007L08_A_19,157,6,103,292
D013T01P007L08_A_20,116,5,41,379
D013T01P007L08_A_21,128,4,21,159
D013T01P007L08_A_22,119,7,20,115
D013T01P007L08_A_23,133,10,18,238
D013T01P007L08_A_24,114,5,9,90
D013T01P007L08_B_01,134,7,22,131
D013T01P007L08_B_02,142,19,144,459
D013T01P007L08_B_03,131,6,21,136
D013T01P007L08_B_04,134,5,17,138
D013T01P007L08_B_05,82,2,105,325
D013T01P007L08_B_06,129,2,13,132
D013T01P007L08_B_07,82,2,27,208
D013T01P007L08_B_08,110,6,13,125
D013T01P007L08_B_09,146,6,24,138
D013T01P007L08_B_10,129,8,18,124
D013T01P007L08_B_11,129,5,12,113
D013T01P007L08_B_12,72,6,33,233
D013T01P007L08_B_13,146,6,21,114
D013T01P007L08_B_14,138,4,15,104
D013T01P007L08_B_15,95,5,99,315
D013T01P007L08_B_16,123,10,136,562
D013T01P007L08_B_17,152,5,20,112
D013T01P007L08_B_18,135,9,15,153
D013T01P007L08_B_19,73,4,70,257
D013T01P007L08_B_20,150,5,45,137
D013T01P007L08_B_21,168,4,33,103
D013T01P007L08_B_22,118,10,139,497
D013T01P007L08_B_23,106,5,14,101
D013T01P007L08_B_24,155,5,16,120
D013T01P007L08_C_01,113,2,24,102
D013T01P007L08_C_02,86,3,100,342
D013T01P007L08_C_03,147,6,13,104
D013T01P007L08_C_04,132,10,14,158
D013T01P007L08_C_05,69,2,54,237
D013T01P007L08_C_06,127,2,14,120
D013T01P007L08_C_07,110,3,11,98
D013T01P007L08_C_08,140,1,19,109
D013T01P007L08_C_09,126,1,27,143
D013T01P007L08_C_10,125,4,21,147
D013T01P007L08_C_11,125,1,12,128
D013T01P007L08_C_12,112,13,107,426
D013T01P007L08_C_13,130,3,23,127
D013T01P007L08_C_14,101,5,14,126
D013T01P007L08_C_15,154,55,183,692
D013T01P007L08_C_16,150,5,17,134
D013T01P007L08_C_17,103,3,21,147
D013T01P007L08_C_18,135,4,10,127
D013T01P007L08_C_19,95,3,13,80
D013T01P007L08_C_20,87,4,88,350
D013T01P007L08_C_21,126,7,15,78
D013T01P007L08_C_22,121,7,17,106
D013T01P007L08_C_23,152,4,16,137
D013T01P007L08_C_24,143,5,26,139
D013T01P007L08_D_01,169,9,17,104
D013T01P007L08_D_02,136,1,13,157
D013T01P007L08_D_03,133,5,15,120
D013T01P007L08_D_04,125,7,18,138
D013T01P007L08_D_05,138,4,19,154
D013T01P007L08_D_06,135,6,16,150
D013T01P007L08_D_07,131,2,6,134
D013T01P007L08_D_08,102,6,7,122
D013T01P007L08_D_09,131,14,11,70
D013T01P007L08_D_10,124,4,9,123
D013T01P007L08_D_11,138,5,16,95
D013T01P007L08_D_12,112,10,9,160
D013T01P007L08_D_13,96,3,4,80
D013T01P007L08_D_14,124,5,82,362
D013T01P007L08_D_15,114,2,23,125
D013T01P007L08_D_16,116,6,25,183
D013T01P007L08_D_17,125,6,22,141
D013T01P007L08_D_18,116,0,25,122
D013T01P007L08_D_19,115,8,7,167
D013T01P007L08_D_20,137,3,16,145
D013T01P007L08_D_21,79,6,96,378
D013T01P007L08_D_22,155,6,17,115
D013T01P007L08_D_23,146,1,134,308
D013T01P007L08_D_24,131,7,9,85
D013T01P007L08_E_01,159,9,19,113
D013T01P007L08_E_02,143,5,22,195
D013T01P007L08_E_03,94,6,20,176
D013T01P007L08_E_04,83,1,60,263
D013T01P007L08_E_05,95,14,42,455
D013T01P007L08_E_06,121,7,22,139
D013T01P007L08_E_07,107,2,16,98
D013T01P007L08_E_08,139,15,221,677
D013T01P007L08_E_09,122,7,20,149
D013T01P007L08_E_10,132,4,13,134
D013T01P007L08_E_11,117,5,23,123
D013T01P007L08_E_12,87,10,180,578
D013T01P007L08_E_13,102,5,8,72
D013T01P007L08_E_14,91,4,6,98
D013T01P007L08_E_15,141,5,64,201
D013T01P007L08_E_16,120,6,16,154
D013T01P007L08_E_17,126,3,20,127
D013T01P007L08_E_18,126,3,20,140
D013T01P007L08_E_19,161,4,14,101
D013T01P007L08_E_20,89,2,88,391
D013T01P007L08_E_21,80,6,19,128
D013T01P007L08_E_22,148,2,9,89
D013T01P007L08_E_23,116,3,15,100
D013T01P007L08_E_24,111,4,21,175
D013T01P007L08_F_01,135,2,12,140
D013T01P007L08_F_02,129,8,122,572
D013T01P007L08_F_03,109,3,12,86
D013T01P007L08_F_04,132,9,43,196
D013T01P007L08_F_05,97,9,125,534
D013T01P007L08_F_06,103,5,21,95
D013T01P007L08_F_07,118,2,14,148
D013T01P007L08_F_08,167,3,43,109
D013T01P007L08_F_09,108,0,80,132
D013T01P007L08_F_10,152,3,42,119
D013T01P007L08_F_11,110,1,16,137
D013T01P007L08_F_12,131,2,11,128
D013T01P007L08_F_13,108,24,76,511
D013T01P007L08_F_14,136,3,22,138
D013T01P007L08_F_15,79,2,39,259
D013T01P007L08_F_16,118,5,17,121
D013T01P007L08_F_17,134,13,8,139
D013T01P007L08_F_18,120,8,21,108
D013T01P007L08_F_19,135,9,23,109
D013T01P007L08_F_20,105,9,15,130
D013T01P007L08_F_21,118,71,140,475
D013T01P007L08_F_22,155,7,15,87
D013T01P007L08_F_23,154,5,10,91
D013T01P007L08_F_24,158,7,22,102
D013T01P007L08_G_01,145,5,16,121
D013T01P007L08_G_02,160,33,203,602
D013T01P007L08_G_03,204,0,122,139
D013T01P007L08_G_04,140,8,10,137
D013T01P007L08_G_05,129,4,15,129
D013T01P007L08_G_06,175,10,20,92
D013T01P007L08_G_07,104,16,64,464
D013T01P007L08_G_08,106,3,6,136
D013T01P007L08_G_09,122,5,85,334
D013T01P007L08_G_10,113,5,21,123
D013T01P007L08_G_11,106,4,9,129
D013T01P007L08_G_12,121,3,12,99
D013T01P007L08_G_13,118,8,15,118
D013T01P007L08_G_14,117,1,19,132
D013T01P007L08_G_15,122,6,14,156
D013T01P007L08_G_16,91,0,12,72
D013T01P007L08_G_17,102,5,16,91
D013T01P007L08_G_18,84,2,17,106
D013T01P007L08_G_19,169,4,19,186
D013T01P007L08_G_20,79,2,12,100
D013T01P007L08_G_21,121,5,41,238
D013T01P007L08_G_22,104,4,12,128
D013T01P007L08_G_23,86,0,27,167
D013T01P007L08_G_24,114,15,27,205
D013T01P007L08_H_01,82,3,15,119
D013T01P007L08_H_02,200,2,17,107
D013T01P007L08_H_03,130,5,24,136
D013T01P007L08_H_04,113,6,13,116
D013T01P007L08_H_05,99,7,87,243
D013T01P007L08_H_06,124,21,178,540
D013T01P007L08_H_07,123,1,9,82
D013T01P007L08_H_08,139,1,23,111
D013T01P007L08_H_09,118,2,11,90
D013T01P007L08_H_10,115,4,9,97
D013T01P007L08_H_11,140,0,44,151
D013T01P007L08_H_12,132,7,18,156
D013T01P007L08_H_13,116,1,11,114
D013T01P007L08_H_14,113,1,103,219
D013T01P007L08_H_15,64,5,43,308
D013T01P007L08_H_16,100,11,84,414
D013T01P007L08_H_17,102,2,25,116
D013T01P007L08_H_18,119,2,21,134
D013T01P007L08_H_19,81,4,115,353
D013T01P007L08_H_20,109,8,24,176
D013T01P007L08_H_21,86,2,17,98
D013T01P007L08_H_22,97,2,15,70
D013T01P007L08_H_23,124,6,7,116
D013T01P007L08_H_24,104,8,71,232
D013T01P007L08_I_01,116,1,41,241
D013T01P007L08_I_02,113,0,20,98
D013T01P007L08_I_03,110,3,21,123
D013T01P007L08_I_04,145,6,18,159
D013T01P007L08_I_05,122,3,9,140
D013T01P007L08_I_06,101,2,19,107
D013T01P007L08_I_07,114,6,20,131
D013T01P007L08_I_08,139,6,10,161
D013T01P007L08_I_09,119,2,25,113
D013T01P007L08_I_10,76,7,25,348
D013T01P007L08_I_11,173,3,37,123
D013T01P007L08_I_12,108,8,12,127
D013T01P007L08_I_13,165,5,35,137
D013T01P007L08_I_14,109,3,11,110
D013T01P007L08_I_15,135,1,130,240
D013T01P007L08_I_16,87,3,23,276
D013T01P007L08_I_17,90,2,11,86
D013T01P007L08_I_18,64,1,55,243
D013T01P007L08_I_19,61,1,102,271
D013T01P007L08_I_20,90,2,29,133
D013T01P007L08_I_21,130,3,125,408
D013T01P007L08_I_22,124,32,92,650
D013T01P007L08_I_23,97,0,14,92
D013T01P007L08_I_24,141,5,19,121
D013T01P007L08_J_01,122,0,11,106
D013T01P007L08_J_02,135,6,9,131
D013T01P007L08_J_03,96,2,12,112
D013T01P007L08_J_04,96,3,54,201
D013T01P007L08_J_05,113,4,12,106
D013T01P007L08_J_06,170,5,16,90
D013T01P007L08_J_07,146,1,80,206
D013T01P007L08_J_08,112,3,16,96
D013T01P007L08_J_09,96,5,14,114
D013T01P007L08_J_10,112,10,218,641
D013T01P007L08_J_11,126,2,13,114
D013T01P007L08_J_12,104,2,16,82
D013T01P007L08_J_13,69,6,36,319
D013T01P007L08_J_14,77,1,15,91
D013T01P007L08_J_15,86,1,9,112
D013T01P007L08_J_16,96,1,10,93
D013T01P007L08_J_17,107,2,11,71
D013T01P007L08_J_18,82,3,60,246
D013T01P007L08_J_19,78,2,101,184
D013T01P007L08_J_20,105,6,56,398
D013T01P007L08_J_21,88,7,112,289
D013T01P007L08_J_22,96,2,5,112
D013T01P007L08_J_23,133,30,29,387
D013T01P007L08_J_24,142,11,14,115
D013T01P007L08_K_01,168,2,65,145
D013T01P007L08_K_02,154,5,17,99
D013T01P007L08_K_03,115,8,13,112
D013T01P007L08_K_04,104,5,23,121
D013T01P007L08_K_05,135,5,19,146
D013T01P007L08_K_06,140,4,50,141
D013T01P007L08_K_07,165,6,15,155
D013T01P007L08_K_08,107,5,21,131
D013T01P007L08_K_09,80,1,10,74
D013T01P007L08_K_10,125,5,16,116
D013T01P007L08_K_11,121,4,11,54
D013T01P007L08_K_12,91,2,16,114
D013T01P007L08_K_13,125,23,187,732
D013T01P007L08_K_14,105,2,14,65
D013T01P007L08_K_15,52,0,11,116
D013T01P007L08_K_16,91,1,39,133
D013T01P007L08_K_17,81,3,36,224
D013T01P007L08_K_18,120,2,15,121
D013T01P007L08_K_19,95,5,8,85
D013T01P007L08_K_20,91,1,10,146
D013T01P007L08_K_21,112,4,19,119
D013T01P007L08_K_22,82,7,176,468
D013T01P007L08_K_23,92,2,18,103
D013T01P007L08_K_24,127,5,20,153
D013T01P007L08_L_01,93,1,24,200
D013T01P007L08_L_02,123,6,15,149
D013T01P007L08_L_03,84,10,142,353
D013T01P007L08_L_04,183,8,19,72
D013T01P007L08_L_05,82,6,57,215
D013T01P007L08_L_06,87,1,13,105
D013T01P007L08_L_07,139,5,12,133
D013T01P007L08_L_08,115,14,173,462
D013T01P007L08_L_09,111,3,13,83
D013T01P007L08_L_10,123,8,17,141
D013T01P007L08_L_11,111,5,14,112
D013T01P007L08_L_12,156,4,12,95
D013T01P007L08_L_13,139,4,21,77
D013T01P007L08_L_14,103,0,12,79
D013T01P007L08_L_15,102,6,77,254
D013T01P007L08_L_16,59,2,53,220
D013T01P007L08_L_17,129,8,132,519
D013T01P007L08_L_18,104,5,11,117
D013T01P007L08_L_19,113,6,11,127
D013T01P007L08_L_20,102,2,10,89
D013T01P007L08_L_21,148,1,55,113
D013T01P007L08_L_22,93,6,15,158
D013T01P007L08_L_23,82,2,108,256
D013T01P007L08_L_24,97,5,11,94
D013T01P007L08_M_01,69,2,53,275
D013T01P007L08_M_02,148,1,17,107
D013T01P007L08_M_03,103,6,121,405
D013T01P007L08_M_04,105,12,55,385
D013T01P007L08_M_05,80,3,39,302
D013T01P007L08_M_06,110,5,9,91
D013T01P007L08_M_07,129,2,19,71
D013T01P007L08_M_08,118,19,106,429
D013T01P007L08_M_09,125,4,9,105
D013T01P007L08_M_10,76,6,88,313
D013T01P007L08_M_11,81,5,11,68
D013T01P007L08_M_12,77,3,12,70
D013T01P007L08_M_13,102,3,11,65
D013T01P007L08_M_14,57,3,71,309
D013T01P007L08_M_15,89,7,53,252
D013T01P007L08_M_16,70,0,70,190
D013T01P007L08_M_17,52,3,41,296
D013T01P007L08_M_18,98,3,4,78
D013T01P007L08_M_19,106,2,8,79
D013T01P007L08_M_20,78,1,82,144
D013T01P007L08_M_21,98,6,15,96
D013T01P007L08_M_22,91,6,18,90
D013T01P007L08_M_23,68,4,70,232
D013T01P007L08_M_24,111,3,134,429
D013T01P007L08_N_01,85,5,49,249
D013T01P007L08_N_02,97,9,83,333
D013T01P007L08_N_03,94,6,11,93
D013T01P007L08_N_04,111,4,10,103
D013T01P007L08_N_05,92,10,89,380
D013T01P007L08_N_06,113,1,26,67
D013T01P007L08_N_07,55,0,72,214
D013T01P007L08_N_08,98,5,17,101
D013T01P007L08_N_09,117,4,19,71
D013T01P007L08_N_10,94,2,6,59
D013T01P007L08_N_11,92,4,7,70
D013T01P007L08_N_12,118,6,12,91
D013T01P007L08_N_13,86,1,19,111
D013T01P007L08_N_14,138,4,10,99
D013T01P007L08_N_15,124,2,32,88
D013T01P007L08_N_16,66,10,61,348
D013T01P007L08_N_17,90,6,15,123
D013T01P007L08_N_18,113,10,142,454
D013T01P007L08_N_19,75,12,99,499
D013T01P007L08_N_20,92,8,136,403
D013T01P007L08_N_21,95,2,18,68
D013T01P007L08_N_22,89,2,9,92
D013T01P007L08_N_23,118,2,18,118
D013T01P007L08_N_24,77,3,19,167
D013T01P007L08_O_01,113,20,18,334
D013T01P007L08_O_02,71,5,73,242
D013T01P007L08_O_03,116,2,110,237
D013T01P007L08_O_04,85,4,12,75
D013T01P007L08_O_05,145,5,21,133
D013T01P007L08_O_06,127,4,20,171
D013T01P007L08_O_07,116,6,6,78
D013T01P007L08_O_08,105,1,17,112
D013T01P007L08_O_09,82,10,8,118
D013T01P007L08_O_10,47,2,17,147
D013T01P007L08_O_11,98,2,8,68
D013T01P007L08_O_12,141,4,13,95
D013T01P007L08_O_13,99,1,20,84
D013T01P007L08_O_14,115,3,20,189
D013T01P007L08_O_15,109,12,124,460
D013T01P007L08_O_16,63,3,71,266
D013T01P007L08_O_17,75,1,95,179
D013T01P007L08_O_18,112,0,7,116
D013T01P007L08_O_19,102,8,196,507
D013T01P007L08_O_20,97,5,17,90
D013T01P007L08_O_21,102,2,10,84
D013T01P007L08_O_22,96,8,10,85
D013T01P007L08_O_23,99,4,126,209
D013T01P007L08_O_24,136,7,21,128
D013T01P007L08_P_01,129,6,15,84
D013T01P007L08_P_02,68,4,110,316
D013T01P007L08_P_03,131,4,16,119
D013T01P007L08_P_04,93,6,19,103
D013T01P007L08_P_05,108,7,10,90
D013T01P007L08_P_06,139,6,16,109
D013T01P007L08_P_07,70,2,4,85
D013T01P007L08_P_08,128,4,13,77
D013T01P007L08_P_09,150,12,32,134
D013T01P007L08_P_10,96,2,19,78
D013T01P007L08_P_11,98,3,15,80
D013T01P007L08_P_12,41,0,25,74
D013T01P007L08_P_13,79,4,113,432
D013T01P007L08_P_14,65,6,63,315
D013T01P007L08_P_15,98,3,18,98
D013T01P007L08_P_16,68,4,27,207
D013T01P007L08_P_17,136,17,28,189
D013T01P007L08_P_18,87,5,35,357
