,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D019T01P002L03_D_16,508,19,117,277
D019T01P002L03_D_17,581,42,140,373
D019T01P002L03_D_18,465,18,140,333
D019T01P002L03_D_19,491,16,86,204
D019T01P002L03_D_20,565,19,158,376
D019T01P002L03_D_21,534,13,105,260
D019T01P002L03_D_22,511,17,81,244
D019T01P002L03_D_23,528,12,111,264
D019T01P002L03_D_24,495,11,80,244
D019T01P002L03_E_01,484,20,119,223
D019T01P002L03_E_02,516,22,127,358
D019T01P002L03_E_03,589,30,127,481
D019T01P002L03_E_04,676,43,147,446
D019T01P002L03_E_05,157,3,534,321
D019T01P002L03_E_06,485,26,176,305
D019T01P002L03_E_07,333,3,605,536
D019T01P002L03_E_08,523,13,86,241
D019T01P002L03_E_09,517,7,90,348
D019T01P002L03_E_10,467,9,647,841
D019T01P002L03_E_11,346,24,210,378
D019T01P002L03_E_12,626,37,142,453
D019T01P002L03_E_13,22,0,356,154
D019T01P002L03_E_14,443,10,533,575
D019T01P002L03_E_15,590,40,132,401
D019T01P002L03_E_16,655,56,125,469
D019T01P002L03_E_17,468,14,265,374
D019T01P002L03_E_18,514,10,93,249
D019T01P002L03_E_19,494,11,121,262
D019T01P002L03_E_20,591,29,161,397
D019T01P002L03_E_21,545,13,107,228
D019T01P002L03_E_22,510,29,100,299
D019T01P002L03_E_23,547,16,122,252
D019T01P002L03_E_24,509,9,124,265
D019T01P002L03_F_01,530,16,96,286
D019T01P002L03_F_02,514,15,103,227
D019T01P002L03_F_03,494,12,146,258
D019T01P002L03_F_04,485,15,130,331
D019T01P002L03_F_05,448,25,257,250
D019T01P002L03_F_06,638,50,109,468
D019T01P002L03_F_07,412,4,914,674
D019T01P002L03_F_08,663,22,205,473
D019T01P002L03_F_09,528,15,122,327
D019T01P002L03_F_10,731,33,194,547
D019T01P002L03_F_11,733,80,129,463
D019T01P002L03_F_12,702,44,140,509
D019T01P002L03_F_13,714,29,185,461
D019T01P002L03_F_14,544,18,83,301
D019T01P002L03_F_15,746,18,180,449
D019T01P002L03_F_16,688,29,216,495
D019T01P002L03_F_17,739,38,133,479
D019T01P002L03_F_18,621,40,226,601
D019T01P002L03_F_19,476,16,87,305
D019T01P002L03_F_20,501,15,664,1141
D019T01P002L03_F_21,525,13,176,323
D019T01P002L03_F_22,531,26,64,301
D019T01P002L03_F_23,475,8,85,233
D019T01P002L03_F_24,503,13,111,259
D019T01P002L03_G_01,414,14,427,326
D019T01P002L03_G_02,444,31,102,371
D019T01P002L03_G_03,563,21,130,302
D019T01P002L03_G_04,540,22,105,319
D019T01P002L03_G_05,672,22,151,393
D019T01P002L03_G_06,579,47,122,509
D019T01P002L03_G_07,525,21,484,645
D019T01P002L03_G_08,648,37,148,424
D019T01P002L03_G_09,686,36,128,427
D019T01P002L03_G_10,659,20,151,416
D019T01P002L03_G_11,502,36,352,634
D019T01P002L03_G_12,687,28,140,380
D019T01P002L03_G_13,532,19,88,326
D019T01P002L03_G_14,516,13,128,280
D019T01P002L03_G_15,647,71,101,478
D019T01P002L03_G_16,566,20,121,300
D019T01P002L03_G_17,517,17,155,359
D019T01P002L03_G_18,567,21,126,278
D019T01P002L03_G_19,523,21,103,313
D019T01P002L03_G_20,510,26,92,290
D019T01P002L03_G_21,581,8,255,441
D019T01P002L03_G_22,501,21,72,265
D019T01P002L03_G_23,516,14,120,279
D019T01P002L03_G_24,512,16,106,288
D019T01P002L03_H_01,527,21,107,266
D019T01P002L03_H_02,532,19,72,317
D019T01P002L03_H_03,622,31,129,413
D019T01P002L03_H_04,645,34,188,519
D019T01P002L03_H_05,653,28,188,554
D019T01P002L03_H_06,629,23,133,330
D019T01P002L03_H_07,658,40,126,445
D019T01P002L03_H_08,689,47,147,473
D019T01P002L03_H_09,664,37,166,458
D019T01P002L03_H_10,406,11,513,456
D019T01P002L03_H_11,643,28,145,446
D019T01P002L03_H_12,545,16,150,299
D019T01P002L03_H_13,488,5,912,845
D019T01P002L03_H_14,578,35,106,414
D019T01P002L03_H_15,721,39,167,446
D019T01P002L03_H_16,695,25,143,362
D019T01P002L03_H_17,588,14,150,303
D019T01P002L03_H_18,644,15,288,441
D019T01P002L03_H_19,623,23,160,378
D019T01P002L03_H_20,530,17,117,280
D019T01P002L03_H_21,544,37,142,408
D019T01P002L03_H_22,76,4,453,227
D019T01P002L03_H_23,517,12,97,270
D019T01P002L03_H_24,553,12,113,251
D019T01P002L03_I_01,157,1,629,385
D019T01P002L03_I_02,551,20,104,325
D019T01P002L03_I_03,134,14,783,449
D019T01P002L03_I_04,548,25,118,309
D019T01P002L03_I_05,642,39,152,421
D019T01P002L03_I_06,613,32,128,449
D019T01P002L03_I_07,580,44,103,355
D019T01P002L03_I_08,654,32,123,430
D019T01P002L03_I_09,615,44,145,363
D019T01P002L03_I_10,642,41,207,677
D019T01P002L03_I_11,682,34,147,410
D019T01P002L03_I_12,582,21,151,324
D019T01P002L03_I_13,691,24,149,390
D019T01P002L03_I_14,609,31,107,337
D019T01P002L03_I_15,618,17,147,329
D019T01P002L03_I_16,596,43,92,407
D019T01P002L03_I_17,670,57,121,441
D019T01P002L03_I_18,700,27,149,384
D019T01P002L03_I_19,371,70,764,1479
D019T01P002L03_I_20,546,17,139,301
D019T01P002L03_I_21,531,21,105,295
D019T01P002L03_I_22,516,17,98,316
D019T01P002L03_I_23,555,22,107,289
D019T01P002L03_I_24,511,13,108,239
D019T01P002L03_J_01,448,25,93,399
D019T01P002L03_J_02,604,32,141,370
D019T01P002L03_J_03,613,44,128,453
D019T01P002L03_J_04,620,28,126,414
D019T01P002L03_J_05,474,19,401,465
D019T01P002L03_J_06,636,33,119,423
D019T01P002L03_J_07,625,25,178,517
D019T01P002L03_J_08,664,37,157,442
D019T01P002L03_J_09,674,44,131,457
D019T01P002L03_J_10,635,43,144,362
D019T01P002L03_J_11,641,19,110,345
D019T01P002L03_J_12,651,27,144,422
D019T01P002L03_J_13,663,6,371,433
D019T01P002L03_J_14,618,38,194,601
D019T01P002L03_J_15,509,43,287,567
D019T01P002L03_J_16,676,24,164,420
D019T01P002L03_J_17,638,25,148,431
D019T01P002L03_J_18,355,52,391,942
D019T01P002L03_J_19,303,27,498,948
D019T01P002L03_J_20,664,25,162,447
D019T01P002L03_J_21,526,11,223,389
D019T01P002L03_J_22,347,3,667,408
D019T01P002L03_J_23,540,17,100,253
D019T01P002L03_J_24,413,60,86,261
D019T01P002L03_K_01,260,36,195,295
D019T01P002L03_K_02,312,14,321,353
D019T01P002L03_K_03,577,20,348,539
D019T01P002L03_K_04,477,31,72,314
D019T01P002L03_K_05,652,9,113,326
D019T01P002L03_K_06,279,2,696,315
D019T01P002L03_K_07,412,41,337,543
D019T01P002L03_K_08,602,52,145,516
D019T01P002L03_K_09,603,42,109,384
D019T01P002L03_K_10,551,20,106,314
D019T01P002L03_K_11,574,30,132,353
D019T01P002L03_K_12,648,10,141,347
D019T01P002L03_K_13,130,12,658,606
D019T01P002L03_K_14,620,31,139,341
D019T01P002L03_K_15,472,27,99,259
D019T01P002L03_K_16,522,27,109,278
D019T01P002L03_K_17,77,1,1010,453
D019T01P002L03_K_18,506,22,103,270
D019T01P002L03_K_19,232,1,1052,627
D019T01P002L03_K_20,492,15,82,248
D019T01P002L03_K_21,499,31,120,295
D019T01P002L03_K_22,495,18,79,287
D019T01P002L03_K_23,508,16,103,222
D019T01P002L03_K_24,468,25,79,253
D019T01P002L03_L_01,494,37,82,292
D019T01P002L03_L_02,262,15,773,560
D019T01P002L03_L_03,478,35,69,274
D019T01P002L03_L_04,525,22,111,320
D019T01P002L03_L_05,465,28,94,275
D019T01P002L03_L_06,425,34,444,826
D019T01P002L03_L_07,471,37,368,612
D019T01P002L03_L_08,609,29,127,302
D019T01P002L03_L_09,490,20,503,637
D019T01P002L03_L_10,605,42,106,439
D019T01P002L03_L_11,451,60,157,802
D019T01P002L03_L_12,474,17,99,310
D019T01P002L03_L_13,489,16,111,279
D019T01P002L03_L_14,676,26,151,441
D019T01P002L03_L_15,376,56,307,978
D019T01P002L03_L_16,423,32,193,708
D019T01P002L03_L_17,473,31,98,320
D019T01P002L03_L_18,500,38,128,421
D019T01P002L03_L_19,666,24,165,480
D019T01P002L03_L_20,527,13,136,304
D019T01P002L03_L_21,489,8,117,272
D019T01P002L03_L_22,503,21,90,299
D019T01P002L03_L_23,493,19,91,203
D019T01P002L03_L_24,506,16,100,258
D019T01P002L03_M_01,481,23,155,399
D019T01P002L03_M_02,520,9,132,235
D019T01P002L03_M_03,141,1,775,403
D019T01P002L03_M_04,590,17,103,345
D019T01P002L03_M_05,108,2,638,411
D019T01P002L03_M_06,429,31,227,380
D019T01P002L03_M_07,290,8,546,544
D019T01P002L03_M_08,523,16,134,292
D019T01P002L03_M_09,554,22,118,305
D019T01P002L03_M_10,552,33,76,374
D019T01P002L03_M_11,104,1,716,171
D019T01P002L03_M_12,509,17,111,270
D019T01P002L03_M_13,559,17,123,414
D019T01P002L03_M_14,158,0,829,342
D019T01P002L03_M_15,524,23,150,309
D019T01P002L03_M_16,542,17,119,319
D019T01P002L03_M_17,286,2,608,336
D019T01P002L03_M_18,558,19,92,294
D019T01P002L03_M_19,543,18,84,335
D019T01P002L03_M_20,512,34,78,302
D019T01P002L03_M_21,511,15,106,294
D019T01P002L03_M_22,516,25,107,264
D019T01P002L03_M_23,527,17,111,262
D019T01P002L03_M_24,488,17,70,251
D019T01P002L03_N_01,511,14,94,330
D019T01P002L03_N_02,533,15,103,325
D019T01P002L03_N_03,515,22,77,327
D019T01P002L03_N_04,529,33,94,329
D019T01P002L03_N_05,513,13,89,285
D019T01P002L03_N_06,521,30,137,425
D019T01P002L03_N_07,402,39,167,665
D019T01P002L03_N_08,515,30,94,314
D019T01P002L03_N_09,251,1,656,639
D019T01P002L03_N_10,465,34,83,286
D019T01P002L03_N_11,553,32,102,309
D019T01P002L03_N_12,515,10,110,304
D019T01P002L03_N_13,559,18,106,257
D019T01P002L03_N_14,523,13,176,324
D019T01P002L03_N_15,538,24,115,321
D019T01P002L03_N_16,475,33,70,420
D019T01P002L03_N_17,490,29,133,515
D019T01P002L03_N_18,572,12,108,279
D019T01P002L03_N_19,494,23,131,284
D019T01P002L03_N_20,545,17,108,297
D019T01P002L03_N_21,328,25,503,666
D019T01P002L03_N_22,560,13,106,278
D019T01P002L03_N_23,527,18,106,267
D019T01P002L03_N_24,481,14,86,272
D019T01P002L03_O_01,519,39,110,389
D019T01P002L03_O_02,323,0,786,458
D019T01P002L03_O_03,560,17,117,371
D019T01P002L03_O_04,550,40,88,409
D019T01P002L03_O_05,568,30,131,372
D019T01P002L03_O_06,542,28,94,327
D019T01P002L03_O_07,469,12,223,417
D019T01P002L03_O_08,492,37,94,345
D019T01P002L03_O_09,495,18,160,450
D019T01P002L03_O_10,502,27,78,345
D019T01P002L03_O_11,310,1,458,319
D019T01P002L03_O_12,518,34,96,324
D019T01P002L03_O_13,464,26,138,549
D019T01P002L03_O_14,117,1,662,291
D019T01P002L03_O_15,517,19,102,342
D019T01P002L03_O_16,529,24,111,316
D019T01P002L03_O_17,561,14,113,325
D019T01P002L03_O_18,540,16,168,273
D019T01P002L03_O_19,565,18,148,293
D019T01P002L03_O_20,565,16,99,336
D019T01P002L03_O_21,563,37,125,410
D019T01P002L03_O_22,598,22,120,342
D019T01P002L03_O_23,586,14,131,320
D019T01P002L03_O_24,515,24,106,311
D019T01P002L03_P_01,511,21,87,272
D019T01P002L03_P_02,542,41,101,346
D019T01P002L03_P_03,513,33,83,256
D019T01P002L03_P_04,538,19,118,269
D019T01P002L03_P_05,523,19,122,335
D019T01P002L03_P_06,528,38,83,354
D019T01P002L03_P_07,189,57,708,1361
D019T01P002L03_P_08,516,39,66,294
D019T01P002L03_P_09,549,37,92,327
D019T01P002L03_P_10,257,3,480,406
D019T01P002L03_P_11,355,16,259,639
D019T01P002L03_P_12,490,21,85,328
D019T01P002L03_P_13,501,40,86,342
D019T01P002L03_P_14,482,40,82,333
D019T01P002L03_P_15,318,75,151,526
D019T01P002L03_P_16,544,15,101,295
D019T01P002L03_P_17,520,20,110,284
D019T01P002L03_P_18,565,16,85,300
D019T01P002L03_P_19,573,26,102,338
D019T01P002L03_P_20,572,20,108,360
D019T01P002L03_P_21,529,24,96,288
D019T01P002L03_P_22,526,19,95,328
D019T01P002L03_P_23,530,28,108,292
D019T01P002L03_P_24,534,21,90,288
