,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D007T01P004L03_A_01,332,20,72,244
D007T01P004L03_A_02,367,12,89,258
D007T01P004L03_A_03,251,9,190,440
D007T01P004L03_A_04,368,10,66,259
D007T01P004L03_A_05,392,11,488,404
D007T01P004L03_A_06,347,2,164,235
D007T01P004L03_A_07,392,3,353,235
D007T01P004L03_A_08,410,9,110,287
D007T01P004L03_A_09,402,21,100,335
D007T01P004L03_A_10,438,14,128,292
D007T01P004L03_A_11,366,10,91,169
D007T01P004L03_A_12,423,12,105,237
D007T01P004L03_A_13,318,16,148,436
D007T01P004L03_A_14,344,13,80,214
D007T01P004L03_A_15,363,5,94,237
D007T01P004L03_A_16,374,8,70,237
D007T01P004L03_A_17,397,21,175,497
D007T01P004L03_A_18,376,2,83,177
D007T01P004L03_A_19,442,13,82,195
D007T01P004L03_A_20,342,14,90,224
D007T01P004L03_A_21,391,20,136,292
D007T01P004L03_A_22,339,5,86,250
D007T01P004L03_A_23,340,14,117,248
D007T01P004L03_A_24,350,8,82,231
D007T01P004L03_B_01,304,9,166,329
D007T01P004L03_B_02,469,15,116,304
D007T01P004L03_B_03,391,0,157,223
D007T01P004L03_B_04,389,19,126,333
D007T01P004L03_B_05,356,25,161,349
D007T01P004L03_B_06,378,21,105,398
D007T01P004L03_B_07,529,9,142,229
D007T01P004L03_B_08,413,26,104,361
D007T01P004L03_B_09,389,13,91,211
D007T01P004L03_B_10,395,10,162,356
D007T01P004L03_B_11,369,9,113,282
D007T01P004L03_B_12,399,22,317,831
D007T01P004L03_B_13,357,8,93,270
D007T01P004L03_B_14,373,10,107,246
D007T01P004L03_B_15,530,17,183,442
D007T01P004L03_B_16,370,3,102,212
D007T01P004L03_B_17,419,18,125,226
D007T01P004L03_B_18,333,31,137,304
D007T01P004L03_B_19,367,7,92,214
D007T01P004L03_B_20,440,7,93,196
D007T01P004L03_B_21,369,13,108,254
D007T01P004L03_B_22,366,8,106,307
D007T01P004L03_B_23,355,10,102,229
D007T01P004L03_B_24,340,7,94,222
D007T01P004L03_C_01,375,14,66,186
D007T01P004L03_C_02,360,12,114,352
D007T01P004L03_C_03,592,64,130,447
D007T01P004L03_C_04,424,14,106,300
D007T01P004L03_C_05,478,5,210,246
D007T01P004L03_C_06,388,20,75,267
D007T01P004L03_C_07,454,23,100,291
D007T01P004L03_C_08,441,9,136,295
D007T01P004L03_C_09,354,13,92,235
D007T01P004L03_C_10,395,14,85,222
D007T01P004L03_C_11,449,9,458,349
D007T01P004L03_C_12,403,8,112,282
D007T01P004L03_C_13,469,7,145,327
D007T01P004L03_C_14,425,9,130,132
D007T01P004L03_C_15,547,12,176,280
D007T01P004L03_C_16,453,7,142,268
D007T01P004L03_C_17,368,8,126,191
D007T01P004L03_C_18,376,13,86,232
D007T01P004L03_C_19,377,11,98,220
D007T01P004L03_C_20,347,13,71,230
D007T01P004L03_C_21,399,4,530,384
D007T01P004L03_C_22,357,10,107,252
D007T01P004L03_C_23,341,12,109,262
D007T01P004L03_C_24,327,8,81,237
D007T01P004L03_D_01,441,13,128,303
D007T01P004L03_D_02,310,167,101,478
D007T01P004L03_D_03,465,20,154,345
D007T01P004L03_D_04,469,14,163,337
D007T01P004L03_D_05,500,29,141,384
D007T01P004L03_D_06,501,23,162,412
D007T01P004L03_D_07,459,23,147,403
D007T01P004L03_D_08,479,18,207,506
D007T01P004L03_D_09,458,20,107,279
D007T01P004L03_D_10,386,12,107,292
D007T01P004L03_D_11,455,21,162,348
D007T01P004L03_D_12,489,17,129,289
D007T01P004L03_D_13,453,17,145,393
D007T01P004L03_D_14,362,7,79,228
D007T01P004L03_D_15,419,35,143,422
D007T01P004L03_D_16,443,18,136,365
D007T01P004L03_D_17,387,13,92,222
D007T01P004L03_D_18,530,12,351,539
D007T01P004L03_D_19,468,12,141,264
D007T01P004L03_D_20,534,23,237,340
D007T01P004L03_D_21,469,15,149,341
D007T01P004L03_D_22,371,10,74,213
D007T01P004L03_D_23,359,8,100,262
D007T01P004L03_D_24,338,18,91,254
D007T01P004L03_E_01,369,9,85,258
D007T01P004L03_E_02,488,30,112,254
D007T01P004L03_E_03,422,10,132,187
D007T01P004L03_E_04,395,22,87,284
D007T01P004L03_E_05,452,6,372,332
D007T01P004L03_E_06,337,8,94,221
D007T01P004L03_E_07,404,20,115,314
D007T01P004L03_E_08,378,13,113,274
D007T01P004L03_E_09,437,15,140,296
D007T01P004L03_E_10,402,59,185,494
D007T01P004L03_E_11,492,9,207,211
D007T01P004L03_E_12,413,11,129,272
D007T01P004L03_E_13,219,4,1627,747
D007T01P004L03_E_14,515,23,158,293
D007T01P004L03_E_15,335,12,111,329
D007T01P004L03_E_16,443,13,122,316
D007T01P004L03_E_17,542,12,203,200
D007T01P004L03_E_18,415,21,104,293
D007T01P004L03_E_19,419,16,118,346
D007T01P004L03_E_20,448,10,111,264
D007T01P004L03_E_21,398,39,104,356
D007T01P004L03_E_22,450,12,131,316
D007T01P004L03_E_23,341,8,73,200
D007T01P004L03_E_24,328,14,69,228
D007T01P004L03_F_01,448,14,148,324
D007T01P004L03_F_02,472,21,134,318
D007T01P004L03_F_03,534,27,161,394
D007T01P004L03_F_04,365,18,71,194
D007T01P004L03_F_05,516,7,201,346
D007T01P004L03_F_06,460,18,120,283
D007T01P004L03_F_07,366,8,223,455
D007T01P004L03_F_08,501,13,142,334
D007T01P004L03_F_09,521,21,125,282
D007T01P004L03_F_10,535,13,165,332
D007T01P004L03_F_11,508,17,202,395
D007T01P004L03_F_12,460,19,105,370
D007T01P004L03_F_13,493,24,116,344
D007T01P004L03_F_14,529,15,130,382
D007T01P004L03_F_15,471,17,144,348
D007T01P004L03_F_16,473,12,170,455
D007T01P004L03_F_17,470,19,121,384
D007T01P004L03_F_18,516,8,190,364
D007T01P004L03_F_19,520,17,142,318
D007T01P004L03_F_20,472,122,208,619
D007T01P004L03_F_21,381,21,106,253
D007T01P004L03_F_22,472,8,176,303
D007T01P004L03_F_23,481,7,127,289
D007T01P004L03_F_24,381,11,103,251
D007T01P004L03_G_01,436,9,114,193
D007T01P004L03_G_02,474,26,167,542
D007T01P004L03_G_03,455,16,97,309
D007T01P004L03_G_04,489,14,119,337
D007T01P004L03_G_05,526,22,131,298
