,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D007T01P007L02_A_01,280,31,26,203
D007T01P007L02_A_02,317,30,22,124
D007T01P007L02_A_03,311,56,30,204
D007T01P007L02_A_04,296,34,26,202
D007T01P007L02_A_05,280,47,19,156
D007T01P007L02_A_06,346,44,23,221
D007T01P007L02_A_07,361,44,28,139
D007T01P007L02_A_08,338,40,47,217
D007T01P007L02_A_09,339,28,26,164
D007T01P007L02_A_10,312,28,29,198
D007T01P007L02_A_11,266,35,14,136
D007T01P007L02_A_12,285,40,119,611
D007T01P007L02_A_13,348,27,57,156
D007T01P007L02_A_14,323,24,24,122
D007T01P007L02_A_15,329,66,27,229
D007T01P007L02_A_16,258,42,13,86
D007T01P007L02_A_17,226,42,220,649
D007T01P007L02_A_18,268,49,26,172
D007T01P007L02_A_19,281,58,14,117
D007T01P007L02_A_20,377,45,44,152
D007T01P007L02_A_21,318,51,18,145
D007T01P007L02_A_22,259,44,20,168
D007T01P007L02_A_23,303,43,22,127
D007T01P007L02_A_24,264,44,17,108
D007T01P007L02_B_01,357,60,41,195
D007T01P007L02_B_02,288,62,22,188
D007T01P007L02_B_03,262,41,17,152
D007T01P007L02_B_04,313,41,25,163
D007T01P007L02_B_05,302,43,25,129
D007T01P007L02_B_06,376,39,44,170
D007T01P007L02_B_07,359,33,67,160
D007T01P007L02_B_08,337,41,16,169
D007T01P007L02_B_09,308,25,32,188
D007T01P007L02_B_10,339,43,18,154
D007T01P007L02_B_11,318,65,17,158
D007T01P007L02_B_12,300,50,25,186
D007T01P007L02_B_13,323,33,28,156
D007T01P007L02_B_14,311,53,17,150
D007T01P007L02_B_15,374,43,57,140
D007T01P007L02_B_16,325,47,21,132
D007T01P007L02_B_17,190,27,236,705
D007T01P007L02_B_18,331,34,30,134
D007T01P007L02_B_19,308,89,85,420
D007T01P007L02_B_20,279,49,24,149
D007T01P007L02_B_21,306,33,24,145
D007T01P007L02_B_22,312,40,22,177
D007T01P007L02_B_23,271,39,20,120
D007T01P007L02_B_24,314,35,22,148
D007T01P007L02_C_01,278,42,30,192
D007T01P007L02_C_02,308,95,53,340
D007T01P007L02_C_03,349,57,33,221
D007T01P007L02_C_04,299,51,27,166
D007T01P007L02_C_05,320,30,26,139
D007T01P007L02_C_06,337,33,26,214
D007T01P007L02_C_07,327,47,23,153
D007T01P007L02_C_08,317,44,31,190
D007T01P007L02_C_09,344,65,25,120
D007T01P007L02_C_10,298,54,19,173
D007T01P007L02_C_11,324,49,29,159
D007T01P007L02_C_12,308,40,13,136
D007T01P007L02_C_13,338,56,30,124
D007T01P007L02_C_14,288,39,34,144
