,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D022T01P005L02_A_01,191,20,11,310
D022T01P005L02_A_02,206,15,12,247
D022T01P005L02_A_03,209,30,7,233
D022T01P005L02_A_04,184,40,11,262
D022T01P005L02_A_05,197,16,11,233
D022T01P005L02_A_06,181,8,12,250
D022T01P005L02_A_07,196,45,14,182
D022T01P005L02_A_08,228,16,15,299
D022T01P005L02_A_09,223,24,15,306
D022T01P005L02_A_10,199,17,12,291
D022T01P005L02_A_11,205,17,19,263
D022T01P005L02_A_12,144,48,15,388
D022T01P005L02_A_13,222,19,17,315
D022T01P005L02_A_14,205,29,21,234
D022T01P005L02_A_15,197,31,18,499
D022T01P005L02_A_16,193,15,11,233
D022T01P005L02_A_17,74,65,15,802
D022T01P005L02_A_18,215,28,9,296
D022T01P005L02_A_19,192,27,14,216
D022T01P005L02_A_20,201,12,11,275
D022T01P005L02_A_21,180,43,12,228
D022T01P005L02_A_22,178,31,12,380
D022T01P005L02_A_23,197,11,12,225
D022T01P005L02_A_24,190,27,4,277
D022T01P005L02_B_01,239,7,21,161
D022T01P005L02_B_02,201,10,20,235
D022T01P005L02_B_03,174,27,18,558
D022T01P005L02_B_04,211,14,15,204
D022T01P005L02_B_05,130,27,7,486
D022T01P005L02_B_06,189,43,19,382
D022T01P005L02_B_07,179,44,11,355
D022T01P005L02_B_08,243,8,15,253
D022T01P005L02_B_09,185,27,16,334
D022T01P005L02_B_10,218,11,16,258
D022T01P005L02_B_11,238,19,13,255
D022T01P005L02_B_12,237,10,15,246
D022T01P005L02_B_13,218,1,23,210
D022T01P005L02_B_14,212,14,14,298
D022T01P005L02_B_15,179,42,14,446
D022T01P005L02_B_16,239,12,20,240
D022T01P005L02_B_17,147,29,12,585
D022T01P005L02_B_18,227,33,10,234
D022T01P005L02_B_19,179,36,31,582
D022T01P005L02_B_20,209,24,9,219
D022T01P005L02_B_21,209,7,18,156
D022T01P005L02_B_22,203,18,8,290
D022T01P005L02_B_23,211,21,9,183
D022T01P005L02_B_24,203,28,9,240
D022T01P005L02_C_01,218,21,12,314
D022T01P005L02_C_02,213,17,14,331
D022T01P005L02_C_03,182,16,16,242
D022T01P005L02_C_04,226,8,14,224
D022T01P005L02_C_05,210,12,19,214
D022T01P005L02_C_06,247,14,10,264
D022T01P005L02_C_07,210,23,13,213
D022T01P005L02_C_08,242,10,20,271
D022T01P005L02_C_09,149,39,21,673
D022T01P005L02_C_10,258,9,14,220
D022T01P005L02_C_11,239,7,23,232
D022T01P005L02_C_12,235,5,25,238
D022T01P005L02_C_13,255,12,16,267
D022T01P005L02_C_14,226,16,12,191
D022T01P005L02_C_15,217,29,13,283
D022T01P005L02_C_16,216,14,24,241
D022T01P005L02_C_17,231,5,16,218
D022T01P005L02_C_18,154,44,18,605
D022T01P005L02_C_19,225,7,20,256
D022T01P005L02_C_20,234,5,15,211
D022T01P005L02_C_21,152,40,11,490
D022T01P005L02_C_22,215,20,15,297
D022T01P005L02_C_23,215,7,11,249
D022T01P005L02_C_24,214,8,14,242
D022T01P005L02_D_01,215,6,32,251
D022T01P005L02_D_02,195,13,12,307
D022T01P005L02_D_03,196,11,23,219
D022T01P005L02_D_04,214,7,14,223
D022T01P005L02_D_05,187,16,22,471
D022T01P005L02_D_06,224,13,13,196
D022T01P005L02_D_07,146,33,27,691
D022T01P005L02_D_08,226,9,18,227
D022T01P005L02_D_09,178,21,24,280
D022T01P005L02_D_10,225,9,20,180
D022T01P005L02_D_11,220,8,14,245
D022T01P005L02_D_12,230,10,19,276
