,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D004T01P005L08_A_01,127,7,55,204
D004T01P005L08_A_02,200,6,20,122
D004T01P005L08_A_03,192,4,22,128
D004T01P005L08_A_04,148,31,29,156
D004T01P005L08_A_05,170,9,61,417
D004T01P005L08_A_06,128,8,56,498
D004T01P005L08_A_07,212,3,15,131
D004T01P005L08_A_08,181,7,19,110
D004T01P005L08_A_09,124,6,49,164
D004T01P005L08_A_10,207,11,19,146
D004T01P005L08_A_11,219,9,29,173
D004T01P005L08_A_12,127,11,82,378
D004T01P005L08_A_13,198,10,22,150
D004T01P005L08_A_14,130,12,77,413
D004T01P005L08_A_15,36,16,67,330
D004T01P005L08_A_16,122,16,74,356
D004T01P005L08_A_17,196,8,23,113
D004T01P005L08_A_18,184,8,25,109
D004T01P005L08_A_19,203,8,24,139
D004T01P005L08_A_20,171,12,41,193
D004T01P005L08_A_21,190,4,29,108
D004T01P005L08_A_22,219,20,32,114
D004T01P005L08_A_23,192,16,17,144
D004T01P005L08_A_24,219,7,15,110
D004T01P005L08_B_01,211,7,27,128
D004T01P005L08_B_02,63,13,34,199
D004T01P005L08_B_03,176,6,16,101
D004T01P005L08_B_04,183,29,19,107
D004T01P005L08_B_05,84,5,65,326
D004T01P005L08_B_06,206,9,16,102
D004T01P005L08_B_07,168,11,29,134
D004T01P005L08_B_08,201,12,22,105
D004T01P005L08_B_09,191,19,28,136
D004T01P005L08_B_10,181,3,16,92
D004T01P005L08_B_11,184,8,20,94
D004T01P005L08_B_12,198,6,16,97
D004T01P005L08_B_13,173,4,29,88
D004T01P005L08_B_14,178,10,23,112
D004T01P005L08_B_15,175,9,22,74
D004T01P005L08_B_16,153,17,33,286
D004T01P005L08_B_17,192,13,17,100
D004T01P005L08_B_18,175,5,23,116
D004T01P005L08_B_19,44,17,96,411
D004T01P005L08_B_20,72,19,77,503
D004T01P005L08_B_21,199,9,22,132
D004T01P005L08_B_22,165,9,47,275
D004T01P005L08_B_23,204,5,17,123
D004T01P005L08_B_24,192,8,25,190
D004T01P005L08_C_01,151,5,46,84
D004T01P005L08_C_02,151,3,39,233
D004T01P005L08_C_03,196,8,18,129
D004T01P005L08_C_04,202,9,20,128
D004T01P005L08_C_05,179,14,29,100
D004T01P005L08_C_06,215,7,16,120
