,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D030T01P905L02_A_01,252,9,17,218
D030T01P905L02_A_02,272,23,18,184
D030T01P905L02_A_03,286,13,19,244
D030T01P905L02_A_04,311,8,16,170
D030T01P905L02_A_05,310,7,11,116
D030T01P905L02_A_06,281,7,16,144
D030T01P905L02_A_07,279,6,17,171
D030T01P905L02_A_08,288,19,13,217
D030T01P905L02_A_09,308,4,21,205
D030T01P905L02_A_10,276,13,23,173
D030T01P905L02_A_11,310,22,12,169
D030T01P905L02_A_12,152,22,75,1163
D030T01P905L02_A_13,300,6,14,157
D030T01P905L02_A_14,275,22,17,145
D030T01P905L02_A_15,222,17,41,1042
D030T01P905L02_A_16,302,15,17,160
D030T01P905L02_A_17,157,6,240,797
D030T01P905L02_A_18,315,18,21,226
D030T01P905L02_A_19,287,12,19,161
D030T01P905L02_A_20,267,40,14,239
D030T01P905L02_A_21,300,13,11,139
D030T01P905L02_A_22,295,11,10,220
D030T01P905L02_A_23,266,15,17,136
D030T01P905L02_A_24,255,12,8,213
D030T01P905L02_B_01,335,8,40,171
D030T01P905L02_B_02,274,7,21,161
D030T01P905L02_B_03,223,8,27,519
D030T01P905L02_B_04,265,28,12,210
D030T01P905L02_B_05,277,9,19,172
D030T01P905L02_B_06,254,8,39,406
D030T01P905L02_B_07,224,8,52,370
D030T01P905L02_B_08,292,12,20,191
D030T01P905L02_B_09,252,15,27,284
D030T01P905L02_B_10,269,10,11,190
D030T01P905L02_B_11,283,9,4,156
D030T01P905L02_B_12,311,9,24,176
D030T01P905L02_B_13,290,15,15,152
D030T01P905L02_B_14,276,15,15,178
D030T01P905L02_B_15,199,17,57,528
D030T01P905L02_B_16,290,13,18,168
D030T01P905L02_B_17,207,15,12,377
D030T01P905L02_B_18,277,17,12,171
D030T01P905L02_B_19,273,3,50,370
D030T01P905L02_B_20,278,22,9,155
D030T01P905L02_B_21,284,24,18,155
D030T01P905L02_B_22,260,14,13,178
D030T01P905L02_B_23,288,11,13,164
D030T01P905L02_B_24,272,28,13,179
D030T01P905L02_C_01,330,16,17,195
D030T01P905L02_C_02,274,3,24,311
D030T01P905L02_C_03,296,6,19,227
D030T01P905L02_C_04,304,9,14,203
D030T01P905L02_C_05,300,7,15,141
D030T01P905L02_C_06,299,9,15,158
D030T01P905L02_C_07,304,8,14,155
D030T01P905L02_C_08,306,20,15,165
D030T01P905L02_C_09,217,15,53,493
D030T01P905L02_C_10,294,16,13,187
D030T01P905L02_C_11,286,11,24,219
D030T01P905L02_C_12,298,7,19,173
D030T01P905L02_C_13,305,12,28,271
D030T01P905L02_C_14,295,13,13,193
D030T01P905L02_C_15,278,12,25,204
D030T01P905L02_C_16,311,3,18,160
D030T01P905L02_C_17,302,8,23,200
D030T01P905L02_C_18,166,15,70,527
D030T01P905L02_C_19,296,9,14,199
D030T01P905L02_C_20,295,4,34,299
D030T01P905L02_C_21,195,12,65,591
D030T01P905L02_C_22,305,11,13,188
D030T01P905L02_C_23,247,17,11,192
D030T01P905L02_C_24,269,19,14,211
D030T01P905L02_D_01,313,17,19,132
D030T01P905L02_D_02,303,20,15,208
D030T01P905L02_D_03,297,15,14,129
D030T01P905L02_D_04,303,13,19,211
D030T01P905L02_D_05,235,14,16,284
D030T01P905L02_D_06,312,5,10,199
D030T01P905L02_D_07,177,15,88,853
D030T01P905L02_D_08,286,15,4,174
D030T01P905L02_D_09,216,8,77,527
D030T01P905L02_D_10,308,5,21,201
D030T01P905L02_D_11,297,9,14,152
D030T01P905L02_D_12,268,11,18,163
D030T01P905L02_D_13,303,8,27,147
D030T01P905L02_D_14,299,7,16,177
D030T01P905L02_D_15,278,9,94,463
D030T01P905L02_D_16,257,20,12,165
D030T01P905L02_D_17,311,10,20,167
D030T01P905L02_D_18,284,11,12,221
D030T01P905L02_D_19,241,30,39,220
D030T01P905L02_D_20,269,7,14,206
D030T01P905L02_D_21,282,9,10,149
D030T01P905L02_D_22,281,4,20,183
D030T01P905L02_D_23,273,25,8,165
D030T01P905L02_D_24,301,21,12,165
D030T01P905L02_E_01,315,13,23,190
D030T01P905L02_E_02,282,8,9,195
D030T01P905L02_E_03,307,12,23,272
D030T01P905L02_E_04,234,22,7,179
D030T01P905L02_E_05,280,9,51,263
D030T01P905L02_E_06,282,16,15,194
D030T01P905L02_E_07,228,22,22,384
D030T01P905L02_E_08,240,30,9,160
D030T01P905L02_E_09,294,14,19,184
D030T01P905L02_E_10,278,13,13,142
D030T01P905L02_E_11,205,5,84,448
D030T01P905L02_E_12,248,22,13,198
D030T01P905L02_E_13,224,20,13,293
D030T01P905L02_E_14,268,18,10,218
D030T01P905L02_E_15,272,10,13,164
D030T01P905L02_E_16,264,17,16,181
D030T01P905L02_E_17,286,11,17,202
D030T01P905L02_E_18,214,12,13,159
D030T01P905L02_E_19,267,19,15,183
D030T01P905L02_E_20,304,2,54,376
D030T01P905L02_E_21,108,41,18,311
D030T01P905L02_E_22,245,27,15,179
D030T01P905L02_E_23,283,21,15,159
D030T01P905L02_E_24,298,17,16,179
D030T01P905L02_F_01,182,7,57,644
D030T01P905L02_F_02,279,16,10,184
D030T01P905L02_F_03,306,14,16,210
D030T01P905L02_F_04,331,16,13,167
D030T01P905L02_F_05,285,17,22,178
D030T01P905L02_F_06,301,14,10,167
D030T01P905L02_F_07,307,10,37,262
D030T01P905L02_F_08,289,10,16,164
D030T01P905L02_F_09,278,15,8,175
D030T01P905L02_F_10,285,17,47,197
D030T01P905L02_F_11,199,6,5,80
D030T01P905L02_F_12,292,7,6,146
D030T01P905L02_F_13,268,14,16,142
D030T01P905L02_F_14,298,9,26,209
D030T01P905L02_F_15,163,15,70,470
D030T01P905L02_F_16,256,17,11,156
D030T01P905L02_F_17,283,12,16,160
D030T01P905L02_F_18,286,21,10,155
D030T01P905L02_F_19,231,16,9,175
D030T01P905L02_F_20,295,9,10,163
D030T01P905L02_F_21,284,18,26,173
D030T01P905L02_F_22,271,10,14,163
D030T01P905L02_F_23,274,16,18,169
