,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D030T01P006L03_A_01,245,47,21,133
D030T01P006L03_A_02,239,25,30,137
D030T01P006L03_A_03,165,53,40,211
D030T01P006L03_A_04,248,24,46,138
D030T01P006L03_A_05,94,42,91,200
D030T01P006L03_A_06,62,10,157,236
D030T01P006L03_A_07,118,31,74,94
D030T01P006L03_A_08,254,21,29,130
D030T01P006L03_A_09,150,53,245,365
D030T01P006L03_A_10,260,26,34,103
D030T01P006L03_A_11,92,34,145,275
D030T01P006L03_A_12,233,19,29,74
D030T01P006L03_A_13,129,66,156,557
D030T01P006L03_A_14,226,37,22,110
D030T01P006L03_A_15,233,36,34,125
D030T01P006L03_A_16,248,37,27,138
D030T01P006L03_A_17,238,24,73,255
D030T01P006L03_A_18,219,53,33,133
D030T01P006L03_A_19,144,44,96,273
D030T01P006L03_A_20,223,57,30,171
D030T01P006L03_A_21,207,21,18,75
D030T01P006L03_A_22,220,48,31,185
D030T01P006L03_A_23,243,23,35,130
D030T01P006L03_A_24,219,62,26,145
D030T01P006L03_B_01,234,34,53,214
D030T01P006L03_B_02,246,47,15,156
D030T01P006L03_B_03,272,23,30,124
D030T01P006L03_B_04,270,22,27,127
D030T01P006L03_B_05,74,22,91,131
D030T01P006L03_B_06,239,40,25,141
D030T01P006L03_B_07,249,22,39,130
D030T01P006L03_B_08,248,39,16,165
D030T01P006L03_B_09,272,29,26,119
D030T01P006L03_B_10,282,17,33,108
D030T01P006L03_B_11,110,48,76,170
D030T01P006L03_B_12,131,31,227,742
D030T01P006L03_B_13,252,36,27,124
D030T01P006L03_B_14,265,27,36,117
D030T01P006L03_B_15,198,36,29,129
D030T01P006L03_B_16,278,21,26,101
D030T01P006L03_B_17,193,18,169,507
D030T01P006L03_B_18,268,35,55,172
D030T01P006L03_B_19,255,22,46,137
D030T01P006L03_B_20,263,25,34,140
D030T01P006L03_B_21,281,30,32,96
D030T01P006L03_B_22,267,33,46,166
D030T01P006L03_B_23,252,38,28,118
D030T01P006L03_B_24,263,36,23,138
D030T01P006L03_C_01,299,25,13,102
D030T01P006L03_C_02,295,19,43,134
D030T01P006L03_C_03,265,55,60,209
D030T01P006L03_C_04,246,35,23,154
D030T01P006L03_C_05,158,38,63,165
D030T01P006L03_C_06,241,49,42,183
D030T01P006L03_C_07,153,92,25,227
D030T01P006L03_C_08,234,55,41,160
D030T01P006L03_C_09,206,16,86,208
D030T01P006L03_C_10,250,40,42,160
D030T01P006L03_C_11,143,28,122,270
D030T01P006L03_C_12,253,21,32,135
D030T01P006L03_C_13,246,45,32,164
D030T01P006L03_C_14,187,62,21,100
D030T01P006L03_C_15,154,67,29,125
D030T01P006L03_C_16,264,25,29,103
D030T01P006L03_C_17,237,51,16,113
D030T01P006L03_C_18,278,20,45,159
D030T01P006L03_C_19,244,47,28,169
D030T01P006L03_C_20,257,36,38,127
D030T01P006L03_C_21,102,55,120,303
D030T01P006L03_C_22,258,18,27,116
D030T01P006L03_C_23,248,32,19,142
D030T01P006L03_C_24,235,47,34,116
D030T01P006L03_D_01,172,48,36,104
D030T01P006L03_D_02,221,40,54,245
D030T01P006L03_D_03,281,37,20,90
D030T01P006L03_D_04,232,48,21,145
D030T01P006L03_D_05,232,48,35,165
D030T01P006L03_D_06,250,38,30,112
D030T01P006L03_D_07,240,32,36,121
D030T01P006L03_D_08,286,16,34,112
D030T01P006L03_D_09,171,82,42,84
D030T01P006L03_D_10,239,45,20,154
D030T01P006L03_D_11,267,41,23,152
D030T01P006L03_D_12,261,30,39,156
D030T01P006L03_D_13,249,49,31,141
D030T01P006L03_D_14,240,32,22,116
D030T01P006L03_D_15,267,27,47,206
D030T01P006L03_D_16,259,28,27,104
D030T01P006L03_D_17,244,17,38,106
D030T01P006L03_D_18,93,44,86,240
D030T01P006L03_D_19,137,64,28,94
D030T01P006L03_D_20,279,12,43,151
D030T01P006L03_D_21,244,40,21,100
D030T01P006L03_D_22,219,63,27,165
D030T01P006L03_D_23,235,31,32,151
D030T01P006L03_D_24,263,47,29,167
D030T01P006L03_E_01,286,28,41,155
D030T01P006L03_E_02,271,20,23,58
D030T01P006L03_E_03,227,73,13,165
D030T01P006L03_E_04,230,52,15,150
D030T01P006L03_E_05,106,15,68,147
D030T01P006L03_E_06,291,30,26,68
D030T01P006L03_E_07,111,43,256,502
D030T01P006L03_E_08,234,66,21,170
D030T01P006L03_E_09,262,25,13,95
D030T01P006L03_E_10,272,26,80,313
D030T01P006L03_E_11,119,52,50,137
D030T01P006L03_E_12,243,26,32,130
D030T01P006L03_E_13,137,1,321,91
D030T01P006L03_E_14,120,46,58,179
D030T01P006L03_E_15,253,15,33,160
D030T01P006L03_E_16,253,32,32,120
D030T01P006L03_E_17,102,57,48,140
D030T01P006L03_E_18,242,46,20,135
D030T01P006L03_E_19,263,40,40,197
D030T01P006L03_E_20,245,34,19,119
D030T01P006L03_E_21,253,23,41,163
D030T01P006L03_E_22,227,26,31,143
D030T01P006L03_E_23,253,18,37,136
D030T01P006L03_E_24,252,46,17,98
D030T01P006L03_F_01,265,54,28,172
D030T01P006L03_F_02,263,52,24,114
D030T01P006L03_F_03,277,21,46,127
D030T01P006L03_F_04,188,69,16,201
D030T01P006L03_F_05,141,59,53,144
D030T01P006L03_F_06,236,61,22,167
D030T01P006L03_F_07,134,80,52,141
D030T01P006L03_F_08,212,28,25,106
D030T01P006L03_F_09,243,57,21,119
D030T01P006L03_F_10,233,36,30,125
D030T01P006L03_F_11,248,28,43,172
D030T01P006L03_F_12,247,36,41,138
D030T01P006L03_F_13,248,26,39,126
D030T01P006L03_F_14,277,27,48,146
D030T01P006L03_F_15,290,31,20,69
D030T01P006L03_F_16,239,38,26,133
D030T01P006L03_F_17,236,38,24,119
D030T01P006L03_F_18,197,25,30,88
D030T01P006L03_F_19,248,13,24,87
D030T01P006L03_F_20,281,23,36,124
D030T01P006L03_F_21,292,17,45,147
D030T01P006L03_F_22,251,46,24,138
D030T01P006L03_F_23,274,37,24,126
D030T01P006L03_F_24,212,55,26,110
D030T01P006L03_G_01,60,67,30,123
D030T01P006L03_G_02,223,55,66,234
D030T01P006L03_G_03,236,45,20,113
D030T01P006L03_G_04,262,30,40,153
D030T01P006L03_G_05,271,15,30,94
D030T01P006L03_G_06,240,47,35,148
D030T01P006L03_G_07,79,78,48,147
D030T01P006L03_G_08,229,47,32,154
D030T01P006L03_G_09,253,52,27,127
D030T01P006L03_G_10,250,35,36,129
D030T01P006L03_G_11,139,24,192,446
D030T01P006L03_G_12,249,38,30,138
D030T01P006L03_G_13,246,26,52,143
D030T01P006L03_G_14,201,46,16,126
D030T01P006L03_G_15,232,50,21,173
D030T01P006L03_G_16,232,22,34,124
D030T01P006L03_G_17,205,55,30,111
D030T01P006L03_G_18,252,29,33,173
D030T01P006L03_G_19,210,41,31,142
D030T01P006L03_G_20,244,38,28,119
D030T01P006L03_G_21,276,26,33,111
D030T01P006L03_G_22,240,37,40,152
D030T01P006L03_G_23,241,38,32,140
D030T01P006L03_G_24,226,33,19,129
