,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D022T01P007L08_A_01,248,6,32,233
D022T01P007L08_A_02,273,8,28,177
D022T01P007L08_A_03,216,12,22,199
D022T01P007L08_A_04,157,10,24,400
D022T01P007L08_A_05,150,15,34,459
D022T01P007L08_A_06,143,11,28,528
D022T01P007L08_A_07,222,3,12,117
D022T01P007L08_A_08,241,17,32,325
D022T01P007L08_A_09,156,1,24,131
D022T01P007L08_A_10,244,7,20,99
D022T01P007L08_A_11,194,12,23,488
D022T01P007L08_A_12,201,22,61,718
D022T01P007L08_A_13,219,5,24,222
D022T01P007L08_A_14,106,33,15,534
D022T01P007L08_A_15,137,23,62,592
D022T01P007L08_A_16,219,10,30,207
D022T01P007L08_A_17,224,3,23,167
D022T01P007L08_A_18,263,7,26,151
D022T01P007L08_A_19,170,14,28,600
D022T01P007L08_A_20,194,7,28,369
D022T01P007L08_A_21,242,3,21,135
D022T01P007L08_A_22,244,2,17,166
D022T01P007L08_A_23,226,13,13,165
D022T01P007L08_A_24,212,14,23,242
D022T01P007L08_B_01,259,9,39,143
D022T01P007L08_B_02,156,7,46,422
D022T01P007L08_B_03,247,5,19,130
D022T01P007L08_B_04,255,1,30,159
D022T01P007L08_B_05,123,24,34,663
D022T01P007L08_B_06,202,4,26,257
D022T01P007L08_B_07,179,19,17,279
D022T01P007L08_B_08,232,7,19,87
D022T01P007L08_B_09,204,7,27,268
D022T01P007L08_B_10,239,1,19,84
D022T01P007L08_B_11,263,0,28,130
D022T01P007L08_B_12,232,5,32,176
D022T01P007L08_B_13,259,4,21,125
D022T01P007L08_B_14,269,6,19,121
D022T01P007L08_B_15,158,12,15,304
D022T01P007L08_B_16,189,32,30,815
D022T01P007L08_B_17,256,4,12,124
D022T01P007L08_B_18,227,2,26,142
D022T01P007L08_B_19,130,12,18,415
D022T01P007L08_B_20,229,11,36,275
D022T01P007L08_B_21,238,6,31,200
D022T01P007L08_B_22,160,44,59,878
D022T01P007L08_B_23,258,10,37,122
D022T01P007L08_B_24,247,6,16,177
D022T01P007L08_C_01,265,9,38,230
D022T01P007L08_C_02,146,14,13,400
D022T01P007L08_C_03,246,4,38,113
D022T01P007L08_C_04,243,7,19,147
D022T01P007L08_C_05,195,9,14,201
D022T01P007L08_C_06,229,4,17,163
D022T01P007L08_C_07,232,10,19,161
D022T01P007L08_C_08,232,3,21,151
D022T01P007L08_C_09,246,3,20,136
D022T01P007L08_C_10,252,1,20,156
D022T01P007L08_C_11,244,7,25,162
D022T01P007L08_C_12,180,36,51,649
D022T01P007L08_C_13,243,4,19,97
D022T01P007L08_C_14,250,9,18,158
D022T01P007L08_C_15,122,6,120,339
D022T01P007L08_C_16,230,6,17,84
D022T01P007L08_C_17,225,7,25,147
D022T01P007L08_C_18,220,6,22,136
D022T01P007L08_C_19,247,7,25,168
D022T01P007L08_C_20,175,6,18,275
D022T01P007L08_C_21,196,5,22,98
D022T01P007L08_C_22,223,4,16,118
D022T01P007L08_C_23,225,0,24,170
D022T01P007L08_C_24,237,10,23,253
D022T01P007L08_D_01,261,6,17,242
D022T01P007L08_D_02,237,8,17,138
D022T01P007L08_D_03,248,8,30,70
D022T01P007L08_D_04,244,2,18,106
D022T01P007L08_D_05,245,2,18,151
D022T01P007L08_D_06,224,5,25,117
D022T01P007L08_D_07,250,9,26,119
D022T01P007L08_D_08,232,8,17,170
D022T01P007L08_D_09,226,8,33,193
D022T01P007L08_D_10,211,4,25,113
D022T01P007L08_D_11,236,7,26,91
D022T01P007L08_D_12,213,6,21,103
D022T01P007L08_D_13,241,5,18,136
D022T01P007L08_D_14,199,15,15,229
D022T01P007L08_D_15,248,4,26,80
D022T01P007L08_D_16,136,3,16,169
D022T01P007L08_D_17,235,4,16,149
D022T01P007L08_D_18,241,7,20,130
D022T01P007L08_D_19,248,8,27,151
D022T01P007L08_D_20,222,11,20,154
D022T01P007L08_D_21,167,15,25,296
D022T01P007L08_D_22,214,7,14,81
D022T01P007L08_D_23,165,12,42,623
D022T01P007L08_D_24,226,3,11,115
D022T01P007L08_E_01,239,9,22,173
D022T01P007L08_E_02,180,15,25,476
D022T01P007L08_E_03,219,12,22,139
D022T01P007L08_E_04,200,7,25,231
D022T01P007L08_E_05,194,6,23,345
D022T01P007L08_E_06,250,4,18,165
D022T01P007L08_E_07,247,4,26,82
D022T01P007L08_E_08,138,18,25,519
D022T01P007L08_E_09,223,6,23,139
D022T01P007L08_E_10,214,5,29,116
D022T01P007L08_E_11,247,3,10,135
D022T01P007L08_E_12,169,9,55,414
D022T01P007L08_E_13,207,6,25,93
D022T01P007L08_E_14,96,43,21,502
D022T01P007L08_E_15,222,5,24,123
D022T01P007L08_E_16,224,6,24,103
D022T01P007L08_E_17,216,5,19,88
D022T01P007L08_E_18,234,9,16,118
D022T01P007L08_E_19,243,5,27,189
D022T01P007L08_E_20,135,15,25,511
D022T01P007L08_E_21,233,5,27,318
D022T01P007L08_E_22,230,9,17,170
D022T01P007L08_E_23,196,2,31,161
D022T01P007L08_E_24,196,10,23,374
D022T01P007L08_F_01,211,11,26,294
D022T01P007L08_F_02,213,12,35,377
D022T01P007L08_F_03,230,6,17,106
D022T01P007L08_F_04,251,6,40,248
D022T01P007L08_F_05,146,13,32,412
D022T01P007L08_F_06,249,8,17,167
D022T01P007L08_F_07,219,4,19,170
D022T01P007L08_F_08,256,12,24,154
D022T01P007L08_F_09,167,1,37,119
D022T01P007L08_F_10,229,5,31,94
D022T01P007L08_F_11,178,18,23,354
D022T01P007L08_F_12,219,6,31,105
D022T01P007L08_F_13,177,27,32,493
D022T01P007L08_F_14,224,4,27,152
D022T01P007L08_F_15,173,16,19,223
D022T01P007L08_F_16,238,2,26,92
D022T01P007L08_F_17,214,6,32,86
D022T01P007L08_F_18,245,2,29,75
D022T01P007L08_F_19,243,11,18,123
D022T01P007L08_F_20,247,4,19,139
D022T01P007L08_F_21,234,11,21,167
D022T01P007L08_F_22,161,5,29,175
D022T01P007L08_F_23,205,10,19,120
D022T01P007L08_F_24,215,9,24,163
D022T01P007L08_G_01,275,6,32,228
D022T01P007L08_G_02,143,4,155,350
D022T01P007L08_G_03,229,3,20,85
D022T01P007L08_G_04,224,6,34,183
D022T01P007L08_G_05,221,7,22,125
D022T01P007L08_G_06,265,5,14,170
D022T01P007L08_G_07,138,15,93,590
D022T01P007L08_G_08,222,2,21,120
D022T01P007L08_G_09,152,2,22,128
D022T01P007L08_G_10,226,3,27,213
D022T01P007L08_G_11,188,19,21,263
D022T01P007L08_G_12,213,10,15,120
D022T01P007L08_G_13,218,5,15,159
D022T01P007L08_G_14,221,8,11,193
D022T01P007L08_G_15,214,5,22,147
D022T01P007L08_G_16,224,6,18,141
D022T01P007L08_G_17,219,11,15,125
D022T01P007L08_G_18,222,3,24,91
D022T01P007L08_G_19,258,4,22,177
D022T01P007L08_G_20,225,2,20,97
D022T01P007L08_G_21,161,4,24,163
D022T01P007L08_G_22,226,6,22,113
D022T01P007L08_G_23,183,7,34,374
D022T01P007L08_G_24,209,6,19,146
D022T01P007L08_H_01,229,11,18,151
D022T01P007L08_H_02,257,15,33,176
D022T01P007L08_H_03,249,4,18,109
D022T01P007L08_H_04,224,4,16,86
D022T01P007L08_H_05,161,4,30,135
D022T01P007L08_H_06,150,27,45,671
D022T01P007L08_H_07,244,3,23,109
D022T01P007L08_H_08,234,3,21,181
D022T01P007L08_H_09,233,4,19,120
D022T01P007L08_H_10,221,10,16,202
D022T01P007L08_H_11,240,3,34,142
D022T01P007L08_H_12,237,3,24,94
D022T01P007L08_H_13,215,6,22,154
D022T01P007L08_H_14,151,1,34,145
D022T01P007L08_H_15,184,6,15,282
D022T01P007L08_H_16,222,6,26,200
D022T01P007L08_H_17,201,11,13,300
D022T01P007L08_H_18,128,17,18,378
D022T01P007L08_H_19,126,32,42,497
D022T01P007L08_H_20,229,3,29,107
D022T01P007L08_H_21,221,17,15,124
D022T01P007L08_H_22,222,2,24,181
D022T01P007L08_H_23,222,6,23,122
D022T01P007L08_H_24,127,20,13,289
D022T01P007L08_I_01,182,24,17,473
D022T01P007L08_I_02,230,4,24,129
D022T01P007L08_I_03,216,10,16,79
D022T01P007L08_I_04,211,8,27,78
D022T01P007L08_I_05,236,2,22,124
D022T01P007L08_I_06,202,6,28,161
D022T01P007L08_I_07,228,5,27,132
D022T01P007L08_I_08,236,6,14,133
D022T01P007L08_I_09,209,12,19,87
D022T01P007L08_I_10,156,7,18,172
D022T01P007L08_I_11,201,3,50,149
D022T01P007L08_I_12,96,37,18,798
D022T01P007L08_I_13,217,2,30,206
D022T01P007L08_I_14,223,2,26,125
D022T01P007L08_I_15,222,3,22,127
D022T01P007L08_I_16,189,3,16,203
D022T01P007L08_I_17,222,3,20,161
D022T01P007L08_I_18,182,10,41,394
D022T01P007L08_I_19,147,2,19,330
D022T01P007L08_I_20,187,6,29,370
D022T01P007L08_I_21,181,2,71,305
D022T01P007L08_I_22,224,3,22,94
D022T01P007L08_I_23,218,6,19,84
D022T01P007L08_I_24,216,5,26,105
D022T01P007L08_J_01,229,3,23,121
D022T01P007L08_J_02,247,5,16,144
D022T01P007L08_J_03,214,4,33,96
D022T01P007L08_J_04,205,3,36,183
D022T01P007L08_J_05,222,6,20,154
D022T01P007L08_J_06,211,3,33,175
D022T01P007L08_J_07,197,3,71,238
D022T01P007L08_J_08,217,3,24,96
D022T01P007L08_J_09,209,12,23,99
D022T01P007L08_J_10,87,7,46,338
D022T01P007L08_J_11,222,8,24,153
D022T01P007L08_J_12,225,9,35,120
D022T01P007L08_J_13,200,15,32,581
D022T01P007L08_J_14,223,10,13,220
D022T01P007L08_J_15,205,7,22,99
D022T01P007L08_J_16,206,4,19,160
D022T01P007L08_J_17,239,9,19,127
D022T01P007L08_J_18,194,6,38,301
D022T01P007L08_J_19,163,4,20,117
D022T01P007L08_J_20,188,21,32,589
D022T01P007L08_J_21,58,24,25,191
D022T01P007L08_J_22,224,3,18,132
D022T01P007L08_J_23,239,9,31,132
D022T01P007L08_J_24,213,5,25,140
D022T01P007L08_K_01,221,6,23,146
D022T01P007L08_K_02,201,11,23,159
D022T01P007L08_K_03,224,2,22,182
D022T01P007L08_K_04,210,2,29,254
D022T01P007L08_K_05,215,6,21,134
D022T01P007L08_K_06,233,6,31,97
D022T01P007L08_K_07,258,5,29,199
D022T01P007L08_K_08,214,7,23,165
D022T01P007L08_K_09,227,10,22,127
D022T01P007L08_K_10,214,4,20,101
D022T01P007L08_K_11,215,8,14,193
D022T01P007L08_K_12,240,7,16,181
D022T01P007L08_K_13,103,1,110,239
D022T01P007L08_K_14,204,18,18,164
D022T01P007L08_K_15,218,6,21,81
D022T01P007L08_K_16,189,1,59,189
D022T01P007L08_K_17,215,7,24,176
D022T01P007L08_K_18,230,5,19,91
D022T01P007L08_K_19,225,4,26,123
D022T01P007L08_K_20,220,2,15,117
D022T01P007L08_K_21,226,11,11,142
D022T01P007L08_K_22,107,9,32,395
D022T01P007L08_K_23,223,3,29,151
D022T01P007L08_K_24,225,5,15,124
D022T01P007L08_L_01,179,2,32,157
D022T01P007L08_L_02,218,3,18,112
D022T01P007L08_L_03,73,7,47,193
D022T01P007L08_L_04,170,2,42,206
D022T01P007L08_L_05,148,15,29,320
D022T01P007L08_L_06,231,5,20,113
D022T01P007L08_L_07,238,5,29,120
D022T01P007L08_L_08,182,11,71,485
D022T01P007L08_L_09,210,2,13,129
D022T01P007L08_L_10,224,7,25,103
D022T01P007L08_L_11,227,5,25,110
D022T01P007L08_L_12,227,10,16,107
D022T01P007L08_L_13,208,4,31,115
D022T01P007L08_L_14,224,10,16,122
D022T01P007L08_L_15,145,4,37,109
D022T01P007L08_L_16,152,16,21,304
D022T01P007L08_L_17,115,10,46,541
D022T01P007L08_L_18,239,10,9,122
D022T01P007L08_L_19,216,9,24,77
D022T01P007L08_L_20,219,4,19,141
D022T01P007L08_L_21,213,4,28,124
D022T01P007L08_L_22,239,6,24,160
D022T01P007L08_L_23,110,13,9,315
D022T01P007L08_L_24,231,5,15,123
D022T01P007L08_M_01,163,10,31,292
D022T01P007L08_M_02,229,8,33,268
D022T01P007L08_M_03,128,6,20,212
D022T01P007L08_M_04,154,12,40,364
D022T01P007L08_M_05,205,9,15,176
D022T01P007L08_M_06,262,5,26,159
D022T01P007L08_M_07,212,5,24,132
D022T01P007L08_M_08,166,16,40,358
D022T01P007L08_M_09,222,14,15,138
D022T01P007L08_M_10,63,20,27,290
D022T01P007L08_M_11,235,1,24,144
D022T01P007L08_M_12,206,10,20,99
D022T01P007L08_M_13,219,6,25,152
D022T01P007L08_M_14,133,20,7,371
D022T01P007L08_M_15,142,9,33,229
D022T01P007L08_M_16,151,3,39,178
D022T01P007L08_M_17,161,5,24,359
D022T01P007L08_M_18,201,17,11,163
D022T01P007L08_M_19,199,11,15,156
D022T01P007L08_M_20,147,5,14,118
