,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D019T01P007L08_A_01,240,65,173,289
D019T01P007L08_A_02,487,17,96,233
D019T01P007L08_A_03,458,14,99,275
D019T01P007L08_A_04,394,14,139,353
D019T01P007L08_A_05,308,7,326,423
D019T01P007L08_A_06,380,23,150,409
D019T01P007L08_A_07,466,17,111,455
D019T01P007L08_A_08,545,14,128,237
D019T01P007L08_A_09,219,23,365,377
D019T01P007L08_A_10,473,16,109,230
D019T01P007L08_A_11,397,11,120,339
D019T01P007L08_A_12,309,21,537,352
D019T01P007L08_A_13,465,8,126,245
D019T01P007L08_A_14,149,17,547,485
D019T01P007L08_A_15,133,18,347,294
D019T01P007L08_A_16,439,19,89,188
D019T01P007L08_A_17,465,15,136,240
D019T01P007L08_A_18,462,14,118,287
D019T01P007L08_A_19,464,16,77,223
D019T01P007L08_A_20,386,8,227,445
D019T01P007L08_A_21,496,11,90,269
D019T01P007L08_A_22,425,6,124,205
D019T01P007L08_A_23,428,15,140,254
D019T01P007L08_A_24,455,8,96,176
D019T01P007L08_B_01,481,19,104,214
D019T01P007L08_B_02,138,3,498,203
D019T01P007L08_B_03,422,18,112,255
D019T01P007L08_B_04,496,10,142,233
D019T01P007L08_B_05,210,4,740,445
D019T01P007L08_B_06,438,11,99,247
D019T01P007L08_B_07,365,5,130,320
D019T01P007L08_B_08,477,33,102,268
D019T01P007L08_B_09,475,16,153,228
D019T01P007L08_B_10,536,15,120,305
D019T01P007L08_B_11,476,6,133,298
D019T01P007L08_B_12,469,21,141,279
D019T01P007L08_B_13,468,9,132,219
D019T01P007L08_B_14,494,13,141,270
D019T01P007L08_B_15,465,4,156,281
D019T01P007L08_B_16,411,21,172,435
D019T01P007L08_B_17,482,16,168,272
D019T01P007L08_B_18,471,4,163,327
D019T01P007L08_B_19,237,19,402,386
D019T01P007L08_B_20,252,55,134,264
D019T01P007L08_B_21,431,20,116,206
D019T01P007L08_B_22,364,15,524,578
D019T01P007L08_B_23,480,7,152,258
D019T01P007L08_B_24,504,9,91,196
D019T01P007L08_C_01,403,30,66,216
D019T01P007L08_C_02,326,15,411,511
D019T01P007L08_C_03,471,13,129,260
D019T01P007L08_C_04,471,14,121,258
D019T01P007L08_C_05,380,23,143,369
D019T01P007L08_C_06,481,5,128,269
D019T01P007L08_C_07,490,13,120,272
D019T01P007L08_C_08,511,6,156,293
D019T01P007L08_C_09,474,16,134,294
D019T01P007L08_C_10,504,13,182,436
D019T01P007L08_C_11,570,12,113,328
D019T01P007L08_C_12,352,6,594,529
D019T01P007L08_C_13,512,14,159,256
D019T01P007L08_C_14,534,11,151,259
D019T01P007L08_C_15,166,10,722,434
D019T01P007L08_C_16,497,10,145,244
D019T01P007L08_C_17,525,11,206,326
D019T01P007L08_C_18,456,21,128,261
D019T01P007L08_C_19,534,14,110,258
D019T01P007L08_C_20,443,11,161,285
D019T01P007L08_C_21,486,7,108,181
D019T01P007L08_C_22,478,7,147,258
D019T01P007L08_C_23,496,17,171,230
D019T01P007L08_C_24,513,5,145,298
D019T01P007L08_D_01,526,10,129,252
D019T01P007L08_D_02,539,8,128,249
D019T01P007L08_D_03,474,14,133,279
D019T01P007L08_D_04,489,8,98,271
D019T01P007L08_D_05,469,12,106,269
D019T01P007L08_D_06,501,23,121,312
D019T01P007L08_D_07,505,13,103,232
D019T01P007L08_D_08,502,19,126,317
D019T01P007L08_D_09,431,8,110,308
D019T01P007L08_D_10,499,16,135,281
D019T01P007L08_D_11,496,3,137,260
D019T01P007L08_D_12,526,17,197,444
D019T01P007L08_D_13,515,16,118,309
D019T01P007L08_D_14,557,11,149,283
D019T01P007L08_D_15,483,7,165,263
D019T01P007L08_D_16,432,9,208,392
D019T01P007L08_D_17,522,21,131,265
D019T01P007L08_D_18,526,10,146,290
D019T01P007L08_D_19,552,6,141,254
D019T01P007L08_D_20,498,12,149,277
D019T01P007L08_D_21,534,4,190,315
D019T01P007L08_D_22,517,13,138,218
D019T01P007L08_D_23,493,16,166,263
D019T01P007L08_D_24,522,14,112,257
D019T01P007L08_E_01,565,16,121,243
D019T01P007L08_E_02,429,8,360,455
D019T01P007L08_E_03,503,14,137,261
D019T01P007L08_E_04,404,22,137,400
D019T01P007L08_E_05,409,9,142,418
D019T01P007L08_E_06,475,13,173,325
D019T01P007L08_E_07,513,19,108,284
D019T01P007L08_E_08,251,9,793,656
D019T01P007L08_E_09,487,9,134,282
D019T01P007L08_E_10,495,15,98,310
D019T01P007L08_E_11,487,15,207,384
D019T01P007L08_E_12,492,9,128,221
D019T01P007L08_E_13,526,16,116,277
D019T01P007L08_E_14,499,13,150,310
D019T01P007L08_E_15,481,7,130,228
D019T01P007L08_E_16,546,9,164,287
D019T01P007L08_E_17,480,9,142,229
D019T01P007L08_E_18,530,14,133,278
D019T01P007L08_E_19,538,5,134,175
D019T01P007L08_E_20,174,3,714,381
D019T01P007L08_E_21,468,20,122,245
D019T01P007L08_E_22,424,22,181,365
D019T01P007L08_E_23,517,9,124,319
D019T01P007L08_E_24,438,12,210,342
D019T01P007L08_F_01,534,7,132,282
D019T01P007L08_F_02,551,18,209,341
D019T01P007L08_F_03,523,9,145,275
D019T01P007L08_F_04,465,15,261,341
D019T01P007L08_F_05,264,6,773,571
D019T01P007L08_F_06,521,24,102,280
D019T01P007L08_F_07,526,8,166,260
D019T01P007L08_F_08,497,14,132,260
D019T01P007L08_F_09,248,20,424,422
D019T01P007L08_F_10,520,15,157,217
D019T01P007L08_F_11,553,2,221,347
D019T01P007L08_F_12,463,11,156,256
D019T01P007L08_F_13,339,10,629,658
D019T01P007L08_F_14,535,12,177,267
D019T01P007L08_F_15,430,11,197,350
D019T01P007L08_F_16,503,13,125,266
D019T01P007L08_F_17,560,12,173,304
D019T01P007L08_F_18,463,11,115,263
D019T01P007L08_F_19,481,11,138,268
D019T01P007L08_F_20,455,27,132,302
D019T01P007L08_F_21,504,17,125,220
D019T01P007L08_F_22,450,11,144,231
D019T01P007L08_F_23,454,18,124,340
D019T01P007L08_F_24,452,23,104,250
D019T01P007L08_G_01,446,17,105,295
D019T01P007L08_G_02,203,5,625,340
D019T01P007L08_G_03,430,14,118,288
D019T01P007L08_G_04,523,9,120,234
D019T01P007L08_G_05,516,5,140,257
D019T01P007L08_G_06,468,9,93,255
D019T01P007L08_G_07,183,6,927,534
D019T01P007L08_G_08,512,10,135,294
D019T01P007L08_G_09,257,5,453,398
D019T01P007L08_G_10,502,8,113,265
D019T01P007L08_G_11,504,12,139,276
D019T01P007L08_G_12,489,8,120,242
D019T01P007L08_G_13,469,8,112,259
D019T01P007L08_G_14,514,9,166,287
D019T01P007L08_G_15,526,3,105,278
D019T01P007L08_G_16,501,7,140,234
D019T01P007L08_G_17,461,8,130,277
D019T01P007L08_G_18,451,5,118,264
D019T01P007L08_G_19,498,15,173,280
D019T01P007L08_G_20,489,6,155,235
D019T01P007L08_G_21,441,21,173,409
D019T01P007L08_G_22,504,14,133,357
D019T01P007L08_G_23,412,10,152,324
D019T01P007L08_G_24,396,13,161,385
D019T01P007L08_H_01,475,10,118,246
D019T01P007L08_H_02,440,27,122,508
D019T01P007L08_H_03,443,12,134,289
D019T01P007L08_H_04,451,21,134,249
D019T01P007L08_H_05,307,6,536,440
D019T01P007L08_H_06,325,6,651,597
D019T01P007L08_H_07,483,4,143,241
D019T01P007L08_H_08,462,13,125,308
D019T01P007L08_H_09,501,9,146,245
D019T01P007L08_H_10,506,10,127,227
D019T01P007L08_H_11,439,16,145,282
D019T01P007L08_H_12,447,12,156,273
D019T01P007L08_H_13,488,4,138,269
D019T01P007L08_H_14,272,10,413,399
D019T01P007L08_H_15,406,9,198,382
D019T01P007L08_H_16,515,3,240,345
D019T01P007L08_H_17,432,9,140,298
D019T01P007L08_H_18,528,13,160,302
D019T01P007L08_H_19,340,7,521,523
D019T01P007L08_H_20,510,12,127,276
D019T01P007L08_H_21,411,7,138,284
D019T01P007L08_H_22,483,10,236,335
D019T01P007L08_H_23,523,9,162,282
D019T01P007L08_H_24,169,42,47,252
D019T01P007L08_I_01,457,13,128,214
D019T01P007L08_I_02,449,12,132,291
D019T01P007L08_I_03,492,16,117,309
D019T01P007L08_I_04,470,24,110,318
D019T01P007L08_I_05,512,10,140,297
D019T01P007L08_I_06,510,9,145,305
D019T01P007L08_I_07,479,15,137,252
D019T01P007L08_I_08,504,13,159,283
D019T01P007L08_I_09,551,9,144,313
D019T01P007L08_I_10,425,6,315,434
D019T01P007L08_I_11,334,19,174,375
D019T01P007L08_I_12,507,7,205,298
D019T01P007L08_I_13,317,28,141,310
D019T01P007L08_I_14,471,21,131,292
D019T01P007L08_I_15,399,17,309,624
