,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D004T01P008L03_A_01,205,8,20,130
D004T01P008L03_A_02,200,9,19,124
D004T01P008L03_A_03,181,16,13,135
D004T01P008L03_A_04,207,9,17,111
D004T01P008L03_A_05,129,23,33,395
D004T01P008L03_A_06,97,23,50,357
D004T01P008L03_A_07,70,21,36,326
D004T01P008L03_A_08,197,15,17,116
D004T01P008L03_A_09,213,20,16,184
D004T01P008L03_A_10,197,12,20,139
D004T01P008L03_A_11,49,40,25,462
D004T01P008L03_A_12,171,26,14,99
D004T01P008L03_A_13,165,20,22,314
D004T01P008L03_A_14,232,9,14,109
D004T01P008L03_A_15,192,3,19,117
D004T01P008L03_A_16,195,3,19,82
D004T01P008L03_A_17,203,8,14,112
D004T01P008L03_A_18,203,9,27,142
D004T01P008L03_A_19,177,22,22,161
D004T01P008L03_A_20,201,10,14,101
D004T01P008L03_A_21,154,6,33,211
D004T01P008L03_A_22,169,11,21,84
D004T01P008L03_A_23,198,5,10,102
D004T01P008L03_A_24,211,7,15,101
D004T01P008L03_B_01,185,9,17,136
D004T01P008L03_B_02,199,3,11,103
D004T01P008L03_B_03,199,9,13,76
D004T01P008L03_B_04,223,2,23,101
D004T01P008L03_B_05,66,17,46,420
D004T01P008L03_B_06,204,11,18,100
D004T01P008L03_B_07,188,12,12,135
D004T01P008L03_B_08,180,16,13,260
D004T01P008L03_B_09,193,8,15,129
D004T01P008L03_B_10,211,5,18,107
D004T01P008L03_B_11,78,15,38,212
D004T01P008L03_B_12,182,19,19,436
D004T01P008L03_B_13,209,7,20,104
D004T01P008L03_B_14,185,4,18,102
D004T01P008L03_B_15,190,23,19,223
D004T01P008L03_B_16,195,12,19,107
D004T01P008L03_B_17,167,3,14,115
D004T01P008L03_B_18,227,6,16,107
D004T01P008L03_B_19,223,14,17,117
D004T01P008L03_B_20,213,11,20,106
D004T01P008L03_B_21,218,15,12,125
D004T01P008L03_B_22,195,10,16,90
D004T01P008L03_B_23,199,9,15,117
D004T01P008L03_B_24,217,10,15,113
D004T01P008L03_C_01,188,8,14,146
D004T01P008L03_C_02,174,6,17,117
D004T01P008L03_C_03,200,10,24,91
D004T01P008L03_C_04,198,3,18,91
D004T01P008L03_C_05,73,33,26,565
D004T01P008L03_C_06,185,9,15,167
D004T01P008L03_C_07,186,7,24,123
D004T01P008L03_C_08,210,12,18,131
D004T01P008L03_C_09,196,12,16,337
D004T01P008L03_C_10,210,8,15,159
D004T01P008L03_C_11,118,32,37,288
D004T01P008L03_C_12,189,9,16,98
D004T01P008L03_C_13,198,5,21,108
D004T01P008L03_C_14,186,10,35,96
D004T01P008L03_C_15,184,4,38,112
D004T01P008L03_C_16,200,13,13,108
D004T01P008L03_C_17,174,14,32,129
D004T01P008L03_C_18,214,2,15,117
D004T01P008L03_C_19,191,8,15,104
D004T01P008L03_C_20,187,5,18,115
D004T01P008L03_C_21,158,11,55,340
D004T01P008L03_C_22,212,9,16,104
D004T01P008L03_C_23,195,5,16,107
D004T01P008L03_C_24,193,13,9,107
D004T01P008L03_D_01,166,26,13,213
D004T01P008L03_D_02,226,7,14,126
D004T01P008L03_D_03,192,12,14,81
D004T01P008L03_D_04,200,6,18,111
D004T01P008L03_D_05,216,3,18,115
D004T01P008L03_D_06,191,7,14,104
D004T01P008L03_D_07,197,6,16,129
D004T01P008L03_D_08,192,6,14,104
D004T01P008L03_D_09,89,31,35,226
D004T01P008L03_D_10,186,7,21,99
D004T01P008L03_D_11,230,3,17,97
D004T01P008L03_D_12,219,12,17,128
D004T01P008L03_D_13,202,5,20,120
D004T01P008L03_D_14,201,6,16,92
D004T01P008L03_D_15,199,8,10,240
D004T01P008L03_D_16,203,3,18,103
D004T01P008L03_D_17,216,3,18,110
D004T01P008L03_D_18,130,18,20,246
D004T01P008L03_D_19,166,16,14,115
D004T01P008L03_D_20,212,8,17,114
D004T01P008L03_D_21,215,4,27,156
D004T01P008L03_D_22,219,7,23,115
D004T01P008L03_D_23,224,12,12,125
D004T01P008L03_D_24,208,8,11,95
D004T01P008L03_E_01,194,14,19,114
D004T01P008L03_E_02,207,8,14,115
D004T01P008L03_E_03,205,10,31,104
D004T01P008L03_E_04,215,7,24,128
D004T01P008L03_E_05,94,7,27,248
D004T01P008L03_E_06,197,12,13,101
D004T01P008L03_E_07,76,19,30,403
D004T01P008L03_E_08,228,8,21,117
D004T01P008L03_E_09,205,10,14,116
D004T01P008L03_E_10,173,1,35,188
D004T01P008L03_E_11,124,11,42,207
D004T01P008L03_E_12,217,6,23,96
D004T01P008L03_E_13,47,28,18,197
D004T01P008L03_E_14,88,38,34,554
D004T01P008L03_E_15,207,6,18,98
D004T01P008L03_E_16,204,8,15,115
D004T01P008L03_E_17,122,3,44,169
D004T01P008L03_E_18,211,6,22,133
D004T01P008L03_E_19,187,3,14,108
D004T01P008L03_E_20,229,4,19,110
D004T01P008L03_E_21,215,5,14,104
D004T01P008L03_E_22,192,10,13,121
D004T01P008L03_E_23,205,5,17,92
D004T01P008L03_E_24,208,10,11,111
D004T01P008L03_F_01,169,7,13,94
D004T01P008L03_F_02,210,4,15,82
D004T01P008L03_F_03,225,6,13,119
D004T01P008L03_F_04,175,7,20,86
D004T01P008L03_F_05,121,24,20,320
D004T01P008L03_F_06,198,5,18,92
D004T01P008L03_F_07,176,11,25,154
D004T01P008L03_F_08,224,10,17,103
D004T01P008L03_F_09,196,16,31,96
D004T01P008L03_F_10,231,5,19,139
D004T01P008L03_F_11,202,8,16,135
D004T01P008L03_F_12,202,8,15,101
D004T01P008L03_F_13,211,5,16,108
D004T01P008L03_F_14,217,4,10,123
D004T01P008L03_F_15,192,6,12,123
D004T01P008L03_F_16,211,6,15,101
D004T01P008L03_F_17,220,6,19,113
D004T01P008L03_F_18,201,9,23,237
D004T01P008L03_F_19,233,4,11,111
D004T01P008L03_F_20,222,3,34,170
D004T01P008L03_F_21,192,11,22,120
D004T01P008L03_F_22,193,9,16,105
D004T01P008L03_F_23,207,8,28,109
D004T01P008L03_F_24,233,6,21,107
D004T01P008L03_G_01,56,28,22,372
D004T01P008L03_G_02,163,9,23,170
D004T01P008L03_G_03,163,9,16,107
D004T01P008L03_G_04,201,6,15,122
D004T01P008L03_G_05,186,8,10,106
D004T01P008L03_G_06,198,6,20,133
D004T01P008L03_G_07,157,7,82,202
D004T01P008L03_G_08,202,4,18,145
D004T01P008L03_G_09,205,9,9,106
D004T01P008L03_G_10,186,5,10,108
D004T01P008L03_G_11,176,25,21,476
D004T01P008L03_G_12,193,6,13,137
D004T01P008L03_G_13,196,4,14,107
D004T01P008L03_G_14,158,5,12,159
D004T01P008L03_G_15,191,2,21,143
D004T01P008L03_G_16,232,4,20,152
D004T01P008L03_G_17,179,6,21,94
D004T01P008L03_G_18,202,4,16,126
D004T01P008L03_G_19,164,4,17,101
D004T01P008L03_G_20,204,3,19,111
D004T01P008L03_G_21,195,6,27,121
D004T01P008L03_G_22,227,4,13,107
D004T01P008L03_G_23,213,7,14,125
D004T01P008L03_G_24,160,18,16,106
D004T01P008L03_H_01,212,9,18,94
D004T01P008L03_H_02,199,8,14,138
D004T01P008L03_H_03,193,8,17,111
D004T01P008L03_H_04,173,6,10,59
D004T01P008L03_H_05,227,7,10,156
D004T01P008L03_H_06,202,5,14,101
D004T01P008L03_H_07,202,9,22,123
D004T01P008L03_H_08,202,5,9,90
D004T01P008L03_H_09,222,3,21,69
D004T01P008L03_H_10,102,24,10,435
D004T01P008L03_H_11,210,6,20,119
D004T01P008L03_H_12,190,6,21,99
D004T01P008L03_H_13,192,3,17,141
D004T01P008L03_H_14,205,8,23,192
D004T01P008L03_H_15,209,3,22,104
D004T01P008L03_H_16,213,7,15,104
D004T01P008L03_H_17,213,9,21,231
D004T01P008L03_H_18,199,4,12,147
D004T01P008L03_H_19,185,2,14,97
D004T01P008L03_H_20,194,4,19,100
D004T01P008L03_H_21,176,12,18,152
D004T01P008L03_H_22,42,39,23,271
D004T01P008L03_H_23,188,6,16,115
D004T01P008L03_H_24,203,6,25,100
D004T01P008L03_I_01,101,29,29,230
D004T01P008L03_I_02,181,8,12,122
D004T01P008L03_I_03,82,23,31,351
D004T01P008L03_I_04,206,12,11,120
D004T01P008L03_I_05,199,2,23,121
