,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D027T01P005L02_A_01,132,39,13,115
D027T01P005L02_A_02,171,37,22,104
D027T01P005L02_A_03,185,19,30,126
D027T01P005L02_A_04,153,36,18,99
D027T01P005L02_A_05,152,37,14,121
D027T01P005L02_A_06,161,32,10,109
D027T01P005L02_A_07,155,48,23,97
D027T01P005L02_A_08,177,25,13,106
D027T01P005L02_A_09,181,36,22,115
D027T01P005L02_A_10,181,37,16,108
D027T01P005L02_A_11,159,36,16,91
D027T01P005L02_A_12,110,56,62,191
D027T01P005L02_A_13,142,29,35,102
D027T01P005L02_A_14,174,38,18,108
D027T01P005L02_A_15,114,48,14,69
D027T01P005L02_A_16,173,20,16,105
D027T01P005L02_A_17,107,53,51,164
D027T01P005L02_A_18,163,33,41,120
D027T01P005L02_A_19,162,26,24,86
D027T01P005L02_A_20,162,27,17,93
D027T01P005L02_A_21,165,46,16,108
D027T01P005L02_A_22,149,30,24,107
D027T01P005L02_A_23,164,41,16,109
D027T01P005L02_A_24,161,31,13,100
D027T01P005L02_B_01,144,26,13,98
D027T01P005L02_B_02,151,25,11,99
D027T01P005L02_B_03,170,28,18,133
D027T01P005L02_B_04,161,33,13,88
D027T01P005L02_B_05,145,34,18,118
D027T01P005L02_B_06,140,36,21,136
D027T01P005L02_B_07,94,56,33,116
D027T01P005L02_B_08,152,28,24,92
D027T01P005L02_B_09,124,39,25,147
D027T01P005L02_B_10,179,33,19,115
D027T01P005L02_B_11,175,34,11,92
D027T01P005L02_B_12,167,28,13,110
D027T01P005L02_B_13,178,27,15,73
D027T01P005L02_B_14,163,22,22,102
D027T01P005L02_B_15,124,55,48,164
D027T01P005L02_B_16,166,37,13,76
D027T01P005L02_B_17,103,27,41,137
D027T01P005L02_B_18,165,28,18,91
D027T01P005L02_B_19,198,20,56,139
D027T01P005L02_B_20,160,32,17,99
D027T01P005L02_B_21,173,27,25,91
D027T01P005L02_B_22,179,18,15,104
D027T01P005L02_B_23,161,22,18,64
D027T01P005L02_B_24,146,39,13,80
D027T01P005L02_C_01,163,36,20,131
D027T01P005L02_C_02,176,22,26,141
D027T01P005L02_C_03,135,27,47,175
D027T01P005L02_C_04,156,31,12,96
D027T01P005L02_C_05,158,29,9,109
D027T01P005L02_C_06,155,44,10,114
D027T01P005L02_C_07,164,27,12,117
D027T01P005L02_C_08,179,23,21,98
D027T01P005L02_C_09,118,18,49,193
D027T01P005L02_C_10,189,37,14,98
D027T01P005L02_C_11,163,33,13,106
D027T01P005L02_C_12,147,36,11,82
D027T01P005L02_C_13,192,36,18,113
D027T01P005L02_C_14,150,35,9,105
D027T01P005L02_C_15,164,42,9,100
D027T01P005L02_C_16,149,33,13,112
D027T01P005L02_C_17,163,22,13,94
D027T01P005L02_C_18,133,75,25,114
D027T01P005L02_C_19,159,35,13,101
D027T01P005L02_C_20,163,36,12,131
D027T01P005L02_C_21,127,61,28,148
D027T01P005L02_C_22,174,25,22,112
D027T01P005L02_C_23,152,24,27,103
D027T01P005L02_C_24,170,28,17,108
D027T01P005L02_D_01,161,26,18,98
D027T01P005L02_D_02,149,28,14,104
D027T01P005L02_D_03,150,38,16,103
D027T01P005L02_D_04,165,29,14,99
D027T01P005L02_D_05,172,28,34,131
D027T01P005L02_D_06,160,31,14,86
D027T01P005L02_D_07,125,45,40,166
D027T01P005L02_D_08,162,32,18,96
D027T01P005L02_D_09,106,44,32,82
