,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D021T01P901L02_A_01,253,2,76,208
D021T01P901L02_A_02,315,72,69,340
D021T01P901L02_A_03,240,70,135,420
D021T01P901L02_A_04,338,58,89,328
D021T01P901L02_A_05,325,64,79,338
D021T01P901L02_A_06,304,55,92,365
D021T01P901L02_A_07,186,124,37,210
D021T01P901L02_A_08,126,22,115,345
D021T01P901L02_A_09,280,65,68,342
D021T01P901L02_A_10,270,116,68,305
D021T01P901L02_A_11,376,26,101,300
D021T01P901L02_A_12,288,114,48,324
D021T01P901L02_A_13,288,96,79,351
D021T01P901L02_A_14,325,66,59,340
D021T01P901L02_A_15,275,103,64,312
D021T01P901L02_A_16,245,105,82,307
D021T01P901L02_A_17,262,56,144,314
D021T01P901L02_A_18,298,24,167,378
D021T01P901L02_A_19,317,68,70,296
D021T01P901L02_A_20,432,11,107,232
D021T01P901L02_A_21,313,71,76,314
D021T01P901L02_A_22,328,46,70,322
D021T01P901L02_A_23,273,94,48,295
D021T01P901L02_A_24,356,36,75,326
D021T01P901L02_B_01,366,31,131,380
D021T01P901L02_B_02,369,77,108,382
D021T01P901L02_B_03,257,85,102,319
D021T01P901L02_B_04,310,14,88,276
D021T01P901L02_B_05,300,47,94,460
D021T01P901L02_B_06,258,97,133,462
D021T01P901L02_B_07,160,58,159,426
D021T01P901L02_B_08,382,31,73,321
D021T01P901L02_B_09,368,79,93,358
D021T01P901L02_B_10,372,62,80,305
D021T01P901L02_B_11,367,57,54,299
D021T01P901L02_B_12,345,51,72,325
D021T01P901L02_B_13,297,134,51,344
D021T01P901L02_B_14,376,64,72,311
D021T01P901L02_B_15,229,82,101,439
D021T01P901L02_B_16,324,81,55,278
D021T01P901L02_B_17,225,35,116,400
D021T01P901L02_B_18,342,33,91,322
D021T01P901L02_B_19,381,11,212,415
D021T01P901L02_B_20,355,30,82,309
D021T01P901L02_B_21,365,31,88,337
D021T01P901L02_B_22,297,66,60,287
D021T01P901L02_B_23,363,51,71,327
D021T01P901L02_B_24,335,82,53,292
D021T01P901L02_C_01,377,99,79,307
D021T01P901L02_C_02,249,124,67,319
D021T01P901L02_C_03,242,85,60,202
D021T01P901L02_C_04,368,36,86,361
D021T01P901L02_C_05,283,79,75,245
D021T01P901L02_C_06,364,33,120,356
D021T01P901L02_C_07,356,40,122,395
D021T01P901L02_C_08,346,31,128,342
D021T01P901L02_C_09,171,19,140,212
D021T01P901L02_C_10,289,12,172,393
D021T01P901L02_C_11,395,43,55,319
D021T01P901L02_C_12,387,52,125,309
D021T01P901L02_C_13,338,65,88,320
