,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D018T01P001L02_A_01,174,38,21,143
D018T01P001L02_A_02,178,31,9,80
D018T01P001L02_A_03,173,17,13,73
D018T01P001L02_A_04,200,16,9,85
D018T01P001L02_A_05,188,22,12,85
D018T01P001L02_A_06,178,22,6,36
D018T01P001L02_A_07,199,13,20,61
D018T01P001L02_A_08,122,11,27,403
D018T01P001L02_A_09,183,27,9,93
D018T01P001L02_A_10,197,19,10,64
D018T01P001L02_A_11,199,21,4,57
D018T01P001L02_A_12,167,9,21,198
D018T01P001L02_A_13,189,20,17,84
D018T01P001L02_A_14,191,32,12,78
D018T01P001L02_A_15,190,20,13,119
D018T01P001L02_A_16,159,30,6,94
D018T01P001L02_A_17,113,41,25,405
D018T01P001L02_A_18,198,15,15,72
D018T01P001L02_A_19,175,26,13,72
D018T01P001L02_A_20,206,16,6,63
D018T01P001L02_A_21,155,29,4,96
D018T01P001L02_A_22,185,20,11,130
D018T01P001L02_A_23,177,26,10,69
D018T01P001L02_A_24,148,30,8,76
D018T01P001L02_B_01,196,21,19,100
D018T01P001L02_B_02,191,13,11,94
D018T01P001L02_B_03,164,32,7,85
D018T01P001L02_B_04,182,19,13,68
D018T01P001L02_B_05,160,15,15,65
D018T01P001L02_B_06,167,42,9,239
D018T01P001L02_B_07,184,82,7,386
D018T01P001L02_B_08,174,19,12,55
D018T01P001L02_B_09,195,25,4,89
D018T01P001L02_B_10,179,27,10,75
D018T01P001L02_B_11,194,23,6,77
D018T01P001L02_B_12,174,26,13,68
D018T01P001L02_B_13,200,19,11,63
D018T01P001L02_B_14,195,23,8,87
D018T01P001L02_B_15,156,68,7,330
D018T01P001L02_B_16,182,22,4,66
D018T01P001L02_B_17,147,16,18,258
D018T01P001L02_B_18,190,28,11,71
D018T01P001L02_B_19,194,15,35,373
D018T01P001L02_B_20,173,38,6,83
D018T01P001L02_B_21,189,26,13,64
D018T01P001L02_B_22,172,30,13,108
D018T01P001L02_B_23,190,16,11,73
D018T01P001L02_B_24,170,22,15,67
D018T01P001L02_C_01,198,24,20,72
D018T01P001L02_C_02,161,28,5,71
