,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D020T01P906L03_A_01,161,8,282,335
D020T01P906L03_A_02,141,3,242,242
D020T01P906L03_A_03,65,2,576,165
D020T01P906L03_A_04,194,4,82,119
D020T01P906L03_A_05,89,2,363,59
D020T01P906L03_A_06,108,1,275,67
D020T01P906L03_A_07,106,0,346,74
D020T01P906L03_A_08,172,3,181,212
D020T01P906L03_A_09,176,1,573,182
D020T01P906L03_A_10,178,1,180,193
D020T01P906L03_A_11,85,4,299,106
D020T01P906L03_A_12,162,8,204,265
D020T01P906L03_A_13,94,4,519,116
D020T01P906L03_A_14,191,3,154,181
D020T01P906L03_A_15,192,4,163,139
D020T01P906L03_A_16,188,2,105,193
D020T01P906L03_A_17,212,2,168,172
D020T01P906L03_A_18,188,2,171,230
D020T01P906L03_A_19,167,1,350,101
D020T01P906L03_A_20,169,5,287,288
D020T01P906L03_A_21,92,3,268,79
D020T01P906L03_A_22,165,11,129,154
D020T01P906L03_A_23,165,2,147,157
D020T01P906L03_A_24,189,4,75,151
D020T01P906L03_B_01,111,3,463,51
D020T01P906L03_B_02,101,0,194,152
D020T01P906L03_B_03,112,0,336,85
D020T01P906L03_B_04,120,2,246,254
D020T01P906L03_B_05,100,2,399,104
D020T01P906L03_B_06,158,4,156,227
D020T01P906L03_B_07,160,2,281,120
D020T01P906L03_B_08,188,3,213,205
D020T01P906L03_B_09,152,2,181,233
D020T01P906L03_B_10,219,5,214,291
D020T01P906L03_B_11,70,1,309,63
D020T01P906L03_B_12,101,0,377,106
D020T01P906L03_B_13,168,2,165,197
D020T01P906L03_B_14,161,2,134,146
D020T01P906L03_B_15,161,2,316,109
D020T01P906L03_B_16,211,3,184,188
D020T01P906L03_B_17,207,1,492,147
D020T01P906L03_B_18,180,3,271,193
D020T01P906L03_B_19,178,1,159,173
D020T01P906L03_B_20,149,2,126,129
D020T01P906L03_B_21,173,1,193,170
D020T01P906L03_B_22,204,2,154,160
D020T01P906L03_B_23,145,4,173,166
D020T01P906L03_B_24,230,6,105,89
