,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D015T01P007L08_A_01,197,19,184,222
D015T01P007L08_A_02,149,5,73,101
D015T01P007L08_A_03,112,5,95,115
D015T01P007L08_A_04,97,6,78,122
D015T01P007L08_A_05,118,11,73,200
D015T01P007L08_A_06,131,1,77,113
D015T01P007L08_A_07,107,5,52,129
D015T01P007L08_A_08,256,23,116,191
D015T01P007L08_A_09,75,6,149,109
D015T01P007L08_A_10,142,4,75,113
D015T01P007L08_A_11,152,7,73,134
D015T01P007L08_A_12,178,6,113,136
D015T01P007L08_A_13,105,14,79,124
D015T01P007L08_A_14,78,7,70,115
D015T01P007L08_A_15,145,4,489,237
D015T01P007L08_A_16,203,3,76,80
D015T01P007L08_A_17,139,9,69,112
D015T01P007L08_A_18,125,5,59,109
D015T01P007L08_A_19,100,1,149,151
D015T01P007L08_A_20,131,11,50,139
D015T01P007L08_A_21,150,6,81,97
D015T01P007L08_A_22,151,8,72,111
D015T01P007L08_A_23,149,9,78,123
D015T01P007L08_A_24,163,7,74,89
D015T01P007L08_B_01,157,6,56,97
D015T01P007L08_B_02,174,7,103,132
D015T01P007L08_B_03,158,6,69,109
D015T01P007L08_B_04,165,6,70,118
D015T01P007L08_B_05,109,7,190,154
D015T01P007L08_B_06,162,2,78,122
D015T01P007L08_B_07,120,3,51,126
D015T01P007L08_B_08,136,3,72,107
D015T01P007L08_B_09,170,2,85,139
D015T01P007L08_B_10,162,4,104,113
D015T01P007L08_B_11,127,7,69,102
D015T01P007L08_B_12,157,2,86,125
D015T01P007L08_B_13,185,3,63,67
D015T01P007L08_B_14,166,7,89,136
D015T01P007L08_B_15,142,4,66,110
D015T01P007L08_B_16,135,4,74,120
D015T01P007L08_B_17,164,5,66,117
D015T01P007L08_B_18,128,6,85,126
D015T01P007L08_B_19,136,7,313,203
D015T01P007L08_B_20,196,1,114,130
D015T01P007L08_B_21,180,2,109,108
D015T01P007L08_B_22,153,11,66,136
D015T01P007L08_B_23,155,1,63,132
D015T01P007L08_B_24,158,6,76,100
D015T01P007L08_C_01,180,9,83,117
D015T01P007L08_C_02,113,5,119,123
D015T01P007L08_C_03,196,5,104,125
D015T01P007L08_C_04,143,7,99,137
D015T01P007L08_C_05,132,5,66,134
D015T01P007L08_C_06,158,3,78,107
