,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D010T01P009L02_A_01,166,8,55,116
D010T01P009L02_A_02,196,9,60,127
D010T01P009L02_A_03,256,7,93,141
D010T01P009L02_A_04,165,9,98,223
D010T01P009L02_A_05,189,5,110,229
D010T01P009L02_A_06,193,18,75,146
D010T01P009L02_A_07,213,8,67,154
D010T01P009L02_A_08,323,24,208,427
D010T01P009L02_A_09,253,4,61,107
D010T01P009L02_A_10,207,10,114,205
D010T01P009L02_A_11,173,8,78,184
D010T01P009L02_A_12,330,10,544,340
D010T01P009L02_A_13,179,16,115,207
D010T01P009L02_A_14,229,4,80,131
D010T01P009L02_A_15,331,26,304,356
D010T01P009L02_A_16,176,11,114,238
D010T01P009L02_A_17,272,8,918,229
D010T01P009L02_A_18,231,11,167,278
D010T01P009L02_A_19,170,8,83,177
D010T01P009L02_A_20,232,8,65,130
D010T01P009L02_A_21,183,11,66,118
D010T01P009L02_A_22,167,17,103,198
D010T01P009L02_A_23,157,4,65,137
D010T01P009L02_A_24,178,8,73,153
D010T01P009L02_B_01,195,7,127,206
D010T01P009L02_B_02,185,8,110,168
D010T01P009L02_B_03,169,19,139,198
D010T01P009L02_B_04,149,5,70,153
D010T01P009L02_B_05,144,9,85,162
D010T01P009L02_B_06,256,2,157,109
D010T01P009L02_B_07,202,9,1070,191
D010T01P009L02_B_08,177,8,85,178
D010T01P009L02_B_09,238,15,226,223
D010T01P009L02_B_10,243,6,78,142
D010T01P009L02_B_11,167,5,70,136
D010T01P009L02_B_12,223,8,90,201
D010T01P009L02_B_13,224,14,96,195
D010T01P009L02_B_14,238,20,105,183
D010T01P009L02_B_15,144,3,1021,117
D010T01P009L02_B_16,196,9,68,160
D010T01P009L02_B_17,159,17,287,253
D010T01P009L02_B_18,173,11,56,100
D010T01P009L02_B_19,192,28,279,392
D010T01P009L02_B_20,177,10,155,259
D010T01P009L02_B_21,163,19,128,305
D010T01P009L02_B_22,146,46,143,358
D010T01P009L02_B_23,186,6,66,139
D010T01P009L02_B_24,181,10,62,129
D010T01P009L02_C_01,160,8,54,122
D010T01P009L02_C_02,254,4,144,181
D010T01P009L02_C_03,204,5,170,144
D010T01P009L02_C_04,183,12,91,200
D010T01P009L02_C_05,166,4,85,143
D010T01P009L02_C_06,182,7,100,209
D010T01P009L02_C_07,198,5,83,140
D010T01P009L02_C_08,193,12,132,220
D010T01P009L02_C_09,193,9,163,186
D010T01P009L02_C_10,165,7,85,169
D010T01P009L02_C_11,175,7,82,159
D010T01P009L02_C_12,177,2,64,114
D010T01P009L02_C_13,231,4,59,94
D010T01P009L02_C_14,140,0,107,151
D010T01P009L02_C_15,220,10,178,206
D010T01P009L02_C_16,163,6,86,139
D010T01P009L02_C_17,155,6,72,131
D010T01P009L02_C_18,232,18,240,319
D010T01P009L02_C_19,157,24,92,288
D010T01P009L02_C_20,192,26,114,210
D010T01P009L02_C_21,160,54,242,512
D010T01P009L02_C_22,154,31,170,425
D010T01P009L02_C_23,169,15,142,268
D010T01P009L02_C_24,166,10,68,132
D010T01P009L02_D_01,186,13,93,183
D010T01P009L02_D_02,166,6,78,191
D010T01P009L02_D_03,164,8,71,149
D010T01P009L02_D_04,184,3,66,143
D010T01P009L02_D_05,159,10,141,198
D010T01P009L02_D_06,230,7,74,147
D010T01P009L02_D_07,223,8,167,244
D010T01P009L02_D_08,160,4,67,129
D010T01P009L02_D_09,306,18,274,478
D010T01P009L02_D_10,195,3,91,100
D010T01P009L02_D_11,165,6,89,139
D010T01P009L02_D_12,157,6,73,116
D010T01P009L02_D_13,148,8,82,150
D010T01P009L02_D_14,170,5,86,163
D010T01P009L02_D_15,200,6,142,190
D010T01P009L02_D_16,181,6,92,141
D010T01P009L02_D_17,188,15,192,314
D010T01P009L02_D_18,130,23,133,269
D010T01P009L02_D_19,187,31,219,206
D010T01P009L02_D_20,156,9,140,293
D010T01P009L02_D_21,131,37,145,327
D010T01P009L02_D_22,162,12,174,326
D010T01P009L02_D_23,153,14,146,269
D010T01P009L02_D_24,162,3,67,141
D010T01P009L02_E_01,321,10,98,153
D010T01P009L02_E_02,166,5,88,148
D010T01P009L02_E_03,247,4,74,104
D010T01P009L02_E_04,202,2,69,93
D010T01P009L02_E_05,231,6,196,200
D010T01P009L02_E_06,183,5,61,147
D010T01P009L02_E_07,197,17,95,206
D010T01P009L02_E_08,186,5,71,135
D010T01P009L02_E_09,165,4,65,148
