,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D018T01P005L02_A_01,211,25,21,131
D018T01P005L02_A_02,203,41,10,108
D018T01P005L02_A_03,198,39,10,77
D018T01P005L02_A_04,185,50,8,62
D018T01P005L02_A_05,207,32,9,93
D018T01P005L02_A_06,198,48,10,82
D018T01P005L02_A_07,232,26,21,50
D018T01P005L02_A_08,190,14,34,247
D018T01P005L02_A_09,228,46,15,97
D018T01P005L02_A_10,231,34,17,85
D018T01P005L02_A_11,237,23,22,54
D018T01P005L02_A_12,198,16,49,465
D018T01P005L02_A_13,200,61,12,124
D018T01P005L02_A_14,220,33,19,94
D018T01P005L02_A_15,203,58,15,157
D018T01P005L02_A_16,200,49,6,102
D018T01P005L02_A_17,135,49,50,610
D018T01P005L02_A_18,233,21,18,78
D018T01P005L02_A_19,215,26,15,91
D018T01P005L02_A_20,210,46,15,97
D018T01P005L02_A_21,181,51,14,109
D018T01P005L02_A_22,207,56,12,101
D018T01P005L02_A_23,212,28,9,77
D018T01P005L02_A_24,223,15,7,92
D018T01P005L02_B_01,213,26,40,145
D018T01P005L02_B_02,210,16,23,95
D018T01P005L02_B_03,190,20,22,85
D018T01P005L02_B_04,169,33,14,99
D018T01P005L02_B_05,210,34,15,107
D018T01P005L02_B_06,153,58,11,191
D018T01P005L02_B_07,162,84,11,217
D018T01P005L02_B_08,188,40,14,80
D018T01P005L02_B_09,226,30,17,103
D018T01P005L02_B_10,225,27,14,100
D018T01P005L02_B_11,178,31,6,127
D018T01P005L02_B_12,198,50,12,67
D018T01P005L02_B_13,209,38,11,76
D018T01P005L02_B_14,197,35,17,64
D018T01P005L02_B_15,144,60,29,369
D018T01P005L02_B_16,210,25,10,74
D018T01P005L02_B_17,172,11,39,220
D018T01P005L02_B_18,215,38,11,91
D018T01P005L02_B_19,234,37,49,570
D018T01P005L02_B_20,203,30,9,67
D018T01P005L02_B_21,227,25,12,84
D018T01P005L02_B_22,194,39,6,91
D018T01P005L02_B_23,184,38,10,72
D018T01P005L02_B_24,164,55,8,90
D018T01P005L02_C_01,177,48,7,106
D018T01P005L02_C_02,197,32,6,82
D018T01P005L02_C_03,219,21,24,85
D018T01P005L02_C_04,218,43,10,85
D018T01P005L02_C_05,211,21,19,96
D018T01P005L02_C_06,230,26,8,70
D018T01P005L02_C_07,206,23,10,81
D018T01P005L02_C_08,230,20,20,75
D018T01P005L02_C_09,180,6,43,148
D018T01P005L02_C_10,212,11,26,89
D018T01P005L02_C_11,218,43,10,90
