,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D027T01P007L08_A_01,132,13,56,261
D027T01P007L08_A_02,162,19,13,151
D027T01P007L08_A_03,153,29,15,177
D027T01P007L08_A_04,166,18,26,198
D027T01P007L08_A_05,136,32,33,162
D027T01P007L08_A_06,147,30,50,358
D027T01P007L08_A_07,135,17,13,141
D027T01P007L08_A_08,195,23,26,193
D027T01P007L08_A_09,149,12,13,84
D027T01P007L08_A_10,153,42,13,145
D027T01P007L08_A_11,177,26,16,157
D027T01P007L08_A_12,154,44,48,270
D027T01P007L08_A_13,173,24,10,156
D027T01P007L08_A_14,108,40,59,326
D027T01P007L08_A_15,77,45,35,220
D027T01P007L08_A_16,152,54,28,161
D027T01P007L08_A_17,157,22,7,125
D027T01P007L08_A_18,164,42,10,121
D027T01P007L08_A_19,80,68,25,166
D027T01P007L08_A_20,169,35,20,216
D027T01P007L08_A_21,148,33,14,137
D027T01P007L08_A_22,185,23,9,156
D027T01P007L08_A_23,178,30,11,135
D027T01P007L08_A_24,154,32,15,146
D027T01P007L08_B_01,150,40,14,124
D027T01P007L08_B_02,114,16,101,534
D027T01P007L08_B_03,176,10,23,143
D027T01P007L08_B_04,156,31,9,155
D027T01P007L08_B_05,168,22,59,346
D027T01P007L08_B_06,177,14,22,132
D027T01P007L08_B_07,172,35,14,174
D027T01P007L08_B_08,185,28,17,149
D027T01P007L08_B_09,184,27,25,199
D027T01P007L08_B_10,189,24,7,132
D027T01P007L08_B_11,175,13,16,117
D027T01P007L08_B_12,168,34,13,127
D027T01P007L08_B_13,187,11,16,136
D027T01P007L08_B_14,173,24,12,105
D027T01P007L08_B_15,159,11,33,189
D027T01P007L08_B_16,144,36,41,275
D027T01P007L08_B_17,170,18,21,128
D027T01P007L08_B_18,187,16,16,130
D027T01P007L08_B_19,113,58,32,209
D027T01P007L08_B_20,96,62,13,149
D027T01P007L08_B_21,106,71,19,103
D027T01P007L08_B_22,168,37,34,273
D027T01P007L08_B_23,174,19,16,151
D027T01P007L08_B_24,165,40,18,171
