,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D022T01P006L03_A_01,241,7,18,216
D022T01P006L03_A_02,235,4,18,218
D022T01P006L03_A_03,198,21,11,411
D022T01P006L03_A_04,232,6,10,187
D022T01P006L03_A_05,93,46,11,315
D022T01P006L03_A_06,134,21,24,313
D022T01P006L03_A_07,136,6,48,191
D022T01P006L03_A_08,224,13,14,246
D022T01P006L03_A_09,233,27,17,396
D022T01P006L03_A_10,218,12,19,213
D022T01P006L03_A_11,108,33,25,356
D022T01P006L03_A_12,242,10,18,211
D022T01P006L03_A_13,140,38,22,632
D022T01P006L03_A_14,235,12,15,161
D022T01P006L03_A_15,220,14,10,188
D022T01P006L03_A_16,243,5,18,300
D022T01P006L03_A_17,220,9,12,200
D022T01P006L03_A_18,255,8,13,199
D022T01P006L03_A_19,187,19,10,192
D022T01P006L03_A_20,242,8,20,223
D022T01P006L03_A_21,111,27,35,263
D022T01P006L03_A_22,233,11,13,204
D022T01P006L03_A_23,201,32,7,234
D022T01P006L03_A_24,222,12,17,202
D022T01P006L03_B_01,169,30,15,285
D022T01P006L03_B_02,246,6,11,167
D022T01P006L03_B_03,237,3,11,185
D022T01P006L03_B_04,228,16,9,253
D022T01P006L03_B_05,133,24,28,346
D022T01P006L03_B_06,220,6,22,178
D022T01P006L03_B_07,231,14,10,212
D022T01P006L03_B_08,230,11,16,133
D022T01P006L03_B_09,240,6,13,238
D022T01P006L03_B_10,239,10,8,243
D022T01P006L03_B_11,140,36,24,418
D022T01P006L03_B_12,177,39,15,383
D022T01P006L03_B_13,223,8,7,231
D022T01P006L03_B_14,240,8,19,166
D022T01P006L03_B_15,215,29,10,229
D022T01P006L03_B_16,235,5,16,150
D022T01P006L03_B_17,186,20,23,389
D022T01P006L03_B_18,261,12,10,175
D022T01P006L03_B_19,220,10,18,171
D022T01P006L03_B_20,238,12,14,165
D022T01P006L03_B_21,228,15,16,180
D022T01P006L03_B_22,248,12,10,240
D022T01P006L03_B_23,237,10,22,240
D022T01P006L03_B_24,242,11,20,211
D022T01P006L03_C_01,217,13,25,265
D022T01P006L03_C_02,237,15,23,253
D022T01P006L03_C_03,237,10,22,339
D022T01P006L03_C_04,245,3,20,197
D022T01P006L03_C_05,154,48,18,404
D022T01P006L03_C_06,226,19,18,302
D022T01P006L03_C_07,217,18,20,273
D022T01P006L03_C_08,240,9,13,150
D022T01P006L03_C_09,197,39,28,511
D022T01P006L03_C_10,234,22,13,219
D022T01P006L03_C_11,139,27,30,257
D022T01P006L03_C_12,239,6,23,178
D022T01P006L03_C_13,253,14,21,254
D022T01P006L03_C_14,218,23,22,130
D022T01P006L03_C_15,194,35,28,198
D022T01P006L03_C_16,246,5,9,239
D022T01P006L03_C_17,254,20,22,150
D022T01P006L03_C_18,226,6,16,217
D022T01P006L03_C_19,252,5,17,182
D022T01P006L03_C_20,219,8,13,156
D022T01P006L03_C_21,121,31,13,307
D022T01P006L03_C_22,244,9,20,185
D022T01P006L03_C_23,247,7,17,130
D022T01P006L03_C_24,228,9,14,193
D022T01P006L03_D_01,192,54,11,227
D022T01P006L03_D_02,217,25,14,276
D022T01P006L03_D_03,254,6,18,154
D022T01P006L03_D_04,228,6,12,156
D022T01P006L03_D_05,231,6,16,158
D022T01P006L03_D_06,227,8,12,190
D022T01P006L03_D_07,236,12,9,143
D022T01P006L03_D_08,266,7,19,205
D022T01P006L03_D_09,168,48,13,182
D022T01P006L03_D_10,219,10,14,159
D022T01P006L03_D_11,233,8,16,165
D022T01P006L03_D_12,237,15,17,175
D022T01P006L03_D_13,235,16,13,226
D022T01P006L03_D_14,232,6,16,183
D022T01P006L03_D_15,250,4,21,114
D022T01P006L03_D_16,236,15,13,201
D022T01P006L03_D_17,215,38,23,212
D022T01P006L03_D_18,152,52,15,373
D022T01P006L03_D_19,173,27,12,342
D022T01P006L03_D_20,250,7,17,181
D022T01P006L03_D_21,240,10,19,217
D022T01P006L03_D_22,220,3,14,211
D022T01P006L03_D_23,236,6,14,176
D022T01P006L03_D_24,221,10,9,249
D022T01P006L03_E_01,242,9,18,235
D022T01P006L03_E_02,257,4,15,101
D022T01P006L03_E_03,233,21,17,179
D022T01P006L03_E_04,242,7,17,203
D022T01P006L03_E_05,118,18,40,193
D022T01P006L03_E_06,234,13,20,199
D022T01P006L03_E_07,112,42,37,369
D022T01P006L03_E_08,237,7,19,215
D022T01P006L03_E_09,226,6,22,191
D022T01P006L03_E_10,230,16,38,298
D022T01P006L03_E_11,193,56,12,258
D022T01P006L03_E_12,223,13,12,238
D022T01P006L03_E_13,112,13,69,212
D022T01P006L03_E_14,240,6,23,191
D022T01P006L03_E_15,217,20,18,202
D022T01P006L03_E_16,217,21,18,220
D022T01P006L03_E_17,131,37,21,297
D022T01P006L03_E_18,237,3,26,176
D022T01P006L03_E_19,215,11,11,204
D022T01P006L03_E_20,220,5,16,173
D022T01P006L03_E_21,253,12,21,191
D022T01P006L03_E_22,192,15,16,164
D022T01P006L03_E_23,228,9,14,153
D022T01P006L03_E_24,222,19,7,245
D022T01P006L03_F_01,233,13,16,145
D022T01P006L03_F_02,229,6,16,153
D022T01P006L03_F_03,247,5,21,242
D022T01P006L03_F_04,213,5,13,160
D022T01P006L03_F_05,146,43,8,213
D022T01P006L03_F_06,245,11,13,235
D022T01P006L03_F_07,162,50,17,367
D022T01P006L03_F_08,229,10,18,220
D022T01P006L03_F_09,143,42,4,168
D022T01P006L03_F_10,220,23,12,179
D022T01P006L03_F_11,219,17,17,218
D022T01P006L03_F_12,226,4,22,132
D022T01P006L03_F_13,251,10,18,212
D022T01P006L03_F_14,239,11,14,216
D022T01P006L03_F_15,241,8,21,134
D022T01P006L03_F_16,230,9,14,208
D022T01P006L03_F_17,224,10,9,179
D022T01P006L03_F_18,175,36,13,244
D022T01P006L03_F_19,222,8,13,100
D022T01P006L03_F_20,244,5,27,169
D022T01P006L03_F_21,253,11,23,191
D022T01P006L03_F_22,226,5,19,149
D022T01P006L03_F_23,229,8,7,190
D022T01P006L03_F_24,211,28,6,214
D022T01P006L03_G_01,155,53,22,434
D022T01P006L03_G_02,207,33,16,409
D022T01P006L03_G_03,216,17,11,171
D022T01P006L03_G_04,233,8,18,134
D022T01P006L03_G_05,244,29,19,146
D022T01P006L03_G_06,237,21,15,235
D022T01P006L03_G_07,160,53,24,224
D022T01P006L03_G_08,224,11,11,250
D022T01P006L03_G_09,218,14,18,167
D022T01P006L03_G_10,227,7,19,245
D022T01P006L03_G_11,163,40,15,352
D022T01P006L03_G_12,222,12,12,203
D022T01P006L03_G_13,225,10,11,168
D022T01P006L03_G_14,207,15,11,323
D022T01P006L03_G_15,203,9,17,175
D022T01P006L03_G_16,218,10,10,199
D022T01P006L03_G_17,238,20,12,229
D022T01P006L03_G_18,220,7,21,148
D022T01P006L03_G_19,252,15,14,206
D022T01P006L03_G_20,215,9,18,255
D022T01P006L03_G_21,236,16,16,217
D022T01P006L03_G_22,205,9,20,197
D022T01P006L03_G_23,215,6,15,172
D022T01P006L03_G_24,213,15,9,181
D022T01P006L03_H_01,229,13,18,212
D022T01P006L03_H_02,211,22,12,221
D022T01P006L03_H_03,216,8,21,195
D022T01P006L03_H_04,208,1,12,108
D022T01P006L03_H_05,254,6,26,172
D022T01P006L03_H_06,231,9,15,163
D022T01P006L03_H_07,236,11,18,157
D022T01P006L03_H_08,218,4,12,129
D022T01P006L03_H_09,173,35,9,197
D022T01P006L03_H_10,139,36,30,475
D022T01P006L03_H_11,205,20,7,259
D022T01P006L03_H_12,205,10,13,145
D022T01P006L03_H_13,214,13,14,159
D022T01P006L03_H_14,194,34,12,224
D022T01P006L03_H_15,233,8,24,158
D022T01P006L03_H_16,207,12,9,186
D022T01P006L03_H_17,231,12,6,233
D022T01P006L03_H_18,201,10,9,166
D022T01P006L03_H_19,228,14,19,233
D022T01P006L03_H_20,201,4,10,153
D022T01P006L03_H_21,165,33,19,347
D022T01P006L03_H_22,97,18,29,240
D022T01P006L03_H_23,207,12,10,147
D022T01P006L03_H_24,205,27,19,212
D022T01P006L03_I_01,102,33,30,250
D022T01P006L03_I_02,235,11,12,192
D022T01P006L03_I_03,171,31,37,310
D022T01P006L03_I_04,212,11,11,184
D022T01P006L03_I_05,196,11,18,201
D022T01P006L03_I_06,245,6,14,180
D022T01P006L03_I_07,222,14,10,227
D022T01P006L03_I_08,231,13,10,188
D022T01P006L03_I_09,219,45,6,159
D022T01P006L03_I_10,204,7,10,190
D022T01P006L03_I_11,220,31,9,260
D022T01P006L03_I_12,245,7,15,166
D022T01P006L03_I_13,215,8,18,136
D022T01P006L03_I_14,212,21,7,120
D022T01P006L03_I_15,222,18,18,179
D022T01P006L03_I_16,216,12,11,211
D022T01P006L03_I_17,223,7,10,153
D022T01P006L03_I_18,227,11,10,192
D022T01P006L03_I_19,156,33,22,355
D022T01P006L03_I_20,220,11,7,205
D022T01P006L03_I_21,208,20,8,211
D022T01P006L03_I_22,216,8,14,182
D022T01P006L03_I_23,235,19,12,168
D022T01P006L03_I_24,228,8,20,149
D022T01P006L03_J_01,172,30,18,307
D022T01P006L03_J_02,218,17,12,207
D022T01P006L03_J_03,204,5,19,180
D022T01P006L03_J_04,236,3,18,139
D022T01P006L03_J_05,146,59,11,278
D022T01P006L03_J_06,242,11,17,197
D022T01P006L03_J_07,233,9,9,159
D022T01P006L03_J_08,239,6,16,210
D022T01P006L03_J_09,230,4,12,146
D022T01P006L03_J_10,223,21,19,248
D022T01P006L03_J_11,228,15,13,164
D022T01P006L03_J_12,255,11,26,210
D022T01P006L03_J_13,162,34,7,198
D022T01P006L03_J_14,144,39,17,253
D022T01P006L03_J_15,144,28,8,392
D022T01P006L03_J_16,227,7,11,206
D022T01P006L03_J_17,97,44,5,173
D022T01P006L03_J_18,156,37,12,383
D022T01P006L03_J_19,130,51,16,469
D022T01P006L03_J_20,205,9,18,224
D022T01P006L03_J_21,160,41,16,229
D022T01P006L03_J_22,130,53,30,501
D022T01P006L03_J_23,217,13,15,212
D022T01P006L03_J_24,235,9,12,207
D022T01P006L03_K_01,111,35,25,191
D022T01P006L03_K_02,144,53,17,353
D022T01P006L03_K_03,178,40,27,169
D022T01P006L03_K_04,227,7,8,183
D022T01P006L03_K_05,217,7,18,157
D022T01P006L03_K_06,104,20,13,342
D022T01P006L03_K_07,235,29,17,153
D022T01P006L03_K_08,211,6,18,176
D022T01P006L03_K_09,221,23,20,243
D022T01P006L03_K_10,213,8,10,170
D022T01P006L03_K_11,221,6,17,98
D022T01P006L03_K_12,229,7,13,162
D022T01P006L03_K_13,126,16,18,136
D022T01P006L03_K_14,204,12,20,132
D022T01P006L03_K_15,222,11,15,169
D022T01P006L03_K_16,240,7,15,180
D022T01P006L03_K_17,149,34,20,283
D022T01P006L03_K_18,206,6,15,132
D022T01P006L03_K_19,218,5,6,130
D022T01P006L03_K_20,207,11,4,190
D022T01P006L03_K_21,243,11,13,153
D022T01P006L03_K_22,225,16,13,219
D022T01P006L03_K_23,227,14,18,199
D022T01P006L03_K_24,227,12,15,174
D022T01P006L03_L_01,211,12,7,186
D022T01P006L03_L_02,91,23,28,228
D022T01P006L03_L_03,229,9,20,155
D022T01P006L03_L_04,243,6,15,171
D022T01P006L03_L_05,216,10,14,166
D022T01P006L03_L_06,182,25,16,375
D022T01P006L03_L_07,136,36,17,294
D022T01P006L03_L_08,227,16,16,206
D022T01P006L03_L_09,83,52,22,379
D022T01P006L03_L_10,199,24,14,189
D022T01P006L03_L_11,166,29,16,319
D022T01P006L03_L_12,215,6,11,144
D022T01P006L03_L_13,232,13,11,181
D022T01P006L03_L_14,214,7,15,169
D022T01P006L03_L_15,143,37,10,316
D022T01P006L03_L_16,161,45,9,336
D022T01P006L03_L_17,202,8,10,169
