,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D018T01P905L02_A_01,220,31,30,163
D018T01P905L02_A_02,199,51,17,148
D018T01P905L02_A_03,183,51,32,62
D018T01P905L02_A_04,204,32,13,90
D018T01P905L02_A_05,196,50,30,87
D018T01P905L02_A_06,195,49,17,94
D018T01P905L02_A_07,225,37,26,99
D018T01P905L02_A_08,185,19,102,224
D018T01P905L02_A_09,195,80,26,161
D018T01P905L02_A_10,221,36,22,88
D018T01P905L02_A_11,222,49,19,78
D018T01P905L02_A_12,185,21,216,331
D018T01P905L02_A_13,182,78,27,195
D018T01P905L02_A_14,208,54,26,111
D018T01P905L02_A_15,197,61,45,133
D018T01P905L02_A_16,190,69,26,96
D018T01P905L02_A_17,177,13,347,485
D018T01P905L02_A_18,234,20,30,73
D018T01P905L02_A_19,204,44,24,112
D018T01P905L02_A_20,210,48,36,89
D018T01P905L02_A_21,164,72,17,99
D018T01P905L02_A_22,208,57,27,125
D018T01P905L02_A_23,196,50,22,72
D018T01P905L02_A_24,202,40,17,71
D018T01P905L02_B_01,222,20,80,174
D018T01P905L02_B_02,210,19,38,96
D018T01P905L02_B_03,201,18,37,88
D018T01P905L02_B_04,175,30,28,107
D018T01P905L02_B_05,207,43,35,111
D018T01P905L02_B_06,153,59,24,91
D018T01P905L02_B_07,153,88,38,151
D018T01P905L02_B_08,195,29,17,88
D018T01P905L02_B_09,215,46,31,116
D018T01P905L02_B_10,235,30,28,85
D018T01P905L02_B_11,173,51,32,115
D018T01P905L02_B_12,211,38,21,86
D018T01P905L02_B_13,204,42,23,91
D018T01P905L02_B_14,204,40,16,71
D018T01P905L02_B_15,145,55,68,172
D018T01P905L02_B_16,212,26,29,76
D018T01P905L02_B_17,175,13,119,207
D018T01P905L02_B_18,202,55,16,107
D018T01P905L02_B_19,243,35,235,453
D018T01P905L02_B_20,193,42,19,83
D018T01P905L02_B_21,214,48,19,97
D018T01P905L02_B_22,194,51,17,94
D018T01P905L02_B_23,177,62,16,116
D018T01P905L02_B_24,163,80,21,115
D018T01P905L02_C_01,186,49,29,117
D018T01P905L02_C_02,180,46,24,107
D018T01P905L02_C_03,220,20,45,84
D018T01P905L02_C_04,206,55,38,147
D018T01P905L02_C_05,199,32,36,123
D018T01P905L02_C_06,229,29,26,78
D018T01P905L02_C_07,196,43,16,84
D018T01P905L02_C_08,216,47,19,107
D018T01P905L02_C_09,169,9,94,124
D018T01P905L02_C_10,204,18,49,94
D018T01P905L02_C_11,225,40,23,89
D018T01P905L02_C_12,199,40,25,84
D018T01P905L02_C_13,221,36,17,76
D018T01P905L02_C_14,212,34,17,104
D018T01P905L02_C_15,240,16,31,80
D018T01P905L02_C_16,221,31,24,103
D018T01P905L02_C_17,211,50,17,96
D018T01P905L02_C_18,198,35,138,346
D018T01P905L02_C_19,210,55,25,97
D018T01P905L02_C_20,206,32,47,146
D018T01P905L02_C_21,197,24,68,130
D018T01P905L02_C_22,215,44,26,101
D018T01P905L02_C_23,194,54,19,81
D018T01P905L02_C_24,212,50,21,96
D018T01P905L02_D_01,234,16,33,75
D018T01P905L02_D_02,187,32,25,100
D018T01P905L02_D_03,210,37,32,100
D018T01P905L02_D_04,219,41,21,92
D018T01P905L02_D_05,202,21,65,126
D018T01P905L02_D_06,179,65,26,180
D018T01P905L02_D_07,147,9,105,174
D018T01P905L02_D_08,212,41,16,118
D018T01P905L02_D_09,161,3,140,139
D018T01P905L02_D_10,162,77,35,236
D018T01P905L02_D_11,219,49,23,81
D018T01P905L02_D_12,192,38,18,95
D018T01P905L02_D_13,218,25,50,95
D018T01P905L02_D_14,198,27,37,97
D018T01P905L02_D_15,219,17,42,74
D018T01P905L02_D_16,203,53,26,108
D018T01P905L02_D_17,235,26,31,120
D018T01P905L02_D_18,214,47,26,121
D018T01P905L02_D_19,210,22,46,78
D018T01P905L02_D_20,218,46,10,74
D018T01P905L02_D_21,201,49,21,104
D018T01P905L02_D_22,218,34,19,70
D018T01P905L02_D_23,203,54,18,89
D018T01P905L02_D_24,194,30,18,89
D018T01P905L02_E_01,138,38,148,176
